episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,driving_B_2019.12.17_07.32.39.csv,424,-24.4734,-24.47,-24.47,0.9995,0.000000
2,loot,driving_B_2020.02.13_13.03.24.csv,637,-58.6941,-58.69,-58.69,0.9991,1.128235
3,redandblack,driving_B_2020.02.14_09.38.22.csv,176,-211.1906,-211.19,-211.19,0.9986,1.909261
4,soldier,driving_B_2020.02.14_09.38.22.csv,1256,5.8794,5.88,5.88,0.9981,2.292496
5,longdress,driving_B_2020.02.13_13.03.24.csv,1177,-143.9790,-143.98,-143.98,0.9976,2.378984
6,loot,driving_B_2019.12.16_12.27.05.csv,236,31.9058,31.91,31.91,0.9972,2.200489
7,redandblack,driving_B_2019.12.16_12.27.05.csv,896,30.5584,30.56,30.56,0.9967,2.110817
8,soldier,driving_B_2020.01.16_07.26.43.csv,325,-242.4732,-242.47,-242.47,0.9962,2.264752
9,longdress,driving_B_2020.02.13_15.02.01.csv,775,-6.2821,-6.28,-6.28,0.9957,2.243856
10,loot,driving_B_2020.02.13_13.03.24.csv,277,-17.5956,-17.60,-17.60,0.9953,2.201554
11,redandblack,driving_B_2020.02.14_09.38.22.csv,56,-122.9731,-122.97,-122.97,0.9948,2.209303
12,soldier,driving_B_2020.02.13_15.02.01.csv,1135,-62.1902,-62.19,-62.19,0.9943,2.193158
13,longdress,driving_B_2020.01.16_07.26.43.csv,565,-50.0083,-50.01,-50.01,0.9938,2.077249
14,loot,static_B_2020.02.27_18.39.27.csv,5197,29.3652,29.37,29.37,0.9934,1.930135
15,redandblack,driving_B_2020.01.16_09.56.56.csv,1562,32.6635,32.66,32.66,0.9929,1.855391
16,soldier,driving_B_2020.02.13_13.03.24.csv,697,-115.8930,-115.89,-115.89,0.9924,1.890174
17,longdress,static_B_2019.12.16_13.40.04.csv,1113,-519.0446,-519.04,-519.04,0.9919,2.694401
18,loot,static_B_2019.12.16_13.40.04.csv,333,1.4188,1.42,1.42,0.9915,2.480145
19,redandblack,driving_B_2020.01.16_07.26.43.csv,1645,-38.4618,-38.46,-38.46,0.9910,2.585753
20,soldier,driving_B_2020.02.13_15.02.01.csv,655,1.6057,1.61,1.61,0.9905,2.661904
21,longdress,driving_B_2020.02.13_15.02.01.csv,1495,-214.9419,-214.94,-214.94,0.9900,2.506410
22,loot,static_B_2020.02.14_13.21.26.csv,429,35.1806,35.18,35.18,0.9896,2.294756
23,redandblack,driving_B_2020.01.16_07.26.43.csv,985,-16.7430,-16.74,-16.74,0.9891,2.054167
24,soldier,static_B_2019.12.16_13.40.04.csv,273,1.9264,1.93,1.93,0.9886,2.100318
25,longdress,driving_B_2020.02.14_09.38.22.csv,1016,-133.5438,-133.54,-133.54,0.9881,2.362126
26,loot,driving_B_2020.01.16_07.26.43.csv,1765,-112.9032,-112.90,-112.90,0.9877,2.248717
27,redandblack,driving_B_2020.02.13_15.02.01.csv,1975,19.4954,19.50,19.50,0.9872,2.136926
28,soldier,static_B_2020.02.27_18.39.27.csv,3097,-42.7725,-42.77,-42.77,0.9867,2.289727
29,longdress,driving_B_2020.02.27_17.30.15.csv,160,-802.4146,-802.41,-802.41,0.9862,2.540270
30,loot,driving_B_2020.02.14_09.38.22.csv,116,-172.9781,-172.98,-172.98,0.9858,2.575602
31,redandblack,driving_B_2020.02.13_13.03.24.csv,1537,-126.4901,-126.49,-126.49,0.9853,2.666462
32,soldier,static_B_2020.02.27_18.39.27.csv,1717,42.3717,42.37,42.37,0.9848,2.579462
33,longdress,static_B_2020.02.27_18.39.27.csv,1297,38.0982,38.10,38.10,0.9843,2.916620
34,loot,driving_B_2020.02.27_17.30.15.csv,720,-200.0179,-200.02,-200.02,0.9839,2.945541
35,redandblack,static_B_2020.02.27_18.39.27.csv,697,22.8982,22.90,22.90,0.9834,2.833914
36,soldier,driving_B_2020.02.13_13.03.24.csv,457,-88.0034,-88.00,-88.00,0.9829,2.600787
37,longdress,static_B_2020.02.14_13.21.26.csv,309,42.3048,42.30,42.30,0.9825,2.454258
38,loot,driving_B_2020.02.14_09.38.22.csv,1196,-146.3861,-146.39,-146.39,0.9820,2.497976
39,redandblack,driving_B_2020.02.13_13.03.24.csv,1057,-53.4301,-53.43,-53.43,0.9815,2.650821
40,soldier,driving_B_2020.01.16_09.56.56.csv,1202,26.0593,26.06,26.06,0.9810,2.283584
41,longdress,driving_B_2020.02.14_09.38.22.csv,1136,-46.7075,-46.71,-46.71,0.9806,2.636392
42,loot,static_B_2019.12.16_13.40.04.csv,453,27.2541,27.25,27.25,0.9801,2.362423
43,redandblack,static_B_2020.02.27_18.39.27.csv,2677,12.3953,12.40,12.40,0.9796,2.248784
44,soldier,driving_B_2019.12.17_07.32.39.csv,2164,-131.7449,-131.74,-131.74,0.9791,2.153810
45,longdress,static_B_2020.02.27_18.39.27.csv,5317,39.6391,39.64,39.64,0.9787,2.235698
46,loot,static_B_2020.02.27_18.39.27.csv,2737,26.2071,26.21,26.21,0.9782,2.340934
47,redandblack,static_B_2019.12.16_13.40.04.csv,1653,39.1857,39.19,39.19,0.9777,2.210892
48,soldier,static_B_2020.02.27_18.39.27.csv,877,14.3713,14.37,14.37,0.9772,2.327234
49,longdress,driving_B_2020.01.16_09.56.56.csv,602,31.2268,31.23,31.23,0.9768,2.404300
