# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260714_131016_full\sweep\trial_000_s51\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260714_131016_full\sweep\trial_000_s51 --coverage-stride 60 --epochs 20 --eval-every 100 --eval-seeds 42,43,44 --lam 1.0 --lr 0.0001 --mu 4.3 --playback-rate-min 0.9 --reward-spec {"stall_mode": "bounded", "stall_cap_s": 2.0, "event_penalty": 2.0} --seed 51 --segment-frames 8 --select-by qoe_quality --target-update 3000
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | eval sequence: longdress
   train files: 17 | test files: 4 | frames/episode: 300
   coverage stride: 60 samples -> 556 episodes/epoch x 20 epochs = 11120 episodes (~422560 env steps)
   segment: 8 frames/request (38 decisions/episode) | playback-rate-min: 0.9 | eval seeds: [42, 43, 44]
   state_dim: 23 | actions: 6 | feature_spec: ['lstm_pred', 'buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   reward: q[log_density] - 4.3*min(stall,2.0) + 2.0*new_event - 1.0*|dq|  (gamma=0.99, lr=0.0001, reward_norm=True, reward_scale=1.0)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260714_131016_full\sweep\trial_000_s51\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260714_131016_full\sweep\trial_000_s51
==========================================================================================
[eval @ ep 0] untrained: reward=199.93 qoe=21.5 qoe_q=29.2
[ep    1] longdress    driving_B_2019.12.16_12.27.05.csv@1083  reward=  136.70 qoe=  46.5 qoe_q=   22.2 eps=1.000 loss=0.0000
[ep    2] loot         static_B_2020.02.27_18.39.27.csv@5111  reward=  182.43 qoe=  98.0 qoe_q=   48.2 eps=1.000 loss=1.0158
[ep    3] redandblack  static_B_2020.02.27_18.39.27.csv@5591  reward=  156.23 qoe=   0.0 qoe_q=   17.2 eps=1.000 loss=1.0463
[ep    4] soldier      driving_B_2020.02.13_15.02.01.csv@2126  reward=  165.57 qoe=  85.6 qoe_q=   40.3 eps=0.999 loss=0.8793
[ep    5] longdress    static_B_2020.02.13_13.57.29.csv@2906  reward=  154.32 qoe= 100.0 qoe_q=   40.1 eps=0.999 loss=0.6910
[ep    6] loot         static_B_2020.02.27_18.39.27.csv@4511  reward=  171.18 qoe= 100.0 qoe_q=   43.9 eps=0.999 loss=0.4229
[ep    7] redandblack  driving_B_2020.02.13_15.02.01.csv@326   reward=  155.87 qoe=  76.0 qoe_q=   35.7 eps=0.999 loss=0.1249
[ep    8] soldier      driving_B_2020.02.13_13.03.24.csv@1703  reward=  136.23 qoe=  82.2 qoe_q=   32.5 eps=0.999 loss=0.0607
[ep    9] longdress    driving_B_2019.12.16_14.23.32.csv@1376  reward=  222.22 qoe= 100.0 qoe_q=   62.8 eps=0.999 loss=0.0567
