# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\scripts\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\screen\trial_003_s43\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\screen\trial_003_s43 --batch-size 128 --coverage-stride 60 --early-stop-patience 0 --epochs 3 --eps-decay-frac 0.5 --eval-every 400 --eval-offsets 3 --eval-seeds 42,43,44 --eval-sequences longdress,loot,redandblack,soldier --gamma 1.0 --hidden 128 --lam 1.0 --lr 5e-05 --mu 4.3 --protocol configs/experiment_protocol.json --reward-spec {"rebuffer_weight": 2.0, "startup_weight": 1.0, "drop_weight": null} --seed 43 --segment-frames 5 --select-by qoe_quality --target-update 1500 --torch-threads 2 --lstm C:\Users\Nima\PointCloudStreaming\models/bandwidth_lstm_s5.pkl
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | validation sequences: ['longdress', 'loot', 'redandblack', 'soldier']
   protocol: 4071599372abeb61 | train files: 13 | validation files: 4 | registered test files: 4 (NOT evaluated) | frames/episode: 300
   coverage stride: 60 samples -> 417 episodes/epoch x 3 epochs = 1251 episodes (~75060 env steps)
   segment: 5 frames/request (60 decisions/episode) | validation offsets/trace: 3 | validation seeds: [42, 43, 44]
   state_dim: 23 | actions: 6 | feature_spec: ['lstm_pred', 'buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   PyTorch CPU threads/trial: 2
   LSTM: models\bandwidth_lstm_s5.pkl
   reward = QoE: (100/N)*sum(q[fixed_log_bitrate]) - 4.3*stall_duration - 2.0*rebuffer_events - 1.0*sum|delta_segment_q| - (100/N)*dropped_frames - 1.0*startup_delay  (gamma=1.0, lr=5e-05, no learner-side scaling)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\screen\trial_003_s43\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\screen\trial_003_s43
[ep  102] loot         static_B_2020.02.27_18.39.27.csv@5047  reward=QoE=   12.37 eps=0.845 loss=1.0401
[ep  103] redandblack  driving_B_2020.02.14_09.38.22.csv@264   reward=QoE= -223.56 eps=0.844 loss=1.2478
[ep  104] soldier      driving_B_2020.02.14_09.38.22.csv@1464  reward=QoE=  -49.02 eps=0.842 loss=1.1722
[ep  105] longdress    static_B_2019.12.16_13.40.04.csv@1501  reward=QoE=   33.33 eps=0.841 loss=1.2387
[ep  106] loot         driving_B_2020.02.14_12.58.17.csv@794   reward=QoE=  -42.58 eps=0.839 loss=1.0049
[ep  107] redandblack  driving_B_2019.12.17_07.32.39.csv@33    reward=QoE=    9.52 eps=0.838 loss=1.1753
[ep  108] soldier      static_B_2019.12.16_13.40.04.csv@721   reward=QoE=   41.18 eps=0.836 loss=1.1599
[ep  109] longdress    driving_B_2019.12.16_12.27.05.csv@386   reward=QoE= -222.20 eps=0.834 loss=1.1907
[ep  110] loot         driving_B_2020.01.16_07.26.43.csv@874   reward=QoE=  -73.37 eps=0.833 loss=1.2148
[ep  111] redandblack  static_B_2019.12.16_13.40.04.csv@181   reward=QoE=   40.59 eps=0.831 loss=1.0745
[ep  112] soldier      driving_B_2019.12.16_12.27.05.csv@26    reward=QoE=  -75.81 eps=0.830 loss=1.1033
[ep  113] longdress    driving_B_2020.02.13_15.02.01.csv@311   reward=QoE=   45.31 eps=0.828 loss=0.9966
[ep  114] loot         driving_B_2020.02.14_09.38.22.csv@984   reward=QoE=  -98.88 eps=0.827 loss=1.0355
[ep  115] redandblack  static_B_2019.12.16_13.40.04.csv@481   reward=QoE=  -17.28 eps=0.825 loss=1.1648
[ep  116] soldier      driving_B_2020.01.16_09.56.56.csv@1184  reward=QoE=   13.65 eps=0.824 loss=1.0696
[ep  117] longdress    driving_B_2020.02.13_15.02.01.csv@251   reward=QoE=   43.79 eps=0.822 loss=1.1447
[ep  118] loot         driving_B_2020.01.16_07.26.43.csv@1770  reward=QoE=  -82.59 eps=0.821 loss=1.2048
[ep  119] redandblack  driving_B_2020.01.16_07.26.43.csv@1414  reward=QoE=  -93.55 eps=0.819 loss=1.1115
[ep  120] soldier      driving_B_2020.02.13_15.02.01.csv@2351  reward=QoE= -549.77 eps=0.818 loss=1.1494
[ep  121] longdress    driving_B_2020.01.16_07.26.43.csv@1534  reward=QoE= -285.60 eps=0.816 loss=1.0955
[ep  122] loot         static_B_2020.02.27_18.39.27.csv@2947  reward=QoE=   44.50 eps=0.815 loss=1.0948
[ep  123] redandblack  driving_B_2019.12.17_07.32.39.csv@333   reward=QoE=   -9.87 eps=0.813 loss=1.1846
[ep  124] soldier      driving_B_2020.02.14_12.58.17.csv@374   reward=QoE= -667.37 eps=0.812 loss=1.1371
[ep  125] longdress    driving_B_2020.01.16_09.56.56.csv@404   reward=QoE=  -99.06 eps=0.810 loss=1.2281
[ep  126] loot         static_B_2020.02.27_18.39.27.csv@3007  reward=QoE=   53.14 eps=0.809 loss=1.1641
[ep  127] redandblack  static_B_2020.02.14_13.21.26.csv@850   reward=QoE=   26.34 eps=0.807 loss=1.0930
[ep  128] soldier      static_B_2020.02.27_18.39.27.csv@2707  reward=QoE=   34.65 eps=0.806 loss=1.3367
[ep  129] longdress    driving_B_2019.12.17_07.32.39.csv@2253  reward=QoE=   26.11 eps=0.804 loss=1.5061
[ep  130] loot         driving_B_2020.02.14_09.38.22.csv@684   reward=QoE=   34.13 eps=0.803 loss=1.2364
[ep  131] redandblack  driving_B_2020.02.13_15.02.01.csv@2651  reward=QoE=   29.89 eps=0.801 loss=1.1650
[ep  132] soldier      driving_B_2020.01.16_09.56.56.csv@1124  reward=QoE=  -30.85 eps=0.800 loss=1.2079
[ep  133] longdress    static_B_2020.02.27_18.39.27.csv@3727  reward=QoE=   36.20 eps=0.798 loss=1.2172
[ep  134] loot         static_B_2019.12.16_13.40.04.csv@121   reward=QoE=   28.92 eps=0.797 loss=1.1999
[ep  135] redandblack  driving_B_2020.02.13_15.02.01.csv@2291  reward=QoE= -102.46 eps=0.795 loss=1.2298
[ep  136] soldier      static_B_2020.02.27_18.39.27.csv@2467  reward=QoE=   38.05 eps=0.793 loss=1.2418
[ep  137] longdress    driving_B_2020.01.16_09.56.56.csv@944   reward=QoE=  -73.60 eps=0.792 loss=1.2011
[ep  138] loot         static_B_2020.02.27_18.39.27.csv@1147  reward=QoE=    4.19 eps=0.790 loss=1.1578
[ep  139] redandblack  driving_B_2020.01.16_09.56.56.csv@44    reward=QoE=  -19.09 eps=0.789 loss=1.3438
[ep  140] soldier      driving_B_2019.12.16_12.27.05.csv@626   reward=QoE= -246.74 eps=0.787 loss=1.1386
[ep  141] longdress    driving_B_2020.01.16_07.26.43.csv@1654  reward=QoE= -121.01 eps=0.786 loss=1.2198
[ep  142] loot         static_B_2020.02.27_18.39.27.csv@2407  reward=QoE=   13.34 eps=0.784 loss=1.2612
[ep  143] redandblack  driving_B_2020.02.13_15.02.01.csv@2051  reward=QoE=  -95.99 eps=0.783 loss=1.0880
[ep  144] soldier      driving_B_2020.02.27_17.30.15.csv@78    reward=QoE= -527.87 eps=0.781 loss=1.3741
[ep  145] longdress    driving_B_2020.01.16_07.26.43.csv@214   reward=QoE=  -63.06 eps=0.780 loss=1.3330
[ep  146] loot         static_B_2020.02.27_18.39.27.csv@1027  reward=QoE=   11.55 eps=0.778 loss=1.1966
[ep  147] redandblack  driving_B_2020.02.13_15.02.01.csv@2111  reward=QoE=   15.54 eps=0.777 loss=1.1727
[ep  148] soldier      driving_B_2019.12.17_07.32.39.csv@453   reward=QoE=   38.23 eps=0.775 loss=1.1065
[ep  149] longdress    driving_B_2020.01.16_09.56.56.csv@1484  reward=QoE=   42.63 eps=0.774 loss=1.2724
[ep  150] loot         driving_B_2020.01.16_12.10.03.csv@175   reward=QoE=   42.13 eps=0.772 loss=1.1705
[ep  151] redandblack  driving_B_2020.02.13_15.02.01.csv@431   reward=QoE=   46.17 eps=0.771 loss=1.1905
[ep  152] soldier      static_B_2019.12.16_13.40.04.csv@1561  reward=QoE=   37.54 eps=0.769 loss=1.2545
[ep  153] longdress    driving_B_2020.01.16_09.56.56.csv@1244  reward=QoE=  -11.94 eps=0.768 loss=1.3682
[ep  154] loot         driving_B_2020.02.14_09.38.22.csv@1404  reward=QoE=  -41.90 eps=0.766 loss=1.3588
[ep  155] redandblack  static_B_2020.02.27_18.39.27.csv@4867  reward=QoE=   38.18 eps=0.765 loss=1.1315
[ep  156] soldier      driving_B_2020.02.14_09.38.22.csv@744   reward=QoE=  -70.41 eps=0.763 loss=1.2767
[ep  157] longdress    driving_B_2020.01.16_09.56.56.csv@1570  reward=QoE=  -10.95 eps=0.762 loss=1.2967
[ep  158] loot         static_B_2019.12.16_13.40.04.csv@61    reward=QoE=   35.14 eps=0.760 loss=1.2609
[ep  159] redandblack  driving_B_2020.01.16_09.56.56.csv@1364  reward=QoE=   32.29 eps=0.759 loss=1.3184
[ep  160] soldier      driving_B_2020.01.16_07.26.43.csv@694   reward=QoE=  -69.10 eps=0.757 loss=1.3121
[ep  161] longdress    driving_B_2019.12.17_07.32.39.csv@1473  reward=QoE=  -77.50 eps=0.756 loss=1.3032
[ep  162] loot         driving_B_2020.01.16_12.10.03.csv@115   reward=QoE=   29.29 eps=0.754 loss=1.1753
[ep  163] redandblack  driving_B_2020.02.14_09.38.22.csv@384   reward=QoE= -174.25 eps=0.752 loss=1.1798
[ep  164] soldier      driving_B_2020.02.13_15.02.01.csv@1991  reward=QoE=    1.76 eps=0.751 loss=1.3694
[ep  165] longdress    static_B_2019.12.16_13.40.04.csv@1261  reward=QoE=  -35.16 eps=0.749 loss=1.1642
[ep  166] loot         driving_B_2020.02.27_17.30.15.csv@258   reward=QoE= -354.21 eps=0.748 loss=1.1491
[ep  167] redandblack  driving_B_2020.01.16_07.26.43.csv@934   reward=QoE=  -58.60 eps=0.746 loss=1.3219
[ep  168] soldier      static_B_2019.12.16_13.40.04.csv@781   reward=QoE=   39.00 eps=0.745 loss=1.2131
[ep  169] longdress    driving_B_2020.01.16_07.26.43.csv@574   reward=QoE=  -76.19 eps=0.743 loss=1.1835
[ep  170] loot         driving_B_2020.02.13_13.03.24.csv@1327  reward=QoE=  -80.85 eps=0.742 loss=1.1826
[ep  171] redandblack  driving_B_2020.01.16_07.26.43.csv@154   reward=QoE= -216.76 eps=0.740 loss=1.2610
[ep  172] soldier      driving_B_2020.01.16_09.56.56.csv@164   reward=QoE=   21.59 eps=0.739 loss=1.3897
[ep  173] longdress    static_B_2020.02.27_18.39.27.csv@3427  reward=QoE=   52.79 eps=0.737 loss=1.2897
[ep  174] loot         driving_B_2020.01.16_07.26.43.csv@514   reward=QoE=  -48.25 eps=0.736 loss=1.2842
[ep  175] redandblack  driving_B_2020.01.16_09.56.56.csv@1004  reward=QoE=   30.23 eps=0.734 loss=1.3156
[ep  176] soldier      driving_B_2020.02.14_09.38.22.csv@924   reward=QoE=   57.02 eps=0.733 loss=1.2712
[ep  177] longdress    static_B_2020.02.27_18.39.27.csv@4807  reward=QoE=   43.48 eps=0.731 loss=1.1345
[ep  178] loot         static_B_2020.02.14_13.21.26.csv@134   reward=QoE=   26.27 eps=0.730 loss=1.3876
[ep  179] redandblack  driving_B_2019.12.17_07.32.39.csv@1413  reward=QoE=   11.64 eps=0.728 loss=1.3605
[ep  180] soldier      static_B_2020.02.27_18.39.27.csv@5527  reward=QoE=   51.52 eps=0.727 loss=1.4218
[ep  181] longdress    driving_B_2020.02.14_09.38.22.csv@144   reward=QoE= -242.96 eps=0.725 loss=1.3328
[ep  182] loot         driving_B_2020.02.13_15.02.01.csv@1271  reward=QoE=    8.99 eps=0.724 loss=1.2952
[ep  183] redandblack  static_B_2020.02.27_18.39.27.csv@3667  reward=QoE=   40.05 eps=0.722 loss=1.2387
[ep  184] soldier      driving_B_2019.12.17_07.32.39.csv@513   reward=QoE= -141.57 eps=0.721 loss=1.2561
[ep  185] longdress    driving_B_2019.12.17_07.32.39.csv@1893  reward=QoE=   45.76 eps=0.719 loss=1.2310
[ep  186] loot         driving_B_2019.12.16_12.27.05.csv@506   reward=QoE= -196.67 eps=0.718 loss=1.3097
[ep  187] redandblack  driving_B_2020.02.13_15.02.01.csv@2754  reward=QoE=  -74.19 eps=0.716 loss=1.2813
[ep  188] soldier      static_B_2020.02.27_18.39.27.csv@3967  reward=QoE=   38.81 eps=0.714 loss=1.3006
[ep  189] longdress    driving_B_2020.02.13_13.03.24.csv@1927  reward=QoE= -325.25 eps=0.713 loss=1.3236
[ep  190] loot         driving_B_2020.02.13_15.02.01.csv@131   reward=QoE=   52.02 eps=0.711 loss=1.1507
[ep  191] redandblack  static_B_2020.02.27_18.39.27.csv@4507  reward=QoE=   40.58 eps=0.710 loss=1.3651
[ep  192] soldier      driving_B_2020.02.13_13.03.24.csv@1447  reward=QoE=  -89.04 eps=0.708 loss=1.2708
[ep  193] longdress    static_B_2020.02.27_18.39.27.csv@4147  reward=QoE=   48.09 eps=0.707 loss=1.2333
[ep  194] loot         driving_B_2020.01.16_07.26.43.csv@1294  reward=QoE=   35.68 eps=0.705 loss=1.1715
