# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\scripts\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_001_s48\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_001_s48 --batch-size 64 --coverage-stride 60 --early-stop-patience 3 --epochs 8 --eps-decay-frac 0.5 --eval-every 400 --eval-offsets 3 --eval-seeds 42,43,44 --eval-sequences longdress,loot,redandblack,soldier --gamma 1.0 --hidden 256 --lam 1.0 --lr 0.0003 --mu 4.3 --protocol configs/experiment_protocol.json --reward-spec {"rebuffer_weight": 2.0, "startup_weight": 1.0, "drop_weight": null} --seed 48 --segment-frames 5 --select-by qoe_quality --target-update 6000 --torch-threads 2 --lstm C:\Users\Nima\PointCloudStreaming\models/bandwidth_lstm_s5.pkl
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | validation sequences: ['longdress', 'loot', 'redandblack', 'soldier']
   protocol: 4071599372abeb61 | train files: 13 | validation files: 4 | registered test files: 4 (NOT evaluated) | frames/episode: 300
   coverage stride: 60 samples -> 417 episodes/epoch x 8 epochs = 3336 episodes (~200160 env steps)
   segment: 5 frames/request (60 decisions/episode) | validation offsets/trace: 3 | validation seeds: [42, 43, 44]
   state_dim: 23 | actions: 6 | feature_spec: ['lstm_pred', 'buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   PyTorch CPU threads/trial: 2
   LSTM: models\bandwidth_lstm_s5.pkl
   reward = QoE: (100/N)*sum(q[fixed_log_bitrate]) - 4.3*stall_duration - 2.0*rebuffer_events - 1.0*sum|delta_segment_q| - (100/N)*dropped_frames - 1.0*startup_delay  (gamma=1.0, lr=0.0003, no learner-side scaling)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_001_s48\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_001_s48
==========================================================================================
[validation @ ep 0] untrained: reward=QoE=-1965.29
[ep    1] longdress    static_B_2020.02.27_18.39.27.csv@5702  reward=QoE=   23.14 eps=0.999 loss=0.0000
[ep    2] loot         driving_B_2019.12.16_12.27.05.csv@4     reward=QoE=   -0.50 eps=0.999 loss=0.2638
[ep    3] redandblack  static_B_2019.12.16_13.40.04.csv@1683  reward=QoE=   31.99 eps=0.998 loss=0.1960
[ep    4] soldier      driving_B_2019.12.17_07.32.39.csv@262   reward=QoE=  -69.98 eps=0.998 loss=0.3034
[ep    5] longdress    driving_B_2020.02.13_13.03.24.csv@1820  reward=QoE= -864.14 eps=0.997 loss=2.7907
[ep    6] loot         driving_B_2019.12.17_07.32.39.csv@562   reward=QoE=  -28.60 eps=0.997 loss=3.0499
[ep    7] redandblack  driving_B_2019.12.16_12.27.05.csv@1152  reward=QoE=  -22.89 eps=0.996 loss=2.4896
[ep    8] soldier      static_B_2019.12.16_13.40.04.csv@63    reward=QoE=   32.56 eps=0.995 loss=2.2023
[ep    9] longdress    driving_B_2020.01.16_12.10.03.csv@244   reward=QoE=   29.10 eps=0.995 loss=1.9211
[ep   10] loot         driving_B_2020.02.14_09.38.22.csv@935   reward=QoE=   32.87 eps=0.994 loss=1.6863
[ep   11] redandblack  driving_B_2019.12.17_07.32.39.csv@2182  reward=QoE=  -66.66 eps=0.994 loss=1.4387
[ep   12] soldier      static_B_2019.12.16_13.40.04.csv@123   reward=QoE=   28.26 eps=0.993 loss=1.2827
[ep   13] longdress    static_B_2020.02.27_18.39.27.csv@3182  reward=QoE= -193.62 eps=0.993 loss=1.5372
[ep   14] loot         driving_B_2020.01.16_07.26.43.csv@746   reward=QoE=    5.39 eps=0.992 loss=1.6377
[ep   15] redandblack  driving_B_2020.02.14_12.58.17.csv@92    reward=QoE= -152.86 eps=0.991 loss=1.2692
[ep   16] soldier      driving_B_2020.02.13_15.02.01.csv@1008  reward=QoE=   22.01 eps=0.991 loss=1.3917
[ep   17] longdress    driving_B_2020.02.13_15.02.01.csv@2508  reward=QoE= -158.73 eps=0.990 loss=1.4851
