# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_130607_full\sweep\trial_002_s47\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_130607_full\sweep\trial_002_s47 --coverage-stride 60 --epochs 8 --eval-every 100 --eval-seeds 42,43,44 --lam 1.0 --lr 0.0001 --mu 4.3 --no-lstm-pred --playback-rate-min 0.9 --reward-spec {"stall_mode": "bounded", "stall_cap_s": 2.0, "event_penalty": 2.0} --seed 47 --segment-frames 5 --select-by qoe_quality --target-update 3000
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | eval sequence: longdress
   train files: 4 | test files: 1 | frames/episode: 300
   coverage stride: 60 samples -> 202 episodes/epoch x 8 epochs = 1616 episodes (~96960 env steps)
   segment: 5 frames/request (60 decisions/episode) | playback-rate-min: 0.9 | eval seeds: [42, 43, 44]
   state_dim: 22 | actions: 6 | feature_spec: ['buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   reward: q[log_density] - 4.3*min(stall,2.0) + 2.0*new_event - 1.0*|dq|  (gamma=0.99, lr=0.0001, reward_norm=True, reward_scale=1.0)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_130607_full\sweep\trial_002_s47\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_130607_full\sweep\trial_002_s47
==========================================================================================
[eval @ ep 0] untrained: reward=40.22 qoe=57.3 qoe_q=12.6
[ep    1] longdress    static_B_2020.01.16_10.43.34.csv@380   reward=  104.09 qoe=   0.0 qoe_q=  -11.4 eps=0.999 loss=0.0000
[ep    2] loot         static_B_2019.12.16_13.40.04.csv@1355  reward=  150.26 qoe=  73.6 qoe_q=   24.1 eps=0.998 loss=0.7181
[ep    3] redandblack  static_B_2020.02.27_18.39.27.csv@5615  reward=  156.03 qoe=  70.3 qoe_q=   26.9 eps=0.997 loss=0.6126
[ep    4] soldier      static_B_2019.12.16_13.40.04.csv@1415  reward=  151.75 qoe=  60.9 qoe_q=   27.6 eps=0.996 loss=0.4274
[ep    5] longdress    static_B_2020.01.16_10.43.34.csv@140   reward=  126.53 qoe=  35.5 qoe_q=   13.1 eps=0.995 loss=0.2262
[ep    6] loot         static_B_2019.12.16_13.40.04.csv@635   reward=  100.31 qoe=  35.9 qoe_q=    0.5 eps=0.994 loss=0.1976
[ep    7] redandblack  static_B_2020.02.27_18.39.27.csv@935   reward=  173.55 qoe= 100.0 qoe_q=   44.8 eps=0.993 loss=0.1744
[ep    8] soldier      static_B_2020.01.16_10.43.34.csv@2060  reward=  159.47 qoe= 100.0 qoe_q=   37.7 eps=0.992 loss=0.1671
[ep    9] longdress    static_B_2020.02.27_18.39.27.csv@3035  reward=  111.44 qoe=  68.1 qoe_q=   10.5 eps=0.991 loss=0.1675
[ep   10] loot         static_B_2020.01.16_10.43.34.csv@740   reward=  113.73 qoe=  29.8 qoe_q=   -1.4 eps=0.990 loss=0.1560
[ep   11] redandblack  static_B_2020.02.14_13.21.26.csv@728   reward=  180.01 qoe=  50.0 qoe_q=   47.7 eps=0.989 loss=0.1500
[ep   12] soldier      static_B_2020.02.27_18.39.27.csv@515   reward=   80.59 qoe=   0.0 qoe_q=  -23.6 eps=0.988 loss=0.1506
[ep   13] longdress    static_B_2020.01.16_10.43.34.csv@260   reward=  135.00 qoe=  67.2 qoe_q=   17.0 eps=0.987 loss=0.1460
[ep   14] loot         static_B_2019.12.16_13.40.04.csv@1835  reward=  133.24 qoe=  63.1 qoe_q=    6.7 eps=0.986 loss=0.1441
[ep   15] redandblack  static_B_2020.01.16_10.43.34.csv@860   reward=  139.98 qoe=  68.6 qoe_q=   20.8 eps=0.985 loss=0.1331
[ep   16] soldier      static_B_2020.02.14_13.21.26.csv@428   reward=  156.77 qoe=  81.8 qoe_q=   33.5 eps=0.984 loss=0.1346
[ep   17] longdress    static_B_2019.12.16_13.40.04.csv@1595  reward=  147.96 qoe=  64.8 qoe_q=   20.3 eps=0.983 loss=0.1335
[ep   18] loot         static_B_2020.01.16_10.43.34.csv@1760  reward=  152.38 qoe=  73.2 qoe_q=   29.6 eps=0.982 loss=0.1489
[ep   19] redandblack  static_B_2020.01.16_10.43.34.csv@560   reward=  146.75 qoe=  60.6 qoe_q=   27.9 eps=0.981 loss=0.1327
[ep   20] soldier      static_B_2020.02.27_18.39.27.csv@2075  reward=  158.72 qoe=  83.4 qoe_q=   35.9 eps=0.980 loss=0.1393
[ep   21] longdress    static_B_2020.01.16_10.43.34.csv@1700  reward=  160.28 qoe=  72.3 qoe_q=   31.4 eps=0.979 loss=0.1394
[ep   22] loot         static_B_2020.02.27_18.39.27.csv@4055  reward=  174.92 qoe=  44.0 qoe_q=   43.9 eps=0.978 loss=0.1321
[ep   23] redandblack  static_B_2020.02.27_18.39.27.csv@1775  reward=   69.22 qoe=   0.0 qoe_q= -206.8 eps=0.977 loss=0.1206
[ep   24] soldier      static_B_2020.02.27_18.39.27.csv@1715  reward=  139.04 qoe=  42.4 qoe_q=   17.0 eps=0.977 loss=0.1510
[ep   25] longdress    static_B_2020.02.27_18.39.27.csv@1235  reward=  177.34 qoe= 100.0 qoe_q=   42.3 eps=0.976 loss=0.1292
[ep   26] loot         static_B_2020.02.27_18.39.27.csv@3155  reward=   67.71 qoe=   0.0 qoe_q= -336.0 eps=0.975 loss=0.1446
[ep   27] redandblack  static_B_2020.01.16_10.43.34.csv@1940  reward=  155.74 qoe=  83.1 qoe_q=   31.5 eps=0.974 loss=0.1457
[ep   28] soldier      static_B_2020.02.27_18.39.27.csv@4475  reward=  100.12 qoe=  49.6 qoe_q=   -0.7 eps=0.973 loss=0.1524
[ep   29] longdress    static_B_2020.01.16_10.43.34.csv@1580  reward=  153.88 qoe=  73.8 qoe_q=   29.4 eps=0.972 loss=0.1542
[ep   30] loot         static_B_2020.02.14_13.21.26.csv@488   reward=  183.64 qoe=  46.0 qoe_q=   48.6 eps=0.971 loss=0.1330
[ep   31] redandblack  static_B_2020.02.27_18.39.27.csv@2495  reward=  150.65 qoe=  52.0 qoe_q=   33.8 eps=0.970 loss=0.1423
[ep   32] soldier      static_B_2020.01.16_10.43.34.csv@1100  reward=  104.04 qoe=   0.0 qoe_q=  -19.2 eps=0.969 loss=0.1458
[ep   33] longdress    static_B_2020.02.27_18.39.27.csv@35    reward=  168.75 qoe=  56.0 qoe_q=   41.1 eps=0.968 loss=0.1493
