episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,driving_B_2020.02.13_15.02.01.csv,803,19.2107,19.21,19.21,0.9989,0.000000
2,loot,driving_B_2020.02.14_09.38.22.csv,1478,-39.7291,-39.73,-39.73,0.9978,0.391325
3,redandblack,driving_B_2020.01.16_09.56.56.csv,348,-104.1135,-104.11,-104.11,0.9968,0.657911
4,soldier,driving_B_2020.01.16_09.56.56.csv,708,28.5006,28.50,28.50,0.9957,0.738535
5,longdress,driving_B_2020.02.13_15.02.01.csv,1763,28.8710,28.87,28.87,0.9946,0.576771
6,loot,static_B_2020.02.27_18.39.27.csv,4478,26.3959,26.40,26.40,0.9935,0.503850
7,redandblack,driving_B_2020.01.16_07.26.43.csv,1724,-43.9907,-43.99,-43.99,0.9924,0.482132
8,soldier,static_B_2019.12.16_13.40.04.csv,126,38.5030,38.50,38.50,0.9913,0.484336
9,longdress,driving_B_2020.01.16_09.56.56.csv,108,-188.0582,-188.06,-188.06,0.9903,0.636441
10,loot,static_B_2020.02.27_18.39.27.csv,3278,34.9559,34.96,34.96,0.9892,0.650191
11,redandblack,driving_B_2020.02.14_09.38.22.csv,222,-171.7534,-171.75,-171.75,0.9881,0.698537
12,soldier,driving_B_2020.02.13_13.03.24.csv,2188,-317.0156,-317.02,-317.02,0.9870,0.861435
13,longdress,static_B_2020.02.14_13.21.26.csv,809,30.8100,30.81,30.81,0.9859,1.076619
14,loot,driving_B_2020.01.16_07.26.43.csv,1770,-88.2499,-88.25,-88.25,0.9848,0.902597
15,redandblack,driving_B_2020.02.13_15.02.01.csv,623,-74.6628,-74.66,-74.66,0.9837,0.962629
16,soldier,driving_B_2019.12.17_07.32.39.csv,558,-58.1209,-58.12,-58.12,0.9827,0.901924
17,longdress,driving_B_2019.12.17_07.32.39.csv,198,-30.7409,-30.74,-30.74,0.9816,0.835415
18,loot,driving_B_2020.01.16_12.10.03.csv,244,40.1961,40.20,40.20,0.9805,0.813339
19,redandblack,driving_B_2020.02.13_15.02.01.csv,2754,-95.2207,-95.22,-95.22,0.9794,0.763773
20,soldier,driving_B_2019.12.17_07.32.39.csv,438,22.5994,22.60,22.60,0.9783,0.763078
21,longdress,driving_B_2020.01.16_07.26.43.csv,704,-41.6881,-41.69,-41.69,0.9772,0.706546
22,loot,driving_B_2019.12.17_07.32.39.csv,978,-141.4423,-141.44,-141.44,0.9762,0.762986
