# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\scripts\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\screen\trial_002_s42\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\screen\trial_002_s42 --batch-size 64 --coverage-stride 60 --early-stop-patience 0 --epochs 3 --eps-decay-frac 0.7 --eval-every 400 --eval-offsets 3 --eval-seeds 42,43,44 --eval-sequences longdress,loot,redandblack,soldier --gamma 1.0 --hidden 128 --lam 1.0 --lr 0.0003 --mu 4.3 --protocol configs/experiment_protocol.json --reward-spec {"rebuffer_weight": 2.0, "startup_weight": 1.0, "drop_weight": null} --seed 42 --segment-frames 5 --select-by qoe_quality --target-update 1500 --torch-threads 2 --lstm C:\Users\Nima\PointCloudStreaming\models/bandwidth_lstm_s5.pkl
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | validation sequences: ['longdress', 'loot', 'redandblack', 'soldier']
   protocol: 4071599372abeb61 | train files: 13 | validation files: 4 | registered test files: 4 (NOT evaluated) | frames/episode: 300
   coverage stride: 60 samples -> 417 episodes/epoch x 3 epochs = 1251 episodes (~75060 env steps)
   segment: 5 frames/request (60 decisions/episode) | validation offsets/trace: 3 | validation seeds: [42, 43, 44]
   state_dim: 23 | actions: 6 | feature_spec: ['lstm_pred', 'buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   PyTorch CPU threads/trial: 2
   LSTM: models\bandwidth_lstm_s5.pkl
   reward = QoE: (100/N)*sum(q[fixed_log_bitrate]) - 4.3*stall_duration - 2.0*rebuffer_events - 1.0*sum|delta_segment_q| - (100/N)*dropped_frames - 1.0*startup_delay  (gamma=1.0, lr=0.0003, no learner-side scaling)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\screen\trial_002_s42\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\screen\trial_002_s42
[ep   28] soldier      static_B_2019.12.16_13.40.04.csv@1386  reward=QoE=  -14.60 eps=0.970 loss=0.8188
[ep   29] longdress    driving_B_2020.02.14_12.58.17.csv@284   reward=QoE= -596.38 eps=0.969 loss=0.9633
[ep   30] loot         driving_B_2020.02.14_12.58.17.csv@224   reward=QoE= -601.17 eps=0.967 loss=1.1658
[ep   31] redandblack  driving_B_2020.01.16_09.56.56.csv@468   reward=QoE=   -5.62 eps=0.966 loss=1.2682
[ep   32] soldier      driving_B_2019.12.16_12.27.05.csv@1152  reward=QoE=  -23.39 eps=0.965 loss=1.2961
[ep   33] longdress    driving_B_2020.02.13_13.03.24.csv@89    reward=QoE= -143.33 eps=0.964 loss=1.2871
[ep   34] loot         driving_B_2020.01.16_09.56.56.csv@288   reward=QoE=   20.41 eps=0.963 loss=1.1918
[ep   35] redandblack  driving_B_2020.01.16_12.10.03.csv@244   reward=QoE=   31.99 eps=0.962 loss=0.9465
[ep   36] soldier      static_B_2020.02.27_18.39.27.csv@5378  reward=QoE=   39.02 eps=0.961 loss=1.1222
[ep   37] longdress    driving_B_2020.02.13_15.02.01.csv@83    reward=QoE=   37.04 eps=0.960 loss=1.0245
[ep   38] loot         driving_B_2020.02.13_13.03.24.csv@1349  reward=QoE=  -53.92 eps=0.959 loss=0.9401
[ep   39] redandblack  static_B_2020.02.27_18.39.27.csv@1418  reward=QoE=   37.58 eps=0.958 loss=1.0608
[ep   40] soldier      static_B_2020.02.14_13.21.26.csv@569   reward=QoE=   25.67 eps=0.957 loss=1.0090
[ep   41] longdress    driving_B_2019.12.16_12.27.05.csv@242   reward=QoE=   -8.42 eps=0.956 loss=1.0144
[ep   42] loot         static_B_2020.02.27_18.39.27.csv@5138  reward=QoE=   31.32 eps=0.954 loss=1.0286
[ep   43] redandblack  driving_B_2020.02.13_15.02.01.csv@1043  reward=QoE=   30.97 eps=0.953 loss=0.9896
[ep   44] soldier      static_B_2020.02.27_18.39.27.csv@3338  reward=QoE=   16.46 eps=0.952 loss=0.8651
[ep   45] longdress    driving_B_2020.02.13_15.02.01.csv@2423  reward=QoE= -451.43 eps=0.951 loss=1.2055
[ep   46] loot         driving_B_2020.02.14_12.58.17.csv@644   reward=QoE=  -10.33 eps=0.950 loss=1.2416
[ep   47] redandblack  driving_B_2020.02.13_13.03.24.csv@1649  reward=QoE=  -79.18 eps=0.949 loss=1.0407
[ep   48] soldier      driving_B_2020.01.16_09.56.56.csv@648   reward=QoE=  -20.48 eps=0.948 loss=1.0095
[ep   49] longdress    driving_B_2020.02.13_15.02.01.csv@503   reward=QoE=  -46.85 eps=0.947 loss=1.0395
[ep   50] loot         driving_B_2020.02.14_12.58.17.csv@464   reward=QoE= -263.56 eps=0.946 loss=1.1592
[ep   51] redandblack  driving_B_2020.02.13_13.03.24.csv@989   reward=QoE= -103.49 eps=0.945 loss=1.0954
[ep   52] soldier      static_B_2019.12.16_13.40.04.csv@1146  reward=QoE= -209.78 eps=0.944 loss=1.2572
[ep   53] longdress    driving_B_2020.01.16_09.56.56.csv@528   reward=QoE=   10.97 eps=0.943 loss=1.2071
[ep   54] loot         driving_B_2019.12.16_12.27.05.csv@842   reward=QoE=   30.33 eps=0.941 loss=1.1942
[ep   55] redandblack  driving_B_2020.01.16_07.26.43.csv@584   reward=QoE=  -66.23 eps=0.940 loss=1.0491
[ep   56] soldier      static_B_2020.02.14_13.21.26.csv@269   reward=QoE=   36.48 eps=0.939 loss=1.0068
[ep   57] longdress    driving_B_2019.12.17_07.32.39.csv@1158  reward=QoE= -101.38 eps=0.938 loss=1.0850
[ep   58] loot         driving_B_2020.01.16_07.26.43.csv@824   reward=QoE=    0.27 eps=0.937 loss=1.0180
[ep   59] redandblack  driving_B_2020.02.14_12.58.17.csv@704   reward=QoE= -285.65 eps=0.936 loss=1.2428
[ep   60] soldier      driving_B_2020.02.13_13.03.24.csv@1949  reward=QoE= -399.87 eps=0.935 loss=1.1175
[ep   61] longdress    static_B_2019.12.16_13.40.04.csv@846   reward=QoE=   31.93 eps=0.934 loss=1.1885
[ep   62] loot         driving_B_2019.12.16_12.27.05.csv@422   reward=QoE= -115.84 eps=0.933 loss=1.1464
[ep   63] redandblack  driving_B_2020.02.13_13.03.24.csv@1409  reward=QoE=  -59.41 eps=0.932 loss=1.1403
[ep   64] soldier      driving_B_2020.02.13_13.03.24.csv@2129  reward=QoE= -506.06 eps=0.931 loss=1.0355
[ep   65] longdress    static_B_2020.02.27_18.39.27.csv@3638  reward=QoE=   21.71 eps=0.930 loss=1.2507
[ep   66] loot         driving_B_2020.02.13_13.03.24.csv@869   reward=QoE= -121.78 eps=0.928 loss=1.2616
[ep   67] redandblack  driving_B_2020.02.14_09.38.22.csv@402   reward=QoE= -125.90 eps=0.927 loss=1.3132
[ep   68] soldier      driving_B_2020.02.13_15.02.01.csv@983   reward=QoE=  -94.59 eps=0.926 loss=1.0282
[ep   69] longdress    static_B_2020.02.27_18.39.27.csv@2258  reward=QoE=   30.78 eps=0.925 loss=1.0763
[ep   70] loot         static_B_2020.02.27_18.39.27.csv@5618  reward=QoE=   24.11 eps=0.924 loss=1.1052
[ep   71] redandblack  driving_B_2019.12.16_12.27.05.csv@302   reward=QoE= -111.32 eps=0.923 loss=1.1927
[ep   72] soldier      static_B_2020.02.27_18.39.27.csv@998   reward=QoE=   22.39 eps=0.922 loss=1.1308
[ep   73] longdress    driving_B_2020.02.13_13.03.24.csv@569   reward=QoE=  -78.01 eps=0.921 loss=1.2532
[ep   74] loot         driving_B_2019.12.16_12.27.05.csv@602   reward=QoE= -322.99 eps=0.920 loss=0.9966
[ep   75] redandblack  driving_B_2019.12.16_12.27.05.csv@2     reward=QoE=    1.10 eps=0.919 loss=1.2371
[ep   76] soldier      static_B_2020.02.27_18.39.27.csv@1778  reward=QoE= -435.52 eps=0.918 loss=1.2128
[ep   77] longdress    driving_B_2020.02.13_15.02.01.csv@323   reward=QoE=   33.08 eps=0.916 loss=1.3710
[ep   78] loot         driving_B_2020.02.13_15.02.01.csv@1703  reward=QoE=   34.25 eps=0.915 loss=1.2367
[ep   79] redandblack  driving_B_2020.02.13_15.02.01.csv@1163  reward=QoE=   15.41 eps=0.914 loss=1.3651
[ep   80] soldier      static_B_2020.02.27_18.39.27.csv@5678  reward=QoE=   40.66 eps=0.913 loss=1.4394
[ep   81] longdress    driving_B_2020.02.14_09.38.22.csv@342   reward=QoE= -257.11 eps=0.912 loss=1.2008
[ep   82] loot         driving_B_2020.02.14_09.38.22.csv@1362  reward=QoE=   30.04 eps=0.911 loss=1.1043
[ep   83] redandblack  driving_B_2020.02.14_09.38.22.csv@462   reward=QoE=  -52.00 eps=0.910 loss=1.2132
[ep   84] soldier      static_B_2019.12.16_13.40.04.csv@1206  reward=QoE=  -22.22 eps=0.909 loss=1.3519
[ep   85] longdress    driving_B_2020.02.14_09.38.22.csv@882   reward=QoE=   33.88 eps=0.908 loss=1.2000
[ep   86] loot         static_B_2020.02.27_18.39.27.csv@2558  reward=QoE=   11.56 eps=0.907 loss=1.0746
[ep   87] redandblack  static_B_2020.02.27_18.39.27.csv@5738  reward=QoE=   41.00 eps=0.906 loss=1.0254
[ep   88] soldier      driving_B_2020.02.13_13.03.24.csv@929   reward=QoE= -197.67 eps=0.905 loss=1.2515
[ep   89] longdress    driving_B_2020.02.14_09.38.22.csv@1478  reward=QoE=  -94.20 eps=0.903 loss=1.3644
[ep   90] loot         driving_B_2020.02.14_09.38.22.csv@642   reward=QoE=   39.82 eps=0.902 loss=0.9587
[ep   91] redandblack  static_B_2020.02.27_18.39.27.csv@98    reward=QoE=   23.19 eps=0.901 loss=1.1738
[ep   92] soldier      static_B_2020.02.27_18.39.27.csv@1478  reward=QoE=   -7.06 eps=0.900 loss=1.2238
[ep   93] longdress    driving_B_2020.02.13_13.03.24.csv@1889  reward=QoE= -633.03 eps=0.899 loss=1.0150
[ep   94] loot         driving_B_2020.02.14_09.38.22.csv@1062  reward=QoE=  -35.73 eps=0.898 loss=1.1724
[ep   95] redandblack  driving_B_2020.02.13_13.03.24.csv@1289  reward=QoE= -154.53 eps=0.897 loss=1.0719
[ep   96] soldier      driving_B_2020.01.16_07.26.43.csv@644   reward=QoE= -107.43 eps=0.896 loss=1.4000
[ep   97] longdress    static_B_2020.02.27_18.39.27.csv@1838  reward=QoE=  -40.26 eps=0.895 loss=1.1119
[ep   98] loot         driving_B_2020.02.14_12.58.17.csv@404   reward=QoE= -413.90 eps=0.894 loss=1.3194
[ep   99] redandblack  driving_B_2019.12.17_07.32.39.csv@2118  reward=QoE=   34.20 eps=0.893 loss=1.2621
[ep  100] soldier      static_B_2020.02.14_13.21.26.csv@89    reward=QoE=   37.70 eps=0.892 loss=1.2071
[ep  101] longdress    driving_B_2020.02.13_13.03.24.csv@209   reward=QoE= -116.55 eps=0.890 loss=1.4074
[ep  102] loot         static_B_2020.02.27_18.39.27.csv@1958  reward=QoE=   10.42 eps=0.889 loss=1.4763
[ep  103] redandblack  driving_B_2020.02.27_17.30.15.csv@720   reward=QoE= -323.94 eps=0.888 loss=1.2099
[ep  104] soldier      driving_B_2020.02.13_13.03.24.csv@269   reward=QoE=  -57.56 eps=0.887 loss=1.1779
[ep  105] longdress    driving_B_2020.01.16_07.26.43.csv@1664  reward=QoE= -133.78 eps=0.886 loss=1.3780
[ep  106] loot         driving_B_2020.02.14_09.38.22.csv@42    reward=QoE=  -62.35 eps=0.885 loss=1.1871
[ep  107] redandblack  static_B_2020.02.27_18.39.27.csv@218   reward=QoE=   40.24 eps=0.884 loss=1.2049
[ep  108] soldier      static_B_2020.02.27_18.39.27.csv@4298  reward=QoE=   34.07 eps=0.883 loss=1.1828
[ep  109] longdress    static_B_2020.02.14_13.21.26.csv@29    reward=QoE=    5.44 eps=0.882 loss=1.1868
[ep  110] loot         driving_B_2020.02.14_12.58.17.csv@584   reward=QoE=  -33.95 eps=0.881 loss=1.2003
[ep  111] redandblack  static_B_2020.02.14_13.21.26.csv@850   reward=QoE=   21.26 eps=0.880 loss=1.2525
[ep  112] soldier      driving_B_2020.02.13_13.03.24.csv@509   reward=QoE= -113.58 eps=0.879 loss=1.3208
[ep  113] longdress    static_B_2020.02.27_18.39.27.csv@4358  reward=QoE=    1.21 eps=0.877 loss=1.3305
[ep  114] loot         driving_B_2020.02.14_09.38.22.csv@1182  reward=QoE= -161.77 eps=0.876 loss=1.1658
[ep  115] redandblack  driving_B_2020.01.16_09.56.56.csv@1570  reward=QoE=    1.16 eps=0.875 loss=1.1911
[ep  116] soldier      static_B_2020.02.14_13.21.26.csv@209   reward=QoE=   34.13 eps=0.874 loss=1.3381
[ep  117] longdress    static_B_2020.02.27_18.39.27.csv@1178  reward=QoE= -211.17 eps=0.873 loss=1.1988
[ep  118] loot         static_B_2020.02.14_13.21.26.csv@749   reward=QoE=   39.19 eps=0.872 loss=1.2444
[ep  119] redandblack  static_B_2019.12.16_13.40.04.csv@486   reward=QoE=  -22.20 eps=0.871 loss=1.1871
[ep  120] soldier      driving_B_2020.02.13_15.02.01.csv@203   reward=QoE=  -12.17 eps=0.870 loss=1.0868
[ep  121] longdress    static_B_2020.02.27_18.39.27.csv@458   reward=QoE=   29.94 eps=0.869 loss=1.0282
[ep  122] loot         static_B_2020.02.27_18.39.27.csv@2618  reward=QoE=   44.28 eps=0.868 loss=1.3116
[ep  123] redandblack  driving_B_2020.01.16_09.56.56.csv@828   reward=QoE=  -79.94 eps=0.867 loss=1.0835
[ep  124] soldier      static_B_2020.02.27_18.39.27.csv@5318  reward=QoE=   34.59 eps=0.865 loss=1.2248
[ep  125] longdress    static_B_2019.12.16_13.40.04.csv@546   reward=QoE=   30.89 eps=0.864 loss=1.2185
[ep  126] loot         driving_B_2020.01.16_07.26.43.csv@404   reward=QoE=  -83.84 eps=0.863 loss=1.0111
[ep  127] redandblack  driving_B_2020.01.16_09.56.56.csv@1428  reward=QoE=   23.60 eps=0.862 loss=1.2072
[ep  128] soldier      static_B_2019.12.16_13.40.04.csv@1086  reward=QoE=    4.24 eps=0.861 loss=1.2252
[ep  129] longdress    driving_B_2020.02.13_13.03.24.csv@2069  reward=QoE= -437.98 eps=0.860 loss=1.2090
[ep  130] loot         driving_B_2020.02.14_12.58.17.csv@344   reward=QoE= -237.02 eps=0.859 loss=1.1641
[ep  131] redandblack  driving_B_2020.02.14_09.38.22.csv@1478  reward=QoE=  -62.74 eps=0.858 loss=1.1796
[ep  132] soldier      driving_B_2020.02.13_13.03.24.csv@149   reward=QoE= -110.74 eps=0.857 loss=1.1282
[ep  133] longdress    driving_B_2019.12.17_07.32.39.csv@1458  reward=QoE=  -90.37 eps=0.856 loss=1.4221
[ep  134] loot         driving_B_2020.02.13_13.03.24.csv@2009  reward=QoE=  -88.54 eps=0.855 loss=1.2430
[ep  135] redandblack  driving_B_2020.02.13_15.02.01.csv@2363  reward=QoE= -373.38 eps=0.854 loss=1.2737
[ep  136] soldier      driving_B_2020.02.13_15.02.01.csv@1343  reward=QoE= -211.05 eps=0.852 loss=1.3711
[ep  137] longdress    driving_B_2019.12.17_07.32.39.csv@738   reward=QoE=  -51.51 eps=0.851 loss=1.3830
[ep  138] loot         driving_B_2020.02.13_13.03.24.csv@1049  reward=QoE=  -55.83 eps=0.850 loss=1.3775
[ep  139] redandblack  driving_B_2020.02.13_13.03.24.csv@1169  reward=QoE=  -64.05 eps=0.849 loss=1.0199
[ep  140] soldier      static_B_2019.12.16_13.40.04.csv@246   reward=QoE=   12.71 eps=0.848 loss=1.1517
[ep  141] longdress    static_B_2020.02.27_18.39.27.csv@3458  reward=QoE=   25.52 eps=0.847 loss=1.4078
[ep  142] loot         static_B_2020.02.27_18.39.27.csv@158   reward=QoE=   28.86 eps=0.846 loss=1.2970
[ep  143] redandblack  driving_B_2020.01.16_07.26.43.csv@44    reward=QoE=   -6.10 eps=0.845 loss=1.1544
[ep  144] soldier      static_B_2020.02.27_18.39.27.csv@1658  reward=QoE=   35.21 eps=0.844 loss=1.2341
[ep  145] longdress    driving_B_2020.01.16_07.26.43.csv@1004  reward=QoE=  -14.13 eps=0.843 loss=1.2931
[ep  146] loot         static_B_2020.02.27_18.39.27.csv@638   reward=QoE=   45.28 eps=0.842 loss=1.2509
[ep  147] redandblack  driving_B_2019.12.17_07.32.39.csv@1518  reward=QoE=  -54.93 eps=0.841 loss=1.4007
[ep  148] soldier      static_B_2020.02.27_18.39.27.csv@2678  reward=QoE=  -24.43 eps=0.839 loss=1.1977
[ep  149] longdress    driving_B_2020.02.14_09.38.22.csv@1422  reward=QoE=  -75.68 eps=0.838 loss=1.1466
[ep  150] loot         static_B_2020.02.27_18.39.27.csv@398   reward=QoE=   48.02 eps=0.837 loss=1.1195
[ep  151] redandblack  static_B_2020.02.27_18.39.27.csv@4658  reward=QoE= -291.75 eps=0.836 loss=1.1096
[ep  152] soldier      driving_B_2020.01.16_07.26.43.csv@1364  reward=QoE= -175.77 eps=0.835 loss=1.4639
[ep  153] longdress    driving_B_2020.01.16_09.56.56.csv@1308  reward=QoE=   31.83 eps=0.834 loss=1.3657
[ep  154] loot         static_B_2020.02.27_18.39.27.csv@2078  reward=QoE=   41.99 eps=0.833 loss=1.3848
[ep  155] redandblack  static_B_2020.02.27_18.39.27.csv@2138  reward=QoE=   25.74 eps=0.832 loss=1.1230
[ep  156] soldier      static_B_2020.02.27_18.39.27.csv@4178  reward=QoE=   44.22 eps=0.831 loss=1.2150
[ep  157] longdress    static_B_2020.02.27_18.39.27.csv@2498  reward=QoE=   31.92 eps=0.830 loss=1.2399
[ep  158] loot         static_B_2019.12.16_13.40.04.csv@1326  reward=QoE=   37.97 eps=0.829 loss=1.3283
[ep  159] redandblack  static_B_2020.02.27_18.39.27.csv@4718  reward=QoE=   12.15 eps=0.828 loss=1.3437
[ep  160] soldier      driving_B_2020.02.14_12.58.17.csv@524   reward=QoE= -107.27 eps=0.826 loss=1.2421
[ep  161] longdress    driving_B_2019.12.17_07.32.39.csv@858   reward=QoE=  -43.03 eps=0.825 loss=1.2616
[ep  162] loot         static_B_2020.02.14_13.21.26.csv@629   reward=QoE=   29.38 eps=0.824 loss=1.2086
[ep  163] redandblack  static_B_2020.02.14_13.21.26.csv@449   reward=QoE=   35.31 eps=0.823 loss=1.2236
[ep  164] soldier      static_B_2020.02.27_18.39.27.csv@278   reward=QoE=   42.40 eps=0.822 loss=1.0868
[ep  165] longdress    driving_B_2020.01.16_09.56.56.csv@1488  reward=QoE=   27.08 eps=0.821 loss=1.3560
[ep  166] loot         driving_B_2020.01.16_07.26.43.csv@1604  reward=QoE=  -96.28 eps=0.820 loss=1.2039
[ep  167] redandblack  driving_B_2019.12.16_12.27.05.csv@962   reward=QoE=   30.26 eps=0.819 loss=1.1515
[ep  168] soldier      static_B_2019.12.16_13.40.04.csv@1746  reward=QoE=   22.96 eps=0.818 loss=1.1831
[ep  169] longdress    driving_B_2020.01.16_09.56.56.csv@888   reward=QoE=  -83.25 eps=0.817 loss=1.2471
[ep  170] loot         driving_B_2020.01.16_09.56.56.csv@1548  reward=QoE=   45.17 eps=0.816 loss=1.3047
[ep  171] redandblack  static_B_2020.02.27_18.39.27.csv@5198  reward=QoE=   43.21 eps=0.815 loss=1.2418
[ep  172] soldier      driving_B_2019.12.17_07.32.39.csv@1338  reward=QoE=   11.79 eps=0.813 loss=1.1421
[ep  173] longdress    static_B_2020.02.27_18.39.27.csv@878   reward=QoE=   30.60 eps=0.812 loss=1.1267
[ep  174] loot         driving_B_2019.12.16_12.27.05.csv@902   reward=QoE=   14.50 eps=0.811 loss=1.1940
[ep  175] redandblack  driving_B_2020.02.13_15.02.01.csv@1823  reward=QoE=   39.52 eps=0.810 loss=1.2490
[ep  176] soldier      static_B_2019.12.16_13.40.04.csv@726   reward=QoE=   39.14 eps=0.809 loss=1.3625
[ep  177] longdress    driving_B_2019.12.17_07.32.39.csv@1758  reward=QoE= -132.58 eps=0.808 loss=1.3165
[ep  178] loot         static_B_2020.02.27_18.39.27.csv@2978  reward=QoE=   42.66 eps=0.807 loss=1.2212
[ep  179] redandblack  driving_B_2019.12.17_07.32.39.csv@2288  reward=QoE=   16.83 eps=0.806 loss=1.2216
[ep  180] soldier      static_B_2019.12.16_13.40.04.csv@1686  reward=QoE=   17.94 eps=0.805 loss=1.2000
[ep  181] longdress    driving_B_2019.12.17_07.32.39.csv@78    reward=QoE=  -43.64 eps=0.804 loss=1.1471
[ep  182] loot         static_B_2020.02.27_18.39.27.csv@5498  reward=QoE=   32.97 eps=0.803 loss=1.2205
[ep  183] redandblack  driving_B_2020.02.13_15.02.01.csv@1463  reward=QoE= -126.82 eps=0.801 loss=1.3272
[ep  184] soldier      driving_B_2020.02.14_12.58.17.csv@764   reward=QoE= -201.38 eps=0.800 loss=1.3873
[ep  185] longdress    driving_B_2020.02.14_09.38.22.csv@942   reward=QoE=   38.81 eps=0.799 loss=1.3071
[ep  186] loot         driving_B_2019.12.16_12.27.05.csv@362   reward=QoE=  -47.30 eps=0.798 loss=1.2937
[ep  187] redandblack  driving_B_2020.02.13_13.03.24.csv@1709  reward=QoE=   41.67 eps=0.797 loss=1.2472
[ep  188] soldier      static_B_2020.02.27_18.39.27.csv@3518  reward=QoE=   10.24 eps=0.796 loss=1.3443
[ep  189] longdress    static_B_2020.02.27_18.39.27.csv@1058  reward=QoE=   31.33 eps=0.795 loss=1.3683
[ep  190] loot         driving_B_2020.02.14_09.38.22.csv@162   reward=QoE=  -63.82 eps=0.794 loss=1.1297
[ep  191] redandblack  driving_B_2020.02.14_09.38.22.csv@1122  reward=QoE=  -98.43 eps=0.793 loss=1.2711
[ep  192] soldier      static_B_2020.02.27_18.39.27.csv@578   reward=QoE=   -5.25 eps=0.792 loss=1.3312
[ep  193] longdress    static_B_2020.02.27_18.39.27.csv@3398  reward=QoE=   43.65 eps=0.791 loss=1.2232
[ep  194] loot         static_B_2020.02.27_18.39.27.csv@338   reward=QoE=   47.77 eps=0.790 loss=1.2521
