episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,driving_B_2020.01.16_09.56.56.csv,1235,-1.7556,-1.76,-1.76,0.9994,0.000000
2,loot,driving_B_2020.02.14_09.38.22.csv,31,-49.3431,-49.34,-49.34,0.9989,0.000000
3,redandblack,driving_B_2020.02.13_15.02.01.csv,476,39.4369,39.44,39.44,0.9983,1.681079
4,soldier,static_B_2020.02.27_18.39.27.csv,2736,31.4785,31.48,31.48,0.9977,1.373169
5,longdress,static_B_2020.02.27_18.39.27.csv,3276,24.1157,24.12,24.12,0.9972,1.000538
6,loot,driving_B_2020.02.13_13.03.24.csv,2188,-187.1789,-187.18,-187.18,0.9966,1.613715
7,redandblack,driving_B_2019.12.16_12.27.05.csv,1018,33.7988,33.80,33.80,0.9960,1.678112
8,soldier,driving_B_2020.02.13_15.02.01.csv,116,29.2311,29.23,29.23,0.9955,1.393531
9,longdress,static_B_2020.02.27_18.39.27.csv,3636,29.8137,29.81,29.81,0.9949,1.212459
10,loot,driving_B_2020.01.16_12.10.03.csv,19,37.9509,37.95,37.95,0.9943,1.271153
11,redandblack,driving_B_2020.02.13_13.03.24.csv,1830,-753.2267,-753.23,-753.23,0.9938,2.590712
12,soldier,driving_B_2020.01.16_07.26.43.csv,988,-54.3481,-54.35,-54.35,0.9932,2.490906
13,longdress,static_B_2020.02.27_18.39.27.csv,4836,59.8422,59.84,59.84,0.9926,2.329685
14,loot,driving_B_2019.12.16_12.27.05.csv,358,38.5525,38.55,38.55,0.9920,1.901397
15,redandblack,driving_B_2020.02.14_12.58.17.csv,624,-7.1929,-7.19,-7.19,0.9915,2.757935
16,soldier,driving_B_2020.02.13_15.02.01.csv,1076,1.4682,1.47,1.47,0.9909,2.510033
17,longdress,driving_B_2020.02.13_15.02.01.csv,2576,44.3668,44.37,44.37,0.9903,2.186980
18,loot,driving_B_2019.12.17_07.32.39.csv,2168,-65.6231,-65.62,-65.62,0.9898,2.020360
19,redandblack,static_B_2020.02.14_13.21.26.csv,21,24.5212,24.52,24.52,0.9892,3.354857
20,soldier,static_B_2020.02.14_13.21.26.csv,561,24.7162,24.72,24.72,0.9886,2.165975
21,longdress,static_B_2019.12.16_13.40.04.csv,208,-5.4199,-5.42,-5.42,0.9881,2.004120
22,loot,driving_B_2020.02.13_15.02.01.csv,1136,-26.5792,-26.58,-26.58,0.9875,2.683682
23,redandblack,static_B_2020.02.27_18.39.27.csv,5256,13.0124,13.01,13.01,0.9869,2.221455
24,soldier,driving_B_2020.01.16_12.10.03.csv,244,49.2485,49.25,49.25,0.9863,1.987178
25,longdress,driving_B_2020.02.14_12.58.17.csv,564,-102.5956,-102.60,-102.60,0.9858,2.044031
