# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260714_131016_full\sweep\trial_002_s46\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260714_131016_full\sweep\trial_002_s46 --coverage-stride 60 --epochs 20 --eval-every 100 --eval-seeds 42,43,44 --lam 1.0 --lr 0.0001 --mu 4.3 --no-lstm-pred --playback-rate-min 0.9 --reward-spec {"stall_mode": "bounded", "stall_cap_s": 2.0, "event_penalty": 2.0} --seed 46 --segment-frames 8 --select-by qoe_quality --target-update 3000
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | eval sequence: longdress
   train files: 17 | test files: 4 | frames/episode: 300
   coverage stride: 60 samples -> 556 episodes/epoch x 20 epochs = 11120 episodes (~422560 env steps)
   segment: 8 frames/request (38 decisions/episode) | playback-rate-min: 0.9 | eval seeds: [42, 43, 44]
   state_dim: 22 | actions: 6 | feature_spec: ['buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   reward: q[log_density] - 4.3*min(stall,2.0) + 2.0*new_event - 1.0*|dq|  (gamma=0.99, lr=0.0001, reward_norm=True, reward_scale=1.0)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260714_131016_full\sweep\trial_002_s46\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260714_131016_full\sweep\trial_002_s46
==========================================================================================
[eval @ ep 0] untrained: reward=106.51 qoe=25.3 qoe_q=13.2
[ep    1] longdress    driving_B_2020.01.16_07.26.43.csv@1469  reward=   26.09 qoe=   0.0 qoe_q= -172.5 eps=1.000 loss=0.0000
[ep    2] loot         driving_B_2020.02.14_07.29.00.csv@984   reward=   74.29 qoe=   0.0 qoe_q=  -62.9 eps=1.000 loss=0.4669
[ep    3] redandblack  driving_B_2020.01.16_07.26.43.csv@329   reward=   14.35 qoe=   0.0 qoe_q= -158.7 eps=1.000 loss=0.4647
[ep    4] soldier      driving_B_2019.12.16_14.23.32.csv@2616  reward=   92.64 qoe=   0.0 qoe_q=   -6.8 eps=0.999 loss=0.4390
[ep    5] longdress    driving_B_2020.02.14_09.38.22.csv@985   reward=   28.37 qoe=   0.0 qoe_q= -122.3 eps=0.999 loss=0.3918
[ep    6] loot         driving_B_2020.02.14_09.38.22.csv@1405  reward=   91.69 qoe=   0.0 qoe_q=  -40.2 eps=0.999 loss=0.3542
[ep    7] redandblack  driving_B_2020.02.14_07.29.00.csv@1970  reward=    1.05 qoe=   0.0 qoe_q= -181.0 eps=0.999 loss=0.3314
[ep    8] soldier      static_B_2020.02.27_18.39.27.csv@3481  reward=  167.43 qoe= 100.0 qoe_q=   41.6 eps=0.999 loss=0.3311
[ep    9] longdress    driving_B_2020.02.27_17.30.15.csv@602   reward=  -15.91 qoe=   0.0 qoe_q= -269.7 eps=0.999 loss=0.3314
[ep   10] loot         driving_B_2019.12.16_14.23.32.csv@147   reward=  193.29 qoe=   0.0 qoe_q=   32.7 eps=0.999 loss=0.3462
[ep   11] redandblack  driving_B_2020.02.13_15.02.01.csv@2492  reward=   27.97 qoe=   0.0 qoe_q= -134.5 eps=0.998 loss=0.3550
[ep   12] soldier      static_B_2020.02.14_13.21.26.csv@762   reward=  185.87 qoe=  32.0 qoe_q=   34.0 eps=0.998 loss=0.3494
[ep   13] longdress    static_B_2020.02.14_13.21.26.csv@462   reward=  192.76 qoe=  28.0 qoe_q=   37.8 eps=0.998 loss=0.3639
[ep   14] loot         driving_B_2020.02.14_12.58.17.csv@39    reward=   94.75 qoe=   0.0 qoe_q=  -93.2 eps=0.998 loss=0.3294
[ep   15] redandblack  driving_B_2019.12.16_11.49.59.csv@262   reward=    4.68 qoe=   0.0 qoe_q= -152.8 eps=0.998 loss=0.3190
[ep   16] soldier      driving_B_2020.02.14_07.29.00.csv@1284  reward=  135.74 qoe=  61.1 qoe_q=   29.0 eps=0.998 loss=0.3221
[ep   17] longdress    driving_B_2020.02.13_13.03.24.csv@1276  reward=    7.76 qoe=   0.0 qoe_q= -122.9 eps=0.998 loss=0.3281
[ep   18] loot         driving_B_2020.01.16_09.56.56.csv@1056  reward=   87.65 qoe=   0.0 qoe_q=  -35.5 eps=0.997 loss=0.3098
[ep   19] redandblack  driving_B_2020.02.13_15.02.01.csv@752   reward=  142.28 qoe=  87.4 qoe_q=   29.1 eps=0.997 loss=0.2888
[ep   20] soldier      static_B_2020.02.13_13.57.29.csv@2186  reward=  136.53 qoe=  70.9 qoe_q=   29.3 eps=0.997 loss=0.2817
[ep   21] longdress    static_B_2020.02.27_18.39.27.csv@2881  reward=  182.95 qoe=  83.8 qoe_q=   44.2 eps=0.997 loss=0.2818
[ep   22] loot         driving_B_2020.01.16_09.56.56.csv@1296  reward=  184.65 qoe=  46.0 qoe_q=   41.5 eps=0.997 loss=0.2741
[ep   23] redandblack  driving_B_2019.12.16_14.23.32.csv@2547  reward=  116.22 qoe=   0.0 qoe_q=  -34.4 eps=0.997 loss=0.2748
[ep   24] soldier      driving_B_2019.12.16_14.23.32.csv@1287  reward=  175.23 qoe=  84.1 qoe_q=   43.6 eps=0.997 loss=0.2698
[ep   25] longdress    static_B_2020.02.27_18.39.27.csv@421   reward=  202.58 qoe= 100.0 qoe_q=   56.2 eps=0.996 loss=0.2630
[ep   26] loot         static_B_2020.02.27_18.39.27.csv@241   reward=  194.17 qoe=  44.0 qoe_q=   43.9 eps=0.996 loss=0.2613
[ep   27] redandblack  driving_B_2020.01.16_07.26.43.csv@1709  reward=   81.11 qoe=   0.0 qoe_q=  -53.6 eps=0.996 loss=0.2749
[ep   28] soldier      driving_B_2019.12.16_14.23.32.csv@2427  reward=  112.58 qoe=   1.1 qoe_q=   -3.2 eps=0.996 loss=0.2674
[ep   29] longdress    driving_B_2020.02.14_12.58.17.csv@759   reward=  -32.55 qoe=   0.0 qoe_q= -361.3 eps=0.996 loss=0.2734
[ep   30] loot         driving_B_2020.02.27_17.30.15.csv@302   reward=  -26.91 qoe=   0.0 qoe_q= -226.6 eps=0.996 loss=0.2854
[ep   31] redandblack  static_B_2020.02.13_13.57.29.csv@146   reward=  141.09 qoe=  22.0 qoe_q=   21.1 eps=0.996 loss=0.2677
[ep   32] soldier      driving_B_2019.12.17_07.32.39.csv@1415  reward=  119.13 qoe=   6.0 qoe_q=    3.8 eps=0.995 loss=0.2699
