episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,driving_B_2020.02.13_15.02.01.csv,803,29.9615,29.96,29.96,0.9985,0.000000
2,loot,driving_B_2020.02.14_09.38.22.csv,1478,-42.1694,-42.17,-42.17,0.9970,0.944544
3,redandblack,driving_B_2020.01.16_09.56.56.csv,348,-66.0614,-66.06,-66.06,0.9955,1.217883
4,soldier,driving_B_2020.01.16_09.56.56.csv,708,43.6328,43.63,43.63,0.9940,1.184247
5,longdress,driving_B_2020.02.13_15.02.01.csv,1763,36.7796,36.78,36.78,0.9924,0.940116
6,loot,static_B_2020.02.27_18.39.27.csv,4478,15.3121,15.31,15.31,0.9909,0.789970
7,redandblack,driving_B_2020.01.16_07.26.43.csv,1724,-25.0050,-25.00,-25.00,0.9894,0.774021
8,soldier,static_B_2019.12.16_13.40.04.csv,126,26.9996,27.00,27.00,0.9879,0.767643
9,longdress,driving_B_2020.01.16_09.56.56.csv,108,-181.8111,-181.81,-181.81,0.9864,0.945091
10,loot,static_B_2020.02.27_18.39.27.csv,3278,24.2928,24.29,24.29,0.9849,0.970081
11,redandblack,driving_B_2020.02.14_09.38.22.csv,222,-244.4595,-244.46,-244.46,0.9833,1.174766
12,soldier,driving_B_2020.02.13_13.03.24.csv,2188,-289.5947,-289.59,-289.59,0.9818,1.648569
13,longdress,static_B_2020.02.14_13.21.26.csv,809,31.3678,31.37,31.37,0.9803,1.744697
14,loot,driving_B_2020.01.16_07.26.43.csv,1770,-150.6375,-150.64,-150.64,0.9788,1.844406
15,redandblack,driving_B_2020.02.13_15.02.01.csv,623,-81.3353,-81.34,-81.34,0.9773,1.770163
16,soldier,driving_B_2019.12.17_07.32.39.csv,558,-92.1733,-92.17,-92.17,0.9757,1.637901
17,longdress,driving_B_2019.12.17_07.32.39.csv,198,-80.9612,-80.96,-80.96,0.9742,1.712088
18,loot,driving_B_2020.01.16_12.10.03.csv,244,25.8623,25.86,25.86,0.9727,1.616535
19,redandblack,driving_B_2020.02.13_15.02.01.csv,2754,-76.0027,-76.00,-76.00,0.9712,1.578005
20,soldier,driving_B_2019.12.17_07.32.39.csv,438,30.0676,30.07,30.07,0.9697,1.496872
21,longdress,driving_B_2020.01.16_07.26.43.csv,704,-53.3406,-53.34,-53.34,0.9681,1.514222
22,loot,driving_B_2019.12.17_07.32.39.csv,978,-164.8322,-164.83,-164.83,0.9666,1.339743
23,redandblack,driving_B_2020.02.27_17.30.15.csv,590,-123.4618,-123.46,-123.46,0.9651,1.563429
24,soldier,static_B_2020.02.27_18.39.27.csv,1598,15.5716,15.57,15.57,0.9636,1.503279
25,longdress,static_B_2020.02.27_18.39.27.csv,3218,-5.0333,-5.03,-5.03,0.9621,1.427581
26,loot,static_B_2020.02.27_18.39.27.csv,2438,30.2085,30.21,30.21,0.9606,1.424723
27,redandblack,static_B_2019.12.16_13.40.04.csv,426,9.5003,9.50,9.50,0.9590,1.243786
28,soldier,static_B_2019.12.16_13.40.04.csv,1386,-8.5052,-8.51,-8.51,0.9575,1.379174
29,longdress,driving_B_2020.02.14_12.58.17.csv,284,-843.6166,-843.62,-843.62,0.9560,1.695416
30,loot,driving_B_2020.02.14_12.58.17.csv,224,-756.3913,-756.39,-756.39,0.9545,2.378349
31,redandblack,driving_B_2020.01.16_09.56.56.csv,468,-39.0687,-39.07,-39.07,0.9530,2.193892
32,soldier,driving_B_2019.12.16_12.27.05.csv,1152,-18.6669,-18.67,-18.67,0.9514,2.600111
33,longdress,driving_B_2020.02.13_13.03.24.csv,89,-83.4797,-83.48,-83.48,0.9499,2.320981
34,loot,driving_B_2020.01.16_09.56.56.csv,288,31.4877,31.49,31.49,0.9484,2.606176
35,redandblack,driving_B_2020.01.16_12.10.03.csv,244,48.2547,48.25,48.25,0.9469,2.408989
36,soldier,static_B_2020.02.27_18.39.27.csv,5378,54.2862,54.29,54.29,0.9454,2.195713
37,longdress,driving_B_2020.02.13_15.02.01.csv,83,16.5085,16.51,16.51,0.9438,2.369114
38,loot,driving_B_2020.02.13_13.03.24.csv,1349,-53.2680,-53.27,-53.27,0.9423,2.078923
39,redandblack,static_B_2020.02.27_18.39.27.csv,1418,43.9191,43.92,43.92,0.9408,2.204146
40,soldier,static_B_2020.02.14_13.21.26.csv,569,49.9258,49.93,49.93,0.9393,1.928104
41,longdress,driving_B_2019.12.16_12.27.05.csv,242,-26.9019,-26.90,-26.90,0.9378,1.859486
42,loot,static_B_2020.02.27_18.39.27.csv,5138,17.4770,17.48,17.48,0.9363,1.986072
43,redandblack,driving_B_2020.02.13_15.02.01.csv,1043,23.7822,23.78,23.78,0.9347,2.042494
44,soldier,static_B_2020.02.27_18.39.27.csv,3338,41.4497,41.45,41.45,0.9332,1.669751
45,longdress,driving_B_2020.02.13_15.02.01.csv,2423,-423.6012,-423.60,-423.60,0.9317,1.731216
46,loot,driving_B_2020.02.14_12.58.17.csv,644,-11.9360,-11.94,-11.94,0.9302,2.019393
47,redandblack,driving_B_2020.02.13_13.03.24.csv,1649,-100.2268,-100.23,-100.23,0.9287,1.925046
48,soldier,driving_B_2020.01.16_09.56.56.csv,648,-3.2783,-3.28,-3.28,0.9271,1.916194
49,longdress,driving_B_2020.02.13_15.02.01.csv,503,-45.2572,-45.26,-45.26,0.9256,1.953330
50,loot,driving_B_2020.02.14_12.58.17.csv,464,-281.6416,-281.64,-281.64,0.9241,1.874601
51,redandblack,driving_B_2020.02.13_13.03.24.csv,989,-92.2208,-92.22,-92.22,0.9226,2.037430
52,soldier,static_B_2019.12.16_13.40.04.csv,1146,-233.6742,-233.67,-233.67,0.9211,2.009883
53,longdress,driving_B_2020.01.16_09.56.56.csv,528,0.0675,0.07,0.07,0.9195,1.973995
54,loot,driving_B_2019.12.16_12.27.05.csv,842,40.8287,40.83,40.83,0.9180,1.565424
55,redandblack,driving_B_2020.01.16_07.26.43.csv,584,-63.8529,-63.85,-63.85,0.9165,1.786025
56,soldier,static_B_2020.02.14_13.21.26.csv,269,33.7555,33.76,33.76,0.9150,1.938093
57,longdress,driving_B_2019.12.17_07.32.39.csv,1158,-94.6170,-94.62,-94.62,0.9135,1.760946
58,loot,driving_B_2020.01.16_07.26.43.csv,824,26.8259,26.83,26.83,0.9120,2.019823
59,redandblack,driving_B_2020.02.14_12.58.17.csv,704,-138.0393,-138.04,-138.04,0.9104,1.634083
60,soldier,driving_B_2020.02.13_13.03.24.csv,1949,-375.9792,-375.98,-375.98,0.9089,1.906599
61,longdress,static_B_2019.12.16_13.40.04.csv,846,36.1166,36.12,36.12,0.9074,1.862148
62,loot,driving_B_2019.12.16_12.27.05.csv,422,-100.1306,-100.13,-100.13,0.9059,1.929696
63,redandblack,driving_B_2020.02.13_13.03.24.csv,1409,-49.3968,-49.40,-49.40,0.9044,1.827000
64,soldier,driving_B_2020.02.13_13.03.24.csv,2129,-559.0899,-559.09,-559.09,0.9028,2.060861
65,longdress,static_B_2020.02.27_18.39.27.csv,3638,30.7601,30.76,30.76,0.9013,2.037733
66,loot,driving_B_2020.02.13_13.03.24.csv,869,-158.1786,-158.18,-158.18,0.8998,2.143494
67,redandblack,driving_B_2020.02.14_09.38.22.csv,402,-78.6433,-78.64,-78.64,0.8983,2.258244
68,soldier,driving_B_2020.02.13_15.02.01.csv,983,-97.2448,-97.24,-97.24,0.8968,1.843809
69,longdress,static_B_2020.02.27_18.39.27.csv,2258,48.4750,48.48,48.48,0.8952,1.979494
70,loot,static_B_2020.02.27_18.39.27.csv,5618,28.1289,28.13,28.13,0.8937,2.310285
71,redandblack,driving_B_2019.12.16_12.27.05.csv,302,-121.8659,-121.87,-121.87,0.8922,1.956908
72,soldier,static_B_2020.02.27_18.39.27.csv,998,42.7458,42.75,42.75,0.8907,1.808996
73,longdress,driving_B_2020.02.13_13.03.24.csv,569,-166.7002,-166.70,-166.70,0.8892,1.847403
74,loot,driving_B_2019.12.16_12.27.05.csv,602,-308.7973,-308.80,-308.80,0.8876,2.094001
75,redandblack,driving_B_2019.12.16_12.27.05.csv,2,12.8145,12.81,12.81,0.8861,1.765702
76,soldier,static_B_2020.02.27_18.39.27.csv,1778,-397.2444,-397.24,-397.24,0.8846,1.938997
77,longdress,driving_B_2020.02.13_15.02.01.csv,323,26.9741,26.97,26.97,0.8831,1.974254
78,loot,driving_B_2020.02.13_15.02.01.csv,1703,35.6905,35.69,35.69,0.8816,1.906312
79,redandblack,driving_B_2020.02.13_15.02.01.csv,1163,44.6804,44.68,44.68,0.8801,1.752450
80,soldier,static_B_2020.02.27_18.39.27.csv,5678,56.2635,56.26,56.26,0.8785,2.105153
81,longdress,driving_B_2020.02.14_09.38.22.csv,342,-220.3247,-220.32,-220.32,0.8770,2.261493
