# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\scripts\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_017_s42\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_017_s42 --batch-size 64 --coverage-stride 60 --early-stop-patience 3 --epochs 8 --eps-decay-frac 0.7 --eval-every 400 --eval-offsets 3 --eval-seeds 42,43,44 --eval-sequences longdress,loot,redandblack,soldier --gamma 1.0 --hidden 128 --lam 1.0 --lr 0.0003 --mu 4.3 --protocol configs/experiment_protocol.json --reward-spec {"rebuffer_weight": 2.0, "startup_weight": 1.0, "drop_weight": null} --seed 42 --segment-frames 15 --select-by qoe_quality --target-update 1500 --torch-threads 2 --lstm C:\Users\Nima\PointCloudStreaming\models/bandwidth_lstm_s15.pkl
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | validation sequences: ['longdress', 'loot', 'redandblack', 'soldier']
   protocol: 4071599372abeb61 | train files: 13 | validation files: 4 | registered test files: 4 (NOT evaluated) | frames/episode: 300
   coverage stride: 60 samples -> 417 episodes/epoch x 8 epochs = 3336 episodes (~66720 env steps)
   segment: 15 frames/request (20 decisions/episode) | validation offsets/trace: 3 | validation seeds: [42, 43, 44]
   state_dim: 23 | actions: 6 | feature_spec: ['lstm_pred', 'buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   PyTorch CPU threads/trial: 2
   LSTM: models\bandwidth_lstm_s15.pkl
   reward = QoE: (100/N)*sum(q[fixed_log_bitrate]) - 4.3*stall_duration - 2.0*rebuffer_events - 1.0*sum|delta_segment_q| - (100/N)*dropped_frames - 1.0*startup_delay  (gamma=1.0, lr=0.0003, no learner-side scaling)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_017_s42\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_017_s42
==========================================================================================
[validation @ ep 0] untrained: reward=QoE=-3039.99
[ep    1] longdress    driving_B_2020.02.13_15.02.01.csv@803   reward=QoE=   32.79 eps=1.000 loss=0.0000
[ep    2] loot         driving_B_2020.02.14_09.38.22.csv@1478  reward=QoE=  -38.52 eps=0.999 loss=0.0000
[ep    3] redandblack  driving_B_2020.01.16_09.56.56.csv@348   reward=QoE=  -88.35 eps=0.999 loss=0.0000
[ep    4] soldier      driving_B_2020.01.16_09.56.56.csv@708   reward=QoE=   55.95 eps=0.998 loss=3.3680
[ep    5] longdress    driving_B_2020.02.13_15.02.01.csv@1763  reward=QoE=   43.16 eps=0.998 loss=3.0906
[ep    6] loot         static_B_2020.02.27_18.39.27.csv@4478  reward=QoE=   37.09 eps=0.998 loss=2.9194
[ep    7] redandblack  driving_B_2020.01.16_07.26.43.csv@1724  reward=QoE=  -13.21 eps=0.997 loss=2.4890
[ep    8] soldier      static_B_2019.12.16_13.40.04.csv@126   reward=QoE=   35.91 eps=0.997 loss=2.3461
[ep    9] longdress    driving_B_2020.01.16_09.56.56.csv@108   reward=QoE= -179.70 eps=0.996 loss=2.5247
[ep   10] loot         static_B_2020.02.27_18.39.27.csv@3278  reward=QoE=   15.67 eps=0.996 loss=2.8119
[ep   11] redandblack  driving_B_2020.02.14_09.38.22.csv@222   reward=QoE=  -99.95 eps=0.996 loss=2.7646
[ep   12] soldier      driving_B_2020.02.13_13.03.24.csv@2188  reward=QoE= -220.51 eps=0.995 loss=3.6317
[ep   13] longdress    static_B_2020.02.14_13.21.26.csv@809   reward=QoE=   54.64 eps=0.995 loss=3.2754
[ep   14] loot         driving_B_2020.01.16_07.26.43.csv@1770  reward=QoE=  -84.84 eps=0.994 loss=3.5803
[ep   15] redandblack  driving_B_2020.02.13_15.02.01.csv@623   reward=QoE=  -46.04 eps=0.994 loss=3.3188
[ep   16] soldier      driving_B_2019.12.17_07.32.39.csv@558   reward=QoE=  -56.61 eps=0.994 loss=3.4645
[ep   17] longdress    driving_B_2019.12.17_07.32.39.csv@198   reward=QoE=  -52.41 eps=0.993 loss=3.4349
[ep   18] loot         driving_B_2020.01.16_12.10.03.csv@244   reward=QoE=   28.05 eps=0.993 loss=3.3968
[ep   19] redandblack  driving_B_2020.02.13_15.02.01.csv@2754  reward=QoE=  -81.86 eps=0.992 loss=3.5806
[ep   20] soldier      driving_B_2019.12.17_07.32.39.csv@438   reward=QoE=   32.06 eps=0.992 loss=3.6090
[ep   21] longdress    driving_B_2020.01.16_07.26.43.csv@704   reward=QoE=  -13.57 eps=0.991 loss=3.1940
[ep   22] loot         driving_B_2019.12.17_07.32.39.csv@978   reward=QoE=  -46.92 eps=0.991 loss=2.9276
[ep   23] redandblack  driving_B_2020.02.27_17.30.15.csv@590   reward=QoE=  -77.60 eps=0.991 loss=2.8590
[ep   24] soldier      static_B_2020.02.27_18.39.27.csv@1598  reward=QoE=  -25.00 eps=0.990 loss=3.0830
[ep   25] longdress    static_B_2020.02.27_18.39.27.csv@3218  reward=QoE=   21.34 eps=0.990 loss=3.0393
[ep   26] loot         static_B_2020.02.27_18.39.27.csv@2438  reward=QoE=   37.23 eps=0.989 loss=2.8893
[ep   27] redandblack  static_B_2019.12.16_13.40.04.csv@426   reward=QoE=    9.83 eps=0.989 loss=3.0283
[ep   28] soldier      static_B_2019.12.16_13.40.04.csv@1386  reward=QoE=  -55.63 eps=0.989 loss=2.7557
[ep   29] longdress    driving_B_2020.02.14_12.58.17.csv@284   reward=QoE= -489.33 eps=0.988 loss=3.6538
[ep   30] loot         driving_B_2020.02.14_12.58.17.csv@224   reward=QoE= -644.47 eps=0.988 loss=3.7033
[ep   31] redandblack  driving_B_2020.01.16_09.56.56.csv@468   reward=QoE=   17.96 eps=0.987 loss=4.8271
[ep   32] soldier      driving_B_2019.12.16_12.27.05.csv@1152  reward=QoE=   -4.85 eps=0.987 loss=4.5302
[ep   33] longdress    driving_B_2020.02.13_13.03.24.csv@89    reward=QoE=  -43.40 eps=0.987 loss=4.6098
[ep   34] loot         driving_B_2020.01.16_09.56.56.csv@288   reward=QoE=   34.89 eps=0.986 loss=4.9248
[ep   35] redandblack  driving_B_2020.01.16_12.10.03.csv@244   reward=QoE=   29.83 eps=0.986 loss=3.9407
[ep   36] soldier      static_B_2020.02.27_18.39.27.csv@5378  reward=QoE=   50.01 eps=0.985 loss=3.4736
[ep   37] longdress    driving_B_2020.02.13_15.02.01.csv@83    reward=QoE=   12.16 eps=0.985 loss=3.9297
[ep   38] loot         driving_B_2020.02.13_13.03.24.csv@1349  reward=QoE=  -46.63 eps=0.985 loss=4.0132
[ep   39] redandblack  static_B_2020.02.27_18.39.27.csv@1418  reward=QoE=   44.81 eps=0.984 loss=3.6880
[ep   40] soldier      static_B_2020.02.14_13.21.26.csv@569   reward=QoE=   48.11 eps=0.984 loss=3.5639
[ep   41] longdress    driving_B_2019.12.16_12.27.05.csv@242   reward=QoE=   10.63 eps=0.983 loss=3.7179
[ep   42] loot         static_B_2020.02.27_18.39.27.csv@5138  reward=QoE=   20.70 eps=0.983 loss=3.5642
[ep   43] redandblack  driving_B_2020.02.13_15.02.01.csv@1043  reward=QoE=   15.90 eps=0.983 loss=3.9233
[ep   44] soldier      static_B_2020.02.27_18.39.27.csv@3338  reward=QoE=   33.14 eps=0.982 loss=3.1764
[ep   45] longdress    driving_B_2020.02.13_15.02.01.csv@2423  reward=QoE= -386.04 eps=0.982 loss=3.5038
[ep   46] loot         driving_B_2020.02.14_12.58.17.csv@644   reward=QoE=  -12.74 eps=0.981 loss=4.0318
[ep   47] redandblack  driving_B_2020.02.13_13.03.24.csv@1649  reward=QoE=  -91.61 eps=0.981 loss=4.4116
[ep   48] soldier      driving_B_2020.01.16_09.56.56.csv@648   reward=QoE=   31.77 eps=0.980 loss=4.0149
[ep   49] longdress    driving_B_2020.02.13_15.02.01.csv@503   reward=QoE=  -49.60 eps=0.980 loss=4.0312
[ep   50] loot         driving_B_2020.02.14_12.58.17.csv@464   reward=QoE= -237.18 eps=0.980 loss=4.6588
[ep   51] redandblack  driving_B_2020.02.13_13.03.24.csv@989   reward=QoE=  -51.84 eps=0.979 loss=3.5874
[ep   52] soldier      static_B_2019.12.16_13.40.04.csv@1146  reward=QoE=  -76.52 eps=0.979 loss=3.7014
[ep   53] longdress    driving_B_2020.01.16_09.56.56.csv@528   reward=QoE=   29.82 eps=0.978 loss=3.7201
[ep   54] loot         driving_B_2019.12.16_12.27.05.csv@842   reward=QoE=   39.47 eps=0.978 loss=4.4227
[ep   55] redandblack  driving_B_2020.01.16_07.26.43.csv@584   reward=QoE=  -24.37 eps=0.978 loss=3.9104
[ep   56] soldier      static_B_2020.02.14_13.21.26.csv@269   reward=QoE=   26.96 eps=0.977 loss=3.7863
[ep   57] longdress    driving_B_2019.12.17_07.32.39.csv@1158  reward=QoE=  -46.13 eps=0.977 loss=3.8872
[ep   58] loot         driving_B_2020.01.16_07.26.43.csv@824   reward=QoE=   26.34 eps=0.976 loss=3.5838
