episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,static_B_2020.02.27_18.39.27.csv,5684,188.9165,100.00,54.46,0.9992,0.000000
2,loot,static_B_2019.12.16_13.40.04.csv,1346,207.6603,85.09,54.74,0.9984,1.540366
3,redandblack,static_B_2020.02.13_13.57.29.csv,2374,111.9940,14.15,7.21,0.9975,1.270542
4,soldier,static_B_2020.01.16_10.43.34.csv,3093,157.1097,84.00,43.11,0.9967,0.973165
5,longdress,static_B_2020.02.27_18.39.27.csv,4784,162.6163,100.00,45.37,0.9958,0.807719
6,loot,static_B_2020.02.27_18.39.27.csv,3524,183.0117,80.41,48.66,0.9950,0.621293
7,redandblack,static_B_2020.01.16_10.43.34.csv,1593,173.7377,14.43,7.23,0.9942,0.389574
8,soldier,static_B_2020.02.13_13.57.29.csv,1234,163.4084,68.14,32.59,0.9933,0.188219
9,longdress,static_B_2020.02.27_18.39.27.csv,4244,119.9009,63.92,13.84,0.9925,0.134041
10,loot,static_B_2020.01.16_10.43.34.csv,1233,163.7273,70.00,42.33,0.9917,0.124164
11,redandblack,static_B_2019.12.16_13.40.04.csv,1826,152.0457,0.00,-0.71,0.9908,0.139550
12,soldier,static_B_2020.02.13_13.57.29.csv,2794,176.7593,100.00,48.33,0.9900,0.124984
13,longdress,static_B_2020.01.16_10.43.34.csv,213,158.7937,56.00,41.08,0.9892,0.120436
14,loot,static_B_2020.01.16_10.43.34.csv,1173,136.5031,58.94,25.65,0.9883,0.133821
15,redandblack,static_B_2020.02.27_18.39.27.csv,1004,155.9371,100.00,43.54,0.9875,0.116426
16,soldier,static_B_2020.02.27_18.39.27.csv,824,179.2686,100.00,49.64,0.9867,0.115873
17,longdress,static_B_2020.02.13_13.57.29.csv,2254,143.0769,0.00,-28.50,0.9858,0.106393
18,loot,static_B_2020.01.16_10.43.34.csv,813,162.0748,10.00,41.68,0.9850,0.106740
19,redandblack,static_B_2020.02.27_18.39.27.csv,3884,115.0913,0.00,-17.68,0.9842,0.132892
20,soldier,static_B_2020.02.13_13.57.29.csv,94,119.6158,16.33,-1.69,0.9833,0.113229
21,longdress,static_B_2019.12.16_13.40.04.csv,1586,178.8628,72.00,50.68,0.9825,0.123070
22,loot,static_B_2020.02.27_18.39.27.csv,104,155.8281,0.00,41.93,0.9816,0.123918
23,redandblack,static_B_2020.01.16_10.43.34.csv,1473,126.8653,28.28,10.38,0.9808,0.109781
24,soldier,static_B_2020.02.27_18.39.27.csv,1484,158.5467,85.18,40.86,0.9800,0.109184
25,longdress,static_B_2020.02.27_18.39.27.csv,1244,185.5225,8.00,52.84,0.9791,0.115847
26,loot,static_B_2020.01.16_10.43.34.csv,453,123.5911,49.34,24.72,0.9783,0.112888
27,redandblack,static_B_2020.02.13_13.57.29.csv,1534,90.3365,0.00,-10.42,0.9775,0.134447
28,soldier,static_B_2019.12.16_13.40.04.csv,386,164.6527,88.12,44.41,0.9766,0.124987
29,longdress,static_B_2020.02.27_18.39.27.csv,1664,162.5438,38.66,18.57,0.9758,0.116834
30,loot,static_B_2020.02.13_13.57.29.csv,2194,119.8034,45.07,20.57,0.9750,0.138322
31,redandblack,static_B_2020.02.27_18.39.27.csv,5742,133.5612,37.74,23.85,0.9741,0.132976
32,soldier,static_B_2019.12.16_13.40.04.csv,806,219.7303,100.00,65.69,0.9733,0.135746
33,longdress,static_B_2020.01.16_10.43.34.csv,2673,162.2565,100.00,44.06,0.9725,0.133738
34,loot,static_B_2020.02.27_18.39.27.csv,5024,210.9007,12.00,62.68,0.9716,0.132857
35,redandblack,static_B_2019.12.16_13.40.04.csv,1286,154.1777,100.00,40.28,0.9708,0.125509
36,soldier,static_B_2020.02.13_13.57.29.csv,694,62.6135,0.00,-103.25,0.9700,0.123778
