episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,static_B_2020.02.27_18.39.27.csv,3655,11.2313,11.23,11.23,0.9996,0.000000
2,loot,driving_B_2020.02.13_13.03.24.csv,1695,45.5171,45.52,45.52,0.9992,0.000000
3,redandblack,driving_B_2020.02.13_15.02.01.csv,2092,-9.8878,-9.89,-9.89,0.9988,0.000000
4,soldier,driving_B_2020.02.13_15.02.01.csv,472,43.0108,43.01,43.01,0.9984,2.364719
5,longdress,static_B_2019.12.16_13.40.04.csv,1576,32.3107,32.31,32.31,0.9980,2.241950
6,loot,driving_B_2020.02.14_09.38.22.csv,494,19.7309,19.73,19.73,0.9976,2.022049
7,redandblack,driving_B_2020.01.16_07.26.43.csv,332,-124.4451,-124.45,-124.45,0.9972,2.254765
8,soldier,driving_B_2019.12.17_07.32.39.csv,953,-123.3565,-123.36,-123.36,0.9968,2.504191
9,longdress,static_B_2019.12.16_13.40.04.csv,1396,13.7990,13.80,13.80,0.9964,2.805670
10,loot,static_B_2020.02.27_18.39.27.csv,5395,33.2420,33.24,33.24,0.9960,2.840875
11,redandblack,driving_B_2020.01.16_09.56.56.csv,35,10.6297,10.63,10.63,0.9955,2.477663
12,soldier,driving_B_2020.02.13_13.03.24.csv,1215,-154.1423,-154.14,-154.14,0.9951,2.384859
13,longdress,static_B_2020.02.14_13.21.26.csv,850,43.7674,43.77,43.77,0.9947,2.890490
14,loot,static_B_2019.12.16_13.40.04.csv,136,38.4804,38.48,38.48,0.9943,2.687648
15,redandblack,static_B_2020.02.27_18.39.27.csv,115,24.9812,24.98,24.98,0.9939,2.205718
16,soldier,driving_B_2019.12.17_07.32.39.csv,713,-21.3270,-21.33,-21.33,0.9935,2.499991
17,longdress,driving_B_2020.01.16_09.56.56.csv,1415,30.9053,30.91,30.91,0.9931,2.404851
18,loot,driving_B_2020.02.13_13.03.24.csv,1995,-126.5054,-126.51,-126.51,0.9927,2.389940
19,redandblack,driving_B_2019.12.17_07.32.39.csv,2153,-74.8952,-74.90,-74.90,0.9923,2.592908
20,soldier,static_B_2020.02.27_18.39.27.csv,1375,28.4634,28.46,28.46,0.9919,2.601436
21,longdress,static_B_2020.02.27_18.39.27.csv,4315,43.2642,43.26,43.26,0.9915,2.463615
22,loot,static_B_2020.02.27_18.39.27.csv,715,35.1402,35.14,35.14,0.9911,2.387849
23,redandblack,driving_B_2020.01.16_07.26.43.csv,452,-137.7320,-137.73,-137.73,0.9907,2.447012
24,soldier,driving_B_2019.12.17_07.32.39.csv,893,-137.7431,-137.74,-137.74,0.9903,2.480486
25,longdress,driving_B_2020.02.13_15.02.01.csv,2572,26.8430,26.84,26.84,0.9898,3.075409
26,loot,driving_B_2020.02.13_13.03.24.csv,1335,-36.0722,-36.07,-36.07,0.9894,2.926219
27,redandblack,static_B_2020.02.27_18.39.27.csv,1435,30.2438,30.24,30.24,0.9890,2.732958
28,soldier,driving_B_2020.01.16_09.56.56.csv,95,-115.0938,-115.09,-115.09,0.9886,2.697487
29,longdress,static_B_2020.02.27_18.39.27.csv,2335,-383.9626,-383.96,-383.96,0.9882,3.066325
30,loot,driving_B_2020.01.16_07.26.43.csv,572,-3.6339,-3.63,-3.63,0.9878,3.638385
31,redandblack,static_B_2020.02.27_18.39.27.csv,3535,52.1521,52.15,52.15,0.9874,3.304383
32,soldier,static_B_2020.02.27_18.39.27.csv,5695,43.5197,43.52,43.52,0.9870,2.903239
33,longdress,driving_B_2019.12.17_07.32.39.csv,773,-25.1593,-25.16,-25.16,0.9866,2.937793
34,loot,driving_B_2019.12.17_07.32.39.csv,353,39.8375,39.84,39.84,0.9862,3.007901
35,redandblack,static_B_2020.02.27_18.39.27.csv,2755,32.1542,32.15,32.15,0.9858,2.898819
36,soldier,driving_B_2020.01.16_07.26.43.csv,512,-101.6072,-101.61,-101.61,0.9854,3.268660
37,longdress,driving_B_2020.02.27_17.30.15.csv,155,-841.6069,-841.61,-841.61,0.9850,3.516552
38,loot,driving_B_2019.12.16_12.27.05.csv,555,-78.1122,-78.11,-78.11,0.9846,4.823702
39,redandblack,driving_B_2020.01.16_07.26.43.csv,1770,-92.1501,-92.15,-92.15,0.9842,4.069693
40,soldier,driving_B_2020.02.13_13.03.24.csv,555,-169.4808,-169.48,-169.48,0.9837,4.528270
41,longdress,driving_B_2020.02.27_17.30.15.csv,215,-731.0874,-731.09,-731.09,0.9833,5.183549
42,loot,driving_B_2020.02.13_15.02.01.csv,2272,-98.8204,-98.82,-98.82,0.9829,5.499127
43,redandblack,static_B_2020.02.27_18.39.27.csv,5742,45.6722,45.67,45.67,0.9825,4.992464
44,soldier,driving_B_2020.02.13_13.03.24.csv,195,-115.7637,-115.76,-115.76,0.9821,5.223511
45,longdress,static_B_2020.02.27_18.39.27.csv,4375,44.9045,44.90,44.90,0.9817,4.320949
46,loot,driving_B_2020.02.13_13.03.24.csv,1755,42.1480,42.15,42.15,0.9813,4.040426
47,redandblack,driving_B_2020.02.13_15.02.01.csv,2632,19.0807,19.08,19.08,0.9809,4.498834
48,soldier,driving_B_2020.02.13_15.02.01.csv,1792,31.0822,31.08,31.08,0.9805,4.045685
49,longdress,driving_B_2020.02.14_12.58.17.csv,800,-282.4925,-282.49,-282.49,0.9801,3.866570
50,loot,static_B_2020.02.27_18.39.27.csv,4675,-187.2393,-187.24,-187.24,0.9797,4.630727
51,redandblack,static_B_2020.02.27_18.39.27.csv,5215,-22.8309,-22.83,-22.83,0.9793,5.303300
52,soldier,driving_B_2020.02.14_12.58.17.csv,353,-570.7549,-570.75,-570.75,0.9789,4.124124
53,longdress,driving_B_2020.02.13_15.02.01.csv,1552,-638.6416,-638.64,-638.64,0.9785,4.484919
54,loot,static_B_2020.02.27_18.39.27.csv,1315,57.9989,58.00,58.00,0.9781,5.549008
55,redandblack,driving_B_2019.12.16_12.27.05.csv,1095,24.5421,24.54,24.54,0.9776,5.355085
56,soldier,static_B_2020.02.27_18.39.27.csv,1795,-65.7439,-65.74,-65.74,0.9772,6.122020
