# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\scripts\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_017_s50\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_017_s50 --batch-size 64 --coverage-stride 60 --early-stop-patience 3 --epochs 8 --eps-decay-frac 0.7 --eval-every 400 --eval-offsets 3 --eval-seeds 42,43,44 --eval-sequences longdress,loot,redandblack,soldier --gamma 1.0 --hidden 128 --lam 1.0 --lr 0.0003 --mu 4.3 --protocol configs/experiment_protocol.json --reward-spec {"rebuffer_weight": 2.0, "startup_weight": 1.0, "drop_weight": null} --seed 50 --segment-frames 15 --select-by qoe_quality --target-update 1500 --torch-threads 2 --lstm C:\Users\Nima\PointCloudStreaming\models/bandwidth_lstm_s15.pkl
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | validation sequences: ['longdress', 'loot', 'redandblack', 'soldier']
   protocol: 4071599372abeb61 | train files: 13 | validation files: 4 | registered test files: 4 (NOT evaluated) | frames/episode: 300
   coverage stride: 60 samples -> 417 episodes/epoch x 8 epochs = 3336 episodes (~66720 env steps)
   segment: 15 frames/request (20 decisions/episode) | validation offsets/trace: 3 | validation seeds: [42, 43, 44]
   state_dim: 23 | actions: 6 | feature_spec: ['lstm_pred', 'buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   PyTorch CPU threads/trial: 2
   LSTM: models\bandwidth_lstm_s15.pkl
   reward = QoE: (100/N)*sum(q[fixed_log_bitrate]) - 4.3*stall_duration - 2.0*rebuffer_events - 1.0*sum|delta_segment_q| - (100/N)*dropped_frames - 1.0*startup_delay  (gamma=1.0, lr=0.0003, no learner-side scaling)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_017_s50\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_017_s50
==========================================================================================
[validation @ ep 0] untrained: reward=QoE=-1078.54
[ep    1] longdress    static_B_2020.02.27_18.39.27.csv@3655  reward=QoE=   11.23 eps=1.000 loss=0.0000
[ep    2] loot         driving_B_2020.02.13_13.03.24.csv@1695  reward=QoE=   45.52 eps=0.999 loss=0.0000
[ep    3] redandblack  driving_B_2020.02.13_15.02.01.csv@2092  reward=QoE=   -9.89 eps=0.999 loss=0.0000
[ep    4] soldier      driving_B_2020.02.13_15.02.01.csv@472   reward=QoE=   43.01 eps=0.998 loss=2.3647
[ep    5] longdress    static_B_2019.12.16_13.40.04.csv@1576  reward=QoE=   32.31 eps=0.998 loss=2.2419
[ep    6] loot         driving_B_2020.02.14_09.38.22.csv@494   reward=QoE=   19.73 eps=0.998 loss=2.0220
[ep    7] redandblack  driving_B_2020.01.16_07.26.43.csv@332   reward=QoE= -124.45 eps=0.997 loss=2.2548
[ep    8] soldier      driving_B_2019.12.17_07.32.39.csv@953   reward=QoE= -123.36 eps=0.997 loss=2.5042
[ep    9] longdress    static_B_2019.12.16_13.40.04.csv@1396  reward=QoE=   13.80 eps=0.996 loss=2.8057
[ep   10] loot         static_B_2020.02.27_18.39.27.csv@5395  reward=QoE=   33.24 eps=0.996 loss=2.8409
[ep   11] redandblack  driving_B_2020.01.16_09.56.56.csv@35    reward=QoE=   10.63 eps=0.996 loss=2.4777
[ep   12] soldier      driving_B_2020.02.13_13.03.24.csv@1215  reward=QoE= -154.14 eps=0.995 loss=2.3849
[ep   13] longdress    static_B_2020.02.14_13.21.26.csv@850   reward=QoE=   43.77 eps=0.995 loss=2.8905
[ep   14] loot         static_B_2019.12.16_13.40.04.csv@136   reward=QoE=   38.48 eps=0.994 loss=2.6876
[ep   15] redandblack  static_B_2020.02.27_18.39.27.csv@115   reward=QoE=   24.98 eps=0.994 loss=2.2057
[ep   16] soldier      driving_B_2019.12.17_07.32.39.csv@713   reward=QoE=  -21.33 eps=0.994 loss=2.5000
[ep   17] longdress    driving_B_2020.01.16_09.56.56.csv@1415  reward=QoE=   30.91 eps=0.993 loss=2.4049
