# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_073843_full\sweep\trial_012_s42\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_073843_full\sweep\trial_012_s42 --coverage-stride 60 --epochs 8 --eval-every 100 --eval-seeds 42,43,44 --lam 1.0 --lr 0.0001 --mu 4.3 --playback-rate-min 0.9 --reward-spec {"stall_mode": "bounded", "stall_cap_s": 2.0, "event_penalty": 2.0} --seed 42 --segment-frames 1 --select-by qoe_quality --target-update 3000
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | eval sequence: longdress
   train files: 4 | test files: 1 | frames/episode: 300
   coverage stride: 60 samples -> 199 episodes/epoch x 8 epochs = 1592 episodes (~477600 env steps)
   segment: 1 frames/request (300 decisions/episode) | playback-rate-min: 0.9 | eval seeds: [42, 43, 44]
   state_dim: 23 | actions: 6 | feature_spec: ['lstm_pred', 'buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   reward: q[log_density] - 4.3*min(stall,2.0) + 2.0*new_event - 1.0*|dq|  (gamma=0.99, lr=0.0001, reward_norm=True, reward_scale=1.0)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_073843_full\sweep\trial_012_s42\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_073843_full\sweep\trial_012_s42
==========================================================================================
[eval @ ep 0] untrained: reward=-34.60 qoe=0.0 qoe_q=-145.2
[ep    1] longdress    static_B_2020.02.13_13.57.29.csv@78    reward=  -66.79 qoe=   0.0 qoe_q= -187.1 eps=0.999 loss=0.1761
[ep    2] loot         static_B_2020.02.27_18.39.27.csv@2448  reward=  -16.79 qoe=   0.0 qoe_q= -121.6 eps=0.998 loss=0.1472
[ep    3] redandblack  static_B_2020.02.13_13.57.29.csv@378   reward=  -48.39 qoe=   0.0 qoe_q= -194.4 eps=0.997 loss=0.1339
[ep    4] soldier      static_B_2019.12.16_13.40.04.csv@1262  reward=  -71.58 qoe=   0.0 qoe_q= -168.4 eps=0.996 loss=0.1542
[ep    5] longdress    static_B_2020.02.27_18.39.27.csv@3768  reward=  -29.14 qoe=   0.0 qoe_q= -118.3 eps=0.995 loss=0.1529
[ep    6] loot         static_B_2020.02.27_18.39.27.csv@3888  reward=  -33.01 qoe=   0.0 qoe_q= -157.6 eps=0.994 loss=0.1466
[ep    7] redandblack  static_B_2020.02.27_18.39.27.csv@2028  reward=  -39.87 qoe=   0.0 qoe_q= -139.0 eps=0.993 loss=0.1463
[ep    8] soldier      static_B_2020.02.27_18.39.27.csv@828   reward=   -4.29 qoe=   0.5 qoe_q=  -99.4 eps=0.992 loss=0.1498
[ep    9] longdress    static_B_2020.02.13_13.57.29.csv@2945  reward=  -46.61 qoe=   0.0 qoe_q= -162.1 eps=0.991 loss=0.1379
[ep   10] loot         static_B_2020.02.27_18.39.27.csv@1488  reward=   17.14 qoe=   0.0 qoe_q= -129.0 eps=0.990 loss=0.1432
[ep   11] redandblack  static_B_2019.12.16_13.40.04.csv@1022  reward=  -33.20 qoe=   0.0 qoe_q= -124.6 eps=0.989 loss=0.1597
[ep   12] soldier      static_B_2020.02.27_18.39.27.csv@3708  reward=  -14.78 qoe=   0.0 qoe_q= -113.7 eps=0.988 loss=0.1524
[ep   13] longdress    static_B_2020.02.27_18.39.27.csv@5742  reward=  -30.95 qoe=   0.0 qoe_q= -162.1 eps=0.987 loss=0.1503
[ep   14] loot         static_B_2020.02.27_18.39.27.csv@2628  reward=  -63.27 qoe=   0.0 qoe_q= -257.1 eps=0.986 loss=0.1507
[ep   15] redandblack  static_B_2020.02.27_18.39.27.csv@5742  reward=  -40.96 qoe=   0.0 qoe_q= -168.8 eps=0.985 loss=0.1474
[ep   16] soldier      static_B_2020.02.27_18.39.27.csv@1248  reward=  -17.99 qoe=   0.0 qoe_q= -109.6 eps=0.984 loss=0.1488
[ep   17] longdress    static_B_2020.02.27_18.39.27.csv@2328  reward= -222.67 qoe=   0.0 qoe_q= -549.5 eps=0.983 loss=0.1493
[ep   18] loot         static_B_2020.02.27_18.39.27.csv@288   reward=  -52.45 qoe=   0.0 qoe_q= -127.8 eps=0.982 loss=0.1635
[ep   19] redandblack  static_B_2019.12.16_13.40.04.csv@302   reward=  -63.82 qoe=   0.0 qoe_q= -173.0 eps=0.981 loss=0.1624
[ep   20] soldier      static_B_2020.02.27_18.39.27.csv@4548  reward=  -39.31 qoe=   0.0 qoe_q= -122.9 eps=0.980 loss=0.1512
[ep   21] longdress    static_B_2020.02.27_18.39.27.csv@4608  reward=  -41.33 qoe=   0.0 qoe_q= -130.0 eps=0.979 loss=0.1665
[ep   22] loot         static_B_2020.02.13_13.57.29.csv@1278  reward=  -21.47 qoe=   0.0 qoe_q= -127.5 eps=0.978 loss=0.1544
[ep   23] redandblack  static_B_2020.02.27_18.39.27.csv@1788  reward= -163.70 qoe=   0.0 qoe_q= -540.3 eps=0.977 loss=0.1636
[ep   24] soldier      static_B_2020.02.13_13.57.29.csv@1518  reward=  -79.87 qoe=   0.0 qoe_q= -159.7 eps=0.976 loss=0.1727
[ep   25] longdress    static_B_2020.02.27_18.39.27.csv@468   reward=  -25.48 qoe=   0.0 qoe_q= -116.2 eps=0.975 loss=0.1696
[ep   26] loot         static_B_2020.02.27_18.39.27.csv@768   reward=   -3.03 qoe=   0.0 qoe_q= -116.3 eps=0.974 loss=0.1632
[ep   27] redandblack  static_B_2020.02.27_18.39.27.csv@108   reward=  -47.49 qoe=   0.0 qoe_q= -166.1 eps=0.973 loss=0.1671
[ep   28] soldier      static_B_2019.12.16_13.40.04.csv@1802  reward=  -69.99 qoe=   0.0 qoe_q= -167.5 eps=0.972 loss=0.1646
[ep   29] longdress    static_B_2020.02.13_13.57.29.csv@2718  reward=  -32.47 qoe=   0.0 qoe_q= -123.6 eps=0.971 loss=0.1782
[ep   30] loot         static_B_2020.02.27_18.39.27.csv@1188  reward=  -33.27 qoe=   0.0 qoe_q= -335.5 eps=0.970 loss=0.1630
[ep   31] redandblack  static_B_2020.02.13_13.57.29.csv@2298  reward=  -41.33 qoe=   0.0 qoe_q= -124.6 eps=0.969 loss=0.1780
[ep   32] soldier      static_B_2020.02.27_18.39.27.csv@48    reward=   -1.79 qoe=  15.6 qoe_q= -101.3 eps=0.968 loss=0.1535
[ep   33] longdress    static_B_2020.02.14_13.21.26.csv@764   reward=    3.52 qoe=   6.1 qoe_q=  -93.1 eps=0.967 loss=0.1748
[ep   34] loot         static_B_2019.12.16_13.40.04.csv@542   reward=   -2.13 qoe=   0.0 qoe_q= -142.1 eps=0.966 loss=0.1720
[ep   35] redandblack  static_B_2019.12.16_13.40.04.csv@1502  reward=  -24.33 qoe=   0.0 qoe_q= -165.1 eps=0.965 loss=0.1653
[ep   36] soldier      static_B_2019.12.16_13.40.04.csv@1682  reward=  -38.19 qoe=   0.0 qoe_q= -131.5 eps=0.964 loss=0.1576
[ep   37] longdress    static_B_2019.12.16_13.40.04.csv@482   reward=  -11.55 qoe=   0.0 qoe_q= -151.1 eps=0.963 loss=0.1587
[ep   38] loot         static_B_2020.02.27_18.39.27.csv@348   reward=  -39.51 qoe=   0.0 qoe_q= -185.0 eps=0.962 loss=0.1621
