episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,driving_B_2020.02.13_15.02.01.csv,1639,-115.8585,-115.86,-115.86,0.9994,0.000000
2,loot,static_B_2020.02.14_13.21.26.csv,850,28.3936,28.39,28.39,0.9989,0.000000
3,redandblack,driving_B_2020.01.16_07.26.43.csv,428,-67.4393,-67.44,-67.44,0.9983,2.420756
4,soldier,static_B_2020.02.27_18.39.27.csv,3387,24.2205,24.22,24.22,0.9977,2.160105
5,longdress,static_B_2020.02.27_18.39.27.csv,2487,34.9201,34.92,34.92,0.9972,1.987214
6,loot,driving_B_2019.12.16_12.27.05.csv,1055,46.1903,46.19,46.19,0.9966,1.552738
7,redandblack,driving_B_2020.01.16_07.26.43.csv,1748,-25.8455,-25.85,-25.85,0.9960,1.576259
8,soldier,driving_B_2020.01.16_09.56.56.csv,695,-2.4466,-2.45,-2.45,0.9955,1.305543
9,longdress,driving_B_2020.02.14_12.58.17.csv,800,-269.0092,-269.01,-269.01,0.9949,1.455147
10,loot,driving_B_2019.12.17_07.32.39.csv,740,9.5777,9.58,9.58,0.9943,2.167019
11,redandblack,driving_B_2020.01.16_09.56.56.csv,35,-5.4415,-5.44,-5.44,0.9938,2.143324
12,soldier,static_B_2019.12.16_13.40.04.csv,465,-313.1029,-313.10,-313.10,0.9932,2.547560
13,longdress,driving_B_2020.01.16_07.26.43.csv,308,-133.4549,-133.45,-133.45,0.9926,3.547846
14,loot,static_B_2020.02.27_18.39.27.csv,1107,42.5491,42.55,42.55,0.9920,2.464245
15,redandblack,driving_B_2020.01.16_07.26.43.csv,68,3.6262,3.63,3.63,0.9915,2.467663
16,soldier,driving_B_2020.02.13_13.03.24.csv,1774,-1112.0599,-1112.06,-1112.06,0.9909,2.488743
17,longdress,static_B_2020.02.27_18.39.27.csv,2607,24.3106,24.31,24.31,0.9903,4.451970
18,loot,static_B_2020.02.14_13.21.26.csv,48,30.3977,30.40,30.40,0.9898,3.545079
19,redandblack,static_B_2020.02.27_18.39.27.csv,4227,35.2183,35.22,35.22,0.9892,4.681180
20,soldier,driving_B_2020.01.16_07.26.43.csv,668,-114.3703,-114.37,-114.37,0.9886,5.356535
21,longdress,driving_B_2020.02.14_09.38.22.csv,770,-51.5945,-51.59,-51.59,0.9881,4.148921
22,loot,driving_B_2020.02.13_15.02.01.csv,1039,39.6062,39.61,39.61,0.9875,2.982329
23,redandblack,driving_B_2020.02.14_09.38.22.csv,1250,1.2019,1.20,1.20,0.9869,3.831297
24,soldier,driving_B_2020.02.27_17.30.15.csv,612,-290.9926,-290.99,-290.99,0.9863,3.865105
25,longdress,static_B_2020.02.27_18.39.27.csv,1947,25.2926,25.29,25.29,0.9858,3.521344
26,loot,static_B_2020.02.14_13.21.26.csv,648,23.6514,23.65,23.65,0.9852,3.232545
27,redandblack,driving_B_2020.02.13_15.02.01.csv,559,-21.2179,-21.22,-21.22,0.9846,4.104877
28,soldier,static_B_2020.02.27_18.39.27.csv,1287,26.3554,26.36,26.36,0.9841,2.750754
29,longdress,static_B_2019.12.16_13.40.04.csv,1845,18.8383,18.84,18.84,0.9835,3.213823
30,loot,static_B_2020.02.27_18.39.27.csv,3507,49.1950,49.19,49.19,0.9829,3.834737
31,redandblack,driving_B_2020.02.13_15.02.01.csv,979,-51.7427,-51.74,-51.74,0.9824,3.225669
32,soldier,static_B_2020.02.27_18.39.27.csv,5127,18.3321,18.33,18.33,0.9818,1.996918
33,longdress,driving_B_2020.01.16_12.10.03.csv,244,43.9605,43.96,43.96,0.9812,2.618344
34,loot,static_B_2019.12.16_13.40.04.csv,825,25.5475,25.55,25.55,0.9807,2.437117
35,redandblack,driving_B_2020.02.13_15.02.01.csv,1579,-496.7573,-496.76,-496.76,0.9801,3.036733
36,soldier,static_B_2020.02.14_13.21.26.csv,588,35.2346,35.23,35.23,0.9795,2.663309
37,longdress,driving_B_2020.02.13_15.02.01.csv,1879,-36.6788,-36.68,-36.68,0.9789,2.320827
38,loot,driving_B_2019.12.16_12.27.05.csv,695,34.4616,34.46,34.46,0.9784,2.960022
39,redandblack,driving_B_2020.02.13_15.02.01.csv,679,53.3483,53.35,53.35,0.9778,3.274210
40,soldier,static_B_2020.02.27_18.39.27.csv,1167,-214.5733,-214.57,-214.57,0.9772,2.245692
41,longdress,driving_B_2020.02.14_12.58.17.csv,272,-612.4749,-612.47,-612.47,0.9767,2.872026
42,loot,driving_B_2020.01.16_12.10.03.csv,165,30.1184,30.12,30.12,0.9761,3.087690
43,redandblack,static_B_2020.02.27_18.39.27.csv,627,16.6292,16.63,16.63,0.9755,3.311298
44,soldier,static_B_2019.12.16_13.40.04.csv,1545,39.1068,39.11,39.11,0.9750,2.476104
45,longdress,driving_B_2019.12.16_12.27.05.csv,275,-127.3019,-127.30,-127.30,0.9744,2.686311
46,loot,driving_B_2020.02.13_15.02.01.csv,1279,-130.6577,-130.66,-130.66,0.9738,3.281641
47,redandblack,static_B_2019.12.16_13.40.04.csv,345,-1.0459,-1.05,-1.05,0.9733,3.044683
48,soldier,driving_B_2020.02.14_12.58.17.csv,572,-99.5359,-99.54,-99.54,0.9727,2.718795
49,longdress,driving_B_2020.02.14_09.38.22.csv,950,42.3440,42.34,42.34,0.9721,3.060413
50,loot,static_B_2020.02.27_18.39.27.csv,2007,30.4728,30.47,30.47,0.9715,4.511812
51,redandblack,driving_B_2020.01.16_07.26.43.csv,728,-28.6016,-28.60,-28.60,0.9710,2.864368
52,soldier,driving_B_2020.01.16_09.56.56.csv,215,4.0261,4.03,4.03,0.9704,2.918456
53,longdress,driving_B_2019.12.17_07.32.39.csv,1820,-189.3654,-189.37,-189.37,0.9698,2.736022
54,loot,static_B_2020.02.27_18.39.27.csv,4947,15.5806,15.58,15.58,0.9693,2.654512
55,redandblack,static_B_2020.02.27_18.39.27.csv,3987,24.8886,24.89,24.89,0.9687,2.191796
56,soldier,driving_B_2019.12.16_12.27.05.csv,155,-81.7135,-81.71,-81.71,0.9681,2.745813
57,longdress,driving_B_2020.01.16_07.26.43.csv,1028,-34.1869,-34.19,-34.19,0.9676,3.225705
58,loot,driving_B_2020.02.13_15.02.01.csv,739,-0.2414,-0.24,-0.24,0.9670,2.653939
59,redandblack,driving_B_2020.02.13_15.02.01.csv,79,27.8562,27.86,27.86,0.9664,2.174492
60,soldier,static_B_2020.02.14_13.21.26.csv,168,50.3379,50.34,50.34,0.9658,3.061447
61,longdress,static_B_2020.02.27_18.39.27.csv,2787,11.3120,11.31,11.31,0.9653,2.414989
62,loot,driving_B_2020.01.16_09.56.56.csv,1235,-4.4500,-4.45,-4.45,0.9647,2.191984
63,redandblack,driving_B_2020.02.13_13.03.24.csv,274,-14.6399,-14.64,-14.64,0.9641,3.219710
64,soldier,static_B_2020.02.27_18.39.27.csv,3207,-26.3806,-26.38,-26.38,0.9636,2.438075
65,longdress,static_B_2020.02.27_18.39.27.csv,2367,-214.4178,-214.42,-214.42,0.9630,2.687172
66,loot,static_B_2019.12.16_13.40.04.csv,1305,37.0019,37.00,37.00,0.9624,2.076829
67,redandblack,static_B_2020.02.27_18.39.27.csv,447,30.1211,30.12,30.12,0.9619,2.809869
68,soldier,static_B_2020.02.27_18.39.27.csv,1467,4.2567,4.26,4.26,0.9613,2.261352
69,longdress,static_B_2020.02.27_18.39.27.csv,147,23.0405,23.04,23.04,0.9607,2.614671
70,loot,driving_B_2020.02.27_17.30.15.csv,720,-259.9088,-259.91,-259.91,0.9602,2.456903
71,redandblack,driving_B_2020.01.16_07.26.43.csv,1508,-11.3176,-11.32,-11.32,0.9596,2.722324
72,soldier,static_B_2020.02.27_18.39.27.csv,2127,18.9923,18.99,18.99,0.9590,1.914075
73,longdress,driving_B_2020.02.13_15.02.01.csv,799,-0.5733,-0.57,-0.57,0.9584,2.922875
74,loot,static_B_2020.02.27_18.39.27.csv,4047,29.7354,29.74,29.74,0.9579,2.004295
75,redandblack,static_B_2020.02.14_13.21.26.csv,108,12.2253,12.23,12.23,0.9573,2.363999
76,soldier,driving_B_2020.02.13_13.03.24.csv,1714,45.4836,45.48,45.48,0.9567,2.979808
77,longdress,static_B_2020.02.27_18.39.27.csv,2547,34.1655,34.17,34.17,0.9562,2.039063
78,loot,driving_B_2020.01.16_12.10.03.csv,244,28.4265,28.43,28.43,0.9556,2.013925
79,redandblack,driving_B_2020.02.13_15.02.01.csv,1099,8.5028,8.50,8.50,0.9550,1.986747
80,soldier,static_B_2019.12.16_13.40.04.csv,645,25.7439,25.74,25.74,0.9545,2.311856
81,longdress,driving_B_2020.02.14_09.38.22.csv,170,-249.5314,-249.53,-249.53,0.9539,2.061372
82,loot,static_B_2020.02.27_18.39.27.csv,3027,10.5061,10.51,10.51,0.9533,2.521463
83,redandblack,driving_B_2019.12.17_07.32.39.csv,1340,36.2060,36.21,36.21,0.9527,1.953102
84,soldier,driving_B_2019.12.17_07.32.39.csv,1160,-85.8029,-85.80,-85.80,0.9522,1.923593
85,longdress,static_B_2020.02.27_18.39.27.csv,3747,43.6076,43.61,43.61,0.9516,1.955544
86,loot,static_B_2020.02.27_18.39.27.csv,987,46.1738,46.17,46.17,0.9510,2.017877
87,redandblack,static_B_2020.02.14_13.21.26.csv,850,33.6742,33.67,33.67,0.9505,2.112650
88,soldier,driving_B_2020.02.13_13.03.24.csv,214,-77.5101,-77.51,-77.51,0.9499,2.311510
89,longdress,driving_B_2020.01.16_09.56.56.csv,95,-113.3283,-113.33,-113.33,0.9493,2.544209
90,loot,driving_B_2020.02.13_15.02.01.csv,1519,-68.3778,-68.38,-68.38,0.9488,2.459411
91,redandblack,driving_B_2019.12.17_07.32.39.csv,1100,-11.8754,-11.88,-11.88,0.9482,2.674428
92,soldier,static_B_2020.02.27_18.39.27.csv,5187,26.8668,26.87,26.87,0.9476,2.092683
93,longdress,driving_B_2020.02.13_13.03.24.csv,1594,-325.0571,-325.06,-325.06,0.9471,2.212655
94,loot,static_B_2020.02.27_18.39.27.csv,3267,28.8995,28.90,28.90,0.9465,1.986441
