# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_130607_full\sweep\trial_001_s49\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_130607_full\sweep\trial_001_s49 --coverage-stride 60 --epochs 8 --eval-every 100 --eval-seeds 42,43,44 --lam 1.0 --lr 0.0001 --mu 4.3 --playback-rate-min 0.9 --reward-spec {"stall_mode": "bounded", "stall_cap_s": 2.0, "event_penalty": 2.0} --seed 49 --segment-frames 8 --select-by qoe_quality --target-update 3000
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | eval sequence: longdress
   train files: 4 | test files: 1 | frames/episode: 300
   coverage stride: 60 samples -> 155 episodes/epoch x 8 epochs = 1240 episodes (~47120 env steps)
   segment: 8 frames/request (38 decisions/episode) | playback-rate-min: 0.9 | eval seeds: [42, 43, 44]
   state_dim: 23 | actions: 6 | feature_spec: ['lstm_pred', 'buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   reward: q[log_density] - 4.3*min(stall,2.0) + 2.0*new_event - 1.0*|dq|  (gamma=0.99, lr=0.0001, reward_norm=True, reward_scale=1.0)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_130607_full\sweep\trial_001_s49\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_130607_full\sweep\trial_001_s49
==========================================================================================
[eval @ ep 0] untrained: reward=105.07 qoe=0.0 qoe_q=34.2
[ep    1] longdress    static_B_2020.02.13_13.57.29.csv@2657  reward=  171.23 qoe=  64.0 qoe_q=   45.5 eps=0.999 loss=0.0000
[ep    2] loot         static_B_2020.01.16_10.43.34.csv@2214  reward=  182.15 qoe=  84.2 qoe_q=   49.9 eps=0.997 loss=1.2401
[ep    3] redandblack  static_B_2020.01.16_10.43.34.csv@234   reward=  155.30 qoe=  64.5 qoe_q=   39.3 eps=0.996 loss=1.1044
[ep    4] soldier      static_B_2020.02.13_13.57.29.csv@917   reward=  126.66 qoe=   9.9 qoe_q=   -2.6 eps=0.995 loss=1.0042
[ep    5] longdress    static_B_2019.12.16_13.40.04.csv@511   reward=  210.95 qoe= 100.0 qoe_q=   63.1 eps=0.994 loss=0.7756
[ep    6] loot         static_B_2020.01.16_10.43.34.csv@2034  reward=  165.64 qoe=  49.2 qoe_q=   18.3 eps=0.992 loss=0.5740
[ep    7] redandblack  static_B_2019.12.16_13.40.04.csv@871   reward=  176.46 qoe=  77.9 qoe_q=   43.5 eps=0.991 loss=0.3269
[ep    8] soldier      static_B_2020.02.13_13.57.29.csv@317   reward=  139.89 qoe=  28.6 qoe_q=   28.0 eps=0.990 loss=0.1401
[ep    9] longdress    static_B_2020.01.16_10.43.34.csv@2574  reward=  152.85 qoe=   8.0 qoe_q=   41.9 eps=0.989 loss=0.1281
[ep   10] loot         static_B_2019.12.16_13.40.04.csv@1111  reward=   77.20 qoe=   0.0 qoe_q= -480.1 eps=0.987 loss=0.1504
[ep   11] redandblack  static_B_2020.02.13_13.57.29.csv@2177  reward=  165.78 qoe=  90.0 qoe_q=   44.9 eps=0.986 loss=0.1395
[ep   12] soldier      static_B_2020.02.14_13.21.26.csv@383   reward=  149.06 qoe= 100.0 qoe_q=   37.0 eps=0.985 loss=0.1364
[ep   13] longdress    static_B_2020.02.13_13.57.29.csv@137   reward=  131.81 qoe=  63.6 qoe_q=   31.4 eps=0.983 loss=0.1276
[ep   14] loot         static_B_2020.01.16_10.43.34.csv@654   reward=  193.39 qoe= 100.0 qoe_q=   53.3 eps=0.982 loss=0.1231
[ep   15] redandblack  static_B_2020.02.14_13.21.26.csv@850   reward=  120.69 qoe=  42.9 qoe_q=    8.3 eps=0.981 loss=0.1257
[ep   16] soldier      static_B_2020.02.13_13.57.29.csv@2057  reward=  160.96 qoe=  46.0 qoe_q=   41.1 eps=0.980 loss=0.1335
[ep   17] longdress    static_B_2020.02.13_13.57.29.csv@377   reward=  141.31 qoe=  66.7 qoe_q=   31.9 eps=0.978 loss=0.1218
[ep   18] loot         static_B_2020.02.13_13.57.29.csv@617   reward=  117.57 qoe=  12.7 qoe_q=  -11.2 eps=0.977 loss=0.1331
[ep   19] redandblack  static_B_2020.01.16_10.43.34.csv@774   reward=  138.61 qoe=   9.5 qoe_q=   22.4 eps=0.976 loss=0.1268
[ep   20] soldier      static_B_2020.02.13_13.57.29.csv@1037  reward=  132.75 qoe=  18.2 qoe_q=   10.7 eps=0.974 loss=0.1529
[ep   21] longdress    static_B_2019.12.16_13.40.04.csv@571   reward=  139.53 qoe=  64.6 qoe_q=   20.3 eps=0.973 loss=0.1408
[ep   22] loot         static_B_2020.02.13_13.57.29.csv@857   reward=  142.26 qoe=  55.6 qoe_q=   35.7 eps=0.972 loss=0.1252
[ep   23] redandblack  static_B_2019.12.16_13.40.04.csv@1471  reward=  186.40 qoe=  83.1 qoe_q=   51.4 eps=0.971 loss=0.1397
[ep   24] soldier      static_B_2020.01.16_10.43.34.csv@2334  reward=  138.92 qoe=  13.4 qoe_q=   -9.8 eps=0.969 loss=0.1359
[ep   25] longdress    static_B_2020.02.13_13.57.29.csv@1817  reward=  151.16 qoe=  40.5 qoe_q=    4.6 eps=0.968 loss=0.1501
[ep   26] loot         static_B_2020.01.16_10.43.34.csv@114   reward=  147.94 qoe=  32.3 qoe_q=   29.4 eps=0.967 loss=0.1455
[ep   27] redandblack  static_B_2020.02.14_13.21.26.csv@683   reward=  179.32 qoe=   0.0 qoe_q=   50.4 eps=0.966 loss=0.1536
[ep   28] soldier      static_B_2019.12.16_13.40.04.csv@151   reward=  121.95 qoe=   4.1 qoe_q=  -15.1 eps=0.964 loss=0.1511
[ep   29] longdress    static_B_2020.02.14_13.21.26.csv@443   reward=  176.44 qoe=  66.0 qoe_q=   49.6 eps=0.963 loss=0.1527
[ep   30] loot         static_B_2020.01.16_10.43.34.csv@1074  reward=  145.71 qoe=  46.0 qoe_q=   38.9 eps=0.962 loss=0.1393
[ep   31] redandblack  static_B_2020.02.14_13.21.26.csv@850   reward=  143.94 qoe=  40.1 qoe_q=   12.3 eps=0.960 loss=0.1366
[ep   32] soldier      static_B_2020.01.16_10.43.34.csv@2934  reward=  134.76 qoe=   8.8 qoe_q=    8.4 eps=0.959 loss=0.1422
[ep   33] longdress    static_B_2019.12.16_13.40.04.csv@1651  reward=  166.02 qoe= 100.0 qoe_q=   44.9 eps=0.958 loss=0.1323
[ep   34] loot         static_B_2020.02.13_13.57.29.csv@1097  reward=  131.41 qoe=  31.0 qoe_q=   12.6 eps=0.957 loss=0.1294
[ep   35] redandblack  static_B_2020.01.16_10.43.34.csv@474   reward=  179.89 qoe=  65.4 qoe_q=   48.9 eps=0.955 loss=0.1420
[ep   36] soldier      static_B_2020.01.16_10.43.34.csv@1314  reward=  150.05 qoe=  16.9 qoe_q=   -2.0 eps=0.954 loss=0.1590
[ep   37] longdress    static_B_2020.01.16_10.43.34.csv@2274  reward=  161.98 qoe=  44.0 qoe_q=   32.3 eps=0.953 loss=0.1405
[ep   38] loot         static_B_2020.01.16_10.43.34.csv@1854  reward=  184.54 qoe=  69.6 qoe_q=   46.5 eps=0.952 loss=0.1378
[ep   39] redandblack  static_B_2020.02.13_13.57.29.csv@1577  reward=  159.96 qoe=  59.6 qoe_q=   22.8 eps=0.950 loss=0.1331
[ep   40] soldier      static_B_2020.02.13_13.57.29.csv@2837  reward=   98.76 qoe=   0.0 qoe_q=  -51.8 eps=0.949 loss=0.1356
[ep   41] longdress    static_B_2020.01.16_10.43.34.csv@2634  reward=  175.78 qoe=  85.6 qoe_q=   49.0 eps=0.948 loss=0.1485
[ep   42] loot         static_B_2020.02.13_13.57.29.csv@437   reward=  163.79 qoe=  59.7 qoe_q=   39.4 eps=0.946 loss=0.1497
[ep   43] redandblack  static_B_2020.02.13_13.57.29.csv@2717  reward=  226.26 qoe= 100.0 qoe_q=   67.7 eps=0.945 loss=0.1451
[ep   44] soldier      static_B_2020.01.16_10.43.34.csv@1674  reward=  148.29 qoe=  47.4 qoe_q=   29.3 eps=0.944 loss=0.1488
[ep   45] longdress    static_B_2020.01.16_10.43.34.csv@414   reward=   82.60 qoe=   0.0 qoe_q=  -93.7 eps=0.943 loss=0.1630
[ep   46] loot         static_B_2020.01.16_10.43.34.csv@534   reward=  173.69 qoe= 100.0 qoe_q=   46.2 eps=0.941 loss=0.1454
[ep   47] redandblack  static_B_2020.01.16_10.43.34.csv@2694  reward=  145.27 qoe=  15.3 qoe_q=   18.6 eps=0.940 loss=0.1400
[ep   48] soldier      static_B_2020.02.13_13.57.29.csv@797   reward=  138.62 qoe=  57.2 qoe_q=   14.5 eps=0.939 loss=0.1490
[ep   49] longdress    static_B_2020.01.16_10.43.34.csv@2994  reward=  217.10 qoe=  56.0 qoe_q=   65.3 eps=0.937 loss=0.1451
[ep   50] loot         static_B_2020.01.16_10.43.34.csv@1014  reward=  209.40 qoe=  74.0 qoe_q=   61.5 eps=0.936 loss=0.1581
[ep   51] redandblack  static_B_2020.01.16_10.43.34.csv@1554  reward=  194.05 qoe=  70.6 qoe_q=   47.6 eps=0.935 loss=0.1366
[ep   52] soldier      static_B_2019.12.16_13.40.04.csv@211   reward=  139.47 qoe=   0.0 qoe_q=  -37.9 eps=0.934 loss=0.1454
[ep   53] longdress    static_B_2019.12.16_13.40.04.csv@1411  reward=  175.89 qoe=  61.6 qoe_q=   42.1 eps=0.932 loss=0.1680
[ep   54] loot         static_B_2019.12.16_13.40.04.csv@451   reward=  140.49 qoe= 100.0 qoe_q=   34.3 eps=0.931 loss=0.1507
[ep   55] redandblack  static_B_2020.02.14_13.21.26.csv@563   reward=  190.91 qoe=  44.0 qoe_q=   53.0 eps=0.930 loss=0.1385
[ep   56] soldier      static_B_2019.12.16_13.40.04.csv@331   reward=   42.61 qoe=   0.0 qoe_q=  -49.7 eps=0.929 loss=0.1525
[ep   57] longdress    static_B_2020.01.16_10.43.34.csv@1914  reward=  171.83 qoe=   8.0 qoe_q=   48.0 eps=0.927 loss=0.1427
[ep   58] loot         static_B_2020.02.13_13.57.29.csv@2117  reward=  126.98 qoe=  32.7 qoe_q=   16.5 eps=0.926 loss=0.1542
[ep   59] redandblack  static_B_2020.02.14_13.21.26.csv@143   reward=  185.74 qoe=  18.0 qoe_q=   51.7 eps=0.925 loss=0.1467
[ep   60] soldier      static_B_2020.01.16_10.43.34.csv@954   reward=  164.81 qoe=   0.0 qoe_q=  -28.3 eps=0.923 loss=0.1508
[ep   61] longdress    static_B_2020.02.13_13.57.29.csv@1457  reward=  146.62 qoe=  36.4 qoe_q=   25.2 eps=0.922 loss=0.1351
[ep   62] loot         static_B_2020.01.16_10.43.34.csv@174   reward=  135.71 qoe=  22.6 qoe_q=    7.9 eps=0.921 loss=0.1597
[ep   63] redandblack  static_B_2019.12.16_13.40.04.csv@1771  reward=  192.74 qoe= 100.0 qoe_q=   53.9 eps=0.920 loss=0.1336
