episode,sequence,file,window_id,block_id,start_time_s,reward,qoe,qoe_quality,request_pacing_s,epsilon,mean_loss
1,longdress,driving_B_2020.01.16_07.26.43.csv,train/driving_B_2020.01.16_07.26.43.csv#block-000@time-1200.000s,block-000,1200.000,-19.2421,-19.24,-19.24,0.0000,0.9985,0.000000
2,loot,driving_B_2019.12.16_12.27.05.csv,train/driving_B_2019.12.16_12.27.05.csv#block-000@time-780.000s,block-000,780.000,31.2594,31.26,31.26,0.0000,0.9970,0.000000
3,redandblack,driving_B_2020.02.14_09.38.22.csv,train/driving_B_2020.02.14_09.38.22.csv#block-000@time-600.000s,block-000,600.000,26.8674,26.87,26.87,0.0000,0.9955,0.000000
4,soldier,driving_B_2020.02.14_12.58.17.csv,train/driving_B_2020.02.14_12.58.17.csv#block-002@time-716.000s,block-002,716.000,-168.7432,-168.74,-168.74,0.0000,0.9940,1.214866
5,longdress,driving_B_2020.02.27_17.30.15.csv,train/driving_B_2020.02.27_17.30.15.csv#block-002@time-473.000s,block-002,473.000,-474.8969,-474.90,-474.90,0.0000,0.9924,3.166544
6,loot,driving_B_2020.01.16_07.26.43.csv,train/driving_B_2020.01.16_07.26.43.csv#block-000@time-1680.000s,block-000,1680.000,-64.8111,-64.81,-64.81,0.0000,0.9909,3.550208
7,redandblack,driving_B_2020.02.14_09.38.22.csv,train/driving_B_2020.02.14_09.38.22.csv#block-000@time-1380.000s,block-000,1380.000,5.7912,5.79,5.79,0.0000,0.9894,3.269303
8,soldier,driving_B_2020.02.14_09.38.22.csv,train/driving_B_2020.02.14_09.38.22.csv#block-000@time-1140.000s,block-000,1140.000,-94.8466,-94.85,-94.85,0.0000,0.9879,2.901738
9,longdress,driving_B_2019.12.17_07.32.39.csv,train/driving_B_2019.12.17_07.32.39.csv#block-003@time-1654.000s,block-003,1654.000,-33.8954,-33.90,-33.90,0.0000,0.9863,2.769769
10,loot,driving_B_2020.02.14_09.38.22.csv,train/driving_B_2020.02.14_09.38.22.csv#block-000@time-1200.000s,block-000,1200.000,-112.3056,-112.31,-112.31,0.0000,0.9848,2.786409
11,redandblack,driving_B_2020.02.13_15.02.01.csv,train/driving_B_2020.02.13_15.02.01.csv#block-000@time-1800.000s,block-000,1800.000,-200.0006,-200.00,-200.00,0.0000,0.9833,2.994492
12,soldier,driving_B_2020.02.13_15.02.01.csv,train/driving_B_2020.02.13_15.02.01.csv#block-000@time-540.000s,block-000,540.000,-116.1962,-116.20,-116.20,0.0000,0.9818,2.996861
13,longdress,driving_B_2020.02.14_09.38.22.csv,train/driving_B_2020.02.14_09.38.22.csv#block-000@time-780.000s,block-000,780.000,26.1621,26.16,26.16,0.0000,0.9802,2.790843
14,loot,static_B_2020.02.14_13.21.26.csv,train/static_B_2020.02.14_13.21.26.csv#block-000@time-180.000s,block-000,180.000,45.7513,45.75,45.75,0.1735,0.9787,2.594468
15,redandblack,driving_B_2019.12.17_07.32.39.csv,train/driving_B_2019.12.17_07.32.39.csv#block-000@time-1200.000s,block-000,1200.000,34.2340,34.23,34.23,0.6935,0.9772,2.501748
16,soldier,driving_B_2020.01.16_09.56.56.csv,train/driving_B_2020.01.16_09.56.56.csv#block-000@time-360.000s,block-000,360.000,27.2488,27.25,27.25,0.0000,0.9757,2.699418
17,longdress,static_B_2019.12.16_13.40.04.csv,train/static_B_2019.12.16_13.40.04.csv#block-005@time-1466.000s,block-005,1466.000,32.2303,32.23,32.23,0.0000,0.9742,2.380421
18,loot,driving_B_2020.01.16_07.26.43.csv,train/driving_B_2020.01.16_07.26.43.csv#block-000@time-1740.000s,block-000,1740.000,-200.4416,-200.44,-200.44,0.0000,0.9726,2.554061
19,redandblack,driving_B_2020.01.16_09.56.56.csv,train/driving_B_2020.01.16_09.56.56.csv#block-001@time-1599.000s,block-001,1599.000,40.1895,40.19,40.19,1.1286,0.9711,2.531294
20,soldier,static_B_2020.02.14_13.21.26.csv,train/static_B_2020.02.14_13.21.26.csv#block-000@time-720.000s,block-000,720.000,36.1264,36.13,36.13,1.0961,0.9696,2.256172
21,longdress,driving_B_2020.01.16_12.10.03.csv,train/driving_B_2020.01.16_12.10.03.csv#block-000@time-240.000s,block-000,240.000,35.5550,35.56,35.56,1.4525,0.9681,2.253097
22,loot,driving_B_2020.02.27_17.30.15.csv,train/driving_B_2020.02.27_17.30.15.csv#block-002@time-413.000s,block-002,413.000,-197.8557,-197.86,-197.86,0.0000,0.9665,2.287738
23,redandblack,driving_B_2020.01.16_07.26.43.csv,train/driving_B_2020.01.16_07.26.43.csv#block-000@time-1560.000s,block-000,1560.000,-127.8363,-127.84,-127.84,0.0000,0.9650,2.337075
24,soldier,driving_B_2020.02.27_17.30.15.csv,train/driving_B_2020.02.27_17.30.15.csv#block-002@time-533.000s,block-002,533.000,-315.6465,-315.65,-315.65,0.0000,0.9635,2.399796
25,longdress,static_B_2020.02.27_18.39.27.csv,train/static_B_2020.02.27_18.39.27.csv#block-001@time-3732.000s,block-001,3732.000,45.2907,45.29,45.29,0.0000,0.9620,2.403804
26,loot,driving_B_2020.01.16_09.56.56.csv,train/driving_B_2020.01.16_09.56.56.csv#block-000@time-180.000s,block-000,180.000,42.4375,42.44,42.44,0.4342,0.9605,2.375117
27,redandblack,static_B_2020.02.14_13.21.26.csv,train/static_B_2020.02.14_13.21.26.csv#block-000@time-480.000s,block-000,480.000,44.8527,44.85,44.85,1.8292,0.9589,2.285135
28,soldier,driving_B_2019.12.17_07.32.39.csv,train/driving_B_2019.12.17_07.32.39.csv#block-000@time-1380.000s,block-000,1380.000,-2.5834,-2.58,-2.58,0.0000,0.9574,2.103897
29,longdress,driving_B_2020.02.13_13.03.24.csv,train/driving_B_2020.02.13_13.03.24.csv#block-001@time-1994.000s,block-001,1994.000,27.8126,27.81,27.81,0.0000,0.9559,2.113374
30,loot,static_B_2019.12.16_13.40.04.csv,train/static_B_2019.12.16_13.40.04.csv#block-005@time-1586.000s,block-005,1586.000,13.4026,13.40,13.40,0.0000,0.9544,1.999355
31,redandblack,static_B_2020.02.27_18.39.27.csv,train/static_B_2020.02.27_18.39.27.csv#block-001@time-5832.000s,block-001,5832.000,45.7045,45.70,45.70,2.0848,0.9528,1.939767
32,soldier,driving_B_2020.01.16_09.56.56.csv,train/driving_B_2020.01.16_09.56.56.csv#block-000@time-300.000s,block-000,300.000,41.1242,41.12,41.12,0.9671,0.9513,2.063494
33,longdress,static_B_2020.02.14_13.21.26.csv,train/static_B_2020.02.14_13.21.26.csv#block-000@time-1080.000s,block-000,1080.000,52.0804,52.08,52.08,0.2045,0.9498,1.940657
34,loot,driving_B_2020.02.14_12.58.17.csv,train/driving_B_2020.02.14_12.58.17.csv#block-000@time-0.000s,block-000,0.000,-35.5915,-35.59,-35.59,0.0000,0.9483,1.704855
35,redandblack,driving_B_2020.02.27_17.30.15.csv,train/driving_B_2020.02.27_17.30.15.csv#block-002@time-353.000s,block-002,353.000,-161.4020,-161.40,-161.40,0.0000,0.9468,1.855846
36,soldier,static_B_2020.02.14_13.21.26.csv,train/static_B_2020.02.14_13.21.26.csv#block-000@time-240.000s,block-000,240.000,44.9543,44.95,44.95,1.6797,0.9452,1.774501
37,longdress,driving_B_2020.02.27_17.30.15.csv,train/driving_B_2020.02.27_17.30.15.csv#block-002@time-293.000s,block-002,293.000,-436.4830,-436.48,-436.48,0.0000,0.9437,1.793721
38,loot,static_B_2019.12.16_13.40.04.csv,train/static_B_2019.12.16_13.40.04.csv#block-005@time-1706.000s,block-005,1706.000,35.5606,35.56,35.56,0.5549,0.9422,1.932158
39,redandblack,driving_B_2020.02.13_13.03.24.csv,train/driving_B_2020.02.13_13.03.24.csv#block-007@time-2290.000s,block-007,2290.000,-281.3620,-281.36,-281.36,0.0000,0.9407,1.957281
40,soldier,static_B_2020.02.27_18.39.27.csv,train/static_B_2020.02.27_18.39.27.csv#block-001@time-5352.000s,block-001,5352.000,-19.4718,-19.47,-19.47,0.0000,0.9391,1.975453
41,longdress,static_B_2019.12.16_13.40.04.csv,train/static_B_2019.12.16_13.40.04.csv#block-001@time-955.000s,block-001,955.000,41.4354,41.44,41.44,0.0000,0.9376,1.984630
42,loot,driving_B_2020.02.14_12.58.17.csv,train/driving_B_2020.02.14_12.58.17.csv#block-002@time-596.000s,block-002,596.000,-63.4469,-63.45,-63.45,0.0000,0.9361,2.023148
43,redandblack,driving_B_2020.02.14_12.58.17.csv,train/driving_B_2020.02.14_12.58.17.csv#block-002@time-596.000s,block-002,596.000,-70.1981,-70.20,-70.20,0.0000,0.9346,2.158409
44,soldier,driving_B_2020.02.14_12.58.17.csv,train/driving_B_2020.02.14_12.58.17.csv#block-000@time-0.000s,block-000,0.000,-35.0350,-35.03,-35.03,0.0000,0.9331,2.332811
45,longdress,driving_B_2020.02.13_15.02.01.csv,train/driving_B_2020.02.13_15.02.01.csv#block-000@time-1200.000s,block-000,1200.000,-7.4084,-7.41,-7.41,0.0000,0.9315,2.146378
46,loot,driving_B_2020.02.14_12.58.17.csv,train/driving_B_2020.02.14_12.58.17.csv#block-002@time-716.000s,block-002,716.000,-12.4007,-12.40,-12.40,0.0000,0.9300,1.979691
47,redandblack,driving_B_2020.01.16_12.10.03.csv,train/driving_B_2020.01.16_12.10.03.csv#block-000@time-300.000s,block-000,300.000,9.6686,9.67,9.67,0.0000,0.9285,1.921260
48,soldier,driving_B_2020.02.14_09.38.22.csv,train/driving_B_2020.02.14_09.38.22.csv#block-000@time-480.000s,block-000,480.000,-42.2000,-42.20,-42.20,0.0000,0.9270,1.841299
49,longdress,driving_B_2019.12.17_07.32.39.csv,train/driving_B_2019.12.17_07.32.39.csv#block-000@time-960.000s,block-000,960.000,-91.2418,-91.24,-91.24,0.0000,0.9254,1.986482
50,loot,driving_B_2020.02.13_15.02.01.csv,train/driving_B_2020.02.13_15.02.01.csv#block-000@time-2760.000s,block-000,2760.000,-135.2270,-135.23,-135.23,0.0000,0.9239,1.953049
51,redandblack,static_B_2020.02.27_18.39.27.csv,train/static_B_2020.02.27_18.39.27.csv#block-001@time-3972.000s,block-001,3972.000,38.2964,38.30,38.30,0.0000,0.9224,1.935168
52,soldier,static_B_2020.02.14_13.21.26.csv,train/static_B_2020.02.14_13.21.26.csv#block-000@time-420.000s,block-000,420.000,49.9447,49.94,49.94,1.1879,0.9209,1.928535
53,longdress,driving_B_2020.02.13_15.02.01.csv,train/driving_B_2020.02.13_15.02.01.csv#block-000@time-480.000s,block-000,480.000,36.1461,36.15,36.15,0.0000,0.9194,1.680433
54,loot,static_B_2020.02.27_18.39.27.csv,train/static_B_2020.02.27_18.39.27.csv#block-001@time-2652.000s,block-001,2652.000,-63.9017,-63.90,-63.90,0.0000,0.9178,1.811908
55,redandblack,driving_B_2020.02.14_12.58.17.csv,train/driving_B_2020.02.14_12.58.17.csv#block-002@time-536.000s,block-002,536.000,-231.7889,-231.79,-231.79,0.0000,0.9163,1.699725
56,soldier,static_B_2019.12.16_13.40.04.csv,train/static_B_2019.12.16_13.40.04.csv#block-005@time-1646.000s,block-005,1646.000,47.9490,47.95,47.95,0.0000,0.9148,1.918646
57,longdress,driving_B_2019.12.17_07.32.39.csv,train/driving_B_2019.12.17_07.32.39.csv#block-000@time-900.000s,block-000,900.000,-75.6615,-75.66,-75.66,0.0000,0.9133,1.974334
58,loot,driving_B_2019.12.16_12.27.05.csv,train/driving_B_2019.12.16_12.27.05.csv#block-000@time-900.000s,block-000,900.000,50.4124,50.41,50.41,2.0677,0.9117,1.863942
59,redandblack,static_B_2019.12.16_13.40.04.csv,train/static_B_2019.12.16_13.40.04.csv#block-005@time-1886.000s,block-005,1886.000,46.2604,46.26,46.26,0.0000,0.9102,1.725969
60,soldier,static_B_2020.02.27_18.39.27.csv,train/static_B_2020.02.27_18.39.27.csv#block-001@time-492.000s,block-001,492.000,41.1136,41.11,41.11,0.0000,0.9087,1.640374
61,longdress,driving_B_2020.02.14_12.58.17.csv,train/driving_B_2020.02.14_12.58.17.csv#block-002@time-716.000s,block-002,716.000,-55.8572,-55.86,-55.86,0.0000,0.9072,1.656787
62,loot,driving_B_2020.02.13_13.03.24.csv,train/driving_B_2020.02.13_13.03.24.csv#block-000@time-480.000s,block-000,480.000,-73.1113,-73.11,-73.11,0.0000,0.9056,1.686764
63,redandblack,driving_B_2019.12.16_12.27.05.csv,train/driving_B_2019.12.16_12.27.05.csv#block-000@time-660.000s,block-000,660.000,-229.8131,-229.81,-229.81,0.0000,0.9041,1.667254
64,soldier,driving_B_2020.01.16_09.56.56.csv,train/driving_B_2020.01.16_09.56.56.csv#block-001@time-1179.000s,block-001,1179.000,-136.1557,-136.16,-136.16,0.0000,0.9026,1.843663
65,longdress,driving_B_2020.02.27_17.30.15.csv,train/driving_B_2020.02.27_17.30.15.csv#block-002@time-413.000s,block-002,413.000,-580.0259,-580.03,-580.03,0.0000,0.9011,1.776531
66,loot,driving_B_2020.02.13_15.02.01.csv,train/driving_B_2020.02.13_15.02.01.csv#block-000@time-1920.000s,block-000,1920.000,40.1156,40.12,40.12,0.0000,0.8996,1.801194
67,redandblack,driving_B_2020.02.14_09.38.22.csv,train/driving_B_2020.02.14_09.38.22.csv#block-000@time-1440.000s,block-000,1440.000,43.3225,43.32,43.32,1.8290,0.8980,1.950060
68,soldier,driving_B_2020.02.14_09.38.22.csv,train/driving_B_2020.02.14_09.38.22.csv#block-000@time-120.000s,block-000,120.000,-198.6459,-198.65,-198.65,0.0000,0.8965,1.961000
69,longdress,driving_B_2020.02.27_17.30.15.csv,train/driving_B_2020.02.27_17.30.15.csv#block-002@time-293.000s,block-002,293.000,-402.4011,-402.40,-402.40,0.0000,0.8950,2.073427
70,loot,static_B_2020.02.27_18.39.27.csv,train/static_B_2020.02.27_18.39.27.csv#block-001@time-6072.000s,block-001,6072.000,44.4078,44.41,44.41,2.0657,0.8935,2.025497
71,redandblack,driving_B_2019.12.17_07.32.39.csv,train/driving_B_2019.12.17_07.32.39.csv#block-000@time-420.000s,block-000,420.000,24.0545,24.05,24.05,0.0000,0.8919,2.001652
72,soldier,driving_B_2020.02.14_12.58.17.csv,train/driving_B_2020.02.14_12.58.17.csv#block-002@time-656.000s,block-002,656.000,-57.6721,-57.67,-57.67,0.0000,0.8904,2.001213
73,longdress,driving_B_2020.01.16_09.56.56.csv,train/driving_B_2020.01.16_09.56.56.csv#block-001@time-1539.000s,block-001,1539.000,38.0926,38.09,38.09,0.1641,0.8889,1.884169
74,loot,static_B_2020.02.14_13.21.26.csv,train/static_B_2020.02.14_13.21.26.csv#block-000@time-1020.000s,block-000,1020.000,45.9036,45.90,45.90,1.8444,0.8874,1.891370
75,redandblack,driving_B_2020.02.14_12.58.17.csv,train/driving_B_2020.02.14_12.58.17.csv#block-002@time-716.000s,block-002,716.000,-23.1433,-23.14,-23.14,0.0000,0.8859,1.997866
76,soldier,driving_B_2020.01.16_09.56.56.csv,train/driving_B_2020.01.16_09.56.56.csv#block-001@time-519.000s,block-001,519.000,18.5191,18.52,18.52,0.0000,0.8843,1.913227
77,longdress,driving_B_2020.01.16_09.56.56.csv,train/driving_B_2020.01.16_09.56.56.csv#block-001@time-1239.000s,block-001,1239.000,-71.6772,-71.68,-71.68,0.0000,0.8828,1.663283
78,loot,driving_B_2020.01.16_09.56.56.csv,train/driving_B_2020.01.16_09.56.56.csv#block-001@time-1719.000s,block-001,1719.000,51.7489,51.75,51.75,0.0000,0.8813,1.938592
79,redandblack,driving_B_2020.01.16_07.26.43.csv,train/driving_B_2020.01.16_07.26.43.csv#block-000@time-780.000s,block-000,780.000,-34.9096,-34.91,-34.91,0.0000,0.8798,1.946665
80,soldier,driving_B_2020.02.14_12.58.17.csv,train/driving_B_2020.02.14_12.58.17.csv#block-002@time-656.000s,block-002,656.000,-93.5781,-93.58,-93.58,0.0000,0.8782,1.829548
81,longdress,static_B_2020.02.14_13.21.26.csv,train/static_B_2020.02.14_13.21.26.csv#block-000@time-660.000s,block-000,660.000,57.5179,57.52,57.52,0.2066,0.8767,1.868322
82,loot,static_B_2019.12.16_13.40.04.csv,train/static_B_2019.12.16_13.40.04.csv#block-000@time-60.000s,block-000,60.000,19.7990,19.80,19.80,0.0000,0.8752,1.795292
83,redandblack,driving_B_2020.02.14_09.38.22.csv,train/driving_B_2020.02.14_09.38.22.csv#block-000@time-360.000s,block-000,360.000,-151.3056,-151.31,-151.31,0.0000,0.8737,2.226529
84,soldier,driving_B_2020.01.16_09.56.56.csv,train/driving_B_2020.01.16_09.56.56.csv#block-001@time-1059.000s,block-001,1059.000,-65.0112,-65.01,-65.01,0.0000,0.8722,2.141421
85,longdress,driving_B_2020.02.14_12.58.17.csv,train/driving_B_2020.02.14_12.58.17.csv#block-000@time-0.000s,block-000,0.000,-42.6830,-42.68,-42.68,0.0000,0.8706,1.855823
86,loot,static_B_2020.02.27_18.39.27.csv,train/static_B_2020.02.27_18.39.27.csv#block-001@time-1152.000s,block-001,1152.000,47.6333,47.63,47.63,0.0000,0.8691,1.963895
87,redandblack,driving_B_2020.02.27_17.30.15.csv,train/driving_B_2020.02.27_17.30.15.csv#block-002@time-353.000s,block-002,353.000,-141.1606,-141.16,-141.16,0.0000,0.8676,2.072458
88,soldier,static_B_2020.02.14_13.21.26.csv,train/static_B_2020.02.14_13.21.26.csv#block-000@time-540.000s,block-000,540.000,52.0303,52.03,52.03,0.5227,0.8661,2.038394
