episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,static_B_2020.02.14_13.21.26.csv,841,125.2626,46.12,20.96,0.9999,0.000000
2,loot,driving_B_2020.02.27_17.30.15.csv,578,11.6213,0.00,-116.02,0.9997,0.597606
3,redandblack,static_B_2020.02.27_18.39.27.csv,32,133.1759,38.00,32.10,0.9996,0.603985
4,soldier,static_B_2020.02.27_18.39.27.csv,812,165.4709,100.00,39.76,0.9994,0.608136
5,longdress,driving_B_2019.12.16_14.23.32.csv,464,126.9631,0.00,30.05,0.9993,0.537014
6,loot,static_B_2020.02.27_18.39.27.csv,5252,155.1690,10.00,41.66,0.9991,0.358484
7,redandblack,driving_B_2020.02.27_17.30.15.csv,38,29.7702,0.00,-122.25,0.9990,0.284813
8,soldier,static_B_2020.02.27_18.39.27.csv,1352,174.7619,100.00,46.35,0.9989,0.285295
9,longdress,static_B_2020.02.13_13.57.29.csv,998,42.8121,0.00,-242.31,0.9987,0.263506
10,loot,driving_B_2019.12.17_07.32.39.csv,2088,143.4286,62.00,35.14,0.9986,0.260837
11,redandblack,driving_B_2020.02.14_07.29.00.csv,1190,178.0643,100.00,48.47,0.9984,0.262290
12,soldier,static_B_2019.12.16_13.40.04.csv,1891,71.5015,0.00,-17.55,0.9983,0.237438
13,longdress,driving_B_2020.02.13_13.03.24.csv,1722,171.5400,77.43,35.52,0.9982,0.239273
14,loot,driving_B_2019.12.16_14.23.32.csv,104,138.4270,43.10,32.90,0.9980,0.230241
15,redandblack,static_B_2020.02.27_18.39.27.csv,5072,151.8738,0.00,38.83,0.9979,0.230655
16,soldier,driving_B_2019.12.16_14.23.32.csv,2564,84.4135,0.00,-39.82,0.9977,0.237544
17,longdress,driving_B_2020.02.13_13.03.24.csv,2188,-99.3655,0.00,-364.98,0.9976,0.233510
18,loot,driving_B_2020.02.14_07.29.00.csv,1070,115.0572,26.00,28.74,0.9974,0.245660
19,redandblack,driving_B_2020.01.16_07.26.43.csv,1569,10.0598,0.00,-210.30,0.9973,0.255024
20,soldier,driving_B_2019.12.16_11.49.59.csv,2,20.6641,0.00,-101.91,0.9972,0.256862
21,longdress,driving_B_2020.02.14_09.38.22.csv,366,-13.1576,0.00,-169.59,0.9970,0.246528
22,loot,driving_B_2020.02.14_07.29.00.csv,1250,148.8444,58.00,38.00,0.9969,0.271972
23,redandblack,driving_B_2020.02.14_09.38.22.csv,906,146.2876,55.83,31.25,0.9967,0.276031
24,soldier,driving_B_2020.02.13_15.02.01.csv,824,8.8907,0.00,-105.74,0.9966,0.257557
25,longdress,driving_B_2019.12.16_14.23.32.csv,1244,144.3338,56.00,33.49,0.9964,0.267909
26,loot,static_B_2020.02.13_13.57.29.csv,818,165.6089,100.00,45.04,0.9963,0.250849
27,redandblack,static_B_2020.02.27_18.39.27.csv,4892,54.1077,0.00,-31.27,0.9962,0.243185
28,soldier,driving_B_2020.01.16_07.26.43.csv,1269,69.7346,0.00,-38.36,0.9960,0.241781
29,longdress,driving_B_2020.02.14_07.29.00.csv,50,93.6906,0.00,-18.48,0.9959,0.268552
30,loot,driving_B_2020.02.14_09.38.22.csv,1266,112.3412,18.68,4.94,0.9957,0.245022
31,redandblack,driving_B_2020.02.13_15.02.01.csv,1964,154.8323,60.00,39.69,0.9956,0.250267
32,soldier,driving_B_2020.02.14_12.58.17.csv,449,-38.6743,0.00,-409.03,0.9954,0.243948
33,longdress,driving_B_2019.12.16_14.23.32.csv,344,212.6700,100.00,61.79,0.9953,0.221970
34,loot,driving_B_2020.01.16_09.56.56.csv,629,166.0620,65.87,33.91,0.9952,0.244850
35,redandblack,static_B_2020.02.27_18.39.27.csv,5732,202.4789,100.00,56.69,0.9950,0.243545
36,soldier,driving_B_2020.02.14_07.29.00.csv,1790,181.0630,86.79,47.06,0.9949,0.240398
37,longdress,driving_B_2020.02.13_13.03.24.csv,2022,-55.2069,0.00,-319.23,0.9947,0.248328
38,loot,driving_B_2019.12.16_12.27.05.csv,798,126.9918,30.50,12.05,0.9946,0.246382
39,redandblack,driving_B_2020.02.14_12.58.17.csv,329,-67.7018,0.00,-376.67,0.9945,0.244797
40,soldier,driving_B_2020.02.14_09.38.22.csv,246,-12.6371,0.00,-269.82,0.9943,0.240710
41,longdress,static_B_2020.02.27_18.39.27.csv,1112,66.2876,0.00,-32.76,0.9942,0.266622
42,loot,driving_B_2019.12.17_07.32.39.csv,1008,83.6531,0.00,-35.22,0.9940,0.256828
43,redandblack,driving_B_2020.02.14_07.29.00.csv,1370,177.9986,78.00,49.08,0.9939,0.225856
44,soldier,static_B_2020.02.27_18.39.27.csv,5742,145.7438,78.00,33.17,0.9937,0.268693
45,longdress,driving_B_2020.01.16_09.56.56.csv,809,158.9341,100.00,37.82,0.9936,0.244413
46,loot,static_B_2020.02.27_18.39.27.csv,1952,156.3245,100.00,40.24,0.9935,0.224968
47,redandblack,driving_B_2020.02.14_07.29.00.csv,1130,3.2124,0.00,-88.58,0.9933,0.258677
48,soldier,static_B_2020.02.13_13.57.29.csv,1538,96.7479,0.61,-18.92,0.9932,0.226793
49,longdress,driving_B_2020.02.14_09.38.22.csv,486,92.4683,0.00,-45.61,0.9930,0.240897
50,loot,static_B_2020.02.13_13.57.29.csv,2798,144.0708,50.00,38.29,0.9929,0.224358
51,redandblack,driving_B_2020.02.27_17.30.15.csv,720,-19.7426,0.00,-247.91,0.9927,0.213310
52,soldier,driving_B_2020.02.14_12.58.17.csv,269,-90.1075,0.00,-735.82,0.9926,0.236342
53,longdress,static_B_2019.12.16_13.40.04.csv,1904,102.8143,28.00,1.01,0.9925,0.235114
54,loot,static_B_2020.02.13_13.57.29.csv,2678,171.6213,100.00,41.48,0.9923,0.236843
55,redandblack,driving_B_2019.12.17_07.32.39.csv,468,127.7781,48.99,18.60,0.9922,0.230100
56,soldier,driving_B_2020.02.13_13.03.24.csv,1542,5.8782,0.00,-156.24,0.9920,0.217581
57,longdress,driving_B_2020.02.27_17.30.15.csv,518,-0.1933,0.00,-251.20,0.9919,0.235320
58,loot,driving_B_2020.02.13_13.03.24.csv,2142,-19.3470,0.00,-371.99,0.9917,0.235006
59,redandblack,driving_B_2020.02.14_09.38.22.csv,6,47.6504,0.00,-88.34,0.9916,0.231962
60,soldier,driving_B_2020.02.13_15.02.01.csv,1244,98.8681,41.34,7.82,0.9915,0.223398
61,longdress,driving_B_2020.01.16_09.56.56.csv,1229,63.6924,0.00,-34.87,0.9913,0.239597
62,loot,driving_B_2019.12.16_12.27.05.csv,978,126.9417,22.00,31.24,0.9912,0.229689
63,redandblack,driving_B_2020.02.13_13.03.24.csv,582,42.1650,0.00,-68.66,0.9910,0.221679
64,soldier,driving_B_2019.12.16_14.23.32.csv,1544,168.6485,54.83,38.22,0.9909,0.213102
65,longdress,driving_B_2020.02.14_07.29.00.csv,1970,-48.0562,0.00,-289.55,0.9907,0.206443
66,loot,driving_B_2020.02.13_15.02.01.csv,464,139.8090,33.35,6.13,0.9906,0.205651
67,redandblack,driving_B_2020.02.14_07.29.00.csv,1970,-20.1740,0.00,-208.15,0.9905,0.217950
68,soldier,driving_B_2020.02.13_15.02.01.csv,1784,194.1380,100.00,54.09,0.9903,0.223100
69,longdress,static_B_2020.02.27_18.39.27.csv,5612,156.3596,66.00,39.30,0.9902,0.197842
70,loot,driving_B_2019.12.16_14.23.32.csv,764,122.3505,21.15,14.66,0.9900,0.215175
71,redandblack,static_B_2020.02.27_18.39.27.csv,3812,185.2947,100.00,49.75,0.9899,0.210687
72,soldier,driving_B_2020.02.14_07.29.00.csv,350,113.3066,20.00,22.26,0.9898,0.203229
73,longdress,driving_B_2020.02.13_15.02.01.csv,1364,0.5984,0.00,-136.20,0.9896,0.206454
74,loot,static_B_2020.02.27_18.39.27.csv,2792,110.2460,0.00,23.80,0.9895,0.197474
75,redandblack,driving_B_2020.01.16_07.26.43.csv,1629,48.6293,0.00,-24.50,0.9893,0.210786
76,soldier,static_B_2020.02.27_18.39.27.csv,2252,167.0409,80.93,37.54,0.9892,0.224070
