episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,static_B_2020.02.27_18.39.27.csv,3694,41.5271,41.53,41.53,0.9995,0.000000
2,loot,driving_B_2020.02.13_13.03.24.csv,417,-63.1080,-63.11,-63.11,0.9991,1.338569
3,redandblack,driving_B_2019.12.17_07.32.39.csv,1974,22.0419,22.04,22.04,0.9986,1.271650
4,soldier,static_B_2020.02.27_18.39.27.csv,214,27.6158,27.62,27.62,0.9981,1.029298
5,longdress,driving_B_2019.12.17_07.32.39.csv,774,-61.4679,-61.47,-61.47,0.9976,1.029058
6,loot,static_B_2019.12.16_13.40.04.csv,1101,-97.8708,-97.87,-97.87,0.9972,1.379139
7,redandblack,driving_B_2020.01.16_07.26.43.csv,1697,-40.7708,-40.77,-40.77,0.9967,1.536816
8,soldier,static_B_2020.02.27_18.39.27.csv,5254,49.9806,49.98,49.98,0.9962,1.655100
9,longdress,driving_B_2020.01.16_09.56.56.csv,503,24.3987,24.40,24.40,0.9957,1.339045
10,loot,driving_B_2020.02.13_15.02.01.csv,915,35.1528,35.15,35.15,0.9953,1.095230
11,redandblack,driving_B_2019.12.17_07.32.39.csv,1554,-27.4642,-27.46,-27.46,0.9948,1.182262
12,soldier,driving_B_2020.01.16_07.26.43.csv,617,-113.6584,-113.66,-113.66,0.9943,1.256451
13,longdress,driving_B_2020.02.13_15.02.01.csv,1515,-156.1414,-156.14,-156.14,0.9938,1.387539
14,loot,driving_B_2020.02.13_15.02.01.csv,2754,-55.2387,-55.24,-55.24,0.9934,1.320200
15,redandblack,driving_B_2020.01.16_07.26.43.csv,977,-34.0313,-34.03,-34.03,0.9929,1.508417
16,soldier,driving_B_2020.02.13_15.02.01.csv,555,-60.6152,-60.62,-60.62,0.9924,1.241734
17,longdress,driving_B_2020.01.16_09.56.56.csv,1570,-12.3343,-12.33,-12.33,0.9919,1.442847
18,loot,driving_B_2020.02.13_15.02.01.csv,15,29.9189,29.92,29.92,0.9915,1.361905
19,redandblack,driving_B_2020.01.16_07.26.43.csv,1277,-16.5255,-16.53,-16.53,0.9910,1.328082
20,soldier,driving_B_2020.02.14_09.38.22.csv,284,-247.7459,-247.75,-247.75,0.9905,1.487270
21,longdress,driving_B_2020.02.13_15.02.01.csv,1575,-468.0186,-468.02,-468.02,0.9900,1.708181
22,loot,static_B_2020.02.27_18.39.27.csv,4714,16.8550,16.85,16.85,0.9896,1.728666
23,redandblack,driving_B_2020.02.13_13.03.24.csv,117,-99.3757,-99.38,-99.38,0.9891,2.200269
24,soldier,driving_B_2019.12.17_07.32.39.csv,1074,-10.0746,-10.07,-10.07,0.9886,2.139833
25,longdress,driving_B_2020.02.13_13.03.24.csv,957,-247.5097,-247.51,-247.51,0.9881,2.047156
26,loot,driving_B_2019.12.17_07.32.39.csv,474,19.4197,19.42,19.42,0.9877,2.423654
27,redandblack,driving_B_2019.12.16_12.27.05.csv,631,-225.3719,-225.37,-225.37,0.9872,2.073836
28,soldier,driving_B_2020.02.13_15.02.01.csv,1275,-292.1463,-292.15,-292.15,0.9867,1.985239
29,longdress,static_B_2019.12.16_13.40.04.csv,321,-43.2446,-43.24,-43.24,0.9862,2.223316
30,loot,driving_B_2020.01.16_09.56.56.csv,683,-45.2634,-45.26,-45.26,0.9858,2.278027
31,redandblack,driving_B_2020.02.13_13.03.24.csv,1317,-87.3733,-87.37,-87.37,0.9853,2.310631
32,soldier,driving_B_2020.01.16_09.56.56.csv,1343,19.5547,19.55,19.55,0.9848,2.344696
33,longdress,driving_B_2019.12.16_12.27.05.csv,91,-119.3501,-119.35,-119.35,0.9843,2.117834
34,loot,driving_B_2020.01.16_07.26.43.csv,1097,35.5606,35.56,35.56,0.9839,2.241867
35,redandblack,driving_B_2019.12.16_12.27.05.csv,991,32.1978,32.20,32.20,0.9834,2.316718
36,soldier,driving_B_2020.02.14_09.38.22.csv,44,-138.7438,-138.74,-138.74,0.9829,1.841774
37,longdress,driving_B_2020.02.14_12.58.17.csv,630,-92.8534,-92.85,-92.85,0.9825,1.942780
38,loot,static_B_2020.02.27_18.39.27.csv,814,33.9046,33.90,33.90,0.9820,2.051229
39,redandblack,driving_B_2020.02.27_17.30.15.csv,720,-310.4512,-310.45,-310.45,0.9815,1.989745
40,soldier,static_B_2019.12.16_13.40.04.csv,141,20.1627,20.16,20.16,0.9810,2.147486
41,longdress,driving_B_2020.02.13_15.02.01.csv,855,-7.6022,-7.60,-7.60,0.9806,2.262683
42,loot,driving_B_2020.02.14_09.38.22.csv,944,18.9181,18.92,18.92,0.9801,1.787179
43,redandblack,driving_B_2019.12.17_07.32.39.csv,1674,-52.2162,-52.22,-52.22,0.9796,2.307503
44,soldier,driving_B_2019.12.17_07.32.39.csv,2154,-143.4614,-143.46,-143.46,0.9791,1.938902
45,longdress,driving_B_2020.02.13_15.02.01.csv,1155,25.1558,25.16,25.16,0.9787,1.939518
46,loot,driving_B_2020.02.14_09.38.22.csv,224,-216.3655,-216.37,-216.37,0.9782,1.971569
47,redandblack,driving_B_2020.02.13_15.02.01.csv,2235,29.6081,29.61,29.61,0.9777,1.823930
48,soldier,driving_B_2020.01.16_09.56.56.csv,23,-21.1890,-21.19,-21.19,0.9772,1.733970
49,longdress,static_B_2020.02.27_18.39.27.csv,3334,21.3544,21.35,21.35,0.9768,1.905070
50,loot,static_B_2020.02.27_18.39.27.csv,5674,36.2832,36.28,36.28,0.9763,2.018433
51,redandblack,driving_B_2020.02.13_13.03.24.csv,1497,-57.2241,-57.22,-57.22,0.9758,1.884106
52,soldier,static_B_2019.12.16_13.40.04.csv,621,-33.9891,-33.99,-33.99,0.9753,1.623265
53,longdress,static_B_2020.02.14_13.21.26.csv,425,25.0235,25.02,25.02,0.9749,1.685491
54,loot,driving_B_2020.01.16_09.56.56.csv,83,-36.0511,-36.05,-36.05,0.9744,2.230100
55,redandblack,static_B_2019.12.16_13.40.04.csv,1821,29.2379,29.24,29.24,0.9739,1.742542
56,soldier,driving_B_2020.02.14_09.38.22.csv,644,33.5678,33.57,33.57,0.9734,1.673417
57,longdress,static_B_2020.02.27_18.39.27.csv,3034,9.9701,9.97,9.97,0.9730,1.651226
58,loot,driving_B_2019.12.17_07.32.39.csv,1254,-29.8165,-29.82,-29.82,0.9725,1.570824
59,redandblack,driving_B_2020.02.13_15.02.01.csv,615,-85.3797,-85.38,-85.38,0.9720,1.737949
60,soldier,driving_B_2020.02.27_17.30.15.csv,409,-642.6832,-642.68,-642.68,0.9715,1.818164
61,longdress,driving_B_2020.02.13_15.02.01.csv,675,28.6283,28.63,28.63,0.9711,1.854087
62,loot,driving_B_2020.02.14_09.38.22.csv,764,-0.2469,-0.25,-0.25,0.9706,1.691793
63,redandblack,driving_B_2019.12.17_07.32.39.csv,174,-30.1053,-30.11,-30.11,0.9701,2.061182
