episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,driving_B_2020.01.16_07.26.43.csv,1594,-163.8762,-163.88,-163.88,0.9994,0.000000
2,loot,static_B_2020.02.14_13.21.26.csv,494,28.7932,28.79,28.79,0.9989,1.597621
3,redandblack,static_B_2019.12.16_13.40.04.csv,301,-14.4100,-14.41,-14.41,0.9983,0.994619
4,soldier,driving_B_2020.02.14_09.38.22.csv,324,-279.0281,-279.03,-279.03,0.9977,1.152372
5,longdress,driving_B_2020.02.13_13.03.24.csv,1747,-13.1020,-13.10,-13.10,0.9972,1.225413
6,loot,driving_B_2020.01.16_09.56.56.csv,104,-106.4237,-106.42,-106.42,0.9966,1.361640
7,redandblack,static_B_2020.02.14_13.21.26.csv,314,31.3695,31.37,31.37,0.9960,1.145822
8,soldier,static_B_2020.02.14_13.21.26.csv,194,31.9927,31.99,31.99,0.9955,1.045837
9,longdress,driving_B_2020.01.16_12.10.03.csv,244,34.4703,34.47,34.47,0.9949,0.935000
10,loot,static_B_2020.02.27_18.39.27.csv,5707,40.0812,40.08,40.08,0.9943,0.795078
11,redandblack,static_B_2020.02.27_18.39.27.csv,3367,42.8265,42.83,42.83,0.9937,0.686877
12,soldier,driving_B_2020.02.13_13.03.24.csv,2188,-522.0406,-522.04,-522.04,0.9932,0.871925
13,longdress,driving_B_2019.12.16_12.27.05.csv,686,-49.4330,-49.43,-49.43,0.9926,1.242262
14,loot,driving_B_2019.12.16_12.27.05.csv,1106,-42.1948,-42.19,-42.19,0.9920,1.086918
15,redandblack,driving_B_2020.01.16_07.26.43.csv,1770,-117.2789,-117.28,-117.28,0.9915,1.070125
16,soldier,driving_B_2020.02.13_15.02.01.csv,1571,-536.5737,-536.57,-536.57,0.9909,1.330988
17,longdress,driving_B_2019.12.17_07.32.39.csv,153,-80.2334,-80.23,-80.23,0.9903,1.504828
18,loot,driving_B_2020.02.13_13.03.24.csv,247,-43.1771,-43.18,-43.18,0.9898,1.339140
19,redandblack,static_B_2020.02.27_18.39.27.csv,1627,19.0132,19.01,19.01,0.9892,1.281085
20,soldier,driving_B_2019.12.16_12.27.05.csv,746,5.8341,5.83,5.83,0.9886,1.229061
21,longdress,driving_B_2019.12.16_12.27.05.csv,986,33.1170,33.12,33.12,0.9880,1.085004
22,loot,driving_B_2020.02.13_15.02.01.csv,851,-32.1344,-32.13,-32.13,0.9875,1.301665
23,redandblack,static_B_2020.02.27_18.39.27.csv,5742,26.9797,26.98,26.98,0.9869,1.019494
24,soldier,driving_B_2020.02.14_09.38.22.csv,24,-158.8080,-158.81,-158.81,0.9863,0.968241
25,longdress,driving_B_2020.02.13_15.02.01.csv,1751,9.9081,9.91,9.91,0.9858,0.995581
26,loot,driving_B_2020.02.14_09.38.22.csv,84,-80.1188,-80.12,-80.12,0.9852,1.226047
27,redandblack,driving_B_2019.12.17_07.32.39.csv,2288,28.4910,28.49,28.49,0.9846,1.066168
28,soldier,static_B_2020.02.27_18.39.27.csv,5227,-30.4369,-30.44,-30.44,0.9841,0.863589
29,longdress,driving_B_2020.01.16_09.56.56.csv,704,27.9068,27.91,27.91,0.9835,1.068695
30,loot,driving_B_2020.02.13_15.02.01.csv,2171,20.2403,20.24,20.24,0.9829,0.875020
31,redandblack,driving_B_2020.01.16_09.56.56.csv,1064,-14.3748,-14.37,-14.37,0.9824,0.952990
32,soldier,static_B_2020.02.27_18.39.27.csv,1267,29.9247,29.92,29.92,0.9818,0.878141
33,longdress,driving_B_2020.02.13_13.03.24.csv,367,-114.8994,-114.90,-114.90,0.9812,0.902321
