# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260714_131016_full\sweep\trial_002_s48\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260714_131016_full\sweep\trial_002_s48 --coverage-stride 60 --epochs 20 --eval-every 100 --eval-seeds 42,43,44 --lam 1.0 --lr 0.0001 --mu 4.3 --no-lstm-pred --playback-rate-min 0.9 --reward-spec {"stall_mode": "bounded", "stall_cap_s": 2.0, "event_penalty": 2.0} --seed 48 --segment-frames 8 --select-by qoe_quality --target-update 3000
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | eval sequence: longdress
   train files: 17 | test files: 4 | frames/episode: 300
   coverage stride: 60 samples -> 556 episodes/epoch x 20 epochs = 11120 episodes (~422560 env steps)
   segment: 8 frames/request (38 decisions/episode) | playback-rate-min: 0.9 | eval seeds: [42, 43, 44]
   state_dim: 22 | actions: 6 | feature_spec: ['buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   reward: q[log_density] - 4.3*min(stall,2.0) + 2.0*new_event - 1.0*|dq|  (gamma=0.99, lr=0.0001, reward_norm=True, reward_scale=1.0)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260714_131016_full\sweep\trial_002_s48\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260714_131016_full\sweep\trial_002_s48
==========================================================================================
[eval @ ep 0] untrained: reward=199.93 qoe=21.5 qoe_q=29.2
[ep    1] longdress    static_B_2019.12.16_13.40.04.csv@1128  reward=   97.93 qoe=   0.0 qoe_q= -491.8 eps=1.000 loss=0.0000
[ep    2] loot         driving_B_2020.01.16_09.56.56.csv@1280  reward=  186.84 qoe= 100.0 qoe_q=   48.4 eps=1.000 loss=0.8778
[ep    3] redandblack  driving_B_2020.02.14_07.29.00.csv@711   reward=  105.25 qoe=   0.0 qoe_q=  -31.1 eps=1.000 loss=0.8488
[ep    4] soldier      driving_B_2020.02.14_09.38.22.csv@1383  reward=   40.34 qoe=   0.0 qoe_q=  -85.4 eps=0.999 loss=0.6517
[ep    5] longdress    driving_B_2020.01.16_09.56.56.csv@680   reward=  120.97 qoe=   0.0 qoe_q=  -52.4 eps=0.999 loss=0.5180
[ep    6] loot         driving_B_2020.02.13_15.02.01.csv@1112  reward=  134.28 qoe=  46.0 qoe_q=   19.4 eps=0.999 loss=0.4512
[ep    7] redandblack  driving_B_2019.12.16_14.23.32.csv@1766  reward=  -10.68 qoe=   0.0 qoe_q= -181.6 eps=0.999 loss=0.3677
[ep    8] soldier      driving_B_2020.02.13_15.02.01.csv@632   reward=   50.38 qoe=   0.0 qoe_q=  -65.2 eps=0.999 loss=0.3506
[ep    9] longdress    static_B_2020.02.27_18.39.27.csv@5409  reward=  161.91 qoe=  14.0 qoe_q=   25.6 eps=0.999 loss=0.3343
[ep   10] loot         driving_B_2019.12.17_07.32.39.csv@1259  reward=   91.29 qoe=   0.0 qoe_q=  -30.9 eps=0.999 loss=0.3121
[ep   11] redandblack  driving_B_2019.12.16_12.27.05.csv@142   reward=   92.65 qoe=   0.0 qoe_q=  -15.9 eps=0.998 loss=0.3243
[ep   12] soldier      driving_B_2020.02.13_15.02.01.csv@2552  reward=  156.19 qoe=  45.2 qoe_q=   23.0 eps=0.998 loss=0.3128
[ep   13] longdress    driving_B_2019.12.16_14.23.32.csv@2246  reward=   42.52 qoe=   0.0 qoe_q= -221.0 eps=0.998 loss=0.2887
[ep   14] loot         driving_B_2019.12.16_12.27.05.csv@202   reward=   73.17 qoe=   0.0 qoe_q=  -15.3 eps=0.998 loss=0.3110
[ep   15] redandblack  static_B_2020.02.13_13.57.29.csv@2747  reward=  141.91 qoe=  14.8 qoe_q=    5.0 eps=0.998 loss=0.3138
[ep   16] soldier      static_B_2020.02.13_13.57.29.csv@1007  reward=   86.10 qoe=   0.0 qoe_q=  -67.8 eps=0.998 loss=0.3155
[ep   17] longdress    driving_B_2020.02.13_13.03.24.csv@575   reward=   32.63 qoe=   0.0 qoe_q=  -84.0 eps=0.998 loss=0.2965
[ep   18] loot         driving_B_2019.12.16_11.49.59.csv@4     reward=   71.98 qoe=   0.0 qoe_q= -154.5 eps=0.997 loss=0.3140
[ep   19] redandblack  static_B_2020.02.13_13.57.29.csv@2387  reward=  122.83 qoe=  64.3 qoe_q=   21.9 eps=0.997 loss=0.2889
