episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,static_B_2020.02.27_18.39.27.csv,3655,85.2727,0.00,16.71,0.9995,0.000000
2,loot,driving_B_2020.02.13_13.03.24.csv,1695,151.3049,100.00,40.24,0.9991,0.730976
3,redandblack,driving_B_2020.02.13_15.02.01.csv,2092,154.9083,16.20,-7.91,0.9986,0.729121
4,soldier,driving_B_2020.02.13_15.02.01.csv,472,211.4499,100.00,59.86,0.9981,0.798356
5,longdress,static_B_2019.12.16_13.40.04.csv,1576,140.4232,32.00,35.59,0.9976,0.690009
6,loot,driving_B_2020.02.14_09.38.22.csv,494,124.5077,43.94,5.35,0.9972,0.415025
7,redandblack,driving_B_2020.01.16_07.26.43.csv,332,-8.5517,0.00,-146.79,0.9967,0.242923
8,soldier,driving_B_2019.12.17_07.32.39.csv,953,-18.9810,0.00,-135.44,0.9962,0.227702
9,longdress,static_B_2019.12.16_13.40.04.csv,1396,126.9251,84.57,5.25,0.9957,0.226695
10,loot,static_B_2020.02.27_18.39.27.csv,5395,165.4511,100.00,43.76,0.9953,0.236721
11,redandblack,driving_B_2020.01.16_09.56.56.csv,35,109.3700,24.20,11.60,0.9948,0.230728
12,soldier,driving_B_2020.02.13_13.03.24.csv,1215,-7.2904,0.00,-231.55,0.9943,0.253177
13,longdress,static_B_2020.02.14_13.21.26.csv,850,155.0148,43.37,25.43,0.9938,0.268080
14,loot,static_B_2019.12.16_13.40.04.csv,136,175.0069,84.44,46.10,0.9934,0.256210
15,redandblack,static_B_2020.02.27_18.39.27.csv,115,153.2581,26.00,40.94,0.9929,0.232898
16,soldier,driving_B_2019.12.17_07.32.39.csv,713,49.3971,0.00,-57.39,0.9924,0.261621
17,longdress,driving_B_2020.01.16_09.56.56.csv,1415,189.8489,100.00,51.64,0.9919,0.248888
18,loot,driving_B_2020.02.13_13.03.24.csv,1995,15.4646,0.00,-114.03,0.9915,0.252333
19,redandblack,driving_B_2019.12.17_07.32.39.csv,2153,59.9629,0.00,-45.08,0.9910,0.258900
20,soldier,static_B_2020.02.27_18.39.27.csv,1375,157.8816,44.00,43.57,0.9905,0.226686
21,longdress,static_B_2020.02.27_18.39.27.csv,4315,134.8556,60.94,23.21,0.9900,0.243105
22,loot,static_B_2020.02.27_18.39.27.csv,715,151.9421,82.70,34.94,0.9896,0.235431
23,redandblack,driving_B_2020.01.16_07.26.43.csv,452,10.2963,0.00,-102.28,0.9891,0.248204
24,soldier,driving_B_2019.12.17_07.32.39.csv,893,1.8316,0.00,-139.34,0.9886,0.229786
25,longdress,driving_B_2020.02.13_15.02.01.csv,2572,134.7113,28.00,31.74,0.9881,0.243077
26,loot,driving_B_2020.02.13_13.03.24.csv,1335,56.1922,0.00,-42.15,0.9877,0.237451
27,redandblack,static_B_2020.02.27_18.39.27.csv,1435,158.3635,88.00,41.50,0.9872,0.223097
28,soldier,driving_B_2020.01.16_09.56.56.csv,95,-0.7201,0.00,-206.71,0.9867,0.246063
29,longdress,static_B_2020.02.27_18.39.27.csv,2335,41.4446,0.00,-376.43,0.9862,0.247654
30,loot,driving_B_2020.01.16_07.26.43.csv,572,98.3639,2.48,-9.62,0.9858,0.251455
31,redandblack,static_B_2020.02.27_18.39.27.csv,3535,163.7756,100.00,41.40,0.9853,0.258572
32,soldier,static_B_2020.02.27_18.39.27.csv,5695,197.4283,100.00,55.38,0.9848,0.229098
33,longdress,driving_B_2019.12.17_07.32.39.csv,773,84.1264,0.00,-43.51,0.9843,0.246909
34,loot,driving_B_2019.12.17_07.32.39.csv,353,172.9089,66.36,38.94,0.9839,0.236251
35,redandblack,static_B_2020.02.27_18.39.27.csv,2755,137.4452,15.72,34.54,0.9834,0.242932
36,soldier,driving_B_2020.01.16_07.26.43.csv,512,33.6410,0.00,-116.53,0.9829,0.245653
37,longdress,driving_B_2020.02.27_17.30.15.csv,155,-6.0872,0.00,-719.50,0.9825,0.233866
38,loot,driving_B_2019.12.16_12.27.05.csv,555,61.3107,0.00,-72.85,0.9820,0.259028
39,redandblack,driving_B_2020.01.16_07.26.43.csv,1770,16.9140,0.00,-129.47,0.9815,0.261979
40,soldier,driving_B_2020.02.13_13.03.24.csv,555,8.6226,0.00,-119.39,0.9810,0.255815
41,longdress,driving_B_2020.02.27_17.30.15.csv,215,-41.9402,0.00,-629.72,0.9806,0.263715
42,loot,driving_B_2020.02.13_15.02.01.csv,2272,36.5947,0.00,-98.28,0.9801,0.270304
43,redandblack,static_B_2020.02.27_18.39.27.csv,5742,107.4376,40.00,20.56,0.9796,0.254693
44,soldier,driving_B_2020.02.13_13.03.24.csv,195,36.6811,0.00,-85.91,0.9791,0.248910
45,longdress,static_B_2020.02.27_18.39.27.csv,4375,164.9445,100.00,41.93,0.9787,0.250096
46,loot,driving_B_2020.02.13_13.03.24.csv,1755,147.3809,88.01,37.49,0.9782,0.244846
47,redandblack,driving_B_2020.02.13_15.02.01.csv,2632,137.3785,16.00,34.78,0.9777,0.249303
48,soldier,driving_B_2020.02.13_15.02.01.csv,1792,195.1513,100.00,55.42,0.9772,0.225038
49,longdress,driving_B_2020.02.14_12.58.17.csv,800,34.5070,0.00,-182.22,0.9768,0.245554
50,loot,static_B_2020.02.27_18.39.27.csv,4675,81.4003,0.00,-194.55,0.9763,0.229819
51,redandblack,static_B_2020.02.27_18.39.27.csv,5215,104.8438,0.00,-30.65,0.9758,0.238672
52,soldier,driving_B_2020.02.14_12.58.17.csv,353,-56.4044,0.00,-674.20,0.9753,0.252954
53,longdress,driving_B_2020.02.13_15.02.01.csv,1552,-2.7706,0.00,-528.05,0.9749,0.245733
54,loot,static_B_2020.02.27_18.39.27.csv,1315,144.9176,50.00,37.67,0.9744,0.258454
55,redandblack,driving_B_2019.12.16_12.27.05.csv,1095,142.2161,50.32,24.45,0.9739,0.250764
56,soldier,static_B_2020.02.27_18.39.27.csv,1795,62.8376,56.80,-68.43,0.9734,0.230439
57,longdress,driving_B_2020.02.14_09.38.22.csv,1478,55.5046,0.00,-90.58,0.9730,0.218737
58,loot,driving_B_2019.12.17_07.32.39.csv,1553,75.2943,0.00,-6.07,0.9725,0.241677
59,redandblack,driving_B_2020.01.16_09.56.56.csv,1570,118.9217,23.93,13.50,0.9720,0.229772
60,soldier,static_B_2020.02.27_18.39.27.csv,4435,178.7760,88.86,46.89,0.9715,0.209705
61,longdress,static_B_2019.12.16_13.40.04.csv,1756,167.8988,100.00,43.50,0.9711,0.223068
62,loot,static_B_2020.02.27_18.39.27.csv,2935,154.2597,75.69,32.88,0.9706,0.207882
63,redandblack,driving_B_2020.02.14_09.38.22.csv,1394,34.0419,0.00,-78.22,0.9701,0.206530
64,soldier,driving_B_2019.12.17_07.32.39.csv,1793,-12.5447,0.00,-124.91,0.9696,0.225813
65,longdress,driving_B_2020.01.16_09.56.56.csv,455,116.3343,0.00,-57.67,0.9692,0.235924
66,loot,driving_B_2020.01.16_09.56.56.csv,515,163.2599,86.46,40.12,0.9687,0.225227
67,redandblack,static_B_2019.12.16_13.40.04.csv,1216,154.1114,65.54,32.94,0.9682,0.212094
68,soldier,driving_B_2020.02.13_15.02.01.csv,1612,-32.0374,0.00,-222.70,0.9677,0.199769
69,longdress,driving_B_2019.12.17_07.32.39.csv,1493,15.5090,0.00,-137.75,0.9673,0.204385
70,loot,driving_B_2020.01.16_09.56.56.csv,395,107.6146,54.23,8.65,0.9668,0.213414
71,redandblack,driving_B_2020.01.16_07.26.43.csv,812,139.0025,81.82,29.47,0.9663,0.198503
72,soldier,driving_B_2020.02.14_12.58.17.csv,713,-31.2810,0.00,-294.90,0.9658,0.214235
73,longdress,static_B_2020.02.27_18.39.27.csv,1075,61.1755,0.00,-32.07,0.9654,0.203346
74,loot,static_B_2019.12.16_13.40.04.csv,1904,78.0406,0.00,-6.65,0.9649,0.213994
75,redandblack,driving_B_2020.02.14_09.38.22.csv,14,80.3886,0.00,-107.27,0.9644,0.216128
76,soldier,static_B_2020.02.27_18.39.27.csv,3595,141.7537,68.00,33.87,0.9639,0.228646
77,longdress,driving_B_2019.12.16_12.27.05.csv,735,143.8775,62.51,26.23,0.9635,0.198213
78,loot,static_B_2020.02.27_18.39.27.csv,3835,181.1856,56.19,38.94,0.9630,0.208190
79,redandblack,driving_B_2020.01.16_07.26.43.csv,1112,122.3527,30.98,20.80,0.9625,0.222502
80,soldier,driving_B_2019.12.16_12.27.05.csv,435,-6.4234,0.00,-187.86,0.9620,0.213783
81,longdress,driving_B_2020.02.13_15.02.01.csv,1372,-7.8358,0.00,-195.68,0.9616,0.377214
82,loot,static_B_2020.02.27_18.39.27.csv,5455,157.8121,69.70,30.50,0.9611,0.317980
83,redandblack,driving_B_2020.02.13_13.03.24.csv,1935,-69.6614,0.00,-281.52,0.9606,0.267560
84,soldier,driving_B_2020.02.14_12.58.17.csv,653,46.0167,0.00,-65.00,0.9601,0.284094
85,longdress,driving_B_2020.01.16_07.26.43.csv,1652,36.0714,0.00,-119.81,0.9597,0.257889
86,loot,driving_B_2020.02.13_15.02.01.csv,1072,136.9205,43.30,21.48,0.9592,0.259468
87,redandblack,driving_B_2019.12.17_07.32.39.csv,533,54.3356,0.00,-53.16,0.9587,0.249888
88,soldier,driving_B_2020.02.13_15.02.01.csv,712,51.2306,0.00,-71.92,0.9582,0.250439
89,longdress,driving_B_2020.02.14_09.38.22.csv,314,-5.1045,0.00,-180.15,0.9578,0.243007
90,loot,static_B_2020.02.27_18.39.27.csv,475,149.8070,100.00,36.27,0.9573,0.255403
91,redandblack,driving_B_2020.02.13_15.02.01.csv,532,116.2017,76.73,22.80,0.9568,0.245462
92,soldier,driving_B_2020.02.13_15.02.01.csv,1732,178.4542,82.71,44.14,0.9563,0.237310
93,longdress,static_B_2020.02.14_13.21.26.csv,419,135.9218,32.00,35.77,0.9559,0.224323
94,loot,driving_B_2020.01.16_07.26.43.csv,212,57.0068,0.00,-20.54,0.9554,0.242076
95,redandblack,driving_B_2020.01.16_07.26.43.csv,1052,142.2170,63.78,29.41,0.9549,0.239185
96,soldier,driving_B_2019.12.17_07.32.39.csv,1073,132.4534,45.01,14.41,0.9544,0.233090
97,longdress,static_B_2020.02.27_18.39.27.csv,3415,179.0048,100.00,47.48,0.9540,0.230247
98,loot,driving_B_2020.01.16_09.56.56.csv,155,169.1192,67.03,36.32,0.9535,0.225025
99,redandblack,driving_B_2020.01.16_09.56.56.csv,935,84.9968,0.00,-1.91,0.9530,0.235418
100,soldier,static_B_2020.02.14_13.21.26.csv,239,110.8875,0.00,23.14,0.9525,0.229773
101,longdress,driving_B_2020.02.13_13.03.24.csv,675,34.0636,0.00,-132.32,0.9521,0.233462
102,loot,driving_B_2020.01.16_12.10.03.csv,244,157.3472,34.00,41.87,0.9516,0.233367
103,redandblack,driving_B_2020.01.16_07.26.43.csv,1472,24.6785,0.00,-71.38,0.9511,0.229125
104,soldier,static_B_2020.02.14_13.21.26.csv,599,170.4047,54.00,45.39,0.9507,0.219208
105,longdress,static_B_2020.02.27_18.39.27.csv,415,168.8808,100.00,42.78,0.9502,0.223163
106,loot,driving_B_2019.12.17_07.32.39.csv,113,91.9635,10.83,6.79,0.9497,0.213792
107,redandblack,static_B_2020.02.14_13.21.26.csv,719,176.7890,76.00,48.70,0.9492,0.208947
108,soldier,driving_B_2020.01.16_07.26.43.csv,272,97.7058,0.00,-26.49,0.9488,0.197672
109,longdress,driving_B_2020.01.16_07.26.43.csv,1232,35.4694,0.00,-56.19,0.9483,0.207119
110,loot,driving_B_2020.02.13_15.02.01.csv,1672,54.2209,0.00,-55.80,0.9478,0.211929
111,redandblack,static_B_2020.02.27_18.39.27.csv,4855,92.2107,0.00,18.65,0.9473,0.226158
112,soldier,static_B_2020.02.27_18.39.27.csv,4915,176.1712,100.00,43.90,0.9469,0.217260
113,longdress,driving_B_2020.02.27_17.30.15.csv,695,-66.1117,0.00,-337.98,0.9464,0.221851
114,loot,driving_B_2020.01.16_07.26.43.csv,1592,51.4147,0.00,-112.35,0.9459,0.219121
115,redandblack,static_B_2020.02.27_18.39.27.csv,3715,143.6351,14.00,35.67,0.9454,0.225142
116,soldier,driving_B_2020.01.16_09.56.56.csv,875,47.2084,0.00,-73.85,0.9450,0.220807
117,longdress,driving_B_2020.02.14_09.38.22.csv,614,137.2059,10.00,36.21,0.9445,0.218854
118,loot,driving_B_2020.01.16_09.56.56.csv,1295,182.2055,72.00,50.36,0.9440,0.212687
119,redandblack,static_B_2020.02.27_18.39.27.csv,55,113.6389,30.00,22.95,0.9435,0.218869
120,soldier,driving_B_2020.01.16_07.26.43.csv,92,43.8500,0.00,-39.90,0.9431,0.210371
121,longdress,driving_B_2020.02.13_15.02.01.csv,1012,115.3796,40.00,24.98,0.9426,0.213546
122,loot,driving_B_2020.01.16_09.56.56.csv,275,173.3229,86.17,44.06,0.9421,0.214544
123,redandblack,driving_B_2020.01.16_09.56.56.csv,1535,163.0205,0.00,46.03,0.9416,0.207843
124,soldier,driving_B_2020.02.13_13.03.24.csv,1155,12.2339,0.00,-98.63,0.9412,0.222872
125,longdress,driving_B_2020.02.13_13.03.24.csv,15,16.6618,0.00,-92.50,0.9407,0.202518
126,loot,driving_B_2020.02.14_09.38.22.csv,254,-20.6531,0.00,-162.57,0.9402,0.195560
127,redandblack,driving_B_2020.01.16_09.56.56.csv,215,142.3861,85.60,31.59,0.9397,0.216464
128,soldier,static_B_2020.02.27_18.39.27.csv,2515,122.5491,12.00,28.59,0.9393,0.221673
129,longdress,driving_B_2020.01.16_07.26.43.csv,1292,165.7167,78.80,34.40,0.9388,0.207551
130,loot,static_B_2019.12.16_13.40.04.csv,556,160.5559,90.00,43.20,0.9383,0.228453
131,redandblack,static_B_2020.02.14_13.21.26.csv,479,144.8729,12.00,38.34,0.9378,0.209490
132,soldier,driving_B_2020.02.14_12.58.17.csv,233,-81.1037,0.00,-850.19,0.9374,0.220671
133,longdress,driving_B_2019.12.16_12.27.05.csv,615,22.9498,0.00,-329.48,0.9369,0.231954
134,loot,static_B_2020.02.27_18.39.27.csv,1735,190.5831,67.64,48.53,0.9364,0.208441
135,redandblack,static_B_2020.02.27_18.39.27.csv,2035,123.6468,0.00,29.47,0.9359,0.203204
136,soldier,static_B_2020.02.27_18.39.27.csv,2395,85.3545,6.00,-7.69,0.9355,0.209557
137,longdress,driving_B_2020.02.13_13.03.24.csv,1875,-24.8067,0.00,-715.05,0.9350,0.223386
138,loot,driving_B_2020.02.27_17.30.15.csv,515,-20.5530,0.00,-170.43,0.9345,0.198667
139,redandblack,driving_B_2020.02.13_15.02.01.csv,2392,5.9065,0.00,-290.28,0.9340,0.212561
140,soldier,driving_B_2019.12.17_07.32.39.csv,1313,185.9571,100.00,47.61,0.9336,0.215343
141,longdress,driving_B_2020.01.16_09.56.56.csv,1235,133.2622,39.93,2.91,0.9331,0.219850
142,loot,static_B_2020.02.27_18.39.27.csv,4255,90.8190,0.00,14.28,0.9326,0.219692
143,redandblack,driving_B_2020.02.14_12.58.17.csv,593,92.5286,1.09,0.98,0.9321,0.213338
144,soldier,driving_B_2020.01.16_09.56.56.csv,755,145.7372,20.49,19.37,0.9317,0.209843
145,longdress,driving_B_2020.02.13_15.02.01.csv,2212,157.1961,79.13,34.64,0.9312,0.213031
146,loot,static_B_2019.12.16_13.40.04.csv,1336,165.0141,100.00,40.40,0.9307,0.207384
147,redandblack,driving_B_2020.01.16_07.26.43.csv,752,153.5204,63.76,32.93,0.9302,0.220629
148,soldier,driving_B_2020.02.13_15.02.01.csv,892,167.8284,44.00,46.17,0.9298,0.205337
149,longdress,static_B_2019.12.16_13.40.04.csv,1276,139.0136,34.29,13.89,0.9293,0.213248
150,loot,static_B_2020.02.27_18.39.27.csv,4135,131.6219,4.00,32.71,0.9288,0.199749
151,redandblack,driving_B_2020.02.13_13.03.24.csv,2055,-30.6563,0.00,-208.76,0.9283,0.226369
152,soldier,driving_B_2020.01.16_07.26.43.csv,1352,0.5465,0.00,-167.44,0.9279,0.208602
153,longdress,driving_B_2020.01.16_12.10.03.csv,10,150.0299,44.00,39.49,0.9274,0.221207
154,loot,static_B_2020.02.27_18.39.27.csv,3955,140.2007,38.00,32.71,0.9269,0.226586
155,redandblack,static_B_2020.02.27_18.39.27.csv,3115,137.7286,71.90,25.05,0.9264,0.212501
156,soldier,driving_B_2020.02.14_09.38.22.csv,854,141.3449,20.00,34.34,0.9260,0.227725
157,longdress,driving_B_2020.02.14_09.38.22.csv,374,-4.7595,0.00,-183.08,0.9255,0.227866
158,loot,driving_B_2019.12.17_07.32.39.csv,233,77.3076,0.00,-22.09,0.9250,0.210423
159,redandblack,driving_B_2020.01.16_07.26.43.csv,992,104.2696,13.94,-2.75,0.9245,0.212189
160,soldier,driving_B_2020.02.13_15.02.01.csv,292,161.7266,46.00,42.90,0.9241,0.435043
161,longdress,driving_B_2020.02.13_15.02.01.csv,592,137.1549,100.00,28.86,0.9236,0.365218
162,loot,static_B_2019.12.16_13.40.04.csv,1516,199.6087,100.00,58.49,0.9231,0.315286
163,redandblack,static_B_2019.12.16_13.40.04.csv,916,93.7036,17.74,2.52,0.9226,0.332475
164,soldier,driving_B_2020.01.16_07.26.43.csv,932,1.5729,0.00,-158.95,0.9222,0.292580
165,longdress,driving_B_2020.01.16_07.26.43.csv,1412,57.5655,0.00,-73.90,0.9217,0.307924
166,loot,driving_B_2020.02.27_17.30.15.csv,720,-41.0505,0.00,-208.76,0.9212,0.297232
167,redandblack,driving_B_2019.12.17_07.32.39.csv,1673,36.2068,0.00,-43.57,0.9208,0.295271
168,soldier,driving_B_2020.02.14_09.38.22.csv,1154,-8.4598,0.00,-244.66,0.9203,0.297503
169,longdress,driving_B_2019.12.16_12.27.05.csv,255,64.4165,0.00,-21.01,0.9198,0.279413
170,loot,driving_B_2020.02.13_13.03.24.csv,435,76.9464,0.00,-36.99,0.9193,0.302606
171,redandblack,driving_B_2020.02.14_09.38.22.csv,1214,54.4417,0.00,-63.59,0.9189,0.279346
172,soldier,driving_B_2020.01.16_09.56.56.csv,1570,126.2795,0.00,8.92,0.9184,0.287608
173,longdress,driving_B_2019.12.17_07.32.39.csv,173,57.9190,0.00,-59.43,0.9179,0.274547
174,loot,driving_B_2020.02.13_13.03.24.csv,975,59.0766,0.00,-56.48,0.9174,0.282477
175,redandblack,driving_B_2019.12.17_07.32.39.csv,1253,69.9058,0.00,-28.93,0.9170,0.283025
176,soldier,driving_B_2019.12.17_07.32.39.csv,473,84.9177,0.00,-18.32,0.9165,0.288315
177,longdress,static_B_2020.02.27_18.39.27.csv,2875,163.5592,84.30,42.15,0.9160,0.278594
178,loot,driving_B_2020.02.27_17.30.15.csv,35,44.1842,0.00,-70.70,0.9155,0.293091
179,redandblack,static_B_2020.02.27_18.39.27.csv,5155,132.3560,14.00,31.82,0.9151,0.295621
180,soldier,static_B_2020.02.27_18.39.27.csv,4015,108.0206,0.00,-11.44,0.9146,0.271027
181,longdress,driving_B_2019.12.17_07.32.39.csv,1373,170.8006,62.00,46.85,0.9141,0.291128
182,loot,driving_B_2019.12.17_07.32.39.csv,1973,174.1144,53.68,45.06,0.9136,0.276637
183,redandblack,driving_B_2020.02.13_13.03.24.csv,735,66.5917,0.00,-55.71,0.9132,0.289264
184,soldier,driving_B_2020.01.16_12.10.03.csv,130,140.2924,78.00,34.20,0.9127,0.267303
185,longdress,driving_B_2019.12.16_12.27.05.csv,1035,85.0491,0.00,-8.99,0.9122,0.268109
186,loot,driving_B_2020.02.13_15.02.01.csv,412,153.9647,100.00,38.92,0.9117,0.288604
187,redandblack,driving_B_2019.12.17_07.32.39.csv,53,69.2801,0.12,-5.62,0.9113,0.279558
188,soldier,driving_B_2019.12.17_07.32.39.csv,2288,192.8726,65.39,42.05,0.9108,0.240615
189,longdress,driving_B_2020.02.14_12.58.17.csv,773,-25.2288,0.00,-216.87,0.9103,0.284824
190,loot,static_B_2020.02.14_13.21.26.csv,299,106.2778,0.00,26.12,0.9098,0.268540
191,redandblack,static_B_2020.02.14_13.21.26.csv,359,137.5095,57.87,27.23,0.9094,0.299045
192,soldier,driving_B_2020.01.16_09.56.56.csv,1175,142.3576,36.23,15.78,0.9089,0.273782
193,longdress,static_B_2020.02.27_18.39.27.csv,1615,117.9891,30.66,3.31,0.9084,0.285281
194,loot,driving_B_2020.02.13_13.03.24.csv,255,90.8502,0.00,-34.47,0.9079,0.274624
195,redandblack,driving_B_2020.02.13_13.03.24.csv,1635,15.4162,0.00,-165.09,0.9075,0.269214
196,soldier,driving_B_2020.02.27_17.30.15.csv,575,-6.6493,0.00,-180.84,0.9070,0.318966
197,longdress,static_B_2020.02.27_18.39.27.csv,1255,137.9941,74.00,34.43,0.9065,0.285334
198,loot,static_B_2020.02.27_18.39.27.csv,1015,136.5385,66.84,28.80,0.9060,0.277735
199,redandblack,driving_B_2019.12.17_07.32.39.csv,1733,36.4513,0.00,-72.02,0.9056,0.269773
200,soldier,driving_B_2020.02.13_13.03.24.csv,1035,20.0360,0.00,-98.11,0.9051,0.279419
201,longdress,static_B_2020.02.27_18.39.27.csv,4075,180.8687,100.00,47.24,0.9046,0.274020
202,loot,static_B_2020.02.14_13.21.26.csv,659,177.0852,48.17,47.42,0.9041,0.270107
203,redandblack,static_B_2020.02.14_13.21.26.csv,539,186.1212,100.00,52.10,0.9037,0.259842
204,soldier,driving_B_2019.12.17_07.32.39.csv,593,110.4291,0.00,-13.49,0.9032,0.256281
205,longdress,driving_B_2019.12.16_12.27.05.csv,675,108.1118,0.00,-51.25,0.9027,0.264256
206,loot,driving_B_2020.02.13_13.03.24.csv,855,30.7768,0.00,-124.46,0.9022,0.275017
207,redandblack,driving_B_2019.12.16_12.27.05.csv,1152,87.0126,11.96,-9.47,0.9018,0.278978
208,soldier,static_B_2020.02.14_13.21.26.csv,850,136.8016,51.23,18.04,0.9013,0.269068
209,longdress,static_B_2020.02.27_18.39.27.csv,5575,184.5761,100.00,50.06,0.9008,0.292496
210,loot,driving_B_2020.01.16_09.56.56.csv,1475,168.1228,68.00,46.26,0.9003,0.269281
211,redandblack,driving_B_2019.12.16_12.27.05.csv,795,127.1183,30.28,8.59,0.8999,0.288957
212,soldier,driving_B_2020.01.16_12.10.03.csv,244,191.6182,100.00,54.22,0.8994,0.274683
