# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u compare.py
====================================================================================================
BASELINE vs LSTM vs DQN comparison
trace: C:\Users\Nima\PointCloudStreaming\bandwidth_5g\static_B_2020.01.16_10.43.34.csv | frames: all
====================================================================================================
--- DASH-PC Point Cloud Streaming Simulation ---

[Session] User via edge-1 - Buffer: 5.0s capacity, 1.0s min, 30.0 FPS target
====================================================================================================
[User] Frame 160: ✅ Rep 5 (density=15070, size= 3945) | DL=0.07s | BW=56.4Mbps | Buffer: 🔴 0.34s (critical) ▶️ PLAYING
[User] Frame 161: ✅ Rep 5 (density=15151, size= 3921) | DL=0.07s | BW=56.4Mbps | Buffer: 🔴 0.30s (critical) ▶️ PLAYING
[User] Frame 162: ✅ Rep 5 (density=15106, size= 3893) | DL=0.08s | BW=56.4Mbps | Buffer: 🔴 0.26s (critical) ▶️ PLAYING
[User] Frame 163: ✅ Rep 5 (density=15301, size= 3938) | DL=0.07s | BW=56.4Mbps | Buffer: 🔴 0.22s (critical) ▶️ PLAYING
[User] Frame 164: ✅ Rep 5 (density=15409, size= 3997) | DL=0.08s | BW=56.4Mbps | Buffer: 🔴 0.18s (critical) ▶️ PLAYING
[User] Frame 165: ✅ Rep 5 (density=15501, size= 4026) | DL=0.08s | BW=56.4Mbps | Buffer: 🔴 0.13s (critical) ▶️ PLAYING
[User] Frame 166: ✅ Rep 5 (density=15539, size= 4010) | DL=0.07s | BW=56.4Mbps | Buffer: 🔴 0.09s (critical) ▶️ PLAYING
[User] Frame 167: ✅ Rep 5 (density=15665, size= 4137) | DL=0.07s | BW=56.4Mbps | Buffer: 🔴 0.06s (critical) ▶️ PLAYING
[User] Frame 168: ✅ Rep 5 (density=15805, size= 4111) | DL=0.06s | BW=111.7Mbps | Buffer: 🔴 0.03s (critical) ⏸️ REBUFFERING...
[User] Frame 169: ✅ Rep 5 (density=15929, size= 4148) | DL=0.08s | BW=111.7Mbps | Buffer: 🔴 0.07s (critical) ⏸️ REBUFFERING...
[User] Frame 170: ✅ Rep 5 (density=15930, size= 4204) | DL=0.08s | BW=111.7Mbps | Buffer: 🔴 0.10s (critical) ⏸️ REBUFFERING...
[User] Frame 171: ✅ Rep 5 (density=15948, size= 4178) | DL=0.07s | BW=111.7Mbps | Buffer: 🔴 0.13s (critical) ⏸️ REBUFFERING...
[User] Frame 172: ✅ Rep 5 (density=16142, size= 4162) | DL=0.07s | BW=111.7Mbps | Buffer: 🔴 0.17s (critical) ⏸️ REBUFFERING...
[User] Frame 173: ✅ Rep 5 (density=16268, size= 4179) | DL=0.07s | BW=111.7Mbps | Buffer: 🔴 0.20s (critical) ⏸️ REBUFFERING...
[User] Frame 174: ✅ Rep 5 (density=16320, size= 4210) | DL=0.07s | BW=111.7Mbps | Buffer: 🔴 0.23s (critical) ⏸️ REBUFFERING...
[User] Frame 175: ✅ Rep 5 (density=16347, size= 4270) | DL=0.07s | BW=111.7Mbps | Buffer: 🔴 0.27s (critical) ⏸️ REBUFFERING...
[User] Frame 176: ✅ Rep 5 (density=16432, size= 4274) | DL=0.07s | BW=111.7Mbps | Buffer: 🔴 0.30s (critical) ⏸️ REBUFFERING...
[User] Frame 177: ✅ Rep 5 (density=16312, size= 4288) | DL=0.06s | BW=111.7Mbps | Buffer: 🔴 0.33s (critical) ⏸️ REBUFFERING...
[User] Frame 178: ✅ Rep 5 (density=16436, size= 4291) | DL=0.08s | BW=111.7Mbps | Buffer: 🔴 0.37s (critical) ⏸️ REBUFFERING...
[User] Frame 179: ✅ Rep 5 (density=16513, size= 4371) | DL=0.06s | BW=111.7Mbps | Buffer: 🔴 0.40s (critical) ⏸️ REBUFFERING...
[User] Frame 180: ✅ Rep 5 (density=16078, size= 4192) | DL=0.08s | BW=111.7Mbps | Buffer: 🔴 0.43s (critical) ⏸️ REBUFFERING...
[User] Frame 181: ✅ Rep 5 (density=16127, size= 4235) | DL=0.08s | BW=111.7Mbps | Buffer: 🔴 0.47s (critical) ⏸️ REBUFFERING...
[User] Frame 182: ✅ Rep 5 (density=16148, size= 4238) | DL=0.08s | BW=108.7Mbps | Buffer: 🔴 0.50s (critical) ⏸️ REBUFFERING...
[User] Frame 183: ✅ Rep 5 (density=16328, size= 4194) | DL=0.07s | BW=108.7Mbps | Buffer: 🟡 0.53s (low) ⏸️ REBUFFERING...
[User] Frame 184: ✅ Rep 5 (density=16504, size= 4258) | DL=0.08s | BW=108.7Mbps | Buffer: 🟡 0.57s (low) ⏸️ REBUFFERING...
[User] Frame 185: ✅ Rep 5 (density=16452, size= 4258) | DL=0.08s | BW=108.7Mbps | Buffer: 🟡 0.60s (low) ⏸️ REBUFFERING...
[User] Frame 186: ✅ Rep 5 (density=16091, size= 4183) | DL=0.08s | BW=108.7Mbps | Buffer: 🟡 0.63s (low) ⏸️ REBUFFERING...
[User] Frame 187: ✅ Rep 5 (density=15842, size= 4074) | DL=0.07s | BW=108.7Mbps | Buffer: 🟡 0.67s (low) ⏸️ REBUFFERING...
[User] Frame 188: ✅ Rep 5 (density=15916, size= 4129) | DL=0.08s | BW=108.7Mbps | Buffer: 🟡 0.70s (low) ⏸️ REBUFFERING...
[User] Frame 189: ✅ Rep 5 (density=15772, size= 4128) | DL=0.07s | BW=108.7Mbps | Buffer: 🟡 0.73s (low) ⏸️ REBUFFERING...
[User] Frame 190: ✅ Rep 5 (density=15481, size= 4050) | DL=0.08s | BW=108.7Mbps | Buffer: 🟡 0.77s (low) ⏸️ REBUFFERING...
[User] Frame 191: ✅ Rep 5 (density=15226, size= 3963) | DL=0.07s | BW=108.7Mbps | Buffer: 🟡 0.80s (low) ⏸️ REBUFFERING...
[User] Frame 192: ✅ Rep 5 (density=15088, size= 3950) | DL=0.07s | BW=108.7Mbps | Buffer: 🟡 0.83s (low) ⏸️ REBUFFERING...
[User] Frame 193: ✅ Rep 5 (density=14956, size= 3911) | DL=0.07s | BW=108.7Mbps | Buffer: 🟡 0.87s (low) ⏸️ REBUFFERING...
[User] Frame 194: ✅ Rep 5 (density=14820, size= 3855) | DL=0.07s | BW=108.7Mbps | Buffer: 🟡 0.90s (low) ⏸️ REBUFFERING...
[User] Frame 195: ✅ Rep 5 (density=14587, size= 3787) | DL=0.08s | BW=108.7Mbps | Buffer: 🟡 0.93s (low) ⏸️ REBUFFERING...
[User] Frame 196: ✅ Rep 5 (density=14248, size= 3694) | DL=0.07s | BW=108.5Mbps | Buffer: 🟡 0.97s (low) ⏸️ REBUFFERING...
[User] Frame 197: ✅ Rep 5 (density=14015, size= 3678) | DL=0.08s | BW=108.5Mbps | Buffer: 🟡 1.00s (low) ⏸️ REBUFFERING...
[User] Frame 198: ✅ Rep 5 (density=13848, size= 3655) | DL=0.08s | BW=108.5Mbps | Buffer: 🟡 1.03s (low) ▶️ RESUMED (rebuffer=2.19s)
[User] Frame 199: ✅ Rep 5 (density=13630, size= 3595) | DL=0.07s | BW=108.5Mbps | Buffer: 🟡 1.00s (low) ▶️ PLAYING
[User] Frame 200: ✅ Rep 5 (density=13684, size= 3572) | DL=0.07s | BW=108.5Mbps | Buffer: 🟡 0.96s (low) ▶️ PLAYING
[User] Frame 201: ✅ Rep 5 (density=13635, size= 3549) | DL=0.07s | BW=108.5Mbps | Buffer: 🟡 0.93s (low) ▶️ PLAYING
[User] Frame 202: ✅ Rep 5 (density=13449, size= 3471) | DL=0.07s | BW=108.5Mbps | Buffer: 🟡 0.89s (low) ▶️ PLAYING
[User] Frame 203: ✅ Rep 5 (density=13485, size= 3480) | DL=0.07s | BW=108.5Mbps | Buffer: 🟡 0.86s (low) ▶️ PLAYING
[User] Frame 204: ✅ Rep 5 (density=13546, size= 3481) | DL=0.07s | BW=108.5Mbps | Buffer: 🟡 0.82s (low) ▶️ PLAYING
[User] Frame 205: ✅ Rep 5 (density=13591, size= 3484) | DL=0.08s | BW=108.5Mbps | Buffer: 🟡 0.78s (low) ▶️ PLAYING
[User] Frame 206: ✅ Rep 5 (density=13767, size= 3528) | DL=0.08s | BW=108.5Mbps | Buffer: 🟡 0.73s (low) ▶️ PLAYING
[User] Frame 207: ✅ Rep 5 (density=14077, size= 3632) | DL=0.08s | BW=108.5Mbps | Buffer: 🟡 0.69s (low) ▶️ PLAYING
[User] Frame 208: ✅ Rep 5 (density=14173, size= 3617) | DL=0.07s | BW=108.5Mbps | Buffer: 🟡 0.65s (low) ▶️ PLAYING
[User] Frame 209: ✅ Rep 5 (density=14141, size= 3649) | DL=0.08s | BW=108.5Mbps | Buffer: 🟡 0.60s (low) ▶️ PLAYING
[User] Frame 210: ✅ Rep 5 (density=14357, size= 3720) | DL=0.08s | BW=105.6Mbps | Buffer: 🟡 0.56s (low) ▶️ PLAYING
[User] Frame 211: ✅ Rep 5 (density=14422, size= 3723) | DL=0.07s | BW=105.6Mbps | Buffer: 🟡 0.53s (low) ▶️ PLAYING
[User] Frame 212: ✅ Rep 5 (density=14688, size= 3794) | DL=0.07s | BW=105.6Mbps | Buffer: 🔴 0.49s (critical) ▶️ PLAYING
[User] Frame 213: ✅ Rep 5 (density=14789, size= 3811) | DL=0.07s | BW=105.6Mbps | Buffer: 🔴 0.45s (critical) ▶️ PLAYING
[User] Frame 214: ✅ Rep 5 (density=14850, size= 3833) | DL=0.07s | BW=105.6Mbps | Buffer: 🔴 0.42s (critical) ▶️ PLAYING
[User] Frame 215: ✅ Rep 5 (density=14893, size= 3793) | DL=0.08s | BW=105.6Mbps | Buffer: 🔴 0.37s (critical) ▶️ PLAYING
[User] Frame 216: ✅ Rep 5 (density=14986, size= 3810) | DL=0.08s | BW=105.6Mbps | Buffer: 🔴 0.33s (critical) ▶️ PLAYING
[User] Frame 217: ✅ Rep 5 (density=15238, size= 3872) | DL=0.07s | BW=105.6Mbps | Buffer: 🔴 0.29s (critical) ▶️ PLAYING
[User] Frame 218: ✅ Rep 5 (density=15344, size= 3933) | DL=0.06s | BW=105.6Mbps | Buffer: 🔴 0.26s (critical) ▶️ PLAYING
[User] Frame 219: ✅ Rep 5 (density=15480, size= 3921) | DL=0.07s | BW=105.6Mbps | Buffer: 🔴 0.23s (critical) ▶️ PLAYING
[User] Frame 220: ✅ Rep 5 (density=15684, size= 3939) | DL=0.07s | BW=105.6Mbps | Buffer: 🔴 0.19s (critical) ▶️ PLAYING
[User] Frame 221: ✅ Rep 5 (density=15710, size= 3906) | DL=0.07s | BW=105.6Mbps | Buffer: 🔴 0.15s (critical) ▶️ PLAYING
[User] Frame 222: ✅ Rep 5 (density=15836, size= 3960) | DL=0.07s | BW=105.6Mbps | Buffer: 🔴 0.12s (critical) ▶️ PLAYING
[User] Frame 223: ✅ Rep 5 (density=16243, size= 4089) | DL=0.07s | BW=105.6Mbps | Buffer: 🔴 0.08s (critical) ▶️ PLAYING
[User] Frame 224: ✅ Rep 5 (density=16275, size= 4147) | DL=0.07s | BW=105.6Mbps | Buffer: 🔴 0.04s (critical) ▶️ PLAYING
[User] Frame 225: ✅ Rep 5 (density=16200, size= 4079) | DL=0.07s | BW=105.6Mbps | Buffer: 🔴 0.03s (critical) ⏸️ REBUFFERING...
[User] Frame 226: ✅ Rep 5 (density=16032, size= 4079) | DL=0.07s | BW=105.6Mbps | Buffer: 🔴 0.07s (critical) ⏸️ REBUFFERING...
[User] Frame 227: ✅ Rep 5 (density=15879, size= 4050) | DL=0.07s | BW=105.6Mbps | Buffer: 🔴 0.10s (critical) ⏸️ REBUFFERING...
[User] Frame 228: ✅ Rep 5 (density=15855, size= 4004) | DL=0.07s | BW=105.6Mbps | Buffer: 🔴 0.13s (critical) ⏸️ REBUFFERING...
[User] Frame 229: ✅ Rep 5 (density=15891, size= 4075) | DL=0.07s | BW=105.6Mbps | Buffer: 🔴 0.17s (critical) ⏸️ REBUFFERING...
[User] Frame 230: ✅ Rep 5 (density=15588, size= 4013) | DL=0.07s | BW=105.6Mbps | Buffer: 🔴 0.20s (critical) ⏸️ REBUFFERING...
[User] Frame 231: ✅ Rep 5 (density=15553, size= 3956) | DL=0.07s | BW=105.6Mbps | Buffer: 🔴 0.23s (critical) ⏸️ REBUFFERING...
[User] Frame 232: ✅ Rep 5 (density=15623, size= 3966) | DL=0.07s | BW=105.6Mbps | Buffer: 🔴 0.27s (critical) ⏸️ REBUFFERING...
[User] Frame 233: ✅ Rep 5 (density=15451, size= 3925) | DL=0.07s | BW=105.6Mbps | Buffer: 🔴 0.30s (critical) ⏸️ REBUFFERING...
[User] Frame 234: ✅ Rep 5 (density=15408, size= 3951) | DL=0.07s | BW=105.6Mbps | Buffer: 🔴 0.33s (critical) ⏸️ REBUFFERING...
[User] Frame 235: ✅ Rep 5 (density=15369, size= 3939) | DL=0.06s | BW=105.6Mbps | Buffer: 🔴 0.37s (critical) ⏸️ REBUFFERING...
[User] Frame 236: ✅ Rep 5 (density=15404, size= 3948) | DL=0.07s | BW=105.6Mbps | Buffer: 🔴 0.40s (critical) ⏸️ REBUFFERING...
[User] Frame 237: ✅ Rep 5 (density=15363, size= 3975) | DL=0.07s | BW=105.6Mbps | Buffer: 🔴 0.43s (critical) ⏸️ REBUFFERING...
[User] Frame 238: ✅ Rep 5 (density=15391, size= 3929) | DL=0.07s | BW=84.5Mbps | Buffer: 🔴 0.47s (critical) ⏸️ REBUFFERING...
[User] Frame 239: ✅ Rep 5 (density=15456, size= 3992) | DL=0.07s | BW=84.5Mbps | Buffer: 🔴 0.50s (critical) ⏸️ REBUFFERING...
[User] Frame 240: ✅ Rep 5 (density=15540, size= 3963) | DL=0.07s | BW=84.5Mbps | Buffer: 🟡 0.53s (low) ⏸️ REBUFFERING...
[User] Frame 241: ✅ Rep 5 (density=15731, size= 4048) | DL=0.08s | BW=84.5Mbps | Buffer: 🟡 0.57s (low) ⏸️ REBUFFERING...
[User] Frame 242: ✅ Rep 5 (density=15824, size= 4027) | DL=0.07s | BW=84.5Mbps | Buffer: 🟡 0.60s (low) ⏸️ REBUFFERING...
[User] Frame 243: ✅ Rep 5 (density=15746, size= 4012) | DL=0.08s | BW=84.5Mbps | Buffer: 🟡 0.63s (low) ⏸️ REBUFFERING...
[User] Frame 244: ✅ Rep 5 (density=15789, size= 4020) | DL=0.08s | BW=84.5Mbps | Buffer: 🟡 0.67s (low) ⏸️ REBUFFERING...
[User] Frame 245: ✅ Rep 5 (density=15693, size= 3997) | DL=0.08s | BW=84.5Mbps | Buffer: 🟡 0.70s (low) ⏸️ REBUFFERING...
[User] Frame 246: ✅ Rep 5 (density=15688, size= 3960) | DL=0.08s | BW=84.5Mbps | Buffer: 🟡 0.73s (low) ⏸️ REBUFFERING...
[User] Frame 247: ✅ Rep 5 (density=15636, size= 3996) | DL=0.07s | BW=84.5Mbps | Buffer: 🟡 0.77s (low) ⏸️ REBUFFERING...
[User] Frame 248: ✅ Rep 5 (density=15711, size= 3961) | DL=0.08s | BW=84.5Mbps | Buffer: 🟡 0.80s (low) ⏸️ REBUFFERING...
[User] Frame 249: ✅ Rep 5 (density=15688, size= 3962) | DL=0.07s | BW=84.5Mbps | Buffer: 🟡 0.83s (low) ⏸️ REBUFFERING...
[User] Frame 250: ✅ Rep 5 (density=15683, size= 3991) | DL=0.08s | BW=84.5Mbps | Buffer: 🟡 0.87s (low) ⏸️ REBUFFERING...
[User] Frame 251: ✅ Rep 5 (density=15530, size= 3943) | DL=0.07s | BW=84.5Mbps | Buffer: 🟡 0.90s (low) ⏸️ REBUFFERING...
[User] Frame 252: ✅ Rep 5 (density=15510, size= 3937) | DL=0.07s | BW=68.2Mbps | Buffer: 🟡 0.93s (low) ⏸️ REBUFFERING...
[User] Frame 253: ✅ Rep 5 (density=15374, size= 3921) | DL=0.07s | BW=68.2Mbps | Buffer: 🟡 0.97s (low) ⏸️ REBUFFERING...
[User] Frame 254: ✅ Rep 5 (density=15465, size= 3942) | DL=0.07s | BW=68.2Mbps | Buffer: 🟡 1.00s (low) ⏸️ REBUFFERING...
[User] Frame 255: ✅ Rep 5 (density=15518, size= 3936) | DL=0.08s | BW=68.2Mbps | Buffer: 🟡 1.03s (low) ▶️ RESUMED (rebuffer=2.19s)
[User] Frame 256: ✅ Rep 5 (density=15542, size= 3949) | DL=0.08s | BW=68.2Mbps | Buffer: 🟡 0.99s (low) ▶️ PLAYING
[User] Frame 257: ✅ Rep 5 (density=15601, size= 3977) | DL=0.08s | BW=68.2Mbps | Buffer: 🟡 0.94s (low) ▶️ PLAYING
[User] Frame 258: ✅ Rep 5 (density=15631, size= 3979) | DL=0.08s | BW=68.2Mbps | Buffer: 🟡 0.90s (low) ▶️ PLAYING
[User] Frame 259: ✅ Rep 5 (density=15651, size= 4000) | DL=0.08s | BW=68.2Mbps | Buffer: 🟡 0.86s (low) ▶️ PLAYING
[User] Frame 260: ✅ Rep 5 (density=15635, size= 3968) | DL=0.06s | BW=68.2Mbps | Buffer: 🟡 0.82s (low) ▶️ PLAYING
[User] Frame 261: ✅ Rep 5 (density=15659, size= 4005) | DL=0.07s | BW=68.2Mbps | Buffer: 🟡 0.78s (low) ▶️ PLAYING
[User] Frame 262: ✅ Rep 5 (density=15600, size= 4007) | DL=0.07s | BW=68.2Mbps | Buffer: 🟡 0.75s (low) ▶️ PLAYING
[User] Frame 263: ✅ Rep 5 (density=15482, size= 3978) | DL=0.07s | BW=68.2Mbps | Buffer: 🟡 0.72s (low) ▶️ PLAYING
[User] Frame 264: ✅ Rep 5 (density=15415, size= 3928) | DL=0.08s | BW=68.2Mbps | Buffer: 🟡 0.67s (low) ▶️ PLAYING
[User] Frame 265: ✅ Rep 5 (density=15316, size= 3969) | DL=0.08s | BW=72.6Mbps | Buffer: 🟡 0.63s (low) ▶️ PLAYING
[User] Frame 266: ✅ Rep 5 (density=15257, size= 3932) | DL=0.08s | BW=72.6Mbps | Buffer: 🟡 0.59s (low) ▶️ PLAYING
[User] Frame 267: ✅ Rep 5 (density=15203, size= 3873) | DL=0.07s | BW=72.6Mbps | Buffer: 🟡 0.56s (low) ▶️ PLAYING
[User] Frame 268: ✅ Rep 5 (density=15142, size= 3879) | DL=0.07s | BW=72.6Mbps | Buffer: 🟡 0.52s (low) ▶️ PLAYING
[User] Frame 269: ✅ Rep 5 (density=15081, size= 3856) | DL=0.07s | BW=72.6Mbps | Buffer: 🔴 0.49s (critical) ▶️ PLAYING
[User] Frame 270: ✅ Rep 5 (density=14963, size= 3859) | DL=0.08s | BW=72.6Mbps | Buffer: 🔴 0.44s (critical) ▶️ PLAYING
[User] Frame 271: ✅ Rep 5 (density=14800, size= 3806) | DL=0.07s | BW=72.6Mbps | Buffer: 🔴 0.41s (critical) ▶️ PLAYING
[User] Frame 272: ✅ Rep 5 (density=14877, size= 3867) | DL=0.07s | BW=72.6Mbps | Buffer: 🔴 0.37s (critical) ▶️ PLAYING
[User] Frame 273: ✅ Rep 5 (density=14827, size= 3860) | DL=0.07s | BW=72.6Mbps | Buffer: 🔴 0.33s (critical) ▶️ PLAYING
[User] Frame 274: ✅ Rep 5 (density=14916, size= 3909) | DL=0.08s | BW=72.6Mbps | Buffer: 🔴 0.29s (critical) ▶️ PLAYING
[User] Frame 275: ✅ Rep 5 (density=15029, size= 3907) | DL=0.07s | BW=72.6Mbps | Buffer: 🔴 0.25s (critical) ▶️ PLAYING
[User] Frame 276: ✅ Rep 5 (density=15267, size= 3943) | DL=0.07s | BW=72.6Mbps | Buffer: 🔴 0.22s (critical) ▶️ PLAYING
[User] Frame 277: ✅ Rep 5 (density=15433, size= 3939) | DL=0.07s | BW=72.6Mbps | Buffer: 🔴 0.18s (critical) ▶️ PLAYING
[User] Frame 278: ✅ Rep 5 (density=15606, size= 4005) | DL=0.06s | BW=72.6Mbps | Buffer: 🔴 0.15s (critical) ▶️ PLAYING
[User] Frame 279: ✅ Rep 5 (density=15566, size= 4004) | DL=0.07s | BW=57.1Mbps | Buffer: 🔴 0.11s (critical) ▶️ PLAYING
[User] Frame 280: ✅ Rep 5 (density=15659, size= 4009) | DL=0.07s | BW=57.1Mbps | Buffer: 🔴 0.08s (critical) ▶️ PLAYING
[User] Frame 281: ✅ Rep 5 (density=15689, size= 4006) | DL=0.07s | BW=57.1Mbps | Buffer: 🔴 0.04s (critical) ▶️ PLAYING
[User] Frame 282: ✅ Rep 5 (density=15728, size= 4014) | DL=0.07s | BW=57.1Mbps | Buffer: 🔴 0.03s (critical) ⏸️ REBUFFERING...
[User] Frame 283: ✅ Rep 5 (density=15831, size= 4009) | DL=0.07s | BW=57.1Mbps | Buffer: 🔴 0.07s (critical) ⏸️ REBUFFERING...
[User] Frame 284: ✅ Rep 5 (density=15731, size= 3973) | DL=0.07s | BW=57.1Mbps | Buffer: 🔴 0.10s (critical) ⏸️ REBUFFERING...
[User] Frame 285: ✅ Rep 5 (density=15797, size= 4001) | DL=0.08s | BW=57.1Mbps | Buffer: 🔴 0.13s (critical) ⏸️ REBUFFERING...
[User] Frame 286: ✅ Rep 5 (density=15768, size= 3963) | DL=0.07s | BW=57.1Mbps | Buffer: 🔴 0.17s (critical) ⏸️ REBUFFERING...
[User] Frame 287: ✅ Rep 5 (density=15634, size= 3938) | DL=0.08s | BW=57.1Mbps | Buffer: 🔴 0.20s (critical) ⏸️ REBUFFERING...
[User] Frame 288: ✅ Rep 5 (density=15581, size= 3944) | DL=0.08s | BW=57.1Mbps | Buffer: 🔴 0.23s (critical) ⏸️ REBUFFERING...
[User] Frame 289: ✅ Rep 5 (density=15531, size= 3929) | DL=0.08s | BW=57.1Mbps | Buffer: 🔴 0.27s (critical) ⏸️ REBUFFERING...
[User] Frame 290: ✅ Rep 5 (density=15547, size= 3959) | DL=0.07s | BW=57.1Mbps | Buffer: 🔴 0.30s (critical) ⏸️ REBUFFERING...
[User] Frame 291: ✅ Rep 5 (density=15484, size= 3943) | DL=0.07s | BW=57.1Mbps | Buffer: 🔴 0.33s (critical) ⏸️ REBUFFERING...
[User] Frame 292: ✅ Rep 5 (density=15463, size= 3922) | DL=0.08s | BW=57.1Mbps | Buffer: 🔴 0.37s (critical) ⏸️ REBUFFERING...
[User] Frame 293: ✅ Rep 5 (density=15342, size= 3910) | DL=11.75s | BW=0.0Mbps | Buffer: 🔴 0.40s (critical) ⏸️ REBUFFERING...
[User] Frame 294: ✅ Rep 5 (density=15294, size= 3864) | DL=0.07s | BW=21.3Mbps | Buffer: 🔴 0.43s (critical) ⏸️ REBUFFERING...
[User] Frame 295: ✅ Rep 5 (density=15260, size= 3870) | DL=0.08s | BW=21.3Mbps | Buffer: 🔴 0.47s (critical) ⏸️ REBUFFERING...
[User] Frame 296: ✅ Rep 5 (density=15190, size= 3888) | DL=0.08s | BW=21.3Mbps | Buffer: 🔴 0.50s (critical) ⏸️ REBUFFERING...
[User] Frame 297: ✅ Rep 5 (density=15077, size= 3906) | DL=0.08s | BW=21.3Mbps | Buffer: 🟡 0.53s (low) ⏸️ REBUFFERING...
[User] Frame 298: ✅ Rep 5 (density=14884, size= 3881) | DL=0.07s | BW=21.3Mbps | Buffer: 🟡 0.57s (low) ⏸️ REBUFFERING...
[User] Frame 299: ✅ Rep 5 (density=14739, size= 3871) | DL=0.07s | BW=21.3Mbps | Buffer: 🟡 0.60s (low) ⏸️ REBUFFERING...

====================================================================================================
--- Session Finished: User ---

📊 Playback Statistics:
   Total Frames: 300
   Total Download Time: 40.23s
   Real Video FPS: 7.46 frames per second

📦 Buffer Statistics:
   Final Buffer Level: 0.60s (18 frames)
   Buffer Health: low
   Frames Played: 282
   Frames Dropped: 0

⚠️  Stall Statistics:
   Rebuffer Events: 5
   Total Stall Time: 22.69s
   Average Rebuffer Duration: 4.539s

🎯 QoE Score (legacy, stall-only): 0.0/100
🎯 Quality-aware QoE': -95.1 raw | 0.0/100 clipped (mean quality 0.030)

📁 Output Files:
   Per-frame results: C:\Users\Nima\PointCloudStreaming\logs\baseline\results.csv
   Packet log: C:\Users\Nima\PointCloudStreaming\logs\baseline\packets.log
   Buffer log: C:\Users\Nima\PointCloudStreaming\logs\baseline\buffer.log
--- DASH-PC Point Cloud Streaming Simulation ---

[Session] User via edge-1 - Buffer: 5.0s capacity, 1.0s min, 30.0 FPS target
====================================================================================================
[User] Frame   0: ✅ Rep 5 (density=14057, size= 3639) | DL=5.99s | BW=0.0Mbps | Buffer: 🔴 0.03s (critical) ⏳ INITIAL BUFFER
[User] Frame   1: ✅ Rep 5 (density=14171, size= 3659) | DL=0.08s | BW=133.0Mbps | Buffer: 🔴 0.07s (critical) ⏳ INITIAL BUFFER
[User] Frame   2: ✅ Rep 5 (density=14304, size= 3678) | DL=0.08s | BW=168.8Mbps | Buffer: 🔴 0.10s (critical) ⏳ INITIAL BUFFER
[User] Frame   3: ✅ Rep 5 (density=14474, size= 3720) | DL=0.07s | BW=168.8Mbps | Buffer: 🔴 0.13s (critical) ⏳ INITIAL BUFFER
[User] Frame   4: ✅ Rep 5 (density=14703, size= 3700) | DL=0.08s | BW=168.8Mbps | Buffer: 🔴 0.17s (critical) ⏳ INITIAL BUFFER
[User] Frame   5: ✅ Rep 5 (density=14681, size= 3741) | DL=0.08s | BW=168.8Mbps | Buffer: 🔴 0.20s (critical) ⏳ INITIAL BUFFER
[User] Frame   6: ✅ Rep 5 (density=14728, size= 3753) | DL=0.08s | BW=168.8Mbps | Buffer: 🔴 0.23s (critical) ⏳ INITIAL BUFFER
[User] Frame   7: ✅ Rep 5 (density=14625, size= 3734) | DL=0.07s | BW=168.8Mbps | Buffer: 🔴 0.27s (critical) ⏳ INITIAL BUFFER
[User] Frame   8: ✅ Rep 5 (density=14536, size= 3714) | DL=0.07s | BW=168.8Mbps | Buffer: 🔴 0.30s (critical) ⏳ INITIAL BUFFER
[User] Frame   9: ✅ Rep 5 (density=14561, size= 3658) | DL=0.06s | BW=168.8Mbps | Buffer: 🔴 0.33s (critical) ⏳ INITIAL BUFFER
[User] Frame  10: ✅ Rep 5 (density=14721, size= 3721) | DL=0.07s | BW=168.8Mbps | Buffer: 🔴 0.37s (critical) ⏳ INITIAL BUFFER
[User] Frame  11: ✅ Rep 5 (density=14520, size= 3677) | DL=0.07s | BW=168.8Mbps | Buffer: 🔴 0.40s (critical) ⏳ INITIAL BUFFER
[User] Frame  12: ✅ Rep 5 (density=14468, size= 3703) | DL=0.08s | BW=168.8Mbps | Buffer: 🔴 0.43s (critical) ⏳ INITIAL BUFFER
[User] Frame  13: ✅ Rep 5 (density=14497, size= 3723) | DL=0.07s | BW=168.8Mbps | Buffer: 🔴 0.47s (critical) ⏳ INITIAL BUFFER
[User] Frame  14: ✅ Rep 5 (density=14553, size= 3736) | DL=0.08s | BW=168.8Mbps | Buffer: 🔴 0.50s (critical) ⏳ INITIAL BUFFER
[User] Frame  15: ✅ Rep 5 (density=14502, size= 3684) | DL=0.07s | BW=160.5Mbps | Buffer: 🟡 0.53s (low) ⏳ INITIAL BUFFER
[User] Frame  16: ✅ Rep 5 (density=14527, size= 3734) | DL=0.06s | BW=160.5Mbps | Buffer: 🟡 0.57s (low) ⏳ INITIAL BUFFER
[User] Frame  17: ✅ Rep 5 (density=14527, size= 3724) | DL=0.07s | BW=160.5Mbps | Buffer: 🟡 0.60s (low) ⏳ INITIAL BUFFER
[User] Frame  18: ✅ Rep 5 (density=14575, size= 3722) | DL=0.08s | BW=160.5Mbps | Buffer: 🟡 0.63s (low) ⏳ INITIAL BUFFER
[User] Frame  19: ✅ Rep 5 (density=14715, size= 3757) | DL=0.07s | BW=160.5Mbps | Buffer: 🟡 0.67s (low) ⏳ INITIAL BUFFER
[User] Frame  20: ✅ Rep 5 (density=14705, size= 3786) | DL=0.08s | BW=160.5Mbps | Buffer: 🟡 0.70s (low) ⏳ INITIAL BUFFER
