# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\scripts\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_005_s47\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_005_s47 --batch-size 64 --coverage-stride 60 --early-stop-patience 3 --epochs 8 --eps-decay-frac 0.6 --eval-every 400 --eval-offsets 3 --eval-seeds 42,43,44 --eval-sequences longdress,loot,redandblack,soldier --gamma 1.0 --hidden 128 --lam 1.0 --lr 0.0001 --mu 4.3 --protocol configs/experiment_protocol.json --reward-spec {"rebuffer_weight": 2.0, "startup_weight": 1.0, "drop_weight": null} --seed 47 --segment-frames 8 --select-by qoe_quality --target-update 3000 --torch-threads 2 --lstm C:\Users\Nima\PointCloudStreaming\models/bandwidth_lstm_s8.pkl
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | validation sequences: ['longdress', 'loot', 'redandblack', 'soldier']
   protocol: 4071599372abeb61 | train files: 13 | validation files: 4 | registered test files: 4 (NOT evaluated) | frames/episode: 300
   coverage stride: 60 samples -> 417 episodes/epoch x 8 epochs = 3336 episodes (~126768 env steps)
   segment: 8 frames/request (38 decisions/episode) | validation offsets/trace: 3 | validation seeds: [42, 43, 44]
   state_dim: 23 | actions: 6 | feature_spec: ['lstm_pred', 'buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   PyTorch CPU threads/trial: 2
   LSTM: models\bandwidth_lstm_s8.pkl
   reward = QoE: (100/N)*sum(q[fixed_log_bitrate]) - 4.3*stall_duration - 2.0*rebuffer_events - 1.0*sum|delta_segment_q| - (100/N)*dropped_frames - 1.0*startup_delay  (gamma=1.0, lr=0.0001, no learner-side scaling)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_005_s47\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_005_s47
==========================================================================================
[validation @ ep 0] untrained: reward=QoE=-26556.19
[ep    1] longdress    driving_B_2020.02.13_15.02.01.csv@1639  reward=QoE= -184.63 eps=1.000 loss=0.0000
[ep    2] loot         static_B_2020.02.14_13.21.26.csv@850   reward=QoE=   38.14 eps=0.999 loss=3.3845
[ep    3] redandblack  driving_B_2020.01.16_07.26.43.csv@428   reward=QoE= -159.21 eps=0.999 loss=3.1653
[ep    4] soldier      static_B_2020.02.27_18.39.27.csv@3387  reward=QoE=   29.09 eps=0.998 loss=2.9763
[ep    5] longdress    static_B_2020.02.27_18.39.27.csv@2487  reward=QoE=   19.46 eps=0.998 loss=2.3504
[ep    6] loot         driving_B_2019.12.16_12.27.05.csv@1055  reward=QoE=   33.01 eps=0.997 loss=2.0370
[ep    7] redandblack  driving_B_2020.01.16_07.26.43.csv@1748  reward=QoE=  -19.94 eps=0.997 loss=1.7897
[ep    8] soldier      driving_B_2020.01.16_09.56.56.csv@695   reward=QoE=    5.04 eps=0.996 loss=1.7420
[ep    9] longdress    driving_B_2020.02.14_12.58.17.csv@800   reward=QoE= -266.45 eps=0.996 loss=1.9343
[ep   10] loot         driving_B_2019.12.17_07.32.39.csv@740   reward=QoE=   12.10 eps=0.995 loss=2.1328
[ep   11] redandblack  driving_B_2020.01.16_09.56.56.csv@35    reward=QoE=   -4.49 eps=0.995 loss=2.0235
[ep   12] soldier      static_B_2019.12.16_13.40.04.csv@465   reward=QoE= -305.46 eps=0.994 loss=2.2061
[ep   13] longdress    driving_B_2020.01.16_07.26.43.csv@308   reward=QoE=  -33.83 eps=0.994 loss=2.1441
[ep   14] loot         static_B_2020.02.27_18.39.27.csv@1107  reward=QoE=   26.88 eps=0.993 loss=2.2066
[ep   15] redandblack  driving_B_2020.01.16_07.26.43.csv@68    reward=QoE=  -20.25 eps=0.993 loss=2.3188
[ep   16] soldier      driving_B_2020.02.13_13.03.24.csv@1774  reward=QoE=-1062.62 eps=0.992 loss=2.7317
[ep   17] longdress    static_B_2020.02.27_18.39.27.csv@2607  reward=QoE=   20.05 eps=0.992 loss=4.4448
[ep   18] loot         static_B_2020.02.14_13.21.26.csv@48    reward=QoE=   39.17 eps=0.991 loss=3.8243
[ep   19] redandblack  static_B_2020.02.27_18.39.27.csv@4227  reward=QoE=   21.12 eps=0.991 loss=2.8898
[ep   20] soldier      driving_B_2020.01.16_07.26.43.csv@668   reward=QoE= -148.40 eps=0.991 loss=3.4343
[ep   21] longdress    driving_B_2020.02.14_09.38.22.csv@770   reward=QoE=  -22.43 eps=0.990 loss=2.8204
[ep   22] loot         driving_B_2020.02.13_15.02.01.csv@1039  reward=QoE=   35.03 eps=0.990 loss=2.4766
[ep   23] redandblack  driving_B_2020.02.14_09.38.22.csv@1250  reward=QoE=  -18.72 eps=0.989 loss=3.3840
[ep   24] soldier      driving_B_2020.02.27_17.30.15.csv@612   reward=QoE= -454.11 eps=0.989 loss=2.4339
[ep   25] longdress    static_B_2020.02.27_18.39.27.csv@1947  reward=QoE=   12.84 eps=0.988 loss=3.1575
[ep   26] loot         static_B_2020.02.14_13.21.26.csv@648   reward=QoE=   31.50 eps=0.988 loss=2.7570
[ep   27] redandblack  driving_B_2020.02.13_15.02.01.csv@559   reward=QoE=  -49.22 eps=0.987 loss=3.1125
[ep   28] soldier      static_B_2020.02.27_18.39.27.csv@1287  reward=QoE=   16.89 eps=0.987 loss=2.6485
[ep   29] longdress    static_B_2019.12.16_13.40.04.csv@1845  reward=QoE=   23.69 eps=0.986 loss=2.8954
[ep   30] loot         static_B_2020.02.27_18.39.27.csv@3507  reward=QoE=   31.40 eps=0.986 loss=2.8104
[ep   31] redandblack  driving_B_2020.02.13_15.02.01.csv@979   reward=QoE=  -86.88 eps=0.985 loss=2.7779
[ep   32] soldier      static_B_2020.02.27_18.39.27.csv@5127  reward=QoE=   23.32 eps=0.985 loss=2.6874
[ep   33] longdress    driving_B_2020.01.16_12.10.03.csv@244   reward=QoE=   50.34 eps=0.984 loss=2.7452
[ep   34] loot         static_B_2019.12.16_13.40.04.csv@825   reward=QoE=   46.57 eps=0.984 loss=2.6258
[ep   35] redandblack  driving_B_2020.02.13_15.02.01.csv@1579  reward=QoE= -484.03 eps=0.983 loss=2.9726
[ep   36] soldier      static_B_2020.02.14_13.21.26.csv@588   reward=QoE=   24.89 eps=0.983 loss=2.0134
[ep   37] longdress    driving_B_2020.02.13_15.02.01.csv@1879  reward=QoE=  -44.23 eps=0.982 loss=2.2564
[ep   38] loot         driving_B_2019.12.16_12.27.05.csv@695   reward=QoE=   23.62 eps=0.982 loss=2.8448
[ep   39] redandblack  driving_B_2020.02.13_15.02.01.csv@679   reward=QoE=   53.35 eps=0.982 loss=2.5253
[ep   40] soldier      static_B_2020.02.27_18.39.27.csv@1167  reward=QoE= -103.10 eps=0.981 loss=1.9585
[ep   41] longdress    driving_B_2020.02.14_12.58.17.csv@272   reward=QoE= -431.50 eps=0.981 loss=2.5498
[ep   42] loot         driving_B_2020.01.16_12.10.03.csv@165   reward=QoE=   22.01 eps=0.980 loss=2.6849
[ep   43] redandblack  static_B_2020.02.27_18.39.27.csv@627   reward=QoE=   42.97 eps=0.980 loss=2.4672
[ep   44] soldier      static_B_2019.12.16_13.40.04.csv@1545  reward=QoE=   27.78 eps=0.979 loss=2.7664
[ep   45] longdress    driving_B_2019.12.16_12.27.05.csv@275   reward=QoE= -134.95 eps=0.979 loss=2.3529
[ep   46] loot         driving_B_2020.02.13_15.02.01.csv@1279  reward=QoE=   11.85 eps=0.978 loss=3.0155
[ep   47] redandblack  static_B_2019.12.16_13.40.04.csv@345   reward=QoE=   -3.01 eps=0.978 loss=2.8165
[ep   48] soldier      driving_B_2020.02.14_12.58.17.csv@572   reward=QoE=  -69.71 eps=0.977 loss=2.1656
[ep   49] longdress    driving_B_2020.02.14_09.38.22.csv@950   reward=QoE=   41.02 eps=0.977 loss=2.6914
[ep   50] loot         static_B_2020.02.27_18.39.27.csv@2007  reward=QoE=   41.71 eps=0.976 loss=2.8632
[ep   51] redandblack  driving_B_2020.01.16_07.26.43.csv@728   reward=QoE=  -22.45 eps=0.976 loss=2.7358
[ep   52] soldier      driving_B_2020.01.16_09.56.56.csv@215   reward=QoE=   -3.12 eps=0.975 loss=2.0277
[ep   53] longdress    driving_B_2019.12.17_07.32.39.csv@1820  reward=QoE= -184.08 eps=0.975 loss=2.6833
[ep   54] loot         static_B_2020.02.27_18.39.27.csv@4947  reward=QoE=   20.54 eps=0.974 loss=2.5882
[ep   55] redandblack  static_B_2020.02.27_18.39.27.csv@3987  reward=QoE=   36.03 eps=0.974 loss=2.1575
[ep   56] soldier      driving_B_2019.12.16_12.27.05.csv@155   reward=QoE=  -80.08 eps=0.973 loss=2.5754
[ep   57] longdress    driving_B_2020.01.16_07.26.43.csv@1028  reward=QoE=  -42.69 eps=0.973 loss=2.4162
[ep   58] loot         driving_B_2020.02.13_15.02.01.csv@739   reward=QoE=  -16.17 eps=0.972 loss=2.0534
[ep   59] redandblack  driving_B_2020.02.13_15.02.01.csv@79    reward=QoE=   33.84 eps=0.972 loss=2.0271
[ep   60] soldier      static_B_2020.02.14_13.21.26.csv@168   reward=QoE=   46.25 eps=0.972 loss=2.8171
