# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_130607_full\sweep\trial_003_s42\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_130607_full\sweep\trial_003_s42 --coverage-stride 60 --epochs 8 --eval-every 100 --eval-seeds 42,43,44 --lam 1.0 --lr 0.0001 --mu 4.3 --no-lstm-pred --playback-rate-min 0.9 --reward-spec {"stall_mode": "bounded", "stall_cap_s": 2.0, "event_penalty": 2.0} --seed 42 --segment-frames 8 --select-by qoe_quality --target-update 3000
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | eval sequence: longdress
   train files: 4 | test files: 1 | frames/episode: 300
   coverage stride: 60 samples -> 199 episodes/epoch x 8 epochs = 1592 episodes (~60496 env steps)
   segment: 8 frames/request (38 decisions/episode) | playback-rate-min: 0.9 | eval seeds: [42, 43, 44]
   state_dim: 22 | actions: 6 | feature_spec: ['buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   reward: q[log_density] - 4.3*min(stall,2.0) + 2.0*new_event - 1.0*|dq|  (gamma=0.99, lr=0.0001, reward_norm=True, reward_scale=1.0)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_130607_full\sweep\trial_003_s42\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_130607_full\sweep\trial_003_s42
==========================================================================================
[eval @ ep 0] untrained: reward=255.92 qoe=0.0 qoe_q=84.9
[ep    1] longdress    static_B_2020.02.13_13.57.29.csv@78    reward=  162.48 qoe= 100.0 qoe_q=   42.5 eps=0.999 loss=0.0000
[ep    2] loot         static_B_2020.02.27_18.39.27.csv@2448  reward=  156.17 qoe=  88.0 qoe_q=   39.8 eps=0.998 loss=1.0956
[ep    3] redandblack  static_B_2020.02.13_13.57.29.csv@378   reward=  201.67 qoe= 100.0 qoe_q=   59.4 eps=0.997 loss=1.1308
[ep    4] soldier      static_B_2019.12.16_13.40.04.csv@1262  reward=   92.47 qoe=   0.0 qoe_q=  -36.7 eps=0.996 loss=0.9378
[ep    5] longdress    static_B_2020.02.27_18.39.27.csv@3768  reward=  164.33 qoe= 100.0 qoe_q=   43.9 eps=0.995 loss=0.7548
[ep    6] loot         static_B_2020.02.27_18.39.27.csv@3888  reward=  148.93 qoe=  13.9 qoe_q=   -4.2 eps=0.994 loss=0.6005
[ep    7] redandblack  static_B_2020.02.27_18.39.27.csv@2028  reward=  181.44 qoe= 100.0 qoe_q=   50.7 eps=0.993 loss=0.4082
[ep    8] soldier      static_B_2020.02.27_18.39.27.csv@828   reward=  162.07 qoe=  83.9 qoe_q=   42.8 eps=0.992 loss=0.2067
[ep    9] longdress    static_B_2020.02.13_13.57.29.csv@2945  reward=  149.99 qoe=  71.3 qoe_q=   28.7 eps=0.991 loss=0.1367
[ep   10] loot         static_B_2020.02.27_18.39.27.csv@1488  reward=  160.57 qoe= 100.0 qoe_q=   41.4 eps=0.990 loss=0.1199
[ep   11] redandblack  static_B_2019.12.16_13.40.04.csv@1022  reward=  156.27 qoe=  78.5 qoe_q=   38.4 eps=0.989 loss=0.1013
[ep   12] soldier      static_B_2020.02.27_18.39.27.csv@3708  reward=  139.63 qoe=  98.0 qoe_q=   34.6 eps=0.988 loss=0.1127
[ep   13] longdress    static_B_2020.02.27_18.39.27.csv@5742  reward=  174.46 qoe=  46.2 qoe_q=   32.0 eps=0.987 loss=0.0897
[ep   14] loot         static_B_2020.02.27_18.39.27.csv@2628  reward=  168.39 qoe=   0.8 qoe_q=   21.0 eps=0.986 loss=0.0954
[ep   15] redandblack  static_B_2020.02.27_18.39.27.csv@5742  reward=  155.03 qoe=  41.1 qoe_q=   28.7 eps=0.985 loss=0.1073
[ep   16] soldier      static_B_2020.02.27_18.39.27.csv@1248  reward=  151.52 qoe=  26.0 qoe_q=   43.0 eps=0.984 loss=0.0991
[ep   17] longdress    static_B_2020.02.27_18.39.27.csv@2328  reward=   61.43 qoe=   0.0 qoe_q= -405.8 eps=0.983 loss=0.1014
[ep   18] loot         static_B_2020.02.27_18.39.27.csv@288   reward=  202.79 qoe= 100.0 qoe_q=   59.5 eps=0.982 loss=0.1157
[ep   19] redandblack  static_B_2019.12.16_13.40.04.csv@302   reward=   60.04 qoe=   0.0 qoe_q=  -19.8 eps=0.981 loss=0.1247
[ep   20] soldier      static_B_2020.02.27_18.39.27.csv@4548  reward=  163.87 qoe=  66.7 qoe_q=   39.7 eps=0.980 loss=0.1477
[ep   21] longdress    static_B_2020.02.27_18.39.27.csv@4608  reward=  123.89 qoe=  23.6 qoe_q=   16.2 eps=0.979 loss=0.1330
[ep   22] loot         static_B_2020.02.13_13.57.29.csv@1278  reward=  155.61 qoe=  57.2 qoe_q=   34.4 eps=0.978 loss=0.1283
[ep   23] redandblack  static_B_2020.02.27_18.39.27.csv@1788  reward=  121.99 qoe=   0.0 qoe_q= -353.7 eps=0.977 loss=0.1374
[ep   24] soldier      static_B_2020.02.13_13.57.29.csv@1518  reward=   99.92 qoe=   0.0 qoe_q=  -35.1 eps=0.976 loss=0.1303
[ep   25] longdress    static_B_2020.02.27_18.39.27.csv@468   reward=  183.64 qoe=  82.3 qoe_q=   48.6 eps=0.975 loss=0.1774
[ep   26] loot         static_B_2020.02.27_18.39.27.csv@768   reward=  145.87 qoe= 100.0 qoe_q=   38.6 eps=0.974 loss=0.1448
[ep   27] redandblack  static_B_2020.02.27_18.39.27.csv@108   reward=  139.96 qoe=  82.4 qoe_q=   36.4 eps=0.973 loss=0.1412
[ep   28] soldier      static_B_2019.12.16_13.40.04.csv@1802  reward=  170.04 qoe= 100.0 qoe_q=   42.8 eps=0.972 loss=0.1537
[ep   29] longdress    static_B_2020.02.13_13.57.29.csv@2718  reward=  169.04 qoe=  71.5 qoe_q=   37.5 eps=0.971 loss=0.1390
[ep   30] loot         static_B_2020.02.27_18.39.27.csv@1188  reward=  120.27 qoe=   0.0 qoe_q= -204.5 eps=0.970 loss=0.1592
[ep   31] redandblack  static_B_2020.02.13_13.57.29.csv@2298  reward=  176.71 qoe= 100.0 qoe_q=   49.9 eps=0.969 loss=0.1558
[ep   32] soldier      static_B_2020.02.27_18.39.27.csv@48    reward=  195.56 qoe=   0.0 qoe_q=   58.0 eps=0.968 loss=0.1435
[ep   33] longdress    static_B_2020.02.14_13.21.26.csv@764   reward=  191.80 qoe=  44.0 qoe_q=   54.9 eps=0.967 loss=0.1397
[ep   34] loot         static_B_2019.12.16_13.40.04.csv@542   reward=  142.25 qoe=  54.0 qoe_q=   36.8 eps=0.966 loss=0.1413
[ep   35] redandblack  static_B_2019.12.16_13.40.04.csv@1502  reward=  143.23 qoe=   0.0 qoe_q=   38.7 eps=0.965 loss=0.1487
[ep   36] soldier      static_B_2019.12.16_13.40.04.csv@1682  reward=  145.61 qoe=  63.9 qoe_q=   33.5 eps=0.964 loss=0.1431
[ep   37] longdress    static_B_2019.12.16_13.40.04.csv@482   reward=  200.51 qoe=  94.0 qoe_q=   59.6 eps=0.963 loss=0.1401
[ep   38] loot         static_B_2020.02.27_18.39.27.csv@348   reward=  165.85 qoe=  36.0 qoe_q=   46.1 eps=0.962 loss=0.1361
[ep   39] redandblack  static_B_2020.02.14_13.21.26.csv@824   reward=  209.76 qoe=  32.0 qoe_q=   62.6 eps=0.961 loss=0.1331
[ep   40] soldier      static_B_2020.02.13_13.57.29.csv@1638  reward=  106.63 qoe=   0.0 qoe_q=  -52.8 eps=0.960 loss=0.1273
[ep   41] longdress    static_B_2020.02.13_13.57.29.csv@198   reward=  132.24 qoe=  47.8 qoe_q=   17.2 eps=0.959 loss=0.1398
[ep   42] loot         static_B_2019.12.16_13.40.04.csv@422   reward=  111.17 qoe=   0.0 qoe_q=   -7.5 eps=0.958 loss=0.1356
[ep   43] redandblack  static_B_2020.02.14_13.21.26.csv@164   reward=  214.23 qoe=  20.0 qoe_q=   63.2 eps=0.957 loss=0.1391
[ep   44] soldier      static_B_2020.02.13_13.57.29.csv@2238  reward=  170.82 qoe=  39.1 qoe_q=   27.2 eps=0.956 loss=0.1334
[ep   45] longdress    static_B_2020.02.13_13.57.29.csv@2658  reward=  182.69 qoe=  58.0 qoe_q=   52.5 eps=0.955 loss=0.1302
[ep   46] loot         static_B_2020.02.27_18.39.27.csv@5148  reward=  177.49 qoe=   0.0 qoe_q=   50.0 eps=0.954 loss=0.1361
[ep   47] redandblack  static_B_2020.02.13_13.57.29.csv@18    reward=  192.64 qoe=   6.0 qoe_q=   54.7 eps=0.953 loss=0.1244
[ep   48] soldier      static_B_2020.02.13_13.57.29.csv@858   reward=   68.74 qoe=   0.0 qoe_q=  -61.1 eps=0.952 loss=0.1476
[ep   49] longdress    static_B_2019.12.16_13.40.04.csv@62    reward=  179.37 qoe=  66.0 qoe_q=   49.1 eps=0.951 loss=0.1519
[ep   50] loot         static_B_2020.02.13_13.57.29.csv@1878  reward=  183.32 qoe=  46.0 qoe_q=   21.9 eps=0.950 loss=0.1528
[ep   51] redandblack  static_B_2020.02.27_18.39.27.csv@1428  reward=  204.24 qoe= 100.0 qoe_q=   61.0 eps=0.949 loss=0.1385
[ep   52] soldier      static_B_2020.02.27_18.39.27.csv@4908  reward=  139.63 qoe=  45.3 qoe_q=   20.9 eps=0.948 loss=0.1331
[ep   53] longdress    static_B_2020.02.13_13.57.29.csv@1818  reward=  161.93 qoe= 100.0 qoe_q=   41.9 eps=0.947 loss=0.1336
[ep   54] loot         static_B_2019.12.16_13.40.04.csv@182   reward=  181.15 qoe=  70.7 qoe_q=   43.6 eps=0.946 loss=0.1338
[ep   55] redandblack  static_B_2020.02.13_13.57.29.csv@1698  reward=  113.90 qoe=   0.0 qoe_q=  -16.3 eps=0.945 loss=0.1415
[ep   56] soldier      static_B_2020.02.13_13.57.29.csv@1398  reward=  180.99 qoe= 100.0 qoe_q=   50.9 eps=0.944 loss=0.1640
[ep   57] longdress    static_B_2020.02.13_13.57.29.csv@2418  reward=   93.63 qoe=   0.0 qoe_q=  -46.1 eps=0.943 loss=0.1599
[ep   58] loot         static_B_2020.02.13_13.57.29.csv@1938  reward=  145.62 qoe=  41.4 qoe_q=    1.9 eps=0.942 loss=0.1490
[ep   59] redandblack  static_B_2020.02.27_18.39.27.csv@4788  reward=  191.20 qoe=  14.0 qoe_q=   55.4 eps=0.941 loss=0.1413
[ep   60] soldier      static_B_2020.02.14_13.21.26.csv@104   reward=  160.45 qoe=  16.0 qoe_q=   43.1 eps=0.940 loss=0.1419
[ep   61] longdress    static_B_2020.02.27_18.39.27.csv@2208  reward=  164.71 qoe= 100.0 qoe_q=   43.4 eps=0.939 loss=0.1300
[ep   62] loot         static_B_2020.02.13_13.57.29.csv@1998  reward=  152.06 qoe=  36.0 qoe_q=   38.1 eps=0.938 loss=0.1367
[ep   63] redandblack  static_B_2020.02.27_18.39.27.csv@5628  reward=  187.95 qoe=  20.0 qoe_q=   53.0 eps=0.937 loss=0.1402
[ep   64] soldier      static_B_2020.02.13_13.57.29.csv@258   reward=  174.41 qoe=  84.0 qoe_q=   46.9 eps=0.936 loss=0.1426
[ep   65] longdress    static_B_2020.02.27_18.39.27.csv@1908  reward=  175.89 qoe=  72.0 qoe_q=   49.8 eps=0.935 loss=0.1409
[ep   66] loot         static_B_2020.02.27_18.39.27.csv@5448  reward=  162.42 qoe=  74.0 qoe_q=   32.8 eps=0.934 loss=0.1261
[ep   67] redandblack  static_B_2020.02.13_13.57.29.csv@2778  reward=  157.73 qoe=  77.8 qoe_q=   38.7 eps=0.933 loss=0.1406
[ep   68] soldier      static_B_2019.12.16_13.40.04.csv@1322  reward=  174.90 qoe=  72.1 qoe_q=   34.0 eps=0.932 loss=0.1313
[ep   69] longdress    static_B_2020.02.27_18.39.27.csv@3948  reward=  211.50 qoe=  56.0 qoe_q=   62.0 eps=0.931 loss=0.1226
[ep   70] loot         static_B_2019.12.16_13.40.04.csv@1382  reward=  198.70 qoe= 100.0 qoe_q=   56.6 eps=0.930 loss=0.1244
[ep   71] redandblack  static_B_2019.12.16_13.40.04.csv@362   reward=  135.38 qoe=  40.6 qoe_q=   21.9 eps=0.929 loss=0.1459
[ep   72] soldier      static_B_2020.02.13_13.57.29.csv@618   reward=   89.60 qoe=   0.0 qoe_q=  -41.2 eps=0.928 loss=0.1285
[ep   73] longdress    static_B_2020.02.13_13.57.29.csv@978   reward=   14.44 qoe=   0.0 qoe_q= -355.3 eps=0.927 loss=0.1359
[ep   74] loot         static_B_2020.02.27_18.39.27.csv@4308  reward=  170.53 qoe= 100.0 qoe_q=   46.3 eps=0.926 loss=0.1414
[ep   75] redandblack  static_B_2020.02.13_13.57.29.csv@1098  reward=   96.41 qoe=  27.0 qoe_q=   10.4 eps=0.925 loss=0.1481
[ep   76] soldier      static_B_2020.02.27_18.39.27.csv@228   reward=  199.79 qoe= 100.0 qoe_q=   55.6 eps=0.924 loss=0.1241
[ep   77] longdress    static_B_2020.02.27_18.39.27.csv@5688  reward=  157.56 qoe=  85.1 qoe_q=   39.1 eps=0.923 loss=0.1300
[ep   78] loot         static_B_2020.02.14_13.21.26.csv@344   reward=  177.82 qoe=   0.0 qoe_q=   47.2 eps=0.922 loss=0.1328
[ep   79] redandblack  static_B_2020.02.27_18.39.27.csv@2268  reward=  154.50 qoe=  87.2 qoe_q=   41.7 eps=0.921 loss=0.1423
[ep   80] soldier      static_B_2020.02.27_18.39.27.csv@2508  reward=  160.38 qoe=  77.8 qoe_q=   40.5 eps=0.920 loss=0.1427
[ep   81] longdress    static_B_2020.02.27_18.39.27.csv@3828  reward=  124.28 qoe=  15.3 qoe_q=  -28.2 eps=0.919 loss=0.5790
[ep   82] loot         static_B_2020.02.13_13.57.29.csv@1038  reward=  153.85 qoe=  15.3 qoe_q=   25.7 eps=0.918 loss=0.2900
[ep   83] redandblack  static_B_2020.02.27_18.39.27.csv@2988  reward=  180.52 qoe=  63.1 qoe_q=   35.4 eps=0.917 loss=0.1937
[ep   84] soldier      static_B_2020.02.27_18.39.27.csv@888   reward=  154.93 qoe=  33.1 qoe_q=   14.1 eps=0.916 loss=0.2086
[ep   85] longdress    static_B_2020.02.27_18.39.27.csv@5508  reward=  179.63 qoe=  26.0 qoe_q=   51.6 eps=0.915 loss=0.1840
[ep   86] loot         static_B_2020.02.27_18.39.27.csv@2748  reward=  173.92 qoe=  14.0 qoe_q=   47.9 eps=0.914 loss=0.1981
[ep   87] redandblack  static_B_2020.02.13_13.57.29.csv@918   reward=  132.68 qoe=  34.0 qoe_q=   20.7 eps=0.913 loss=0.1752
[ep   88] soldier      static_B_2020.02.27_18.39.27.csv@5028  reward=  188.07 qoe=  46.0 qoe_q=   54.3 eps=0.913 loss=0.1908
[ep   89] longdress    static_B_2020.02.13_13.57.29.csv@1458  reward=  106.33 qoe=   0.0 qoe_q=  -12.0 eps=0.912 loss=0.2100
[ep   90] loot         static_B_2020.02.14_13.21.26.csv@284   reward=  195.43 qoe=   0.0 qoe_q=   56.3 eps=0.911 loss=0.2033
[ep   91] redandblack  static_B_2019.12.16_13.40.04.csv@1904  reward=  177.84 qoe=   2.0 qoe_q=   52.3 eps=0.910 loss=0.1919
[ep   92] soldier      static_B_2020.02.13_13.57.29.csv@1758  reward=  180.50 qoe=  35.0 qoe_q=   11.4 eps=0.909 loss=0.2089
[ep   93] longdress    static_B_2020.02.27_18.39.27.csv@408   reward=  173.47 qoe= 100.0 qoe_q=   48.4 eps=0.908 loss=0.1691
[ep   94] loot         static_B_2020.02.14_13.21.26.csv@404   reward=  171.10 qoe=  22.0 qoe_q=   46.6 eps=0.907 loss=0.1849
[ep   95] redandblack  static_B_2020.02.27_18.39.27.csv@1308  reward=  163.41 qoe=  58.0 qoe_q=   42.6 eps=0.906 loss=0.2006
[ep   96] soldier      static_B_2020.02.13_13.57.29.csv@558   reward=  157.01 qoe=  59.3 qoe_q=   24.1 eps=0.905 loss=0.1914
[ep   97] longdress    static_B_2019.12.16_13.40.04.csv@122   reward=  154.93 qoe=  79.4 qoe_q=   36.8 eps=0.904 loss=0.1906
[ep   98] loot         static_B_2020.02.27_18.39.27.csv@2568  reward=  166.43 qoe=   0.0 qoe_q=   21.9 eps=0.903 loss=0.1984
[ep   99] redandblack  static_B_2020.02.27_18.39.27.csv@1128  reward=   61.48 qoe=   0.0 qoe_q=  -59.8 eps=0.902 loss=0.2033
[ep  100] soldier      static_B_2020.02.27_18.39.27.csv@4968  reward=  166.50 qoe=  67.6 qoe_q=   34.0 eps=0.901 loss=0.1900
    [eval @ ep 100] reward=267.36 qoe=67.5 qoe_q=75.9 mean_q=0.978 stall=3.8s  <-- best (saved)
[ep  101] longdress    static_B_2020.02.27_18.39.27.csv@528   reward=   86.07 qoe=   0.0 qoe_q= -378.7 eps=0.900 loss=0.2018
[ep  102] loot         static_B_2019.12.16_13.40.04.csv@2     reward=  214.54 qoe=  56.0 qoe_q=   63.6 eps=0.899 loss=0.1901
[ep  103] redandblack  static_B_2020.02.27_18.39.27.csv@3048  reward=  170.55 qoe=  55.9 qoe_q=   33.1 eps=0.898 loss=0.1920
[ep  104] soldier      static_B_2020.02.27_18.39.27.csv@5268  reward=  170.60 qoe=  40.0 qoe_q=   47.4 eps=0.897 loss=0.2055
[ep  105] longdress    static_B_2020.02.27_18.39.27.csv@3228  reward=  200.02 qoe=   8.0 qoe_q=   58.3 eps=0.896 loss=0.1775
[ep  106] loot         static_B_2020.02.13_13.57.29.csv@1338  reward=  160.74 qoe= 100.0 qoe_q=   42.8 eps=0.895 loss=0.1870
[ep  107] redandblack  static_B_2020.02.13_13.57.29.csv@1218  reward=  182.12 qoe=  94.0 qoe_q=   49.4 eps=0.894 loss=0.1853
[ep  108] soldier      static_B_2020.02.27_18.39.27.csv@2148  reward=  190.70 qoe= 100.0 qoe_q=   53.8 eps=0.893 loss=0.1905
[ep  109] longdress    static_B_2020.02.14_13.21.26.csv@224   reward=  170.38 qoe=  42.0 qoe_q=   44.9 eps=0.892 loss=0.1851
[ep  110] loot         static_B_2019.12.16_13.40.04.csv@782   reward=  183.00 qoe=   4.0 qoe_q=   50.3 eps=0.891 loss=0.1759
[ep  111] redandblack  static_B_2020.02.27_18.39.27.csv@4428  reward=  177.91 qoe= 100.0 qoe_q=   48.6 eps=0.890 loss=0.1831
[ep  112] soldier      static_B_2020.02.27_18.39.27.csv@168   reward=  158.24 qoe=  85.3 qoe_q=   38.2 eps=0.889 loss=0.1837
[ep  113] longdress    static_B_2020.02.13_13.57.29.csv@2358  reward=   91.76 qoe=   0.0 qoe_q=  -23.5 eps=0.888 loss=0.1600
[ep  114] loot         static_B_2020.02.27_18.39.27.csv@4008  reward=  163.53 qoe=  44.4 qoe_q=   31.3 eps=0.887 loss=0.2167
[ep  115] redandblack  static_B_2020.02.14_13.21.26.csv@524   reward=  186.19 qoe=  24.0 qoe_q=   51.1 eps=0.886 loss=0.1895
[ep  116] soldier      static_B_2020.02.14_13.21.26.csv@44    reward=  187.68 qoe=  30.0 qoe_q=   53.0 eps=0.885 loss=0.1883
[ep  117] longdress    static_B_2020.02.27_18.39.27.csv@1668  reward=  136.92 qoe=  56.0 qoe_q=   23.0 eps=0.884 loss=0.1931
