episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,driving_B_2020.01.16_07.26.43.csv,1594,-149.6508,-149.65,-149.65,0.9985,0.000000
2,loot,static_B_2020.02.14_13.21.26.csv,494,22.6819,22.68,22.68,0.9970,0.000000
3,redandblack,static_B_2019.12.16_13.40.04.csv,301,-10.5946,-10.59,-10.59,0.9955,0.000000
4,soldier,driving_B_2020.02.14_09.38.22.csv,324,-316.3011,-316.30,-316.30,0.9940,3.040772
5,longdress,driving_B_2020.02.13_13.03.24.csv,1747,6.9056,6.91,6.91,0.9924,3.070804
6,loot,driving_B_2020.01.16_09.56.56.csv,104,-101.4110,-101.41,-101.41,0.9909,2.662606
7,redandblack,static_B_2020.02.14_13.21.26.csv,314,34.8311,34.83,34.83,0.9894,2.593693
8,soldier,static_B_2020.02.14_13.21.26.csv,194,35.2250,35.22,35.22,0.9879,2.385583
9,longdress,driving_B_2020.01.16_12.10.03.csv,244,50.7741,50.77,50.77,0.9864,1.942886
10,loot,static_B_2020.02.27_18.39.27.csv,5707,42.8739,42.87,42.87,0.9849,1.751131
11,redandblack,static_B_2020.02.27_18.39.27.csv,3367,28.3157,28.32,28.32,0.9833,1.567811
12,soldier,driving_B_2020.02.13_13.03.24.csv,2188,-439.1444,-439.14,-439.14,0.9818,1.938383
13,longdress,driving_B_2019.12.16_12.27.05.csv,686,-63.8232,-63.82,-63.82,0.9803,2.129839
14,loot,driving_B_2019.12.16_12.27.05.csv,1106,-29.6521,-29.65,-29.65,0.9788,2.093512
15,redandblack,driving_B_2020.01.16_07.26.43.csv,1770,-106.5925,-106.59,-106.59,0.9773,1.987827
16,soldier,driving_B_2020.02.13_15.02.01.csv,1571,-566.1370,-566.14,-566.14,0.9757,2.706550
17,longdress,driving_B_2019.12.17_07.32.39.csv,153,-50.9612,-50.96,-50.96,0.9742,2.711271
18,loot,driving_B_2020.02.13_13.03.24.csv,247,-46.3802,-46.38,-46.38,0.9727,2.468359
19,redandblack,static_B_2020.02.27_18.39.27.csv,1627,34.3272,34.33,34.33,0.9712,2.340753
20,soldier,driving_B_2019.12.16_12.27.05.csv,746,12.2383,12.24,12.24,0.9697,2.254974
21,longdress,driving_B_2019.12.16_12.27.05.csv,986,38.9443,38.94,38.94,0.9681,2.019415
22,loot,driving_B_2020.02.13_15.02.01.csv,851,-33.8295,-33.83,-33.83,0.9666,2.263450
23,redandblack,static_B_2020.02.27_18.39.27.csv,5742,42.3975,42.40,42.40,0.9651,1.826097
24,soldier,driving_B_2020.02.14_09.38.22.csv,24,-91.3446,-91.34,-91.34,0.9636,1.960271
25,longdress,driving_B_2020.02.13_15.02.01.csv,1751,13.1730,13.17,13.17,0.9621,1.876658
26,loot,driving_B_2020.02.14_09.38.22.csv,84,-70.3859,-70.39,-70.39,0.9606,1.952778
27,redandblack,driving_B_2019.12.17_07.32.39.csv,2288,36.1183,36.12,36.12,0.9590,1.472276
28,soldier,static_B_2020.02.27_18.39.27.csv,5227,-4.5281,-4.53,-4.53,0.9575,1.735358
29,longdress,driving_B_2020.01.16_09.56.56.csv,704,22.2547,22.25,22.25,0.9560,1.575769
30,loot,driving_B_2020.02.13_15.02.01.csv,2171,40.5824,40.58,40.58,0.9545,1.682896
31,redandblack,driving_B_2020.01.16_09.56.56.csv,1064,-52.5874,-52.59,-52.59,0.9530,1.509095
32,soldier,static_B_2020.02.27_18.39.27.csv,1267,52.1639,52.16,52.16,0.9514,1.583633
33,longdress,driving_B_2020.02.13_13.03.24.csv,367,-119.2299,-119.23,-119.23,0.9499,1.591229
34,loot,static_B_2020.02.27_18.39.27.csv,3907,28.0251,28.03,28.03,0.9484,1.456961
35,redandblack,static_B_2020.02.27_18.39.27.csv,4027,16.1622,16.16,16.16,0.9469,1.476548
36,soldier,driving_B_2020.02.13_13.03.24.csv,487,-172.7515,-172.75,-172.75,0.9454,1.362319
37,longdress,driving_B_2019.12.17_07.32.39.csv,813,-28.5237,-28.52,-28.52,0.9438,1.600595
38,loot,driving_B_2020.02.13_15.02.01.csv,971,-36.5563,-36.56,-36.56,0.9423,1.517955
39,redandblack,driving_B_2020.02.14_09.38.22.csv,1478,-38.2300,-38.23,-38.23,0.9408,1.530594
40,soldier,driving_B_2020.02.13_15.02.01.csv,371,34.7767,34.78,34.78,0.9393,1.313376
41,longdress,driving_B_2020.01.16_09.56.56.csv,884,-69.0827,-69.08,-69.08,0.9378,1.540063
42,loot,driving_B_2020.02.13_15.02.01.csv,2711,-99.4824,-99.48,-99.48,0.9363,1.384289
43,redandblack,driving_B_2020.02.13_13.03.24.csv,187,-107.3368,-107.34,-107.34,0.9347,1.391739
44,soldier,driving_B_2020.01.16_07.26.43.csv,274,-18.0062,-18.01,-18.01,0.9332,1.423057
45,longdress,static_B_2020.02.14_13.21.26.csv,254,46.1638,46.16,46.16,0.9317,1.382550
46,loot,driving_B_2019.12.17_07.32.39.csv,1593,0.9512,0.95,0.95,0.9302,1.477976
47,redandblack,driving_B_2019.12.17_07.32.39.csv,393,36.8606,36.86,36.86,0.9287,1.163082
48,soldier,static_B_2019.12.16_13.40.04.csv,1381,-137.2594,-137.26,-137.26,0.9271,1.424019
49,longdress,driving_B_2019.12.17_07.32.39.csv,933,-133.8689,-133.87,-133.87,0.9256,1.456796
50,loot,driving_B_2019.12.17_07.32.39.csv,2288,21.8649,21.86,21.86,0.9241,1.378396
51,redandblack,static_B_2019.12.16_13.40.04.csv,361,13.2957,13.30,13.30,0.9226,1.406939
52,soldier,driving_B_2020.01.16_07.26.43.csv,814,-5.4089,-5.41,-5.41,0.9211,1.393028
53,longdress,driving_B_2020.01.16_07.26.43.csv,1714,-87.4712,-87.47,-87.47,0.9195,1.267997
54,loot,static_B_2020.02.27_18.39.27.csv,2527,37.3362,37.34,37.34,0.9180,1.364687
55,redandblack,driving_B_2019.12.17_07.32.39.csv,1773,-99.6751,-99.68,-99.68,0.9165,1.214851
56,soldier,driving_B_2020.02.27_17.30.15.csv,618,-287.1941,-287.19,-287.19,0.9150,1.341833
57,longdress,static_B_2020.02.27_18.39.27.csv,1087,-46.1477,-46.15,-46.15,0.9135,1.374267
58,loot,driving_B_2020.02.14_12.58.17.csv,314,-310.1696,-310.17,-310.17,0.9120,1.276866
