episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,static_B_2020.02.27_18.39.27.csv,5178,31.9981,32.00,32.00,0.9990,0.000000
2,loot,driving_B_2019.12.17_07.32.39.csv,1166,-0.9024,-0.90,-0.90,0.9979,0.000000
3,redandblack,driving_B_2019.12.17_07.32.39.csv,2246,34.5692,34.57,34.57,0.9968,1.189216
4,soldier,static_B_2020.02.27_18.39.27.csv,4518,5.1982,5.20,5.20,0.9957,1.001109
5,longdress,driving_B_2020.01.16_07.26.43.csv,211,-74.0765,-74.08,-74.08,0.9946,0.900765
6,loot,driving_B_2020.02.14_09.38.22.csv,421,-45.3305,-45.33,-45.33,0.9935,1.126453
7,redandblack,driving_B_2020.01.16_09.56.56.csv,1570,7.1262,7.13,7.13,0.9924,1.316922
8,soldier,driving_B_2020.02.13_15.02.01.csv,81,48.5814,48.58,48.58,0.9914,1.131763
9,longdress,static_B_2019.12.16_13.40.04.csv,240,33.4550,33.46,33.46,0.9903,1.052059
10,loot,driving_B_2020.01.16_07.26.43.csv,31,-25.6254,-25.63,-25.63,0.9892,1.100269
11,redandblack,static_B_2020.02.27_18.39.27.csv,1818,-34.3562,-34.36,-34.36,0.9881,1.226962
12,soldier,driving_B_2019.12.17_07.32.39.csv,2066,30.8546,30.85,30.85,0.9870,1.203064
13,longdress,static_B_2020.02.27_18.39.27.csv,318,49.1787,49.18,49.18,0.9859,1.065530
14,loot,static_B_2020.02.27_18.39.27.csv,3558,6.3739,6.37,6.37,0.9848,1.072995
15,redandblack,driving_B_2020.02.13_13.03.24.csv,1879,-586.0626,-586.06,-586.06,0.9838,1.891070
16,soldier,static_B_2020.02.27_18.39.27.csv,378,42.2622,42.26,42.26,0.9827,2.131635
17,longdress,driving_B_2020.02.13_15.02.01.csv,741,-13.3158,-13.32,-13.32,0.9816,2.014850
18,loot,static_B_2020.02.27_18.39.27.csv,2538,31.3412,31.34,31.34,0.9805,2.012518
19,redandblack,static_B_2020.02.14_13.21.26.csv,367,10.9930,10.99,10.99,0.9794,1.930124
20,soldier,driving_B_2020.02.27_17.30.15.csv,150,-580.7271,-580.73,-580.73,0.9783,2.197906
21,longdress,driving_B_2019.12.17_07.32.39.csv,2288,18.0456,18.05,18.05,0.9773,2.619587
22,loot,driving_B_2020.02.13_13.03.24.csv,1519,-50.4165,-50.42,-50.42,0.9762,2.777935
23,redandblack,static_B_2020.02.27_18.39.27.csv,2838,40.8265,40.83,40.83,0.9751,2.686018
24,soldier,driving_B_2020.02.13_15.02.01.csv,261,16.6653,16.67,16.67,0.9740,2.379498
25,longdress,driving_B_2020.01.16_07.26.43.csv,1171,-66.7575,-66.76,-66.76,0.9729,2.524899
26,loot,driving_B_2020.02.27_17.30.15.csv,720,-153.9467,-153.95,-153.95,0.9718,2.385135
27,redandblack,driving_B_2020.02.13_13.03.24.csv,1099,-182.2567,-182.26,-182.26,0.9707,2.594346
28,soldier,driving_B_2020.01.16_09.56.56.csv,76,-141.0631,-141.06,-141.06,0.9697,2.681373
29,longdress,static_B_2020.02.14_13.21.26.csv,667,31.0656,31.07,31.07,0.9686,2.837539
30,loot,driving_B_2020.01.16_07.26.43.csv,871,-58.8722,-58.87,-58.87,0.9675,3.608538
31,redandblack,driving_B_2019.12.16_12.27.05.csv,377,-157.0567,-157.06,-157.06,0.9664,2.671608
32,soldier,static_B_2019.12.16_13.40.04.csv,480,-31.7621,-31.76,-31.76,0.9653,2.775684
33,longdress,driving_B_2020.01.16_09.56.56.csv,136,-67.0323,-67.03,-67.03,0.9642,2.162425
34,loot,static_B_2020.02.27_18.39.27.csv,4038,43.2434,43.24,43.24,0.9632,2.198316
35,redandblack,static_B_2020.02.27_18.39.27.csv,2238,47.0213,47.02,47.02,0.9621,2.712616
36,soldier,static_B_2020.02.27_18.39.27.csv,3918,41.1190,41.12,41.12,0.9610,2.293076
37,longdress,driving_B_2019.12.16_12.27.05.csv,437,-122.4948,-122.49,-122.49,0.9599,2.490653
38,loot,driving_B_2020.01.16_07.26.43.csv,571,-20.8163,-20.82,-20.82,0.9588,2.689742
39,redandblack,static_B_2020.02.27_18.39.27.csv,5058,31.0071,31.01,31.01,0.9577,2.103336
40,soldier,static_B_2019.12.16_13.40.04.csv,60,22.9248,22.92,22.92,0.9566,2.275026
41,longdress,driving_B_2020.02.13_13.03.24.csv,1579,-399.8943,-399.89,-399.89,0.9556,2.530515
42,loot,static_B_2020.02.14_13.21.26.csv,307,8.6471,8.65,8.65,0.9545,2.381974
43,redandblack,static_B_2019.12.16_13.40.04.csv,1904,-11.3870,-11.39,-11.39,0.9534,2.452511
44,soldier,static_B_2020.02.27_18.39.27.csv,4938,19.0563,19.06,19.06,0.9523,2.507818
45,longdress,static_B_2020.02.27_18.39.27.csv,3018,-15.7294,-15.73,-15.73,0.9512,2.514822
46,loot,driving_B_2019.12.17_07.32.39.csv,1226,33.8096,33.81,33.81,0.9501,2.288050
47,redandblack,driving_B_2020.02.13_15.02.01.csv,1341,-161.2964,-161.30,-161.30,0.9490,2.764395
48,soldier,static_B_2019.12.16_13.40.04.csv,1440,32.0079,32.01,32.01,0.9480,2.368889
49,longdress,driving_B_2020.02.14_09.38.22.csv,961,11.9109,11.91,11.91,0.9469,2.056278
50,loot,static_B_2019.12.16_13.40.04.csv,1320,46.1857,46.19,46.19,0.9458,2.186542
51,redandblack,driving_B_2019.12.17_07.32.39.csv,1826,-116.6406,-116.64,-116.64,0.9447,1.771871
52,soldier,driving_B_2020.02.13_15.02.01.csv,2481,-122.4864,-122.49,-122.49,0.9436,2.806463
53,longdress,driving_B_2020.02.13_15.02.01.csv,2301,-433.6404,-433.64,-433.64,0.9425,3.025101
54,loot,static_B_2020.02.27_18.39.27.csv,2058,29.5783,29.58,29.58,0.9415,2.446711
55,redandblack,static_B_2019.12.16_13.40.04.csv,780,48.9505,48.95,48.95,0.9404,2.568341
56,soldier,driving_B_2019.12.17_07.32.39.csv,446,31.0726,31.07,31.07,0.9393,2.311051
57,longdress,driving_B_2020.01.16_09.56.56.csv,1096,-73.7827,-73.78,-73.78,0.9382,2.501835
58,loot,driving_B_2020.02.13_15.02.01.csv,981,-85.7668,-85.77,-85.77,0.9371,2.384742
59,redandblack,driving_B_2020.02.13_13.03.24.csv,1759,36.7393,36.74,36.74,0.9360,2.596100
60,soldier,static_B_2020.02.27_18.39.27.csv,5238,35.0934,35.09,35.09,0.9349,2.415399
61,longdress,static_B_2020.02.27_18.39.27.csv,1878,26.7911,26.79,26.79,0.9339,2.516312
62,loot,static_B_2020.02.27_18.39.27.csv,1698,33.2462,33.25,33.25,0.9328,2.371878
63,redandblack,driving_B_2020.02.27_17.30.15.csv,720,-287.2431,-287.24,-287.24,0.9317,2.203043
64,soldier,static_B_2020.02.27_18.39.27.csv,1578,20.3538,20.35,20.35,0.9306,2.463056
65,longdress,driving_B_2020.02.13_15.02.01.csv,501,-47.3990,-47.40,-47.40,0.9295,2.578096
66,loot,driving_B_2020.01.16_07.26.43.csv,1770,-54.9271,-54.93,-54.93,0.9284,2.408828
67,redandblack,driving_B_2019.12.17_07.32.39.csv,146,-15.1361,-15.14,-15.14,0.9274,2.486313
68,soldier,static_B_2020.02.27_18.39.27.csv,4758,24.6875,24.69,24.69,0.9263,2.056157
69,longdress,driving_B_2019.12.16_12.27.05.csv,1152,-22.8038,-22.80,-22.80,0.9252,2.330024
70,loot,static_B_2020.02.14_13.21.26.csv,187,43.8383,43.84,43.84,0.9241,2.083061
71,redandblack,driving_B_2020.01.16_12.10.03.csv,65,24.0948,24.09,24.09,0.9230,2.104286
72,soldier,driving_B_2020.02.14_09.38.22.csv,781,-29.5212,-29.52,-29.52,0.9219,2.480002
73,longdress,driving_B_2020.02.13_15.02.01.csv,1161,22.2383,22.24,22.24,0.9208,2.256906
74,loot,driving_B_2020.02.13_15.02.01.csv,561,-25.0064,-25.01,-25.01,0.9198,2.047818
75,redandblack,driving_B_2020.02.14_12.58.17.csv,484,-211.0124,-211.01,-211.01,0.9187,2.370915
76,soldier,static_B_2020.02.27_18.39.27.csv,1398,37.2593,37.26,37.26,0.9176,2.212547
77,longdress,driving_B_2020.02.14_09.38.22.csv,1478,-53.8429,-53.84,-53.84,0.9165,2.297030
78,loot,driving_B_2020.01.16_07.26.43.csv,151,-72.8933,-72.89,-72.89,0.9154,2.232986
79,redandblack,driving_B_2020.02.14_09.38.22.csv,541,48.5016,48.50,48.50,0.9143,2.027923
80,soldier,driving_B_2020.01.16_07.26.43.csv,1291,24.0560,24.06,24.06,0.9132,2.354766
81,longdress,driving_B_2020.02.13_15.02.01.csv,2661,-149.2078,-149.21,-149.21,0.9122,2.429264
82,loot,driving_B_2020.01.16_07.26.43.csv,1471,-49.8424,-49.84,-49.84,0.9111,2.489083
83,redandblack,driving_B_2020.02.13_13.03.24.csv,259,-29.0060,-29.01,-29.01,0.9100,2.194001
84,soldier,driving_B_2020.02.14_09.38.22.csv,1381,-114.8405,-114.84,-114.84,0.9089,2.234739
85,longdress,driving_B_2020.02.14_09.38.22.csv,721,47.6783,47.68,47.68,0.9078,2.198703
86,loot,static_B_2020.02.27_18.39.27.csv,1998,39.9279,39.93,39.93,0.9067,2.336493
87,redandblack,static_B_2020.02.27_18.39.27.csv,5538,63.5788,63.58,63.58,0.9057,2.425219
88,soldier,driving_B_2019.12.17_07.32.39.csv,1586,11.1990,11.20,11.20,0.9046,1.964436
89,longdress,driving_B_2020.02.13_15.02.01.csv,1401,-106.5605,-106.56,-106.56,0.9035,1.961319
90,loot,static_B_2020.02.14_13.21.26.csv,427,48.1712,48.17,48.17,0.9024,2.179501
91,redandblack,static_B_2020.02.27_18.39.27.csv,5118,24.1345,24.13,24.13,0.9013,1.961181
92,soldier,driving_B_2020.01.16_09.56.56.csv,496,38.0286,38.03,38.03,0.9002,2.476024
93,longdress,driving_B_2019.12.17_07.32.39.csv,866,-75.8517,-75.85,-75.85,0.8991,1.792664
94,loot,driving_B_2020.02.13_13.03.24.csv,799,-18.9009,-18.90,-18.90,0.8981,2.164866
95,redandblack,driving_B_2019.12.17_07.32.39.csv,1766,-30.2208,-30.22,-30.22,0.8970,2.166220
96,soldier,driving_B_2020.02.27_17.30.15.csv,270,-360.9603,-360.96,-360.96,0.8959,2.162829
97,longdress,driving_B_2019.12.16_12.27.05.csv,797,-25.6804,-25.68,-25.68,0.8948,2.420393
98,loot,driving_B_2020.01.16_09.56.56.csv,1516,29.2941,29.29,29.29,0.8937,1.806821
