# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\scripts\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_005_s48\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_005_s48 --batch-size 64 --coverage-stride 60 --early-stop-patience 3 --epochs 8 --eps-decay-frac 0.6 --eval-every 400 --eval-offsets 3 --eval-seeds 42,43,44 --eval-sequences longdress,loot,redandblack,soldier --gamma 1.0 --hidden 128 --lam 1.0 --lr 0.0001 --mu 4.3 --protocol configs/experiment_protocol.json --reward-spec {"rebuffer_weight": 2.0, "startup_weight": 1.0, "drop_weight": null} --seed 48 --segment-frames 8 --select-by qoe_quality --target-update 3000 --torch-threads 2 --lstm C:\Users\Nima\PointCloudStreaming\models/bandwidth_lstm_s8.pkl
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | validation sequences: ['longdress', 'loot', 'redandblack', 'soldier']
   protocol: 4071599372abeb61 | train files: 13 | validation files: 4 | registered test files: 4 (NOT evaluated) | frames/episode: 300
   coverage stride: 60 samples -> 417 episodes/epoch x 8 epochs = 3336 episodes (~126768 env steps)
   segment: 8 frames/request (38 decisions/episode) | validation offsets/trace: 3 | validation seeds: [42, 43, 44]
   state_dim: 23 | actions: 6 | feature_spec: ['lstm_pred', 'buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   PyTorch CPU threads/trial: 2
   LSTM: models\bandwidth_lstm_s8.pkl
   reward = QoE: (100/N)*sum(q[fixed_log_bitrate]) - 4.3*stall_duration - 2.0*rebuffer_events - 1.0*sum|delta_segment_q| - (100/N)*dropped_frames - 1.0*startup_delay  (gamma=1.0, lr=0.0001, no learner-side scaling)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_005_s48\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_005_s48
==========================================================================================
[validation @ ep 0] untrained: reward=QoE=-16690.86
[ep    1] longdress    static_B_2020.02.27_18.39.27.csv@5702  reward=QoE=   44.55 eps=1.000 loss=0.0000
[ep    2] loot         driving_B_2019.12.16_12.27.05.csv@4     reward=QoE=   19.88 eps=0.999 loss=0.8434
[ep    3] redandblack  static_B_2019.12.16_13.40.04.csv@1683  reward=QoE=   38.80 eps=0.999 loss=0.7937
[ep    4] soldier      driving_B_2019.12.17_07.32.39.csv@262   reward=QoE=  -83.11 eps=0.998 loss=0.9313
[ep    5] longdress    driving_B_2020.02.13_13.03.24.csv@1820  reward=QoE= -762.43 eps=0.998 loss=4.3696
[ep    6] loot         driving_B_2019.12.17_07.32.39.csv@562   reward=QoE=   -3.62 eps=0.997 loss=4.8490
[ep    7] redandblack  driving_B_2019.12.16_12.27.05.csv@1152  reward=QoE=  -26.56 eps=0.997 loss=4.1398
[ep    8] soldier      static_B_2019.12.16_13.40.04.csv@63    reward=QoE=   35.15 eps=0.996 loss=3.5345
[ep    9] longdress    driving_B_2020.01.16_12.10.03.csv@244   reward=QoE=   52.41 eps=0.996 loss=3.2719
[ep   10] loot         driving_B_2020.02.14_09.38.22.csv@935   reward=QoE=   16.79 eps=0.995 loss=2.6022
[ep   11] redandblack  driving_B_2019.12.17_07.32.39.csv@2182  reward=QoE=  -51.94 eps=0.995 loss=2.1014
[ep   12] soldier      static_B_2019.12.16_13.40.04.csv@123   reward=QoE=   22.94 eps=0.994 loss=2.3843
[ep   13] longdress    static_B_2020.02.27_18.39.27.csv@3182  reward=QoE= -221.61 eps=0.994 loss=3.1638
[ep   14] loot         driving_B_2020.01.16_07.26.43.csv@746   reward=QoE=   26.35 eps=0.993 loss=3.2244
[ep   15] redandblack  driving_B_2020.02.14_12.58.17.csv@92    reward=QoE= -151.00 eps=0.993 loss=2.4705
[ep   16] soldier      driving_B_2020.02.13_15.02.01.csv@1008  reward=QoE=   37.94 eps=0.992 loss=2.5287
[ep   17] longdress    driving_B_2020.02.13_15.02.01.csv@2508  reward=QoE= -108.05 eps=0.992 loss=2.2634
[ep   18] loot         driving_B_2019.12.17_07.32.39.csv@2002  reward=QoE=   43.22 eps=0.991 loss=2.2692
[ep   19] redandblack  driving_B_2020.02.13_15.02.01.csv@1848  reward=QoE=   45.09 eps=0.991 loss=2.8455
[ep   20] soldier      driving_B_2020.02.27_17.30.15.csv@351   reward=QoE= -311.80 eps=0.991 loss=2.1376
[ep   21] longdress    static_B_2020.02.27_18.39.27.csv@5402  reward=QoE=   45.51 eps=0.990 loss=2.2556
[ep   22] loot         driving_B_2020.01.16_09.56.56.csv@239   reward=QoE=   34.78 eps=0.990 loss=2.6860
[ep   23] redandblack  driving_B_2019.12.17_07.32.39.csv@1042  reward=QoE=  -25.89 eps=0.989 loss=2.2813
[ep   24] soldier      driving_B_2020.02.13_13.03.24.csv@2120  reward=QoE= -565.36 eps=0.989 loss=2.0230
[ep   25] longdress    static_B_2020.02.27_18.39.27.csv@5582  reward=QoE=   32.75 eps=0.988 loss=2.4815
[ep   26] loot         static_B_2020.02.14_13.21.26.csv@103   reward=QoE=   26.19 eps=0.988 loss=2.6582
[ep   27] redandblack  static_B_2020.02.14_13.21.26.csv@583   reward=QoE=   27.69 eps=0.987 loss=2.7754
[ep   28] soldier      static_B_2020.02.27_18.39.27.csv@5102  reward=QoE=   16.74 eps=0.987 loss=2.5500
[ep   29] longdress    driving_B_2020.01.16_07.26.43.csv@206   reward=QoE= -113.92 eps=0.986 loss=2.5157
[ep   30] loot         driving_B_2020.01.16_09.56.56.csv@119   reward=QoE=  -62.87 eps=0.986 loss=2.4375
[ep   31] redandblack  static_B_2019.12.16_13.40.04.csv@1503  reward=QoE=   22.06 eps=0.985 loss=2.3449
[ep   32] soldier      driving_B_2020.02.14_09.38.22.csv@1355  reward=QoE=   26.08 eps=0.985 loss=2.2691
[ep   33] longdress    driving_B_2019.12.16_12.27.05.csv@364   reward=QoE= -428.08 eps=0.984 loss=2.5318
[ep   34] loot         driving_B_2020.02.13_15.02.01.csv@1488  reward=QoE= -109.56 eps=0.984 loss=2.4936
[ep   35] redandblack  static_B_2020.02.27_18.39.27.csv@3542  reward=QoE=   44.36 eps=0.983 loss=2.0198
[ep   36] soldier      driving_B_2020.02.13_13.03.24.csv@1640  reward=QoE=  -86.64 eps=0.983 loss=2.8631
[ep   37] longdress    driving_B_2020.02.27_17.30.15.csv@111   reward=QoE= -815.04 eps=0.982 loss=2.8862
[ep   38] loot         static_B_2019.12.16_13.40.04.csv@1023  reward=QoE=   26.45 eps=0.982 loss=2.8917
[ep   39] redandblack  driving_B_2020.02.14_09.38.22.csv@515   reward=QoE=   33.44 eps=0.982 loss=3.6445
[ep   40] soldier      static_B_2020.02.14_13.21.26.csv@283   reward=QoE=   21.37 eps=0.981 loss=2.5392
[ep   41] longdress    static_B_2020.02.27_18.39.27.csv@1802  reward=QoE= -247.25 eps=0.981 loss=2.8375
[ep   42] loot         static_B_2020.02.27_18.39.27.csv@5042  reward=QoE=   14.35 eps=0.980 loss=2.3554
[ep   43] redandblack  driving_B_2020.02.14_12.58.17.csv@152   reward=QoE= -278.43 eps=0.980 loss=2.8103
[ep   44] soldier      static_B_2020.02.27_18.39.27.csv@2762  reward=QoE=   29.53 eps=0.979 loss=2.6861
[ep   45] longdress    driving_B_2020.02.13_13.03.24.csv@1460  reward=QoE=  -29.90 eps=0.979 loss=3.3261
[ep   46] loot         driving_B_2020.02.14_12.58.17.csv@332   reward=QoE= -214.57 eps=0.978 loss=3.0898
[ep   47] redandblack  driving_B_2020.01.16_12.10.03.csv@67    reward=QoE=   48.79 eps=0.978 loss=3.1141
[ep   48] soldier      driving_B_2020.02.13_13.03.24.csv@980   reward=QoE=  -87.35 eps=0.977 loss=2.9097
[ep   49] longdress    driving_B_2020.01.16_09.56.56.csv@719   reward=QoE=   27.08 eps=0.977 loss=2.3152
[ep   50] loot         static_B_2020.02.14_13.21.26.csv@463   reward=QoE=   34.82 eps=0.976 loss=3.0144
[ep   51] redandblack  driving_B_2020.01.16_07.26.43.csv@1346  reward=QoE= -164.26 eps=0.976 loss=2.3085
[ep   52] soldier      static_B_2020.02.27_18.39.27.csv@3902  reward=QoE=   22.38 eps=0.975 loss=3.0668
[ep   53] longdress    static_B_2020.02.27_18.39.27.csv@1262  reward=QoE=   26.34 eps=0.975 loss=2.3673
[ep   54] loot         static_B_2020.02.27_18.39.27.csv@302   reward=QoE=   22.29 eps=0.974 loss=2.7274
[ep   55] redandblack  driving_B_2020.02.13_13.03.24.csv@1220  reward=QoE=  -90.02 eps=0.974 loss=2.5657
[ep   56] soldier      static_B_2020.02.27_18.39.27.csv@1022  reward=QoE=   28.76 eps=0.973 loss=2.7075
[ep   57] longdress    driving_B_2020.02.13_15.02.01.csv@348   reward=QoE=   49.58 eps=0.973 loss=2.3855
[ep   58] loot         driving_B_2020.01.16_09.56.56.csv@1079  reward=QoE=  -41.19 eps=0.972 loss=2.2474
[ep   59] redandblack  driving_B_2020.01.16_09.56.56.csv@479   reward=QoE=    9.08 eps=0.972 loss=2.6806
[ep   60] soldier      driving_B_2019.12.16_12.27.05.csv@1144  reward=QoE=  -52.76 eps=0.972 loss=2.7200
[ep   61] longdress    driving_B_2020.02.13_15.02.01.csv@2088  reward=QoE=  -37.80 eps=0.971 loss=2.6009
[ep   62] loot         driving_B_2020.01.16_09.56.56.csv@959   reward=QoE=   24.31 eps=0.971 loss=2.4414
[ep   63] redandblack  static_B_2019.12.16_13.40.04.csv@723   reward=QoE=   26.07 eps=0.970 loss=2.0286
[ep   64] soldier      driving_B_2020.02.14_12.58.17.csv@32    reward=QoE= -141.46 eps=0.970 loss=2.6574
[ep   65] longdress    driving_B_2020.02.27_17.30.15.csv@711   reward=QoE= -422.83 eps=0.969 loss=2.1466
[ep   66] loot         driving_B_2020.01.16_07.26.43.csv@1286  reward=QoE=   19.92 eps=0.969 loss=2.1476
[ep   67] redandblack  static_B_2020.02.27_18.39.27.csv@3662  reward=QoE=   23.82 eps=0.968 loss=2.6579
