episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,static_B_2020.02.13_13.57.29.csv,2657,166.0890,84.00,40.08,0.9987,0.000000
2,loot,static_B_2020.01.16_10.43.34.csv,2214,104.2739,82.08,7.36,0.9975,0.951122
3,redandblack,static_B_2020.01.16_10.43.34.csv,234,161.9226,74.68,31.72,0.9962,0.593173
4,soldier,static_B_2020.02.13_13.57.29.csv,917,99.1967,16.88,0.19,0.9949,0.288678
5,longdress,static_B_2019.12.16_13.40.04.csv,511,174.1746,100.00,44.44,0.9936,0.131444
6,loot,static_B_2020.01.16_10.43.34.csv,2034,138.7540,22.55,-12.14,0.9924,0.103098
7,redandblack,static_B_2019.12.16_13.40.04.csv,871,153.1897,82.03,29.68,0.9911,0.091979
8,soldier,static_B_2020.02.13_13.57.29.csv,317,146.8743,63.83,26.20,0.9898,0.106342
9,longdress,static_B_2020.01.16_10.43.34.csv,2574,167.0478,88.00,41.73,0.9885,0.095354
10,loot,static_B_2019.12.16_13.40.04.csv,1111,59.7744,0.00,-478.11,0.9873,0.120910
11,redandblack,static_B_2020.02.13_13.57.29.csv,2177,144.6552,74.51,22.91,0.9860,0.137673
12,soldier,static_B_2020.02.14_13.21.26.csv,383,161.6969,77.94,35.86,0.9847,0.141917
13,longdress,static_B_2020.02.13_13.57.29.csv,137,135.2343,55.61,23.65,0.9834,0.150008
14,loot,static_B_2020.01.16_10.43.34.csv,654,207.3545,100.00,54.00,0.9821,0.132175
15,redandblack,static_B_2020.02.14_13.21.26.csv,850,125.8476,39.73,2.41,0.9809,0.127303
16,soldier,static_B_2020.02.13_13.57.29.csv,2057,185.1701,100.00,47.12,0.9796,0.114137
17,longdress,static_B_2020.02.13_13.57.29.csv,377,107.8635,13.43,4.32,0.9783,0.130471
18,loot,static_B_2020.02.13_13.57.29.csv,617,103.8046,0.00,-35.03,0.9770,0.150829
19,redandblack,static_B_2020.01.16_10.43.34.csv,774,136.8799,38.64,15.86,0.9758,0.154609
20,soldier,static_B_2020.02.13_13.57.29.csv,1037,128.7391,41.32,6.96,0.9745,0.156660
21,longdress,static_B_2019.12.16_13.40.04.csv,571,157.4182,55.41,16.86,0.9732,0.148023
22,loot,static_B_2020.02.13_13.57.29.csv,857,131.3671,58.57,17.32,0.9719,0.167319
23,redandblack,static_B_2019.12.16_13.40.04.csv,1471,140.9463,11.52,-12.08,0.9707,0.139951
24,soldier,static_B_2020.01.16_10.43.34.csv,2334,165.7959,26.30,-6.92,0.9694,0.152701
25,longdress,static_B_2020.02.13_13.57.29.csv,1817,138.7809,27.95,-5.58,0.9681,0.156195
26,loot,static_B_2020.01.16_10.43.34.csv,114,140.6600,46.14,18.61,0.9668,0.149482
27,redandblack,static_B_2020.02.14_13.21.26.csv,683,133.4208,94.00,28.49,0.9655,0.164678
28,soldier,static_B_2019.12.16_13.40.04.csv,151,84.4175,0.00,-39.49,0.9643,0.140443
29,longdress,static_B_2020.02.14_13.21.26.csv,443,172.6248,78.00,43.49,0.9630,0.127929
