# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\scripts\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_011_s50\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_011_s50 --batch-size 64 --coverage-stride 60 --early-stop-patience 3 --epochs 8 --eps-decay-frac 0.5 --eval-every 400 --eval-offsets 3 --eval-seeds 42,43,44 --eval-sequences longdress,loot,redandblack,soldier --gamma 1.0 --hidden 256 --lam 1.0 --lr 0.0003 --mu 4.3 --protocol configs/experiment_protocol.json --reward-spec {"rebuffer_weight": 2.0, "startup_weight": 1.0, "drop_weight": null} --seed 50 --segment-frames 10 --select-by qoe_quality --target-update 6000 --torch-threads 2 --lstm C:\Users\Nima\PointCloudStreaming\models/bandwidth_lstm_s10.pkl
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | validation sequences: ['longdress', 'loot', 'redandblack', 'soldier']
   protocol: 4071599372abeb61 | train files: 13 | validation files: 4 | registered test files: 4 (NOT evaluated) | frames/episode: 300
   coverage stride: 60 samples -> 417 episodes/epoch x 8 epochs = 3336 episodes (~100080 env steps)
   segment: 10 frames/request (30 decisions/episode) | validation offsets/trace: 3 | validation seeds: [42, 43, 44]
   state_dim: 23 | actions: 6 | feature_spec: ['lstm_pred', 'buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   PyTorch CPU threads/trial: 2
   LSTM: models\bandwidth_lstm_s10.pkl
   reward = QoE: (100/N)*sum(q[fixed_log_bitrate]) - 4.3*stall_duration - 2.0*rebuffer_events - 1.0*sum|delta_segment_q| - (100/N)*dropped_frames - 1.0*startup_delay  (gamma=1.0, lr=0.0003, no learner-side scaling)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_011_s50\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_011_s50
==========================================================================================
[validation @ ep 0] untrained: reward=QoE=-25972.52
[ep    1] longdress    static_B_2020.02.27_18.39.27.csv@3655  reward=QoE=   20.30 eps=0.999 loss=0.0000
[ep    2] loot         driving_B_2020.02.13_13.03.24.csv@1695  reward=QoE=   47.40 eps=0.999 loss=0.0000
[ep    3] redandblack  driving_B_2020.02.13_15.02.01.csv@2092  reward=QoE=  -29.39 eps=0.998 loss=1.7842
[ep    4] soldier      driving_B_2020.02.13_15.02.01.csv@472   reward=QoE=   47.41 eps=0.998 loss=0.9348
[ep    5] longdress    static_B_2019.12.16_13.40.04.csv@1576  reward=QoE=   30.07 eps=0.997 loss=0.6451
[ep    6] loot         driving_B_2020.02.14_09.38.22.csv@494   reward=QoE=  -34.42 eps=0.997 loss=0.8879
[ep    7] redandblack  driving_B_2020.01.16_07.26.43.csv@332   reward=QoE= -138.92 eps=0.996 loss=1.1050
[ep    8] soldier      driving_B_2019.12.17_07.32.39.csv@953   reward=QoE= -197.24 eps=0.995 loss=1.7076
[ep    9] longdress    static_B_2019.12.16_13.40.04.csv@1396  reward=QoE=    5.65 eps=0.995 loss=2.1648
[ep   10] loot         static_B_2020.02.27_18.39.27.csv@5395  reward=QoE=   61.27 eps=0.994 loss=1.7792
[ep   11] redandblack  driving_B_2020.01.16_09.56.56.csv@35    reward=QoE=    2.27 eps=0.994 loss=1.5675
[ep   12] soldier      driving_B_2020.02.13_13.03.24.csv@1215  reward=QoE= -158.38 eps=0.993 loss=1.6850
[ep   13] longdress    static_B_2020.02.14_13.21.26.csv@850   reward=QoE=   25.95 eps=0.993 loss=1.7526
[ep   14] loot         static_B_2019.12.16_13.40.04.csv@136   reward=QoE=   39.62 eps=0.992 loss=1.7861
[ep   15] redandblack  static_B_2020.02.27_18.39.27.csv@115   reward=QoE=   39.69 eps=0.991 loss=1.5661
[ep   16] soldier      driving_B_2019.12.17_07.32.39.csv@713   reward=QoE=  -37.75 eps=0.991 loss=1.6567
[ep   17] longdress    driving_B_2020.01.16_09.56.56.csv@1415  reward=QoE=   26.89 eps=0.990 loss=1.6585
[ep   18] loot         driving_B_2020.02.13_13.03.24.csv@1995  reward=QoE= -152.09 eps=0.990 loss=1.6684
[ep   19] redandblack  driving_B_2019.12.17_07.32.39.csv@2153  reward=QoE=  -71.48 eps=0.989 loss=1.7595
[ep   20] soldier      static_B_2020.02.27_18.39.27.csv@1375  reward=QoE=   28.02 eps=0.989 loss=1.7588
[ep   21] longdress    static_B_2020.02.27_18.39.27.csv@4315  reward=QoE=   34.14 eps=0.988 loss=1.6154
[ep   22] loot         static_B_2020.02.27_18.39.27.csv@715   reward=QoE=   35.79 eps=0.987 loss=1.5242
[ep   23] redandblack  driving_B_2020.01.16_07.26.43.csv@452   reward=QoE= -122.96 eps=0.987 loss=1.6841
[ep   24] soldier      driving_B_2019.12.17_07.32.39.csv@893   reward=QoE= -129.94 eps=0.986 loss=1.5337
[ep   25] longdress    driving_B_2020.02.13_15.02.01.csv@2572  reward=QoE=   33.34 eps=0.986 loss=1.9473
[ep   26] loot         driving_B_2020.02.13_13.03.24.csv@1335  reward=QoE=  -41.78 eps=0.985 loss=1.7149
[ep   27] redandblack  static_B_2020.02.27_18.39.27.csv@1435  reward=QoE=   21.47 eps=0.985 loss=1.6642
[ep   28] soldier      driving_B_2020.01.16_09.56.56.csv@95    reward=QoE= -121.59 eps=0.984 loss=1.8735
[ep   29] longdress    static_B_2020.02.27_18.39.27.csv@2335  reward=QoE= -387.63 eps=0.984 loss=1.8074
[ep   30] loot         driving_B_2020.01.16_07.26.43.csv@572   reward=QoE=   -8.34 eps=0.983 loss=1.8977
[ep   31] redandblack  static_B_2020.02.27_18.39.27.csv@3535  reward=QoE=   48.22 eps=0.982 loss=2.1661
[ep   32] soldier      static_B_2020.02.27_18.39.27.csv@5695  reward=QoE=   46.45 eps=0.982 loss=1.8329
[ep   33] longdress    driving_B_2019.12.17_07.32.39.csv@773   reward=QoE=  -56.31 eps=0.981 loss=1.7540
[ep   34] loot         driving_B_2019.12.17_07.32.39.csv@353   reward=QoE=   25.26 eps=0.981 loss=1.7937
[ep   35] redandblack  static_B_2020.02.27_18.39.27.csv@2755  reward=QoE=   27.51 eps=0.980 loss=1.5611
[ep   36] soldier      driving_B_2020.01.16_07.26.43.csv@512   reward=QoE=  -99.74 eps=0.980 loss=1.7503
[ep   37] longdress    driving_B_2020.02.27_17.30.15.csv@155   reward=QoE= -727.86 eps=0.979 loss=2.4390
[ep   38] loot         driving_B_2019.12.16_12.27.05.csv@555   reward=QoE=  -78.86 eps=0.978 loss=2.0434
[ep   39] redandblack  driving_B_2020.01.16_07.26.43.csv@1770  reward=QoE=  -41.62 eps=0.978 loss=2.6365
[ep   40] soldier      driving_B_2020.02.13_13.03.24.csv@555   reward=QoE= -111.22 eps=0.977 loss=2.3568
[ep   41] longdress    driving_B_2020.02.27_17.30.15.csv@215   reward=QoE= -670.02 eps=0.977 loss=2.4356
[ep   42] loot         driving_B_2020.02.13_15.02.01.csv@2272  reward=QoE=  -73.58 eps=0.976 loss=2.4189
[ep   43] redandblack  static_B_2020.02.27_18.39.27.csv@5742  reward=QoE=   28.11 eps=0.976 loss=2.6971
[ep   44] soldier      driving_B_2020.02.13_13.03.24.csv@195   reward=QoE= -120.56 eps=0.975 loss=2.9776
[ep   45] longdress    static_B_2020.02.27_18.39.27.csv@4375  reward=QoE=   45.03 eps=0.974 loss=2.8331
[ep   46] loot         driving_B_2020.02.13_13.03.24.csv@1755  reward=QoE=   45.85 eps=0.974 loss=2.3001
[ep   47] redandblack  driving_B_2020.02.13_15.02.01.csv@2632  reward=QoE=   33.27 eps=0.973 loss=3.0436
[ep   48] soldier      driving_B_2020.02.13_15.02.01.csv@1792  reward=QoE=   34.86 eps=0.973 loss=2.4388
[ep   49] longdress    driving_B_2020.02.14_12.58.17.csv@800   reward=QoE= -366.15 eps=0.972 loss=2.3008
[ep   50] loot         static_B_2020.02.27_18.39.27.csv@4675  reward=QoE= -197.69 eps=0.972 loss=2.6181
[ep   51] redandblack  static_B_2020.02.27_18.39.27.csv@5215  reward=QoE=  -18.83 eps=0.971 loss=2.6159
[ep   52] soldier      driving_B_2020.02.14_12.58.17.csv@353   reward=QoE= -683.79 eps=0.970 loss=2.8507
[ep   53] longdress    driving_B_2020.02.13_15.02.01.csv@1552  reward=QoE= -554.26 eps=0.970 loss=3.7501
[ep   54] loot         static_B_2020.02.27_18.39.27.csv@1315  reward=QoE=   36.70 eps=0.969 loss=3.2751
[ep   55] redandblack  driving_B_2019.12.16_12.27.05.csv@1095  reward=QoE=   19.12 eps=0.969 loss=2.7022
[ep   56] soldier      static_B_2020.02.27_18.39.27.csv@1795  reward=QoE=  -70.72 eps=0.968 loss=3.4573
[ep   57] longdress    driving_B_2020.02.14_09.38.22.csv@1478  reward=QoE= -100.93 eps=0.968 loss=3.2610
[ep   58] loot         driving_B_2019.12.17_07.32.39.csv@1553  reward=QoE=    1.10 eps=0.967 loss=2.6735
[ep   59] redandblack  driving_B_2020.01.16_09.56.56.csv@1570  reward=QoE=   31.08 eps=0.966 loss=2.9465
[ep   60] soldier      static_B_2020.02.27_18.39.27.csv@4435  reward=QoE=   37.45 eps=0.966 loss=2.6452
[ep   61] longdress    static_B_2019.12.16_13.40.04.csv@1756  reward=QoE=   49.69 eps=0.965 loss=2.7184
[ep   62] loot         static_B_2020.02.27_18.39.27.csv@2935  reward=QoE=   34.63 eps=0.965 loss=2.8637
[ep   63] redandblack  driving_B_2020.02.14_09.38.22.csv@1394  reward=QoE=  -96.72 eps=0.964 loss=2.8710
[ep   64] soldier      driving_B_2019.12.17_07.32.39.csv@1793  reward=QoE= -135.48 eps=0.964 loss=2.5564
[ep   65] longdress    driving_B_2020.01.16_09.56.56.csv@455   reward=QoE=  -82.56 eps=0.963 loss=2.8455
[ep   66] loot         driving_B_2020.01.16_09.56.56.csv@515   reward=QoE=   37.17 eps=0.962 loss=2.8689
[ep   67] redandblack  static_B_2019.12.16_13.40.04.csv@1216  reward=QoE=   37.27 eps=0.962 loss=2.4057
[ep   68] soldier      driving_B_2020.02.13_15.02.01.csv@1612  reward=QoE= -204.28 eps=0.961 loss=2.8376
[ep   69] longdress    driving_B_2019.12.17_07.32.39.csv@1493  reward=QoE= -145.76 eps=0.961 loss=2.5859
[ep   70] loot         driving_B_2020.01.16_09.56.56.csv@395   reward=QoE=  -15.38 eps=0.960 loss=2.3753
[ep   71] redandblack  driving_B_2020.01.16_07.26.43.csv@812   reward=QoE=   36.03 eps=0.960 loss=2.4653
[ep   72] soldier      driving_B_2020.02.14_12.58.17.csv@713   reward=QoE= -346.14 eps=0.959 loss=2.4710
[ep   73] longdress    static_B_2020.02.27_18.39.27.csv@1075  reward=QoE=  -32.19 eps=0.958 loss=2.1438
[ep   74] loot         static_B_2019.12.16_13.40.04.csv@1904  reward=QoE=  -13.53 eps=0.958 loss=3.1931
[ep   75] redandblack  driving_B_2020.02.14_09.38.22.csv@14    reward=QoE=  -97.98 eps=0.957 loss=2.9032
[ep   76] soldier      static_B_2020.02.27_18.39.27.csv@3595  reward=QoE=   32.63 eps=0.957 loss=2.5777
[ep   77] longdress    driving_B_2019.12.16_12.27.05.csv@735   reward=QoE=   30.56 eps=0.956 loss=2.4783
[ep   78] loot         static_B_2020.02.27_18.39.27.csv@3835  reward=QoE=   37.64 eps=0.956 loss=2.6358
[ep   79] redandblack  driving_B_2020.01.16_07.26.43.csv@1112  reward=QoE=   13.27 eps=0.955 loss=2.1301
[ep   80] soldier      driving_B_2019.12.16_12.27.05.csv@435   reward=QoE= -300.00 eps=0.954 loss=2.6670
[ep   81] longdress    driving_B_2020.02.13_15.02.01.csv@1372  reward=QoE= -105.42 eps=0.954 loss=3.2071
