episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,driving_B_2020.01.16_07.26.43.csv,1594,-0.3336,0.00,-134.76,0.9995,0.000000
2,loot,static_B_2020.02.14_13.21.26.csv,494,107.2961,6.00,24.91,0.9991,0.495429
3,redandblack,static_B_2019.12.16_13.40.04.csv,301,104.2805,8.47,-1.78,0.9986,0.485487
4,soldier,driving_B_2020.02.14_09.38.22.csv,324,-52.9996,0.00,-297.22,0.9981,0.420233
5,longdress,driving_B_2020.02.13_13.03.24.csv,1747,135.3603,27.65,13.41,0.9976,0.392971
6,loot,driving_B_2020.01.16_09.56.56.csv,104,45.5056,0.00,-89.56,0.9972,0.385093
7,redandblack,static_B_2020.02.14_13.21.26.csv,314,144.3860,48.00,38.33,0.9967,0.338941
8,soldier,static_B_2020.02.14_13.21.26.csv,194,141.8781,32.00,32.25,0.9962,0.313406
9,longdress,driving_B_2020.01.16_12.10.03.csv,244,184.1753,100.00,48.86,0.9957,0.287612
10,loot,static_B_2020.02.27_18.39.27.csv,5707,156.9684,100.00,38.96,0.9953,0.287904
11,redandblack,static_B_2020.02.27_18.39.27.csv,3367,153.9365,100.00,38.62,0.9948,0.262827
12,soldier,driving_B_2020.02.13_13.03.24.csv,2188,-62.0405,0.00,-276.52,0.9943,0.253689
13,longdress,driving_B_2019.12.16_12.27.05.csv,686,70.9735,0.00,-42.85,0.9938,0.282322
14,loot,driving_B_2019.12.16_12.27.05.csv,1106,94.1554,0.00,-18.91,0.9934,0.268779
15,redandblack,driving_B_2020.01.16_07.26.43.csv,1770,31.4133,0.00,-90.48,0.9929,0.269199
16,soldier,driving_B_2020.02.13_15.02.01.csv,1571,-11.4498,0.00,-513.10,0.9924,0.280235
17,longdress,driving_B_2019.12.17_07.32.39.csv,153,95.4027,5.51,-10.95,0.9919,0.287938
18,loot,driving_B_2020.02.13_13.03.24.csv,247,51.5467,0.00,-30.94,0.9915,0.291399
19,redandblack,static_B_2020.02.27_18.39.27.csv,1627,155.4000,68.11,28.31,0.9910,0.281977
20,soldier,driving_B_2019.12.16_12.27.05.csv,746,140.0362,100.00,33.11,0.9905,0.279706
21,longdress,driving_B_2019.12.16_12.27.05.csv,986,170.5923,86.04,46.43,0.9900,0.264024
22,loot,driving_B_2020.02.13_15.02.01.csv,851,85.3683,0.00,-11.66,0.9896,0.268110
23,redandblack,static_B_2020.02.27_18.39.27.csv,5742,169.9685,72.97,42.11,0.9891,0.257004
24,soldier,driving_B_2020.02.14_09.38.22.csv,24,19.4700,0.00,-136.23,0.9886,0.255436
25,longdress,driving_B_2020.02.13_15.02.01.csv,1751,142.6956,48.18,13.09,0.9881,0.252978
26,loot,driving_B_2020.02.14_09.38.22.csv,84,77.3896,0.00,-51.59,0.9877,0.255548
27,redandblack,driving_B_2019.12.17_07.32.39.csv,2288,152.1228,66.38,33.96,0.9872,0.250315
28,soldier,static_B_2020.02.27_18.39.27.csv,5227,133.4069,29.53,0.39,0.9867,0.259549
29,longdress,driving_B_2020.01.16_09.56.56.csv,704,143.5092,94.00,31.83,0.9862,0.249194
30,loot,driving_B_2020.02.13_15.02.01.csv,2171,195.0976,100.00,55.87,0.9858,0.253776
31,redandblack,driving_B_2020.01.16_09.56.56.csv,1064,63.0885,0.00,-25.18,0.9853,0.250167
32,soldier,static_B_2020.02.27_18.39.27.csv,1267,181.2488,68.00,52.18,0.9848,0.242797
33,longdress,driving_B_2020.02.13_13.03.24.csv,367,46.4547,0.00,-106.41,0.9843,0.236752
34,loot,static_B_2020.02.27_18.39.27.csv,3907,142.2631,84.00,34.45,0.9839,0.232388
35,redandblack,static_B_2020.02.27_18.39.27.csv,4027,148.4285,80.22,32.42,0.9834,0.236809
36,soldier,driving_B_2020.02.13_13.03.24.csv,487,-9.9364,0.00,-119.38,0.9829,0.241748
37,longdress,driving_B_2019.12.17_07.32.39.csv,813,22.6886,0.00,-62.39,0.9825,0.256153
38,loot,driving_B_2020.02.13_15.02.01.csv,971,105.9754,4.79,1.60,0.9820,0.245778
39,redandblack,driving_B_2020.02.14_09.38.22.csv,1478,45.2147,0.00,-54.17,0.9815,0.229757
40,soldier,driving_B_2020.02.13_15.02.01.csv,371,122.3705,34.00,30.54,0.9810,0.239864
41,longdress,driving_B_2020.01.16_09.56.56.csv,884,47.7562,0.00,-102.32,0.9806,0.240455
42,loot,driving_B_2020.02.13_15.02.01.csv,2711,41.3447,0.00,-74.79,0.9801,0.239260
43,redandblack,driving_B_2020.02.13_13.03.24.csv,187,26.0936,0.00,-110.05,0.9796,0.233543
44,soldier,driving_B_2020.01.16_07.26.43.csv,274,93.5212,0.00,-37.29,0.9791,0.266432
45,longdress,static_B_2020.02.14_13.21.26.csv,254,124.0711,14.00,30.68,0.9787,0.252032
46,loot,driving_B_2019.12.17_07.32.39.csv,1593,135.9507,27.55,15.83,0.9782,0.235342
47,redandblack,driving_B_2019.12.17_07.32.39.csv,393,154.8942,62.00,39.53,0.9777,0.239041
48,soldier,static_B_2019.12.16_13.40.04.csv,1381,128.5896,0.00,-87.02,0.9772,0.246084
49,longdress,driving_B_2019.12.17_07.32.39.csv,933,20.4496,0.00,-128.38,0.9768,0.234919
50,loot,driving_B_2019.12.17_07.32.39.csv,2288,176.4682,80.00,50.45,0.9763,0.244793
51,redandblack,static_B_2019.12.16_13.40.04.csv,361,117.2123,41.85,10.50,0.9758,0.232584
52,soldier,driving_B_2020.01.16_07.26.43.csv,814,132.8464,46.56,19.94,0.9753,0.221141
53,longdress,driving_B_2020.01.16_07.26.43.csv,1714,66.8426,0.00,-55.72,0.9749,0.231099
54,loot,static_B_2020.02.27_18.39.27.csv,2527,136.7948,32.00,32.94,0.9744,0.236575
55,redandblack,driving_B_2019.12.17_07.32.39.csv,1773,57.3588,0.00,-33.61,0.9739,0.239218
56,soldier,driving_B_2020.02.27_17.30.15.csv,618,-24.6829,0.00,-437.63,0.9734,0.236114
57,longdress,static_B_2020.02.27_18.39.27.csv,1087,69.7402,0.00,-34.18,0.9730,0.235784
58,loot,driving_B_2020.02.14_12.58.17.csv,314,-76.7456,0.00,-297.10,0.9725,0.233644
59,redandblack,static_B_2020.02.27_18.39.27.csv,4327,181.0035,100.00,49.53,0.9720,0.245679
60,soldier,driving_B_2019.12.17_07.32.39.csv,1533,57.2995,0.00,-22.65,0.9715,0.242363
61,longdress,driving_B_2019.12.17_07.32.39.csv,1953,88.2929,8.97,-19.81,0.9711,0.244604
62,loot,driving_B_2020.01.16_09.56.56.csv,584,170.2690,67.01,43.09,0.9706,0.232964
63,redandblack,static_B_2020.02.27_18.39.27.csv,3187,166.9444,0.00,-160.87,0.9701,0.224427
64,soldier,driving_B_2020.02.13_13.03.24.csv,1807,-170.0340,0.00,-828.74,0.9696,0.215979
65,longdress,driving_B_2019.12.16_12.27.05.csv,326,72.9666,0.00,-47.47,0.9692,0.220593
66,loot,driving_B_2020.01.16_09.56.56.csv,1424,157.2009,85.19,36.04,0.9687,0.217422
67,redandblack,static_B_2020.02.27_18.39.27.csv,127,106.4035,2.00,22.21,0.9682,0.203872
68,soldier,driving_B_2020.01.16_09.56.56.csv,764,111.2970,12.28,3.46,0.9677,0.208831
69,longdress,driving_B_2020.02.14_09.38.22.csv,444,130.8537,26.96,5.22,0.9673,0.229486
70,loot,driving_B_2020.02.13_15.02.01.csv,911,83.1749,0.00,13.87,0.9668,0.214391
71,redandblack,static_B_2020.02.27_18.39.27.csv,3307,141.1626,60.00,34.30,0.9663,0.222604
72,soldier,driving_B_2019.12.16_12.27.05.csv,866,142.8292,10.00,37.23,0.9658,0.202601
73,longdress,driving_B_2020.02.13_15.02.01.csv,1871,39.4843,0.00,-53.74,0.9654,0.230067
74,loot,static_B_2020.02.27_18.39.27.csv,2887,185.7916,82.61,48.22,0.9649,0.211738
75,redandblack,driving_B_2020.02.13_13.03.24.csv,1147,13.4748,0.00,-93.58,0.9644,0.205515
76,soldier,static_B_2019.12.16_13.40.04.csv,1861,53.8215,0.00,-286.01,0.9639,0.205171
77,longdress,static_B_2020.02.27_18.39.27.csv,3247,183.3508,70.00,51.19,0.9635,0.212817
78,loot,static_B_2020.02.14_13.21.26.csv,14,175.5376,73.07,38.01,0.9630,0.225769
79,redandblack,driving_B_2020.02.13_15.02.01.csv,1631,16.0619,0.00,-165.23,0.9625,0.200613
80,soldier,static_B_2020.02.27_18.39.27.csv,1327,185.1027,100.00,51.49,0.9620,0.217622
81,longdress,driving_B_2020.02.13_13.03.24.csv,1987,-30.0531,0.00,-345.00,0.9616,0.410936
82,loot,static_B_2020.02.27_18.39.27.csv,367,167.8953,100.00,43.57,0.9611,0.338491
83,redandblack,driving_B_2020.02.13_15.02.01.csv,11,176.7983,83.36,44.57,0.9606,0.284016
84,soldier,driving_B_2020.02.13_15.02.01.csv,1811,195.5286,85.86,55.82,0.9601,0.276397
85,longdress,static_B_2020.02.27_18.39.27.csv,4567,151.4456,68.19,35.74,0.9597,0.295490
86,loot,driving_B_2020.02.14_09.38.22.csv,204,4.0427,0.00,-150.05,0.9592,0.269426
87,redandblack,driving_B_2020.02.13_13.03.24.csv,1507,58.9402,0.00,-60.89,0.9587,0.263900
88,soldier,driving_B_2020.02.14_12.58.17.csv,800,-14.7713,0.00,-297.98,0.9582,0.256609
89,longdress,driving_B_2019.12.16_12.27.05.csv,926,111.1082,49.29,16.49,0.9578,0.264706
90,loot,static_B_2020.02.27_18.39.27.csv,1387,119.0513,0.00,28.14,0.9573,0.277034
91,redandblack,driving_B_2019.12.17_07.32.39.csv,1113,164.1552,85.50,38.14,0.9568,0.264409
92,soldier,driving_B_2019.12.16_12.27.05.csv,566,-14.2005,0.00,-178.91,0.9563,0.263736
