episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,driving_B_2019.12.17_07.32.39.csv,1943,84.2593,0.00,-29.27,0.9999,0.000000
2,loot,driving_B_2020.01.16_07.26.43.csv,340,25.4188,0.00,-140.53,0.9997,0.482426
3,redandblack,static_B_2020.02.27_18.39.27.csv,2075,121.1490,56.00,27.50,0.9996,0.512472
4,soldier,static_B_2019.12.16_13.40.04.csv,1520,158.2302,100.00,41.42,0.9994,0.524615
5,longdress,driving_B_2020.02.14_09.38.22.csv,621,113.0367,27.37,5.42,0.9993,0.444538
6,loot,driving_B_2019.12.17_07.32.39.csv,743,110.0644,58.30,16.59,0.9991,0.361608
7,redandblack,driving_B_2020.01.16_12.10.03.csv,244,125.1996,26.00,32.68,0.9990,0.296113
8,soldier,driving_B_2020.01.16_12.10.03.csv,15,138.3960,80.16,27.65,0.9989,0.260554
9,longdress,driving_B_2020.02.14_09.38.22.csv,681,123.8595,71.35,18.41,0.9987,0.222290
10,loot,driving_B_2019.12.16_14.23.32.csv,677,140.9340,0.00,36.16,0.9986,0.213959
11,redandblack,static_B_2020.02.27_18.39.27.csv,2495,92.0575,0.00,16.27,0.9984,0.197604
12,soldier,static_B_2020.02.27_18.39.27.csv,3815,124.4458,56.12,16.08,0.9983,0.216646
13,longdress,driving_B_2020.02.13_15.02.01.csv,2010,139.1113,81.28,30.13,0.9982,0.223192
14,loot,driving_B_2019.12.16_14.23.32.csv,1217,176.0013,100.00,47.14,0.9980,0.196388
15,redandblack,driving_B_2020.01.16_07.26.43.csv,1770,18.5386,0.00,-70.46,0.9979,0.204359
16,soldier,driving_B_2019.12.17_07.32.39.csv,1763,-1.6116,0.00,-106.33,0.9977,0.223054
17,longdress,driving_B_2019.12.16_14.23.32.csv,1517,84.8067,0.00,-23.85,0.9976,0.238605
18,loot,static_B_2020.02.27_18.39.27.csv,1535,191.1225,100.00,55.56,0.9974,0.228557
19,redandblack,driving_B_2019.12.16_14.23.32.csv,557,133.2267,31.87,8.24,0.9973,0.225280
20,soldier,static_B_2020.02.14_13.21.26.csv,283,148.4857,20.00,39.51,0.9972,0.209363
21,longdress,driving_B_2020.02.13_15.02.01.csv,2430,1.1275,0.00,-422.49,0.9970,0.245677
22,loot,driving_B_2020.02.13_15.02.01.csv,270,114.6013,71.38,23.48,0.9969,0.235527
23,redandblack,driving_B_2020.02.14_12.58.17.csv,605,98.9032,49.12,9.93,0.9967,0.234137
24,soldier,driving_B_2020.01.16_09.56.56.csv,1077,52.4084,0.00,-80.75,0.9966,0.236938
25,longdress,driving_B_2020.02.13_13.03.24.csv,524,11.2171,0.00,-97.39,0.9964,0.245854
26,loot,static_B_2020.02.27_18.39.27.csv,935,83.0483,6.00,17.26,0.9963,0.243630
27,redandblack,static_B_2020.02.27_18.39.27.csv,695,141.5466,36.00,33.33,0.9962,0.249397
28,soldier,static_B_2019.12.16_13.40.04.csv,1640,171.8888,100.00,42.05,0.9960,0.231151
29,longdress,static_B_2020.02.27_18.39.27.csv,2015,136.8928,45.36,26.12,0.9959,0.222039
30,loot,static_B_2020.02.13_13.57.29.csv,1274,159.0763,80.07,37.04,0.9957,0.233654
31,redandblack,static_B_2020.02.27_18.39.27.csv,4355,145.2336,82.86,32.68,0.9956,0.214620
32,soldier,static_B_2020.02.27_18.39.27.csv,1895,136.5910,40.00,34.44,0.9954,0.214014
33,longdress,driving_B_2019.12.16_11.49.59.csv,151,-17.5246,0.00,-127.68,0.9953,0.230593
34,loot,static_B_2020.02.27_18.39.27.csv,4415,141.9582,48.00,36.42,0.9952,0.228543
35,redandblack,driving_B_2020.02.13_15.02.01.csv,1890,117.8081,39.66,11.33,0.9950,0.219439
36,soldier,static_B_2020.02.13_13.57.29.csv,914,112.2674,10.41,1.02,0.9949,0.217262
37,longdress,driving_B_2019.12.17_07.32.39.csv,1343,142.3466,62.39,28.70,0.9947,0.220942
38,loot,static_B_2020.02.27_18.39.27.csv,215,131.9518,8.00,33.30,0.9946,0.211446
39,redandblack,driving_B_2019.12.17_07.32.39.csv,863,102.9670,4.94,4.54,0.9945,0.210734
40,soldier,driving_B_2020.02.27_17.30.15.csv,274,-64.9774,0.00,-297.64,0.9943,0.218917
41,longdress,static_B_2019.12.16_13.40.04.csv,1400,129.7158,62.79,6.85,0.9942,0.223698
42,loot,static_B_2020.02.14_13.21.26.csv,223,107.6818,0.00,24.15,0.9940,0.214321
43,redandblack,driving_B_2020.02.14_09.38.22.csv,261,3.6003,0.00,-197.45,0.9939,0.216287
44,soldier,driving_B_2020.02.13_13.03.24.csv,404,21.3188,0.00,-73.31,0.9937,0.237923
45,longdress,static_B_2020.02.27_18.39.27.csv,3155,90.4379,0.00,-347.40,0.9936,0.228800
46,loot,static_B_2020.02.27_18.39.27.csv,3515,206.4728,100.00,56.69,0.9935,0.231775
47,redandblack,driving_B_2019.12.16_14.23.32.csv,317,185.5729,100.00,51.44,0.9933,0.236056
48,soldier,static_B_2019.12.16_13.40.04.csv,1040,154.9706,63.64,38.43,0.9932,0.218185
49,longdress,driving_B_2019.12.17_07.32.39.csv,2288,152.8129,53.11,29.02,0.9930,0.213165
50,loot,static_B_2020.02.27_18.39.27.csv,275,177.8955,100.00,46.05,0.9929,0.227668
51,redandblack,driving_B_2020.01.16_09.56.56.csv,597,170.7462,80.43,41.75,0.9927,0.235733
52,soldier,driving_B_2020.02.13_13.03.24.csv,1964,-82.2935,0.00,-370.56,0.9926,0.204671
53,longdress,driving_B_2020.02.14_07.29.00.csv,1729,94.1048,0.00,-14.95,0.9925,0.216767
54,loot,static_B_2020.02.27_18.39.27.csv,1055,172.8773,100.00,46.60,0.9923,0.222719
55,redandblack,driving_B_2020.02.14_09.38.22.csv,561,141.3934,83.00,30.86,0.9922,0.220376
56,soldier,driving_B_2020.01.16_07.26.43.csv,1720,77.3789,0.00,-60.22,0.9920,0.227161
57,longdress,static_B_2020.02.13_13.57.29.csv,794,109.3771,32.00,-4.73,0.9919,0.229491
58,loot,driving_B_2019.12.17_07.32.39.csv,203,146.5457,53.55,28.60,0.9917,0.212397
59,redandblack,driving_B_2020.02.14_07.29.00.csv,1129,56.2056,0.00,-53.17,0.9916,0.221903
60,soldier,driving_B_2020.02.27_17.30.15.csv,94,-83.6672,0.00,-405.26,0.9915,0.219396
61,longdress,driving_B_2020.02.14_07.29.00.csv,1970,-30.4151,0.00,-321.83,0.9913,0.225260
62,loot,driving_B_2020.01.16_09.56.56.csv,57,21.1204,0.00,-59.60,0.9912,0.230795
63,redandblack,driving_B_2020.02.14_07.29.00.csv,1009,15.0284,0.00,-115.40,0.9910,0.213690
64,soldier,static_B_2020.02.14_13.21.26.csv,850,151.2563,70.26,26.52,0.9909,0.228290
65,longdress,driving_B_2019.12.16_14.23.32.csv,617,89.0837,1.58,-0.88,0.9907,0.235025
66,loot,driving_B_2020.02.14_07.29.00.csv,1609,193.1161,98.00,55.57,0.9906,0.204297
67,redandblack,driving_B_2019.12.17_07.32.39.csv,503,28.1171,0.00,-82.30,0.9905,0.223519
68,soldier,driving_B_2019.12.16_14.23.32.csv,1637,177.5726,72.00,47.89,0.9903,0.216564
69,longdress,driving_B_2020.02.13_15.02.01.csv,1410,-26.1402,0.00,-188.45,0.9902,0.230562
70,loot,driving_B_2020.02.14_12.58.17.csv,365,-35.5844,0.00,-262.21,0.9900,0.232442
71,redandblack,static_B_2020.02.27_18.39.27.csv,2615,189.9541,88.00,54.14,0.9899,0.232942
72,soldier,static_B_2020.02.27_18.39.27.csv,4535,182.1940,100.00,45.89,0.9898,0.216176
73,longdress,static_B_2020.02.13_13.57.29.csv,2354,105.0623,28.66,10.43,0.9896,0.217860
74,loot,driving_B_2020.02.13_15.02.01.csv,1050,182.8476,100.00,51.54,0.9895,0.219082
75,redandblack,driving_B_2020.02.13_15.02.01.csv,2550,170.4788,52.83,21.36,0.9893,0.215723
76,soldier,driving_B_2019.12.16_12.27.05.csv,894,148.0816,60.00,36.89,0.9892,0.229276
77,longdress,driving_B_2020.01.16_12.10.03.csv,75,162.0370,66.00,43.70,0.9890,0.202865
78,loot,driving_B_2020.02.14_12.58.17.csv,65,-1.6289,0.00,-175.99,0.9889,0.216041
79,redandblack,driving_B_2019.12.16_14.23.32.csv,797,134.3230,61.82,26.47,0.9888,0.208876
80,soldier,driving_B_2019.12.16_14.23.32.csv,1697,-35.7667,0.00,-407.91,0.9886,0.208560
81,longdress,driving_B_2019.12.16_14.23.32.csv,2417,93.5375,0.00,-13.73,0.9885,0.456017
82,loot,driving_B_2020.02.13_13.03.24.csv,1064,54.0482,0.00,-49.20,0.9883,0.356667
83,redandblack,driving_B_2020.01.16_09.56.56.csv,1197,172.3644,100.00,44.39,0.9882,0.305502
84,soldier,driving_B_2020.02.13_15.02.01.csv,990,125.4861,14.66,-13.35,0.9880,0.295144
85,longdress,static_B_2020.02.13_13.57.29.csv,2834,164.1308,100.00,44.80,0.9879,0.307524
86,loot,driving_B_2019.12.16_11.49.59.csv,91,122.7357,37.05,16.73,0.9878,0.277156
87,redandblack,driving_B_2020.02.27_17.30.15.csv,694,-33.2053,0.00,-214.52,0.9876,0.265981
88,soldier,driving_B_2019.12.16_12.27.05.csv,834,187.8682,84.68,46.03,0.9875,0.290784
89,longdress,driving_B_2020.02.13_15.02.01.csv,1170,141.6943,66.52,28.23,0.9873,0.271860
90,loot,static_B_2019.12.16_13.40.04.csv,680,127.5549,0.00,29.66,0.9872,0.272714
91,redandblack,driving_B_2020.02.13_15.02.01.csv,630,38.3008,0.00,-42.13,0.9870,0.276454
92,soldier,driving_B_2020.02.14_07.29.00.csv,1970,-28.0383,0.00,-259.67,0.9869,0.260310
93,longdress,driving_B_2020.02.13_13.03.24.csv,584,35.6002,0.00,-99.19,0.9868,0.269463
94,loot,driving_B_2020.02.13_15.02.01.csv,2754,41.4515,0.00,-43.72,0.9866,0.251272
95,redandblack,driving_B_2019.12.16_14.23.32.csv,197,110.0862,0.00,26.08,0.9865,0.258984
96,soldier,driving_B_2019.12.17_07.32.39.csv,1403,85.3793,42.87,-29.34,0.9863,0.253017
97,longdress,static_B_2020.02.27_18.39.27.csv,4895,103.3727,5.08,-19.50,0.9862,0.253299
98,loot,driving_B_2020.02.13_13.03.24.csv,104,51.8059,0.00,-62.16,0.9860,0.258968
99,redandblack,driving_B_2020.02.14_09.38.22.csv,321,-10.1235,0.00,-147.67,0.9859,0.248443
100,soldier,static_B_2020.02.13_13.57.29.csv,1514,100.3109,0.00,-12.77,0.9858,0.281775
101,longdress,static_B_2020.02.27_18.39.27.csv,4475,121.7558,23.59,8.64,0.9856,0.258460
102,loot,static_B_2020.02.27_18.39.27.csv,1715,162.1931,81.08,40.21,0.9855,0.246262
103,redandblack,driving_B_2020.02.13_13.03.24.csv,224,35.9890,0.00,-23.39,0.9853,0.246530
104,soldier,driving_B_2019.12.16_14.23.32.csv,1157,104.0309,9.77,-3.66,0.9852,0.252069
105,longdress,driving_B_2020.02.14_07.29.00.csv,889,135.5133,36.00,33.58,0.9851,0.251967
106,loot,driving_B_2020.02.13_13.03.24.csv,1484,114.8066,34.48,-0.34,0.9849,0.244178
107,redandblack,static_B_2020.02.27_18.39.27.csv,875,186.1872,83.41,47.25,0.9848,0.252044
108,soldier,static_B_2020.02.13_13.57.29.csv,1874,120.6722,14.00,25.08,0.9846,0.229891
109,longdress,driving_B_2019.12.16_14.23.32.csv,17,183.3002,98.00,50.47,0.9845,0.244732
110,loot,static_B_2019.12.16_13.40.04.csv,1880,75.7018,0.00,-162.81,0.9843,0.246618
111,redandblack,static_B_2020.02.13_13.57.29.csv,1994,137.4767,40.00,35.62,0.9842,0.247675
112,soldier,driving_B_2019.12.16_14.23.32.csv,437,148.5866,42.11,30.30,0.9841,0.237597
113,longdress,driving_B_2020.01.16_07.26.43.csv,1360,-4.1319,0.00,-137.41,0.9839,0.245407
114,loot,driving_B_2020.02.13_13.03.24.csv,44,54.5924,0.00,-44.52,0.9838,0.244104
115,redandblack,driving_B_2020.02.14_09.38.22.csv,81,15.4927,0.00,-88.69,0.9836,0.249128
116,soldier,static_B_2020.02.27_18.39.27.csv,5135,180.4845,100.00,50.08,0.9835,0.239020
117,longdress,driving_B_2019.12.16_12.27.05.csv,1014,139.0622,100.00,32.98,0.9833,0.231248
118,loot,driving_B_2019.12.17_07.32.39.csv,1883,161.4928,50.38,27.24,0.9832,0.236660
119,redandblack,static_B_2020.02.27_18.39.27.csv,2735,125.1979,0.00,28.14,0.9831,0.250253
120,soldier,driving_B_2019.12.16_14.23.32.csv,137,169.5788,60.00,46.37,0.9829,0.216560
121,longdress,static_B_2020.02.27_18.39.27.csv,1955,136.4425,45.02,27.35,0.9828,0.244551
122,loot,static_B_2019.12.16_13.40.04.csv,1580,125.5483,18.00,29.78,0.9826,0.225040
123,redandblack,static_B_2020.02.27_18.39.27.csv,4055,116.4149,0.00,27.63,0.9825,0.237947
124,soldier,driving_B_2020.02.14_09.38.22.csv,1478,45.3864,0.00,-62.75,0.9823,0.232634
125,longdress,static_B_2020.02.13_13.57.29.csv,614,135.7696,53.83,20.98,0.9822,0.236636
126,loot,static_B_2020.02.14_13.21.26.csv,43,88.8423,0.00,16.52,0.9821,0.230372
127,redandblack,static_B_2020.02.13_13.57.29.csv,194,134.6276,35.37,22.83,0.9819,0.222936
128,soldier,driving_B_2020.02.13_15.02.01.csv,2610,211.4122,100.00,59.90,0.9818,0.236045
129,longdress,driving_B_2020.01.16_07.26.43.csv,1120,96.5907,0.00,-24.35,0.9816,0.231914
130,loot,driving_B_2020.02.13_13.03.24.csv,2188,-51.2862,0.00,-190.22,0.9815,0.219300
131,redandblack,driving_B_2020.02.14_12.58.17.csv,425,-29.6085,0.00,-482.89,0.9814,0.245480
132,soldier,static_B_2020.02.13_13.57.29.csv,494,132.4549,16.73,14.39,0.9812,0.233025
133,longdress,static_B_2019.12.16_13.40.04.csv,80,144.3726,10.00,37.80,0.9811,0.239020
134,loot,static_B_2019.12.16_13.40.04.csv,500,88.9571,50.00,-12.61,0.9809,0.217946
135,redandblack,driving_B_2019.12.17_07.32.39.csv,1103,107.4094,21.73,0.55,0.9808,0.217106
136,soldier,static_B_2020.02.13_13.57.29.csv,2594,162.8391,81.25,36.90,0.9806,0.232330
137,longdress,driving_B_2019.12.16_14.23.32.csv,2297,86.5823,0.00,-59.17,0.9805,0.228798
138,loot,driving_B_2019.12.17_07.32.39.csv,83,92.8677,36.80,3.43,0.9804,0.220400
139,redandblack,static_B_2020.02.14_13.21.26.csv,463,200.3583,100.00,59.11,0.9802,0.226742
140,soldier,driving_B_2019.12.16_14.23.32.csv,1097,111.0716,66.25,10.32,0.9801,0.223922
141,longdress,driving_B_2020.02.13_13.03.24.csv,1844,-136.1470,0.00,-778.65,0.9799,0.221005
142,loot,driving_B_2020.01.16_09.56.56.csv,357,104.1719,0.00,-35.49,0.9798,0.217340
143,redandblack,static_B_2020.02.14_13.21.26.csv,823,134.4677,0.00,34.54,0.9796,0.223099
144,soldier,driving_B_2020.02.13_15.02.01.csv,390,155.2679,38.00,38.89,0.9795,0.202155
145,longdress,driving_B_2020.02.13_15.02.01.csv,510,93.9160,47.16,0.93,0.9794,0.243150
146,loot,driving_B_2020.02.14_09.38.22.csv,1041,105.4164,0.00,-15.23,0.9792,0.213236
147,redandblack,static_B_2020.02.27_18.39.27.csv,4595,150.4370,30.64,27.48,0.9791,0.220436
148,soldier,static_B_2020.02.13_13.57.29.csv,734,134.5598,65.95,25.69,0.9789,0.250084
149,longdress,static_B_2020.02.27_18.39.27.csv,2675,84.6029,5.52,-2.84,0.9788,0.232853
150,loot,driving_B_2020.02.14_07.29.00.csv,1429,190.1895,84.81,50.23,0.9786,0.229815
151,redandblack,static_B_2020.02.13_13.57.29.csv,2174,172.7927,100.00,45.45,0.9785,0.234671
