State,DL_bitrate
D,4068.454
D,18692.729
D,21296.573
D,21821.539
D,34794.015
D,59213.832
D,56679.869
D,80252.512
D,122365.628
D,228255.596
D,122348.655
D,120120.963
D,118533.455
D,131270.885
D,216917.359
D,111008.427
D,111361.044
D,120207.322
D,120659.556
D,126551.104
D,129792.541
D,114667.589
D,124698.721
D,128805.899
D,126050.899
D,128329.777
D,123981.512
D,129659.752
D,121312.211
D,126056.505
D,131179.867
D,116770.764
D,122142.755
D,118342.212
D,118874.405
D,135372.638
D,126073.043
D,135676.708
