State,DL_bitrate
D,4489.042
D,17271.251
D,32273.216
D,53495.421
D,115701.425
D,124713.375
D,238237.837
D,237504.269
D,205874.643
D,232965.010
D,239320.597
D,128559.350
D,125976.490
D,124383.024
D,130185.898
D,124685.917
D,132773.528
D,115256.842
D,239661.103
D,226330.552
D,259548.890
D,241898.814
D,134926.714
D,260810.684
D,208302.170
D,205663.139
D,206715.621
D,265289.107
D,254567.135
D,246184.182
D,239882.175
D,129030.821
D,256709.345
D,224866.322
D,227750.281
D,123288.189
D,239600.022
D,127686.045
