episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,static_B_2020.02.27_18.39.27.csv,5684,149.1810,100.00,46.93,0.9992,0.000000
2,loot,static_B_2019.12.16_13.40.04.csv,1346,162.9992,80.00,51.39,0.9984,0.000000
3,redandblack,static_B_2020.02.13_13.57.29.csv,2374,145.8251,33.26,17.40,0.9976,0.000000
4,soldier,static_B_2020.01.16_10.43.34.csv,3093,123.6667,0.00,37.99,0.9967,0.000000
5,longdress,static_B_2020.02.27_18.39.27.csv,4784,117.0883,68.00,36.47,0.9959,0.000000
6,loot,static_B_2020.02.27_18.39.27.csv,3524,127.8227,0.00,39.41,0.9951,0.000000
7,redandblack,static_B_2020.01.16_10.43.34.csv,1593,183.9906,0.00,57.77,0.9942,0.942374
8,soldier,static_B_2020.02.13_13.57.29.csv,1234,186.2847,0.00,59.76,0.9934,0.916231
9,longdress,static_B_2020.02.27_18.39.27.csv,4244,186.7337,0.00,37.95,0.9926,0.968667
10,loot,static_B_2020.01.16_10.43.34.csv,1233,193.4448,40.00,62.34,0.9917,0.958381
11,redandblack,static_B_2019.12.16_13.40.04.csv,1826,148.6786,46.01,28.02,0.9909,0.950720
12,soldier,static_B_2020.02.13_13.57.29.csv,2794,162.4471,42.00,51.51,0.9901,0.914958
13,longdress,static_B_2020.01.16_10.43.34.csv,213,177.9579,48.26,38.16,0.9892,0.959245
14,loot,static_B_2020.01.16_10.43.34.csv,1173,125.3295,48.19,31.84,0.9884,0.929233
15,redandblack,static_B_2020.02.27_18.39.27.csv,1004,150.1823,0.00,47.08,0.9876,0.926420
16,soldier,static_B_2020.02.27_18.39.27.csv,824,128.4902,40.48,39.93,0.9867,0.805869
17,longdress,static_B_2020.02.13_13.57.29.csv,2254,135.5598,0.00,-31.86,0.9859,0.743227
18,loot,static_B_2020.01.16_10.43.34.csv,813,194.1825,0.00,61.13,0.9851,0.644882
19,redandblack,static_B_2020.02.27_18.39.27.csv,3884,142.9081,7.16,3.52,0.9842,0.668584
20,soldier,static_B_2020.02.13_13.57.29.csv,94,119.4831,46.53,6.58,0.9834,0.616150
21,longdress,static_B_2019.12.16_13.40.04.csv,1586,133.9947,30.00,41.83,0.9825,0.541342
22,loot,static_B_2020.02.27_18.39.27.csv,104,206.5232,76.73,61.44,0.9817,0.476263
23,redandblack,static_B_2020.01.16_10.43.34.csv,1473,191.8682,100.00,61.51,0.9809,0.461380
24,soldier,static_B_2020.02.27_18.39.27.csv,1484,223.3437,40.76,33.76,0.9800,0.350552
25,longdress,static_B_2020.02.27_18.39.27.csv,1244,168.4151,96.00,53.41,0.9792,0.300276
26,loot,static_B_2020.01.16_10.43.34.csv,453,183.3866,13.32,22.79,0.9784,0.236148
27,redandblack,static_B_2020.02.13_13.57.29.csv,1534,94.4571,54.93,14.85,0.9775,0.196234
28,soldier,static_B_2019.12.16_13.40.04.csv,386,193.7046,61.06,55.64,0.9767,0.133509
29,longdress,static_B_2020.02.27_18.39.27.csv,1664,188.1312,47.27,52.50,0.9759,0.097590
30,loot,static_B_2020.02.13_13.57.29.csv,2194,181.1277,0.00,0.42,0.9750,0.079131
31,redandblack,static_B_2020.02.27_18.39.27.csv,5742,181.1599,0.00,32.47,0.9742,0.068757
32,soldier,static_B_2019.12.16_13.40.04.csv,806,145.4959,73.75,38.94,0.9734,0.052860
33,longdress,static_B_2020.01.16_10.43.34.csv,2673,194.4330,87.18,62.39,0.9725,0.060065
34,loot,static_B_2020.02.27_18.39.27.csv,5024,259.3086,6.00,85.41,0.9717,0.046887
35,redandblack,static_B_2019.12.16_13.40.04.csv,1286,210.6649,86.83,67.68,0.9709,0.043478
36,soldier,static_B_2020.02.13_13.57.29.csv,694,140.4024,0.00,-106.84,0.9700,0.046262
37,longdress,static_B_2020.02.27_18.39.27.csv,2804,243.4309,85.95,77.77,0.9692,0.051754
38,loot,static_B_2020.01.16_10.43.34.csv,2913,154.3941,21.17,-7.06,0.9684,0.043640
39,redandblack,static_B_2020.01.16_10.43.34.csv,333,238.3969,0.00,77.71,0.9675,0.042221
40,soldier,static_B_2020.02.27_18.39.27.csv,1604,145.1344,0.00,-29.00,0.9667,0.047767
41,longdress,static_B_2020.02.27_18.39.27.csv,3764,200.5957,82.05,61.42,0.9658,0.044960
42,loot,static_B_2020.02.27_18.39.27.csv,2744,222.2087,0.00,71.63,0.9650,0.044059
43,redandblack,static_B_2020.02.27_18.39.27.csv,2924,194.1494,83.52,59.94,0.9642,0.042192
44,soldier,static_B_2020.02.27_18.39.27.csv,1064,254.7442,86.64,83.42,0.9633,0.049303
45,longdress,static_B_2020.02.27_18.39.27.csv,3104,155.6723,18.38,18.44,0.9625,0.042600
46,loot,static_B_2020.01.16_10.43.34.csv,933,227.7819,0.00,73.67,0.9617,0.046175
47,redandblack,static_B_2020.02.13_13.57.29.csv,154,177.6169,77.13,51.71,0.9608,0.049359
48,soldier,static_B_2020.01.16_10.43.34.csv,573,139.3145,79.59,39.54,0.9600,0.044287
49,longdress,static_B_2020.02.27_18.39.27.csv,2504,182.4966,82.49,56.70,0.9592,0.047097
50,loot,static_B_2020.02.27_18.39.27.csv,5204,182.3970,0.00,-5.26,0.9583,0.045687
51,redandblack,static_B_2019.12.16_13.40.04.csv,326,189.7321,0.00,-26.51,0.9575,0.050134
52,soldier,static_B_2019.12.16_13.40.04.csv,26,131.0090,0.00,40.23,0.9567,0.047988
53,longdress,static_B_2020.02.27_18.39.27.csv,2084,155.8912,76.22,43.14,0.9558,0.050600
54,loot,static_B_2020.02.27_18.39.27.csv,3404,185.3904,0.00,53.50,0.9550,0.050679
55,redandblack,static_B_2020.01.16_10.43.34.csv,1293,211.8165,0.00,68.46,0.9542,0.049833
56,soldier,static_B_2019.12.16_13.40.04.csv,1226,191.4912,0.00,35.84,0.9533,0.041710
57,longdress,static_B_2020.02.13_13.57.29.csv,1834,201.9362,69.58,64.36,0.9525,0.046946
58,loot,static_B_2020.02.13_13.57.29.csv,1654,169.1089,100.00,53.71,0.9516,0.047273
59,redandblack,static_B_2019.12.16_13.40.04.csv,1406,177.1983,73.31,50.03,0.9508,0.045595
60,soldier,static_B_2020.02.27_18.39.27.csv,3224,201.9299,0.00,65.03,0.9500,0.035363
61,longdress,static_B_2020.02.27_18.39.27.csv,4484,179.9094,61.80,51.74,0.9491,0.045868
62,loot,static_B_2019.12.16_13.40.04.csv,866,185.2873,70.32,47.93,0.9483,0.041108
63,redandblack,static_B_2020.02.13_13.57.29.csv,994,191.8216,38.48,35.25,0.9475,0.042390
64,soldier,static_B_2020.02.13_13.57.29.csv,334,164.4565,35.25,23.92,0.9466,0.043039
65,longdress,static_B_2020.02.13_13.57.29.csv,1474,179.6416,0.00,7.25,0.9458,0.043746
66,loot,static_B_2020.01.16_10.43.34.csv,2733,214.5609,100.00,69.38,0.9450,0.047929
67,redandblack,static_B_2020.01.16_10.43.34.csv,1113,193.6808,58.45,40.45,0.9441,0.044080
68,soldier,static_B_2020.01.16_10.43.34.csv,33,144.6770,0.00,-6.02,0.9433,0.044056
69,longdress,static_B_2020.02.27_18.39.27.csv,884,147.4321,71.16,36.47,0.9425,0.049410
70,loot,static_B_2020.02.13_13.57.29.csv,2314,180.3136,100.00,57.37,0.9416,0.045493
71,redandblack,static_B_2020.02.13_13.57.29.csv,1894,120.5240,52.54,36.16,0.9408,0.047271
