episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,static_B_2020.02.27_18.39.27.csv,5178,28.2901,28.29,28.29,0.9985,0.000000
2,loot,driving_B_2019.12.17_07.32.39.csv,1166,-35.0553,-35.06,-35.06,0.9970,0.000000
3,redandblack,driving_B_2019.12.17_07.32.39.csv,2246,23.7731,23.77,23.77,0.9955,0.536821
4,soldier,static_B_2020.02.27_18.39.27.csv,4518,-12.3237,-12.32,-12.32,0.9940,0.508915
5,longdress,driving_B_2020.01.16_07.26.43.csv,211,-89.0894,-89.09,-89.09,0.9924,0.595151
6,loot,driving_B_2020.02.14_09.38.22.csv,421,-55.3719,-55.37,-55.37,0.9909,0.722155
7,redandblack,driving_B_2020.01.16_09.56.56.csv,1570,-16.4193,-16.42,-16.42,0.9894,0.665077
8,soldier,driving_B_2020.02.13_15.02.01.csv,81,26.0927,26.09,26.09,0.9879,0.652601
9,longdress,static_B_2019.12.16_13.40.04.csv,240,4.0250,4.02,4.02,0.9864,0.558280
10,loot,driving_B_2020.01.16_07.26.43.csv,31,-24.0504,-24.05,-24.05,0.9848,0.532117
11,redandblack,static_B_2020.02.27_18.39.27.csv,1818,-50.4519,-50.45,-50.45,0.9833,0.618347
12,soldier,driving_B_2019.12.17_07.32.39.csv,2066,11.6338,11.63,11.63,0.9818,0.588730
13,longdress,static_B_2020.02.27_18.39.27.csv,318,40.1745,40.17,40.17,0.9803,0.495465
14,loot,static_B_2020.02.27_18.39.27.csv,3558,-23.5171,-23.52,-23.52,0.9788,0.490127
15,redandblack,driving_B_2020.02.13_13.03.24.csv,1879,-598.6034,-598.60,-598.60,0.9772,0.986531
16,soldier,static_B_2020.02.27_18.39.27.csv,378,32.0145,32.01,32.01,0.9757,1.132504
17,longdress,driving_B_2020.02.13_15.02.01.csv,741,-22.5480,-22.55,-22.55,0.9742,1.009682
18,loot,static_B_2020.02.27_18.39.27.csv,2538,30.5381,30.54,30.54,0.9727,0.914268
19,redandblack,static_B_2020.02.14_13.21.26.csv,367,45.1565,45.16,45.16,0.9712,0.990086
20,soldier,driving_B_2020.02.27_17.30.15.csv,150,-783.1390,-783.14,-783.14,0.9696,1.054638
21,longdress,driving_B_2019.12.17_07.32.39.csv,2288,24.2205,24.22,24.22,0.9681,1.623799
22,loot,driving_B_2020.02.13_13.03.24.csv,1519,-106.6808,-106.68,-106.68,0.9666,1.407546
23,redandblack,static_B_2020.02.27_18.39.27.csv,2838,24.6033,24.60,24.60,0.9651,1.310153
24,soldier,driving_B_2020.02.13_15.02.01.csv,261,36.4274,36.43,36.43,0.9636,1.312256
25,longdress,driving_B_2020.01.16_07.26.43.csv,1171,-124.6157,-124.62,-124.62,0.9621,1.320143
26,loot,driving_B_2020.02.27_17.30.15.csv,720,-285.5812,-285.58,-285.58,0.9605,1.427876
27,redandblack,driving_B_2020.02.13_13.03.24.csv,1099,-179.2558,-179.26,-179.26,0.9590,1.506058
28,soldier,driving_B_2020.01.16_09.56.56.csv,76,-103.1888,-103.19,-103.19,0.9575,1.377860
29,longdress,static_B_2020.02.14_13.21.26.csv,667,28.1272,28.13,28.13,0.9560,1.375139
30,loot,driving_B_2020.01.16_07.26.43.csv,871,-66.7628,-66.76,-66.76,0.9545,1.659534
31,redandblack,driving_B_2019.12.16_12.27.05.csv,377,-290.5065,-290.51,-290.51,0.9529,1.681535
32,soldier,static_B_2019.12.16_13.40.04.csv,480,-29.6471,-29.65,-29.65,0.9514,1.548700
33,longdress,driving_B_2020.01.16_09.56.56.csv,136,-68.3095,-68.31,-68.31,0.9499,1.633337
34,loot,static_B_2020.02.27_18.39.27.csv,4038,35.9399,35.94,35.94,0.9484,1.412515
35,redandblack,static_B_2020.02.27_18.39.27.csv,2238,25.6326,25.63,25.63,0.9469,1.296509
36,soldier,static_B_2020.02.27_18.39.27.csv,3918,33.2556,33.26,33.26,0.9453,1.390657
37,longdress,driving_B_2019.12.16_12.27.05.csv,437,-223.6217,-223.62,-223.62,0.9438,1.467737
38,loot,driving_B_2020.01.16_07.26.43.csv,571,-51.4033,-51.40,-51.40,0.9423,1.385425
39,redandblack,static_B_2020.02.27_18.39.27.csv,5058,34.1062,34.11,34.11,0.9408,1.377100
