episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,static_B_2020.02.27_18.39.27.csv,5178,18.3424,18.34,18.34,0.9996,0.000000
2,loot,driving_B_2019.12.17_07.32.39.csv,1166,17.8509,17.85,17.85,0.9992,0.000000
3,redandblack,driving_B_2019.12.17_07.32.39.csv,2246,38.1827,38.18,38.18,0.9988,0.000000
4,soldier,static_B_2020.02.27_18.39.27.csv,4518,13.2804,13.28,13.28,0.9984,1.826228
5,longdress,driving_B_2020.01.16_07.26.43.csv,211,-113.8595,-113.86,-113.86,0.9980,2.193059
6,loot,driving_B_2020.02.14_09.38.22.csv,421,-37.3267,-37.33,-37.33,0.9976,2.324408
7,redandblack,driving_B_2020.01.16_09.56.56.csv,1570,29.5307,29.53,29.53,0.9972,2.282142
8,soldier,driving_B_2020.02.13_15.02.01.csv,81,23.8940,23.89,23.89,0.9968,1.968756
9,longdress,static_B_2019.12.16_13.40.04.csv,240,46.6669,46.67,46.67,0.9964,1.911750
10,loot,driving_B_2020.01.16_07.26.43.csv,31,1.5815,1.58,1.58,0.9960,1.753526
11,redandblack,static_B_2020.02.27_18.39.27.csv,1818,-50.1091,-50.11,-50.11,0.9955,1.870568
12,soldier,driving_B_2019.12.17_07.32.39.csv,2066,31.6077,31.61,31.61,0.9951,2.168544
13,longdress,static_B_2020.02.27_18.39.27.csv,318,34.3419,34.34,34.34,0.9947,1.956393
14,loot,static_B_2020.02.27_18.39.27.csv,3558,10.9416,10.94,10.94,0.9943,1.754863
15,redandblack,driving_B_2020.02.13_13.03.24.csv,1879,-555.5730,-555.57,-555.57,0.9939,2.653248
16,soldier,static_B_2020.02.27_18.39.27.csv,378,51.4247,51.42,51.42,0.9935,3.792396
17,longdress,driving_B_2020.02.13_15.02.01.csv,741,-11.8501,-11.85,-11.85,0.9931,3.073241
18,loot,static_B_2020.02.27_18.39.27.csv,2538,22.0983,22.10,22.10,0.9927,2.537132
19,redandblack,static_B_2020.02.14_13.21.26.csv,367,24.4542,24.45,24.45,0.9923,3.625193
20,soldier,driving_B_2020.02.27_17.30.15.csv,150,-771.6130,-771.61,-771.61,0.9919,3.807137
21,longdress,driving_B_2019.12.17_07.32.39.csv,2288,27.9071,27.91,27.91,0.9915,5.164362
22,loot,driving_B_2020.02.13_13.03.24.csv,1519,-32.8060,-32.81,-32.81,0.9911,3.927227
23,redandblack,static_B_2020.02.27_18.39.27.csv,2838,33.3792,33.38,33.38,0.9907,4.169601
