# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_130607_full\sweep\trial_001_s46\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_130607_full\sweep\trial_001_s46 --coverage-stride 60 --epochs 8 --eval-every 100 --eval-seeds 42,43,44 --lam 1.0 --lr 0.0001 --mu 4.3 --playback-rate-min 0.9 --reward-spec {"stall_mode": "bounded", "stall_cap_s": 2.0, "event_penalty": 2.0} --seed 46 --segment-frames 8 --select-by qoe_quality --target-update 3000
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | eval sequence: longdress
   train files: 4 | test files: 1 | frames/episode: 300
   coverage stride: 60 samples -> 237 episodes/epoch x 8 epochs = 1896 episodes (~72048 env steps)
   segment: 8 frames/request (38 decisions/episode) | playback-rate-min: 0.9 | eval seeds: [42, 43, 44]
   state_dim: 23 | actions: 6 | feature_spec: ['lstm_pred', 'buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   reward: q[log_density] - 4.3*min(stall,2.0) + 2.0*new_event - 1.0*|dq|  (gamma=0.99, lr=0.0001, reward_norm=True, reward_scale=1.0)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_130607_full\sweep\trial_001_s46\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_130607_full\sweep\trial_001_s46
==========================================================================================
[eval @ ep 0] untrained: reward=186.84 qoe=7.5 qoe_q=38.3
[ep    1] longdress    static_B_2020.02.13_13.57.29.csv@1647  reward=  115.26 qoe=   0.0 qoe_q=  -34.3 eps=0.999 loss=0.0000
[ep    2] loot         static_B_2020.01.16_10.43.34.csv@364   reward=  171.76 qoe=  26.0 qoe_q=   47.1 eps=0.998 loss=0.9467
[ep    3] redandblack  static_B_2020.02.13_13.57.29.csv@1047  reward=  127.02 qoe=  21.0 qoe_q=   18.5 eps=0.998 loss=0.8576
[ep    4] soldier      static_B_2020.01.16_10.43.34.csv@184   reward=  151.17 qoe=  54.0 qoe_q=   38.4 eps=0.997 loss=0.6868
[ep    5] longdress    static_B_2020.01.16_10.43.34.csv@484   reward=  152.59 qoe=  76.3 qoe_q=   32.1 eps=0.996 loss=0.6088
[ep    6] loot         static_B_2020.01.16_10.43.34.csv@2404  reward=  182.54 qoe=   8.0 qoe_q=   50.9 eps=0.995 loss=0.3782
[ep    7] redandblack  static_B_2020.01.16_10.43.34.csv@2824  reward=  142.00 qoe= 100.0 qoe_q=   38.3 eps=0.994 loss=0.1714
[ep    8] soldier      static_B_2020.02.27_18.39.27.csv@1355  reward=  142.46 qoe=  71.9 qoe_q=   28.9 eps=0.993 loss=0.1188
[ep    9] longdress    static_B_2020.02.27_18.39.27.csv@5255  reward=  152.74 qoe=  88.0 qoe_q=   41.0 eps=0.993 loss=0.1015
[ep   10] loot         static_B_2020.02.27_18.39.27.csv@2555  reward=  209.07 qoe=  54.5 qoe_q=   36.1 eps=0.992 loss=0.0871
[ep   11] redandblack  static_B_2020.02.27_18.39.27.csv@1895  reward=  164.78 qoe=   0.0 qoe_q=   45.3 eps=0.991 loss=0.0948
[ep   12] soldier      static_B_2020.02.27_18.39.27.csv@5742  reward=  199.29 qoe=  72.0 qoe_q=   57.0 eps=0.990 loss=0.0922
[ep   13] longdress    static_B_2020.02.27_18.39.27.csv@2135  reward=  117.98 qoe=  49.6 qoe_q=   24.6 eps=0.989 loss=0.0771
[ep   14] loot         static_B_2020.02.27_18.39.27.csv@695   reward=  181.40 qoe=  52.0 qoe_q=   51.9 eps=0.988 loss=0.1025
[ep   15] redandblack  static_B_2020.02.27_18.39.27.csv@1175  reward=  113.65 qoe=   0.0 qoe_q= -231.3 eps=0.987 loss=0.0919
[ep   16] soldier      static_B_2020.02.13_13.57.29.csv@387   reward=   89.27 qoe=   0.0 qoe_q=  -69.1 eps=0.987 loss=0.1190
[ep   17] longdress    static_B_2020.02.27_18.39.27.csv@1955  reward=  153.05 qoe=   8.9 qoe_q=    9.8 eps=0.986 loss=0.1276
[ep   18] loot         static_B_2020.01.16_10.43.34.csv@3004  reward=  169.10 qoe=   0.0 qoe_q=   32.8 eps=0.985 loss=0.1419
[ep   19] redandblack  static_B_2020.01.16_10.43.34.csv@2224  reward=  160.66 qoe= 100.0 qoe_q=   42.7 eps=0.984 loss=0.1252
[ep   20] soldier      static_B_2020.02.27_18.39.27.csv@755   reward=  168.74 qoe=  64.3 qoe_q=   45.7 eps=0.983 loss=0.1318
[ep   21] longdress    static_B_2020.02.27_18.39.27.csv@1415  reward=  174.22 qoe= 100.0 qoe_q=   48.1 eps=0.982 loss=0.1145
[ep   22] loot         static_B_2020.02.27_18.39.27.csv@4895  reward=   95.91 qoe=   0.0 qoe_q=  -31.6 eps=0.982 loss=0.1167
[ep   23] redandblack  static_B_2019.12.16_13.40.04.csv@1222  reward=  168.40 qoe=  75.1 qoe_q=   38.6 eps=0.981 loss=0.1493
[ep   24] soldier      static_B_2020.02.13_13.57.29.csv@1227  reward=  210.52 qoe=  46.0 qoe_q=   62.1 eps=0.980 loss=0.1254
[ep   25] longdress    static_B_2020.02.27_18.39.27.csv@2495  reward=  199.41 qoe=  40.0 qoe_q=   57.9 eps=0.979 loss=0.1262
[ep   26] loot         static_B_2020.02.27_18.39.27.csv@155   reward=  173.66 qoe=  54.0 qoe_q=   47.7 eps=0.978 loss=0.1273
[ep   27] redandblack  static_B_2020.01.16_10.43.34.csv@664   reward=  179.33 qoe=  48.0 qoe_q=   50.3 eps=0.977 loss=0.1224
[ep   28] soldier      static_B_2020.02.27_18.39.27.csv@1835  reward=  170.13 qoe=  61.9 qoe_q=   29.2 eps=0.977 loss=0.1071
[ep   29] longdress    static_B_2020.01.16_10.43.34.csv@1024  reward=  182.11 qoe=  58.4 qoe_q=   28.5 eps=0.976 loss=0.1119
[ep   30] loot         static_B_2020.02.13_13.57.29.csv@987   reward=   64.49 qoe=   0.0 qoe_q= -280.2 eps=0.975 loss=0.1268
[ep   31] redandblack  static_B_2019.12.16_13.40.04.csv@862   reward=  194.01 qoe= 100.0 qoe_q=   56.5 eps=0.974 loss=0.1089
[ep   32] soldier      static_B_2020.02.27_18.39.27.csv@3395  reward=  138.35 qoe=  12.0 qoe_q=   34.1 eps=0.973 loss=0.1318
[ep   33] longdress    static_B_2020.02.27_18.39.27.csv@5315  reward=  181.30 qoe= 100.0 qoe_q=   49.7 eps=0.972 loss=0.1179
[ep   34] loot         static_B_2020.01.16_10.43.34.csv@1384  reward=  134.14 qoe=  75.5 qoe_q=   26.4 eps=0.972 loss=0.1194
[ep   35] redandblack  static_B_2020.01.16_10.43.34.csv@2464  reward=  172.49 qoe=   0.0 qoe_q=   46.4 eps=0.971 loss=0.1193
[ep   36] soldier      static_B_2020.02.13_13.57.29.csv@687   reward=   50.11 qoe=   0.0 qoe_q= -132.3 eps=0.970 loss=0.1110
