episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,driving_B_2020.02.13_15.02.01.csv,803,7.5989,7.60,7.60,0.9988,0.000000
2,loot,driving_B_2020.02.14_09.38.22.csv,1478,-7.0988,-7.10,-7.10,0.9975,0.000000
3,redandblack,driving_B_2020.01.16_09.56.56.csv,348,-78.1296,-78.13,-78.13,0.9962,1.566387
4,soldier,driving_B_2020.01.16_09.56.56.csv,708,44.7426,44.74,44.74,0.9950,1.578048
5,longdress,driving_B_2020.02.13_15.02.01.csv,1763,33.7025,33.70,33.70,0.9937,1.561130
6,loot,static_B_2020.02.27_18.39.27.csv,4478,30.1399,30.14,30.14,0.9924,1.378368
7,redandblack,driving_B_2020.01.16_07.26.43.csv,1724,2.5178,2.52,2.52,0.9912,1.261737
8,soldier,static_B_2019.12.16_13.40.04.csv,126,24.2453,24.25,24.25,0.9899,1.209312
9,longdress,driving_B_2020.01.16_09.56.56.csv,108,-172.1081,-172.11,-172.11,0.9887,1.350369
10,loot,static_B_2020.02.27_18.39.27.csv,3278,15.7547,15.75,15.75,0.9874,1.444009
11,redandblack,driving_B_2020.02.14_09.38.22.csv,222,-58.3961,-58.40,-58.40,0.9861,1.418475
12,soldier,driving_B_2020.02.13_13.03.24.csv,2188,-252.9579,-252.96,-252.96,0.9849,1.962319
13,longdress,static_B_2020.02.14_13.21.26.csv,809,43.1561,43.16,43.16,0.9836,2.050786
14,loot,driving_B_2020.01.16_07.26.43.csv,1770,-69.5429,-69.54,-69.54,0.9823,1.902337
15,redandblack,driving_B_2020.02.13_15.02.01.csv,623,-41.1598,-41.16,-41.16,0.9811,2.092322
16,soldier,driving_B_2019.12.17_07.32.39.csv,558,-115.6189,-115.62,-115.62,0.9798,2.111111
17,longdress,driving_B_2019.12.17_07.32.39.csv,198,-68.0707,-68.07,-68.07,0.9785,2.037136
18,loot,driving_B_2020.01.16_12.10.03.csv,244,29.5734,29.57,29.57,0.9773,2.128612
19,redandblack,driving_B_2020.02.13_15.02.01.csv,2754,-73.0804,-73.08,-73.08,0.9760,2.118881
20,soldier,driving_B_2019.12.17_07.32.39.csv,438,48.8889,48.89,48.89,0.9747,1.928862
21,longdress,driving_B_2020.01.16_07.26.43.csv,704,-21.5204,-21.52,-21.52,0.9735,2.044047
22,loot,driving_B_2019.12.17_07.32.39.csv,978,-139.4743,-139.47,-139.47,0.9722,1.952595
23,redandblack,driving_B_2020.02.27_17.30.15.csv,590,-121.8231,-121.82,-121.82,0.9709,1.899538
24,soldier,static_B_2020.02.27_18.39.27.csv,1598,16.5348,16.53,16.53,0.9697,2.032214
25,longdress,static_B_2020.02.27_18.39.27.csv,3218,10.4026,10.40,10.40,0.9684,2.194579
26,loot,static_B_2020.02.27_18.39.27.csv,2438,24.9040,24.90,24.90,0.9671,1.877416
27,redandblack,static_B_2019.12.16_13.40.04.csv,426,18.0202,18.02,18.02,0.9659,2.058935
28,soldier,static_B_2019.12.16_13.40.04.csv,1386,-8.6380,-8.64,-8.64,0.9646,1.946674
29,longdress,driving_B_2020.02.14_12.58.17.csv,284,-568.8896,-568.89,-568.89,0.9633,2.364313
