episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,driving_B_2020.01.16_07.26.43.csv,1594,-223.4537,-223.45,-223.45,0.9985,0.000000
2,loot,static_B_2020.02.14_13.21.26.csv,494,28.5517,28.55,28.55,0.9970,0.000000
3,redandblack,static_B_2019.12.16_13.40.04.csv,301,-7.2863,-7.29,-7.29,0.9955,3.309192
4,soldier,driving_B_2020.02.14_09.38.22.csv,324,-183.4036,-183.40,-183.40,0.9940,3.080113
5,longdress,driving_B_2020.02.13_13.03.24.csv,1747,-2.1429,-2.14,-2.14,0.9925,3.370377
6,loot,driving_B_2020.01.16_09.56.56.csv,104,-87.3552,-87.36,-87.36,0.9909,3.061359
7,redandblack,static_B_2020.02.14_13.21.26.csv,314,33.4007,33.40,33.40,0.9894,3.206589
8,soldier,static_B_2020.02.14_13.21.26.csv,194,33.5576,33.56,33.56,0.9879,2.573211
9,longdress,driving_B_2020.01.16_12.10.03.csv,244,32.4897,32.49,32.49,0.9864,2.335875
10,loot,static_B_2020.02.27_18.39.27.csv,5707,34.5311,34.53,34.53,0.9849,2.023613
11,redandblack,static_B_2020.02.27_18.39.27.csv,3367,19.3597,19.36,19.36,0.9833,1.873976
12,soldier,driving_B_2020.02.13_13.03.24.csv,2188,-251.8361,-251.84,-251.84,0.9818,1.939693
13,longdress,driving_B_2019.12.16_12.27.05.csv,686,-48.5447,-48.54,-48.54,0.9803,2.189618
14,loot,driving_B_2019.12.16_12.27.05.csv,1106,-24.8421,-24.84,-24.84,0.9788,2.231775
15,redandblack,driving_B_2020.01.16_07.26.43.csv,1770,-72.8337,-72.83,-72.83,0.9773,2.591876
16,soldier,driving_B_2020.02.13_15.02.01.csv,1571,-534.3219,-534.32,-534.32,0.9758,2.708915
17,longdress,driving_B_2019.12.17_07.32.39.csv,153,-37.2988,-37.30,-37.30,0.9742,3.059769
18,loot,driving_B_2020.02.13_13.03.24.csv,247,-11.9737,-11.97,-11.97,0.9727,2.848497
19,redandblack,static_B_2020.02.27_18.39.27.csv,1627,24.2086,24.21,24.21,0.9712,2.903611
20,soldier,driving_B_2019.12.16_12.27.05.csv,746,38.7525,38.75,38.75,0.9697,2.479608
21,longdress,driving_B_2019.12.16_12.27.05.csv,986,46.0429,46.04,46.04,0.9682,3.028784
22,loot,driving_B_2020.02.13_15.02.01.csv,851,-31.2376,-31.24,-31.24,0.9666,2.569191
23,redandblack,static_B_2020.02.27_18.39.27.csv,5742,32.1767,32.18,32.18,0.9651,2.076849
24,soldier,driving_B_2020.02.14_09.38.22.csv,24,-94.9515,-94.95,-94.95,0.9636,2.353222
25,longdress,driving_B_2020.02.13_15.02.01.csv,1751,17.2800,17.28,17.28,0.9621,2.290124
26,loot,driving_B_2020.02.14_09.38.22.csv,84,-41.1626,-41.16,-41.16,0.9606,2.214888
27,redandblack,driving_B_2019.12.17_07.32.39.csv,2288,45.9712,45.97,45.97,0.9590,2.148598
