# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_073843_full\sweep\trial_003_s42\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_073843_full\sweep\trial_003_s42 --coverage-stride 60 --epochs 8 --eval-every 100 --eval-seeds 42,43,44 --lam 1.0 --lr 0.0001 --mu 2.0 --playback-rate-min 0.9 --reward-spec {"stall_mode": "bounded", "stall_cap_s": 2.0, "event_penalty": 2.0} --seed 42 --segment-frames 10 --select-by qoe_quality --target-update 3000
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | eval sequence: longdress
   train files: 4 | test files: 1 | frames/episode: 300
   coverage stride: 60 samples -> 199 episodes/epoch x 8 epochs = 1592 episodes (~47760 env steps)
   segment: 10 frames/request (30 decisions/episode) | playback-rate-min: 0.9 | eval seeds: [42, 43, 44]
   state_dim: 23 | actions: 6 | feature_spec: ['lstm_pred', 'buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   reward: q[log_density] - 2.0*min(stall,2.0) + 2.0*new_event - 1.0*|dq|  (gamma=0.99, lr=0.0001, reward_norm=True, reward_scale=1.0)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_073843_full\sweep\trial_003_s42\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_073843_full\sweep\trial_003_s42
==========================================================================================
[eval @ ep 0] untrained: reward=145.26 qoe=0.0 qoe_q=41.9
[ep    1] longdress    static_B_2020.02.13_13.57.29.csv@78    reward=  177.05 qoe= 100.0 qoe_q=   49.6 eps=0.999 loss=0.0000
[ep    2] loot         static_B_2020.02.27_18.39.27.csv@2448  reward=  183.34 qoe=  88.0 qoe_q=   53.9 eps=0.998 loss=0.0000
[ep    3] redandblack  static_B_2020.02.13_13.57.29.csv@378   reward=  168.25 qoe=  89.0 qoe_q=   46.1 eps=0.997 loss=1.3288
[ep    4] soldier      static_B_2019.12.16_13.40.04.csv@1262  reward=  154.48 qoe=   0.0 qoe_q=  -19.1 eps=0.996 loss=1.1974
[ep    5] longdress    static_B_2020.02.27_18.39.27.csv@3768  reward=  193.17 qoe=  86.0 qoe_q=   58.6 eps=0.995 loss=1.1267
[ep    6] loot         static_B_2020.02.27_18.39.27.csv@3888  reward=  188.77 qoe=  34.4 qoe_q=    8.2 eps=0.994 loss=1.0238
[ep    7] redandblack  static_B_2020.02.27_18.39.27.csv@2028  reward=  142.56 qoe=  54.0 qoe_q=   38.4 eps=0.993 loss=0.7367
[ep    8] soldier      static_B_2020.02.27_18.39.27.csv@828   reward=  181.17 qoe=  85.7 qoe_q=   51.4 eps=0.992 loss=0.4205
[ep    9] longdress    static_B_2020.02.13_13.57.29.csv@2945  reward=  151.01 qoe=  69.0 qoe_q=   27.1 eps=0.991 loss=0.1578
[ep   10] loot         static_B_2020.02.27_18.39.27.csv@1488  reward=  183.28 qoe= 100.0 qoe_q=   54.7 eps=0.990 loss=0.0548
[ep   11] redandblack  static_B_2019.12.16_13.40.04.csv@1022  reward=  191.04 qoe=  83.6 qoe_q=   54.0 eps=0.989 loss=0.0378
[ep   12] soldier      static_B_2020.02.27_18.39.27.csv@3708  reward=  156.51 qoe=   0.0 qoe_q=   43.3 eps=0.988 loss=0.0298
[ep   13] longdress    static_B_2020.02.27_18.39.27.csv@5742  reward=  165.79 qoe=  78.2 qoe_q=   41.1 eps=0.987 loss=0.0325
[ep   14] loot         static_B_2020.02.27_18.39.27.csv@2628  reward=  191.49 qoe=  26.0 qoe_q=   56.4 eps=0.986 loss=0.0349
[ep   15] redandblack  static_B_2020.02.27_18.39.27.csv@5742  reward=  195.14 qoe=   0.0 qoe_q=   59.2 eps=0.985 loss=0.0285
[ep   16] soldier      static_B_2020.02.27_18.39.27.csv@1248  reward=  183.85 qoe=  26.4 qoe_q=   52.4 eps=0.984 loss=0.0276
[ep   17] longdress    static_B_2020.02.27_18.39.27.csv@2328  reward=  124.71 qoe=   0.0 qoe_q= -430.8 eps=0.983 loss=0.0326
[ep   18] loot         static_B_2020.02.27_18.39.27.csv@288   reward=  173.12 qoe=  46.0 qoe_q=   49.3 eps=0.982 loss=0.0417
[ep   19] redandblack  static_B_2019.12.16_13.40.04.csv@302   reward=  130.74 qoe=   0.0 qoe_q=  -10.2 eps=0.981 loss=0.0410
[ep   20] soldier      static_B_2020.02.27_18.39.27.csv@4548  reward=  176.57 qoe=  81.7 qoe_q=   48.2 eps=0.980 loss=0.0415
[ep   21] longdress    static_B_2020.02.27_18.39.27.csv@4608  reward=  160.63 qoe=  14.6 qoe_q=   15.9 eps=0.979 loss=0.0403
[ep   22] loot         static_B_2020.02.13_13.57.29.csv@1278  reward=  159.14 qoe=  66.9 qoe_q=   37.6 eps=0.978 loss=0.0407
[ep   23] redandblack  static_B_2020.02.27_18.39.27.csv@1788  reward=  142.94 qoe=   0.0 qoe_q= -390.9 eps=0.977 loss=0.0444
[ep   24] soldier      static_B_2020.02.13_13.57.29.csv@1518  reward=  123.02 qoe=   0.0 qoe_q=  -14.1 eps=0.976 loss=0.0509
[ep   25] longdress    static_B_2020.02.27_18.39.27.csv@468   reward=  198.10 qoe= 100.0 qoe_q=   59.4 eps=0.975 loss=0.0478
[ep   26] loot         static_B_2020.02.27_18.39.27.csv@768   reward=  174.37 qoe=   0.0 qoe_q=   51.5 eps=0.974 loss=0.0495
[ep   27] redandblack  static_B_2020.02.27_18.39.27.csv@108   reward=  188.60 qoe=   0.0 qoe_q=   54.6 eps=0.973 loss=0.0483
[ep   28] soldier      static_B_2019.12.16_13.40.04.csv@1802  reward=  177.77 qoe=  84.7 qoe_q=   47.1 eps=0.972 loss=0.0445
[ep   29] longdress    static_B_2020.02.13_13.57.29.csv@2718  reward=  200.21 qoe= 100.0 qoe_q=   57.8 eps=0.971 loss=0.0465
[ep   30] loot         static_B_2020.02.27_18.39.27.csv@1188  reward=  156.32 qoe=   0.0 qoe_q= -202.7 eps=0.970 loss=0.0461
[ep   31] redandblack  static_B_2020.02.13_13.57.29.csv@2298  reward=  159.60 qoe= 100.0 qoe_q=   45.0 eps=0.969 loss=0.0469
[ep   32] soldier      static_B_2020.02.27_18.39.27.csv@48    reward=  168.73 qoe=   0.0 qoe_q=   49.8 eps=0.968 loss=0.0448
[ep   33] longdress    static_B_2020.02.14_13.21.26.csv@764   reward=  142.09 qoe=   0.0 qoe_q=   39.7 eps=0.967 loss=0.0495
[ep   34] loot         static_B_2019.12.16_13.40.04.csv@542   reward=  155.09 qoe=  28.0 qoe_q=   42.1 eps=0.966 loss=0.0416
[ep   35] redandblack  static_B_2019.12.16_13.40.04.csv@1502  reward=  176.05 qoe=   0.0 qoe_q=   50.0 eps=0.965 loss=0.0417
[ep   36] soldier      static_B_2019.12.16_13.40.04.csv@1682  reward=  168.56 qoe=  57.7 qoe_q=   37.8 eps=0.964 loss=0.0404
[ep   37] longdress    static_B_2019.12.16_13.40.04.csv@482   reward=  169.81 qoe=  38.0 qoe_q=   48.9 eps=0.963 loss=0.0406
[ep   38] loot         static_B_2020.02.27_18.39.27.csv@348   reward=  160.82 qoe=  18.0 qoe_q=   45.3 eps=0.962 loss=0.0418
[ep   39] redandblack  static_B_2020.02.14_13.21.26.csv@824   reward=  176.71 qoe=   0.0 qoe_q=   50.8 eps=0.961 loss=0.0407
[ep   40] soldier      static_B_2020.02.13_13.57.29.csv@1638  reward=  157.14 qoe=   0.0 qoe_q=  -27.8 eps=0.960 loss=0.0377
[ep   41] longdress    static_B_2020.02.13_13.57.29.csv@198   reward=  139.15 qoe=  29.0 qoe_q=   11.7 eps=0.959 loss=0.0399
[ep   42] loot         static_B_2019.12.16_13.40.04.csv@422   reward=  136.91 qoe=   6.5 qoe_q=   -9.5 eps=0.958 loss=0.0448
[ep   43] redandblack  static_B_2020.02.14_13.21.26.csv@164   reward=  121.37 qoe=   0.0 qoe_q=   30.5 eps=0.957 loss=0.0412
[ep   44] soldier      static_B_2020.02.13_13.57.29.csv@2238  reward=  165.86 qoe= 100.0 qoe_q=   46.4 eps=0.956 loss=0.0403
[ep   45] longdress    static_B_2020.02.13_13.57.29.csv@2658  reward=  211.38 qoe=  38.0 qoe_q=   64.4 eps=0.955 loss=0.0408
[ep   46] loot         static_B_2020.02.27_18.39.27.csv@5148  reward=  179.59 qoe=   0.0 qoe_q=   52.5 eps=0.954 loss=0.0454
[ep   47] redandblack  static_B_2020.02.13_13.57.29.csv@18    reward=  203.56 qoe=  20.0 qoe_q=   60.5 eps=0.953 loss=0.0417
[ep   48] soldier      static_B_2020.02.13_13.57.29.csv@858   reward=  131.06 qoe=   0.0 qoe_q=  -61.8 eps=0.952 loss=0.0399
[ep   49] longdress    static_B_2019.12.16_13.40.04.csv@62    reward=  163.01 qoe=   0.0 qoe_q=   47.5 eps=0.951 loss=0.0469
[ep   50] loot         static_B_2020.02.13_13.57.29.csv@1878  reward=  185.52 qoe=  44.6 qoe_q=   19.4 eps=0.950 loss=0.0418
[ep   51] redandblack  static_B_2020.02.27_18.39.27.csv@1428  reward=  192.99 qoe=  52.0 qoe_q=   56.9 eps=0.949 loss=0.0475
[ep   52] soldier      static_B_2020.02.27_18.39.27.csv@4908  reward=  177.54 qoe=  70.7 qoe_q=   38.8 eps=0.948 loss=0.0394
[ep   53] longdress    static_B_2020.02.13_13.57.29.csv@1818  reward=  161.85 qoe=  52.8 qoe_q=   15.2 eps=0.947 loss=0.0389
[ep   54] loot         static_B_2019.12.16_13.40.04.csv@182   reward=  176.42 qoe=  67.3 qoe_q=   34.9 eps=0.946 loss=0.0460
[ep   55] redandblack  static_B_2020.02.13_13.57.29.csv@1698  reward=  180.23 qoe=   0.0 qoe_q=   -7.1 eps=0.945 loss=0.0450
[ep   56] soldier      static_B_2020.02.13_13.57.29.csv@1398  reward=  192.19 qoe= 100.0 qoe_q=   55.2 eps=0.944 loss=0.0463
[ep   57] longdress    static_B_2020.02.13_13.57.29.csv@2418  reward=  148.70 qoe=   0.0 qoe_q=  -38.2 eps=0.943 loss=0.0382
[ep   58] loot         static_B_2020.02.13_13.57.29.csv@1938  reward=  180.30 qoe=  47.2 qoe_q=   19.8 eps=0.942 loss=0.0417
[ep   59] redandblack  static_B_2020.02.27_18.39.27.csv@4788  reward=  159.95 qoe=   0.0 qoe_q=   44.4 eps=0.941 loss=0.0456
[ep   60] soldier      static_B_2020.02.14_13.21.26.csv@104   reward=  201.55 qoe=  10.0 qoe_q=   60.6 eps=0.940 loss=0.0454
[ep   61] longdress    static_B_2020.02.27_18.39.27.csv@2208  reward=  186.59 qoe= 100.0 qoe_q=   55.2 eps=0.939 loss=0.0400
[ep   62] loot         static_B_2020.02.13_13.57.29.csv@1998  reward=  228.44 qoe=  50.0 qoe_q=   69.9 eps=0.938 loss=0.0476
[ep   63] redandblack  static_B_2020.02.27_18.39.27.csv@5628  reward=  155.35 qoe=   0.0 qoe_q=   42.0 eps=0.937 loss=0.0421
[ep   64] soldier      static_B_2020.02.13_13.57.29.csv@258   reward=  176.75 qoe= 100.0 qoe_q=   49.1 eps=0.936 loss=0.0449
[ep   65] longdress    static_B_2020.02.27_18.39.27.csv@1908  reward=  200.90 qoe=  90.0 qoe_q=   60.8 eps=0.935 loss=0.0383
[ep   66] loot         static_B_2020.02.27_18.39.27.csv@5448  reward=  162.94 qoe= 100.0 qoe_q=   45.5 eps=0.934 loss=0.0357
[ep   67] redandblack  static_B_2020.02.13_13.57.29.csv@2778  reward=  173.39 qoe= 100.0 qoe_q=   49.3 eps=0.933 loss=0.0449
[ep   68] soldier      static_B_2019.12.16_13.40.04.csv@1322  reward=  180.57 qoe=  69.0 qoe_q=   34.7 eps=0.932 loss=0.0388
[ep   69] longdress    static_B_2020.02.27_18.39.27.csv@3948  reward=  179.33 qoe=  10.0 qoe_q=   51.1 eps=0.931 loss=0.0406
[ep   70] loot         static_B_2019.12.16_13.40.04.csv@1382  reward=  195.94 qoe=  88.1 qoe_q=   55.1 eps=0.930 loss=0.0395
[ep   71] redandblack  static_B_2019.12.16_13.40.04.csv@362   reward=  182.11 qoe=  47.0 qoe_q=   29.3 eps=0.929 loss=0.0366
[ep   72] soldier      static_B_2020.02.13_13.57.29.csv@618   reward=  131.59 qoe=   0.0 qoe_q=  -81.1 eps=0.928 loss=0.0345
[ep   73] longdress    static_B_2020.02.13_13.57.29.csv@978   reward=  105.05 qoe=   0.0 qoe_q= -330.6 eps=0.927 loss=0.0383
[ep   74] loot         static_B_2020.02.27_18.39.27.csv@4308  reward=  182.63 qoe= 100.0 qoe_q=   54.0 eps=0.926 loss=0.0444
[ep   75] redandblack  static_B_2020.02.13_13.57.29.csv@1098  reward=  117.23 qoe=  37.0 qoe_q=    5.9 eps=0.925 loss=0.0422
[ep   76] soldier      static_B_2020.02.27_18.39.27.csv@228   reward=  196.20 qoe=  40.0 qoe_q=   57.5 eps=0.924 loss=0.0414
[ep   77] longdress    static_B_2020.02.27_18.39.27.csv@5688  reward=  174.07 qoe= 100.0 qoe_q=   50.3 eps=0.923 loss=0.0418
[ep   78] loot         static_B_2020.02.14_13.21.26.csv@344   reward=  212.63 qoe=   0.0 qoe_q=   63.9 eps=0.922 loss=0.0437
[ep   79] redandblack  static_B_2020.02.27_18.39.27.csv@2268  reward=  162.87 qoe= 100.0 qoe_q=   44.7 eps=0.921 loss=0.0347
[ep   80] soldier      static_B_2020.02.27_18.39.27.csv@2508  reward=  166.51 qoe=  73.5 qoe_q=   35.0 eps=0.920 loss=0.0334
[ep   81] longdress    static_B_2020.02.27_18.39.27.csv@3828  reward=  165.29 qoe=  11.4 qoe_q=   -7.8 eps=0.919 loss=0.0364
[ep   82] loot         static_B_2020.02.13_13.57.29.csv@1038  reward=  160.31 qoe=  61.7 qoe_q=   32.7 eps=0.918 loss=0.0439
[ep   83] redandblack  static_B_2020.02.27_18.39.27.csv@2988  reward=  195.15 qoe=  86.0 qoe_q=   57.6 eps=0.917 loss=0.0410
[ep   84] soldier      static_B_2020.02.27_18.39.27.csv@888   reward=  210.29 qoe=  88.6 qoe_q=   64.3 eps=0.916 loss=0.0419
[ep   85] longdress    static_B_2020.02.27_18.39.27.csv@5508  reward=  199.16 qoe=  40.0 qoe_q=   60.8 eps=0.915 loss=0.0330
[ep   86] loot         static_B_2020.02.27_18.39.27.csv@2748  reward=  162.82 qoe=   0.0 qoe_q=   47.8 eps=0.915 loss=0.0437
[ep   87] redandblack  static_B_2020.02.13_13.57.29.csv@918   reward=  153.85 qoe=  51.5 qoe_q=   24.5 eps=0.914 loss=0.0431
[ep   88] soldier      static_B_2020.02.27_18.39.27.csv@5028  reward=  205.50 qoe=   2.0 qoe_q=   61.7 eps=0.913 loss=0.0368
[ep   89] longdress    static_B_2020.02.13_13.57.29.csv@1458  reward=  185.39 qoe=   0.0 qoe_q=   -7.3 eps=0.912 loss=0.0345
[ep   90] loot         static_B_2020.02.14_13.21.26.csv@284   reward=  202.10 qoe=   0.0 qoe_q=   59.4 eps=0.911 loss=0.0457
[ep   91] redandblack  static_B_2019.12.16_13.40.04.csv@1904  reward=  177.45 qoe=   0.0 qoe_q=   50.8 eps=0.910 loss=0.0341
[ep   92] soldier      static_B_2020.02.13_13.57.29.csv@1758  reward=  202.09 qoe=  87.1 qoe_q=   59.7 eps=0.909 loss=0.0417
[ep   93] longdress    static_B_2020.02.27_18.39.27.csv@408   reward=  204.13 qoe= 100.0 qoe_q=   61.3 eps=0.908 loss=0.0357
[ep   94] loot         static_B_2020.02.14_13.21.26.csv@404   reward=  218.27 qoe=  52.0 qoe_q=   66.0 eps=0.907 loss=0.0384
[ep   95] redandblack  static_B_2020.02.27_18.39.27.csv@1308  reward=  212.06 qoe=  28.0 qoe_q=   64.6 eps=0.906 loss=0.0392
[ep   96] soldier      static_B_2020.02.13_13.57.29.csv@558   reward=  191.75 qoe=  36.0 qoe_q=   56.9 eps=0.905 loss=0.0383
[ep   97] longdress    static_B_2019.12.16_13.40.04.csv@122   reward=  185.13 qoe=   0.0 qoe_q=   55.2 eps=0.904 loss=0.0376
[ep   98] loot         static_B_2020.02.27_18.39.27.csv@2568  reward=  193.37 qoe=   0.0 qoe_q=   58.0 eps=0.903 loss=0.0333
[ep   99] redandblack  static_B_2020.02.27_18.39.27.csv@1128  reward=  150.61 qoe=   0.0 qoe_q=  -37.6 eps=0.902 loss=0.0381
[ep  100] soldier      static_B_2020.02.27_18.39.27.csv@4968  reward=  178.60 qoe=  67.8 qoe_q=   35.7 eps=0.901 loss=0.0377
    [eval @ ep 100] reward=276.36 qoe=55.7 qoe_q=73.8 mean_q=0.978 stall=4.9s  <-- best (saved)
[ep  101] longdress    static_B_2020.02.27_18.39.27.csv@528   reward=  168.90 qoe=   0.0 qoe_q= -360.9 eps=0.900 loss=0.0314
[ep  102] loot         static_B_2019.12.16_13.40.04.csv@2     reward=  176.99 qoe=  26.0 qoe_q=   51.8 eps=0.899 loss=0.0355
[ep  103] redandblack  static_B_2020.02.27_18.39.27.csv@3048  reward=  178.74 qoe=  66.2 qoe_q=   35.2 eps=0.898 loss=0.9012
[ep  104] soldier      static_B_2020.02.27_18.39.27.csv@5268  reward=  171.71 qoe=  80.0 qoe_q=   48.9 eps=0.897 loss=0.1428
[ep  105] longdress    static_B_2020.02.27_18.39.27.csv@3228  reward=  215.74 qoe=   8.0 qoe_q=   65.1 eps=0.896 loss=0.1319
[ep  106] loot         static_B_2020.02.13_13.57.29.csv@1338  reward=  157.73 qoe= 100.0 qoe_q=   42.6 eps=0.895 loss=0.1100
[ep  107] redandblack  static_B_2020.02.13_13.57.29.csv@1218  reward=  180.34 qoe=  44.0 qoe_q=   53.0 eps=0.894 loss=0.1305
[ep  108] soldier      static_B_2020.02.27_18.39.27.csv@2148  reward=  192.75 qoe= 100.0 qoe_q=   59.1 eps=0.893 loss=0.1118
[ep  109] longdress    static_B_2020.02.14_13.21.26.csv@224   reward=  184.04 qoe=  73.0 qoe_q=   47.4 eps=0.892 loss=0.1259
[ep  110] loot         static_B_2019.12.16_13.40.04.csv@782   reward=  210.11 qoe=   0.0 qoe_q=   63.0 eps=0.891 loss=0.1167
[ep  111] redandblack  static_B_2020.02.27_18.39.27.csv@4428  reward=  198.92 qoe= 100.0 qoe_q=   59.5 eps=0.890 loss=0.1334
[ep  112] soldier      static_B_2020.02.27_18.39.27.csv@168   reward=  201.80 qoe=  50.0 qoe_q=   60.7 eps=0.889 loss=0.0974
[ep  113] longdress    static_B_2020.02.13_13.57.29.csv@2358  reward=  148.45 qoe=   0.0 qoe_q=  -32.8 eps=0.888 loss=0.1045
[ep  114] loot         static_B_2020.02.27_18.39.27.csv@4008  reward=  171.48 qoe=  83.6 qoe_q=   45.0 eps=0.887 loss=0.1091
[ep  115] redandblack  static_B_2020.02.14_13.21.26.csv@524   reward=  210.91 qoe=   0.0 qoe_q=   63.7 eps=0.886 loss=0.1089
[ep  116] soldier      static_B_2020.02.14_13.21.26.csv@44    reward=  179.82 qoe=   6.0 qoe_q=   51.7 eps=0.885 loss=0.1207
[ep  117] longdress    static_B_2020.02.27_18.39.27.csv@1668  reward=  168.85 qoe=  30.5 qoe_q=   21.3 eps=0.884 loss=0.0999
[ep  118] loot         static_B_2019.12.16_13.40.04.csv@662   reward=  162.25 qoe=   0.0 qoe_q=   43.6 eps=0.883 loss=0.1074
[ep  119] redandblack  static_B_2020.02.13_13.57.29.csv@2898  reward=  196.09 qoe=  12.6 qoe_q=    5.9 eps=0.882 loss=0.1087
[ep  120] soldier      static_B_2020.02.27_18.39.27.csv@3648  reward=  207.93 qoe=  79.2 qoe_q=   55.4 eps=0.881 loss=0.1151
