episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,static_B_2020.02.27_18.39.27.csv,3694,28.4780,28.48,28.48,0.9996,0.000000
2,loot,driving_B_2020.02.13_13.03.24.csv,417,-3.8469,-3.85,-3.85,0.9992,0.000000
3,redandblack,driving_B_2019.12.17_07.32.39.csv,1974,9.7868,9.79,9.79,0.9988,0.000000
4,soldier,static_B_2020.02.27_18.39.27.csv,214,24.5960,24.60,24.60,0.9984,1.876631
5,longdress,driving_B_2019.12.17_07.32.39.csv,774,-61.1893,-61.19,-61.19,0.9980,2.034277
6,loot,static_B_2019.12.16_13.40.04.csv,1101,-592.9654,-592.97,-592.97,0.9976,2.749164
7,redandblack,driving_B_2020.01.16_07.26.43.csv,1697,-40.1724,-40.17,-40.17,0.9972,6.619335
8,soldier,static_B_2020.02.27_18.39.27.csv,5254,37.2487,37.25,37.25,0.9968,6.553790
9,longdress,driving_B_2020.01.16_09.56.56.csv,503,12.1531,12.15,12.15,0.9964,4.283981
10,loot,driving_B_2020.02.13_15.02.01.csv,915,14.4199,14.42,14.42,0.9960,3.977901
11,redandblack,driving_B_2019.12.17_07.32.39.csv,1554,-24.8561,-24.86,-24.86,0.9955,4.980763
12,soldier,driving_B_2020.01.16_07.26.43.csv,617,-73.7174,-73.72,-73.72,0.9951,3.992069
13,longdress,driving_B_2020.02.13_15.02.01.csv,1515,-133.5159,-133.52,-133.52,0.9947,5.037034
14,loot,driving_B_2020.02.13_15.02.01.csv,2754,-50.4083,-50.41,-50.41,0.9943,3.606041
15,redandblack,driving_B_2020.01.16_07.26.43.csv,977,-25.6035,-25.60,-25.60,0.9939,4.107500
16,soldier,driving_B_2020.02.13_15.02.01.csv,555,-57.3546,-57.35,-57.35,0.9935,3.630361
17,longdress,driving_B_2020.01.16_09.56.56.csv,1570,23.4445,23.44,23.44,0.9931,4.441851
18,loot,driving_B_2020.02.13_15.02.01.csv,15,48.2531,48.25,48.25,0.9927,4.256274
19,redandblack,driving_B_2020.01.16_07.26.43.csv,1277,-11.5274,-11.53,-11.53,0.9923,3.541149
20,soldier,driving_B_2020.02.14_09.38.22.csv,284,-212.2746,-212.27,-212.27,0.9919,3.504146
21,longdress,driving_B_2020.02.13_15.02.01.csv,1575,-540.4310,-540.43,-540.43,0.9915,5.106717
22,loot,static_B_2020.02.27_18.39.27.csv,4714,37.7886,37.79,37.79,0.9911,4.901997
23,redandblack,driving_B_2020.02.13_13.03.24.csv,117,-91.4810,-91.48,-91.48,0.9907,4.233081
