episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,static_B_2020.02.27_18.39.27.csv,5178,18.3424,18.34,18.34,0.9986,0.000000
2,loot,driving_B_2019.12.17_07.32.39.csv,1166,17.8509,17.85,17.85,0.9970,0.000000
3,redandblack,driving_B_2019.12.17_07.32.39.csv,2246,38.1827,38.18,38.18,0.9955,0.000000
4,soldier,static_B_2020.02.27_18.39.27.csv,4518,13.2804,13.28,13.28,0.9940,0.000000
5,longdress,driving_B_2020.01.16_07.26.43.csv,211,-113.8595,-113.86,-113.86,0.9925,0.000000
6,loot,driving_B_2020.02.14_09.38.22.csv,421,-37.3267,-37.33,-37.33,0.9910,0.000000
7,redandblack,driving_B_2020.01.16_09.56.56.csv,1570,29.5307,29.53,29.53,0.9894,2.491533
8,soldier,driving_B_2020.02.13_15.02.01.csv,81,23.8940,23.89,23.89,0.9879,2.426314
9,longdress,static_B_2019.12.16_13.40.04.csv,240,46.6669,46.67,46.67,0.9864,2.251136
10,loot,driving_B_2020.01.16_07.26.43.csv,31,0.0522,0.05,0.05,0.9849,2.049296
11,redandblack,static_B_2020.02.27_18.39.27.csv,1818,-38.4802,-38.48,-38.48,0.9834,2.245592
12,soldier,driving_B_2019.12.17_07.32.39.csv,2066,24.3605,24.36,24.36,0.9819,2.217022
13,longdress,static_B_2020.02.27_18.39.27.csv,318,43.3240,43.32,43.32,0.9803,2.002388
14,loot,static_B_2020.02.27_18.39.27.csv,3558,3.2196,3.22,3.22,0.9788,1.774501
15,redandblack,driving_B_2020.02.13_13.03.24.csv,1879,-685.4310,-685.43,-685.43,0.9773,3.775699
16,soldier,static_B_2020.02.27_18.39.27.csv,378,42.6836,42.68,42.68,0.9758,4.033246
17,longdress,driving_B_2020.02.13_15.02.01.csv,741,-10.3813,-10.38,-10.38,0.9743,3.408120
18,loot,static_B_2020.02.27_18.39.27.csv,2538,-14.1190,-14.12,-14.12,0.9727,4.022184
19,redandblack,static_B_2020.02.14_13.21.26.csv,367,21.8412,21.84,21.84,0.9712,3.556791
20,soldier,driving_B_2020.02.27_17.30.15.csv,150,-169.8181,-169.82,-169.82,0.9697,3.584500
21,longdress,driving_B_2019.12.17_07.32.39.csv,2288,39.4276,39.43,39.43,0.9682,3.662372
22,loot,driving_B_2020.02.13_13.03.24.csv,1519,-29.9361,-29.94,-29.94,0.9667,3.178019
23,redandblack,static_B_2020.02.27_18.39.27.csv,2838,56.4054,56.41,56.41,0.9651,3.151485
24,soldier,driving_B_2020.02.13_15.02.01.csv,261,13.9282,13.93,13.93,0.9636,3.465367
25,longdress,driving_B_2020.01.16_07.26.43.csv,1171,-74.8073,-74.81,-74.81,0.9621,3.173432
26,loot,driving_B_2020.02.27_17.30.15.csv,720,-161.1537,-161.15,-161.15,0.9606,3.148962
27,redandblack,driving_B_2020.02.13_13.03.24.csv,1099,-128.8767,-128.88,-128.88,0.9591,3.754509
28,soldier,driving_B_2020.01.16_09.56.56.csv,76,-88.8490,-88.85,-88.85,0.9575,4.411568
29,longdress,static_B_2020.02.14_13.21.26.csv,667,23.9195,23.92,23.92,0.9560,4.190538
