# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_073843_full\sweep\trial_011_s43\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_073843_full\sweep\trial_011_s43 --coverage-stride 60 --epochs 8 --eval-every 100 --eval-seeds 42,43,44 --lam 1.0 --lr 0.0001 --mu 2.0 --no-lstm-pred --playback-rate-min 0.9 --reward-spec {"stall_mode": "bounded", "stall_cap_s": 2.0, "event_penalty": 2.0} --seed 43 --segment-frames 30 --select-by qoe_quality --target-update 3000
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | eval sequence: longdress
   train files: 4 | test files: 1 | frames/episode: 300
   coverage stride: 60 samples -> 237 episodes/epoch x 8 epochs = 1896 episodes (~18960 env steps)
   segment: 30 frames/request (10 decisions/episode) | playback-rate-min: 0.9 | eval seeds: [42, 43, 44]
   state_dim: 22 | actions: 6 | feature_spec: ['buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   reward: q[log_density] - 2.0*min(stall,2.0) + 2.0*new_event - 1.0*|dq|  (gamma=0.99, lr=0.0001, reward_norm=True, reward_scale=1.0)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_073843_full\sweep\trial_011_s43\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_073843_full\sweep\trial_011_s43
==========================================================================================
[eval @ ep 0] untrained: reward=186.73 qoe=80.4 qoe_q=53.4
[ep    1] longdress    static_B_2020.02.27_18.39.27.csv@5684  reward=  149.18 qoe= 100.0 qoe_q=   46.9 eps=0.999 loss=0.0000
[ep    2] loot         static_B_2019.12.16_13.40.04.csv@1346  reward=  163.00 qoe=  80.0 qoe_q=   51.4 eps=0.998 loss=0.0000
[ep    3] redandblack  static_B_2020.02.13_13.57.29.csv@2374  reward=  164.23 qoe=  33.3 qoe_q=   17.4 eps=0.998 loss=0.0000
[ep    4] soldier      static_B_2020.01.16_10.43.34.csv@3093  reward=  123.67 qoe=   0.0 qoe_q=   38.0 eps=0.997 loss=0.0000
[ep    5] longdress    static_B_2020.02.27_18.39.27.csv@4784  reward=  117.09 qoe=  68.0 qoe_q=   36.5 eps=0.996 loss=0.0000
[ep    6] loot         static_B_2020.02.27_18.39.27.csv@3524  reward=  127.82 qoe=   0.0 qoe_q=   39.4 eps=0.995 loss=0.0000
[ep    7] redandblack  static_B_2020.01.16_10.43.34.csv@1593  reward=  183.99 qoe=   0.0 qoe_q=   57.8 eps=0.994 loss=0.9697
[ep    8] soldier      static_B_2020.02.13_13.57.29.csv@1234  reward=  186.28 qoe=   0.0 qoe_q=   59.8 eps=0.993 loss=0.9273
[ep    9] longdress    static_B_2020.02.27_18.39.27.csv@4244  reward=  195.93 qoe=   0.0 qoe_q=   38.0 eps=0.993 loss=0.9856
[ep   10] loot         static_B_2020.01.16_10.43.34.csv@1233  reward=  193.44 qoe=  40.0 qoe_q=   62.3 eps=0.992 loss=0.9790
[ep   11] redandblack  static_B_2019.12.16_13.40.04.csv@1826  reward=  164.18 qoe=  46.0 qoe_q=   28.0 eps=0.991 loss=0.9798
[ep   12] soldier      static_B_2020.02.13_13.57.29.csv@2794  reward=  162.45 qoe=  42.0 qoe_q=   51.5 eps=0.990 loss=0.9359
[ep   13] longdress    static_B_2020.01.16_10.43.34.csv@213   reward=  190.08 qoe=  48.3 qoe_q=   38.2 eps=0.989 loss=0.9945
[ep   14] loot         static_B_2020.01.16_10.43.34.csv@1173  reward=  140.30 qoe=  48.2 qoe_q=   31.8 eps=0.988 loss=0.9571
[ep   15] redandblack  static_B_2020.02.27_18.39.27.csv@1004  reward=  150.18 qoe=   0.0 qoe_q=   47.1 eps=0.988 loss=0.9605
[ep   16] soldier      static_B_2020.02.27_18.39.27.csv@824   reward=  131.56 qoe=  40.5 qoe_q=   39.9 eps=0.987 loss=0.8455
[ep   17] longdress    static_B_2020.02.13_13.57.29.csv@2254  reward=  151.14 qoe=   0.0 qoe_q=  -31.9 eps=0.986 loss=0.7747
[ep   18] loot         static_B_2020.01.16_10.43.34.csv@813   reward=  194.18 qoe=   0.0 qoe_q=   61.1 eps=0.985 loss=0.6790
[ep   19] redandblack  static_B_2020.02.27_18.39.27.csv@3884  reward=  160.60 qoe=   7.2 qoe_q=    3.5 eps=0.984 loss=0.6985
[ep   20] soldier      static_B_2020.02.13_13.57.29.csv@94    reward=  128.68 qoe=  46.5 qoe_q=    6.6 eps=0.983 loss=0.6546
[ep   21] longdress    static_B_2019.12.16_13.40.04.csv@1586  reward=  133.99 qoe=  30.0 qoe_q=   41.8 eps=0.983 loss=0.5764
[ep   22] loot         static_B_2020.02.27_18.39.27.csv@104   reward=  215.72 qoe=  76.7 qoe_q=   61.4 eps=0.982 loss=0.5003
[ep   23] redandblack  static_B_2020.01.16_10.43.34.csv@1473  reward=  191.87 qoe= 100.0 qoe_q=   61.5 eps=0.981 loss=0.4878
[ep   24] soldier      static_B_2020.02.27_18.39.27.csv@1484  reward=  227.94 qoe=  40.8 qoe_q=   33.8 eps=0.980 loss=0.3697
[ep   25] longdress    static_B_2020.02.27_18.39.27.csv@1244  reward=  168.42 qoe=  96.0 qoe_q=   53.4 eps=0.979 loss=0.3161
[ep   26] loot         static_B_2020.01.16_10.43.34.csv@453   reward=  199.75 qoe=  13.3 qoe_q=   22.8 eps=0.978 loss=0.2411
[ep   27] redandblack  static_B_2020.02.13_13.57.29.csv@1534  reward=  105.34 qoe=  54.9 qoe_q=   14.9 eps=0.978 loss=0.1958
[ep   28] soldier      static_B_2019.12.16_13.40.04.csv@386   reward=  207.43 qoe=  61.1 qoe_q=   55.6 eps=0.977 loss=0.1245
[ep   29] longdress    static_B_2020.02.27_18.39.27.csv@1664  reward=  203.90 qoe=  47.3 qoe_q=   52.5 eps=0.976 loss=0.0840
[ep   30] loot         static_B_2020.02.13_13.57.29.csv@2194  reward=  209.81 qoe=   0.0 qoe_q=    0.4 eps=0.975 loss=0.0590
[ep   31] redandblack  static_B_2020.02.27_18.39.27.csv@5742  reward=  190.36 qoe=   0.0 qoe_q=   32.5 eps=0.974 loss=0.0423
[ep   32] soldier      static_B_2019.12.16_13.40.04.csv@806   reward=  114.44 qoe=  73.8 qoe_q=   24.9 eps=0.973 loss=0.0294
[ep   33] longdress    static_B_2020.01.16_10.43.34.csv@2673  reward=  152.28 qoe=  44.3 qoe_q=   40.8 eps=0.973 loss=0.0285
[ep   34] loot         static_B_2020.02.27_18.39.27.csv@5024  reward=  197.20 qoe=  68.2 qoe_q=   57.7 eps=0.972 loss=0.0201
[ep   35] redandblack  static_B_2019.12.16_13.40.04.csv@1286  reward=  182.32 qoe= 100.0 qoe_q=   58.3 eps=0.971 loss=0.0176
[ep   36] soldier      static_B_2020.02.13_13.57.29.csv@694   reward=  173.40 qoe=   0.0 qoe_q=  -45.5 eps=0.970 loss=0.0199
[ep   37] longdress    static_B_2020.02.27_18.39.27.csv@2804  reward=  230.24 qoe=   0.0 qoe_q=   75.1 eps=0.969 loss=0.0228
[ep   38] loot         static_B_2020.01.16_10.43.34.csv@2913  reward=  175.11 qoe=   0.0 qoe_q=  -52.8 eps=0.968 loss=0.0177
[ep   39] redandblack  static_B_2020.01.16_10.43.34.csv@333   reward=  186.39 qoe=   0.0 qoe_q=   58.3 eps=0.968 loss=0.0179
[ep   40] soldier      static_B_2020.02.27_18.39.27.csv@1604  reward=  141.33 qoe=   2.3 qoe_q=   -9.4 eps=0.967 loss=0.0187
[ep   41] longdress    static_B_2020.02.27_18.39.27.csv@3764  reward=  203.43 qoe=  87.6 qoe_q=   64.4 eps=0.966 loss=0.0172
[ep   42] loot         static_B_2020.02.27_18.39.27.csv@2744  reward=  235.56 qoe=   0.0 qoe_q=   77.1 eps=0.965 loss=0.0159
[ep   43] redandblack  static_B_2020.02.27_18.39.27.csv@2924  reward=  195.05 qoe=  82.0 qoe_q=   58.0 eps=0.964 loss=0.0147
[ep   44] soldier      static_B_2020.02.27_18.39.27.csv@1064  reward=  158.60 qoe=  80.3 qoe_q=   45.0 eps=0.963 loss=0.0180
[ep   45] longdress    static_B_2020.02.27_18.39.27.csv@3104  reward=  138.65 qoe=  16.8 qoe_q=   26.0 eps=0.963 loss=0.0165
[ep   46] loot         static_B_2020.01.16_10.43.34.csv@933   reward=  160.03 qoe=   0.0 qoe_q=   50.5 eps=0.962 loss=0.0156
[ep   47] redandblack  static_B_2020.02.13_13.57.29.csv@154   reward=  145.11 qoe=   0.0 qoe_q=   45.3 eps=0.961 loss=0.0169
[ep   48] soldier      static_B_2020.01.16_10.43.34.csv@573   reward=  142.49 qoe=  78.1 qoe_q=   38.3 eps=0.960 loss=0.0147
[ep   49] longdress    static_B_2020.02.27_18.39.27.csv@2504  reward=  190.07 qoe=  66.5 qoe_q=   52.1 eps=0.959 loss=0.0165
[ep   50] loot         static_B_2020.02.27_18.39.27.csv@5204  reward=  179.62 qoe=   0.0 qoe_q=  -13.1 eps=0.958 loss=0.0154
[ep   51] redandblack  static_B_2019.12.16_13.40.04.csv@326   reward=  146.29 qoe=  39.0 qoe_q=   16.5 eps=0.957 loss=0.0160
[ep   52] soldier      static_B_2019.12.16_13.40.04.csv@26    reward=  253.61 qoe=   0.0 qoe_q=   83.8 eps=0.957 loss=0.0175
[ep   53] longdress    static_B_2020.02.27_18.39.27.csv@2084  reward=  110.01 qoe=   0.0 qoe_q=   34.0 eps=0.956 loss=0.0163
[ep   54] loot         static_B_2020.02.27_18.39.27.csv@3404  reward=  185.33 qoe=  50.8 qoe_q=   53.4 eps=0.955 loss=0.0157
[ep   55] redandblack  static_B_2020.01.16_10.43.34.csv@1293  reward=  239.42 qoe= 100.0 qoe_q=   77.8 eps=0.954 loss=0.0152
[ep   56] soldier      static_B_2019.12.16_13.40.04.csv@1226  reward=  158.08 qoe=   0.0 qoe_q=   50.2 eps=0.953 loss=0.0137
[ep   57] longdress    static_B_2020.02.13_13.57.29.csv@1834  reward=  192.48 qoe=  32.0 qoe_q=   60.6 eps=0.952 loss=0.0142
[ep   58] loot         static_B_2020.02.13_13.57.29.csv@1654  reward=  190.68 qoe=  87.4 qoe_q=   59.8 eps=0.952 loss=0.0154
[ep   59] redandblack  static_B_2019.12.16_13.40.04.csv@1406  reward=  253.60 qoe=   2.0 qoe_q=   82.9 eps=0.951 loss=0.0137
[ep   60] soldier      static_B_2020.02.27_18.39.27.csv@3224  reward=  181.11 qoe=   0.0 qoe_q=   58.4 eps=0.950 loss=0.0122
[ep   61] longdress    static_B_2020.02.27_18.39.27.csv@4484  reward=  167.74 qoe=  56.8 qoe_q=   38.3 eps=0.949 loss=0.0145
[ep   62] loot         static_B_2019.12.16_13.40.04.csv@866   reward=  238.28 qoe=  82.8 qoe_q=   74.2 eps=0.948 loss=0.0145
[ep   63] redandblack  static_B_2020.02.13_13.57.29.csv@994   reward=  210.50 qoe=  68.6 qoe_q=   52.6 eps=0.947 loss=0.0144
[ep   64] soldier      static_B_2020.02.13_13.57.29.csv@334   reward=  226.96 qoe=   0.0 qoe_q=   17.5 eps=0.947 loss=0.0130
[ep   65] longdress    static_B_2020.02.13_13.57.29.csv@1474  reward=  131.05 qoe=  64.4 qoe_q=   22.1 eps=0.946 loss=0.0143
[ep   66] loot         static_B_2020.01.16_10.43.34.csv@2733  reward=  229.30 qoe= 100.0 qoe_q=   74.1 eps=0.945 loss=0.0138
[ep   67] redandblack  static_B_2020.01.16_10.43.34.csv@1113  reward=  192.05 qoe=  64.3 qoe_q=   41.8 eps=0.944 loss=0.0152
[ep   68] soldier      static_B_2020.01.16_10.43.34.csv@33    reward=  124.80 qoe=  11.0 qoe_q=   -4.1 eps=0.943 loss=0.0122
[ep   69] longdress    static_B_2020.02.27_18.39.27.csv@884   reward=  193.20 qoe=  37.2 qoe_q=   28.2 eps=0.942 loss=0.0147
[ep   70] loot         static_B_2020.02.13_13.57.29.csv@2314  reward=  128.90 qoe=  56.3 qoe_q=   23.5 eps=0.942 loss=0.0132
[ep   71] redandblack  static_B_2020.02.13_13.57.29.csv@1894  reward=  190.81 qoe=  66.0 qoe_q=   42.8 eps=0.941 loss=0.0138
[ep   72] soldier      static_B_2020.02.27_18.39.27.csv@2564  reward=  144.96 qoe=   0.0 qoe_q=  -19.1 eps=0.940 loss=0.0138
[ep   73] longdress    static_B_2020.02.27_18.39.27.csv@5384  reward=  205.11 qoe=   0.0 qoe_q=   65.9 eps=0.939 loss=0.0142
[ep   74] loot         static_B_2019.12.16_13.40.04.csv@266   reward=  156.39 qoe=  44.9 qoe_q=   23.8 eps=0.938 loss=0.0136
[ep   75] redandblack  static_B_2020.02.27_18.39.27.csv@1844  reward=  117.04 qoe=   0.0 qoe_q=   -3.5 eps=0.937 loss=0.0128
[ep   76] soldier      static_B_2020.01.16_10.43.34.csv@753   reward=  141.15 qoe=   0.0 qoe_q=  -12.3 eps=0.937 loss=0.0137
