episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,driving_B_2020.01.16_09.56.56.csv,1235,-26.9992,-27.00,-27.00,0.9995,0.000000
2,loot,driving_B_2020.02.14_09.38.22.csv,31,-69.1446,-69.14,-69.14,0.9991,1.684698
3,redandblack,driving_B_2020.02.13_15.02.01.csv,476,37.3404,37.34,37.34,0.9986,1.533689
4,soldier,static_B_2020.02.27_18.39.27.csv,2736,41.2614,41.26,41.26,0.9981,1.282531
5,longdress,static_B_2020.02.27_18.39.27.csv,3276,33.3924,33.39,33.39,0.9976,1.104064
6,loot,driving_B_2020.02.13_13.03.24.csv,2188,-173.2349,-173.23,-173.23,0.9972,1.430009
7,redandblack,driving_B_2019.12.16_12.27.05.csv,1018,44.3901,44.39,44.39,0.9967,1.564755
8,soldier,driving_B_2020.02.13_15.02.01.csv,116,32.0953,32.10,32.10,0.9962,1.352730
9,longdress,static_B_2020.02.27_18.39.27.csv,3636,32.5283,32.53,32.53,0.9957,1.329968
10,loot,driving_B_2020.01.16_12.10.03.csv,19,48.0531,48.05,48.05,0.9953,1.071884
11,redandblack,driving_B_2020.02.13_13.03.24.csv,1830,-769.3699,-769.37,-769.37,0.9948,2.026398
12,soldier,driving_B_2020.01.16_07.26.43.csv,988,-49.2447,-49.24,-49.24,0.9943,2.327756
13,longdress,static_B_2020.02.27_18.39.27.csv,4836,32.0922,32.09,32.09,0.9938,2.085439
14,loot,driving_B_2019.12.16_12.27.05.csv,358,12.9990,13.00,13.00,0.9934,2.306317
15,redandblack,driving_B_2020.02.14_12.58.17.csv,624,-18.5795,-18.58,-18.58,0.9929,2.189425
16,soldier,driving_B_2020.02.13_15.02.01.csv,1076,-26.3732,-26.37,-26.37,0.9924,1.981627
17,longdress,driving_B_2020.02.13_15.02.01.csv,2576,20.0166,20.02,20.02,0.9919,2.192861
18,loot,driving_B_2019.12.17_07.32.39.csv,2168,-85.3734,-85.37,-85.37,0.9915,1.772890
19,redandblack,static_B_2020.02.14_13.21.26.csv,21,15.4856,15.49,15.49,0.9910,2.005687
20,soldier,static_B_2020.02.14_13.21.26.csv,561,40.9272,40.93,40.93,0.9905,2.183469
21,longdress,static_B_2019.12.16_13.40.04.csv,208,-22.1885,-22.19,-22.19,0.9900,1.644774
22,loot,driving_B_2020.02.13_15.02.01.csv,1136,-35.7333,-35.73,-35.73,0.9896,2.146006
23,redandblack,static_B_2020.02.27_18.39.27.csv,5256,39.9668,39.97,39.97,0.9891,1.707636
24,soldier,driving_B_2020.01.16_12.10.03.csv,244,34.2323,34.23,34.23,0.9886,1.308349
25,longdress,driving_B_2020.02.14_12.58.17.csv,564,-119.0269,-119.03,-119.03,0.9881,1.638337
26,loot,driving_B_2020.01.16_07.26.43.csv,148,-86.3191,-86.32,-86.32,0.9877,1.420324
