# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\scripts\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_005_s53\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_005_s53 --batch-size 64 --coverage-stride 60 --early-stop-patience 3 --epochs 8 --eps-decay-frac 0.6 --eval-every 400 --eval-offsets 3 --eval-seeds 42,43,44 --eval-sequences longdress,loot,redandblack,soldier --gamma 1.0 --hidden 128 --lam 1.0 --lr 0.0001 --mu 4.3 --protocol configs/experiment_protocol.json --reward-spec {"rebuffer_weight": 2.0, "startup_weight": 1.0, "drop_weight": null} --seed 53 --segment-frames 8 --select-by qoe_quality --target-update 3000 --torch-threads 2 --lstm C:\Users\Nima\PointCloudStreaming\models/bandwidth_lstm_s8.pkl
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | validation sequences: ['longdress', 'loot', 'redandblack', 'soldier']
   protocol: 4071599372abeb61 | train files: 13 | validation files: 4 | registered test files: 4 (NOT evaluated) | frames/episode: 300
   coverage stride: 60 samples -> 417 episodes/epoch x 8 epochs = 3336 episodes (~126768 env steps)
   segment: 8 frames/request (38 decisions/episode) | validation offsets/trace: 3 | validation seeds: [42, 43, 44]
   state_dim: 23 | actions: 6 | feature_spec: ['lstm_pred', 'buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   PyTorch CPU threads/trial: 2
   LSTM: models\bandwidth_lstm_s8.pkl
   reward = QoE: (100/N)*sum(q[fixed_log_bitrate]) - 4.3*stall_duration - 2.0*rebuffer_events - 1.0*sum|delta_segment_q| - (100/N)*dropped_frames - 1.0*startup_delay  (gamma=1.0, lr=0.0001, no learner-side scaling)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_005_s53\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_005_s53
==========================================================================================
[validation @ ep 0] untrained: reward=QoE=-26556.19
[ep    1] longdress    driving_B_2020.01.16_09.56.56.csv@1235  reward=QoE=  -27.00 eps=1.000 loss=0.0000
[ep    2] loot         driving_B_2020.02.14_09.38.22.csv@31    reward=QoE=  -69.14 eps=0.999 loss=1.6847
[ep    3] redandblack  driving_B_2020.02.13_15.02.01.csv@476   reward=QoE=   37.34 eps=0.999 loss=1.5337
[ep    4] soldier      static_B_2020.02.27_18.39.27.csv@2736  reward=QoE=   41.26 eps=0.998 loss=1.2825
[ep    5] longdress    static_B_2020.02.27_18.39.27.csv@3276  reward=QoE=   33.39 eps=0.998 loss=1.1041
[ep    6] loot         driving_B_2020.02.13_13.03.24.csv@2188  reward=QoE= -173.23 eps=0.997 loss=1.4300
[ep    7] redandblack  driving_B_2019.12.16_12.27.05.csv@1018  reward=QoE=   44.39 eps=0.997 loss=1.5648
[ep    8] soldier      driving_B_2020.02.13_15.02.01.csv@116   reward=QoE=   32.10 eps=0.996 loss=1.3527
[ep    9] longdress    static_B_2020.02.27_18.39.27.csv@3636  reward=QoE=   32.53 eps=0.996 loss=1.3300
[ep   10] loot         driving_B_2020.01.16_12.10.03.csv@19    reward=QoE=   48.05 eps=0.995 loss=1.0719
[ep   11] redandblack  driving_B_2020.02.13_13.03.24.csv@1830  reward=QoE= -769.37 eps=0.995 loss=2.0264
[ep   12] soldier      driving_B_2020.01.16_07.26.43.csv@988   reward=QoE=  -49.24 eps=0.994 loss=2.3278
[ep   13] longdress    static_B_2020.02.27_18.39.27.csv@4836  reward=QoE=   32.09 eps=0.994 loss=2.0854
[ep   14] loot         driving_B_2019.12.16_12.27.05.csv@358   reward=QoE=   13.00 eps=0.993 loss=2.3063
[ep   15] redandblack  driving_B_2020.02.14_12.58.17.csv@624   reward=QoE=  -18.58 eps=0.993 loss=2.1894
[ep   16] soldier      driving_B_2020.02.13_15.02.01.csv@1076  reward=QoE=  -26.37 eps=0.992 loss=1.9816
[ep   17] longdress    driving_B_2020.02.13_15.02.01.csv@2576  reward=QoE=   20.02 eps=0.992 loss=2.1929
[ep   18] loot         driving_B_2019.12.17_07.32.39.csv@2168  reward=QoE=  -85.37 eps=0.991 loss=1.7729
[ep   19] redandblack  static_B_2020.02.14_13.21.26.csv@21    reward=QoE=   15.49 eps=0.991 loss=2.0057
[ep   20] soldier      static_B_2020.02.14_13.21.26.csv@561   reward=QoE=   40.93 eps=0.991 loss=2.1835
[ep   21] longdress    static_B_2019.12.16_13.40.04.csv@208   reward=QoE=  -22.19 eps=0.990 loss=1.6448
[ep   22] loot         driving_B_2020.02.13_15.02.01.csv@1136  reward=QoE=  -35.73 eps=0.990 loss=2.1460
[ep   23] redandblack  static_B_2020.02.27_18.39.27.csv@5256  reward=QoE=   39.97 eps=0.989 loss=1.7076
[ep   24] soldier      driving_B_2020.01.16_12.10.03.csv@244   reward=QoE=   34.23 eps=0.989 loss=1.3083
[ep   25] longdress    driving_B_2020.02.14_12.58.17.csv@564   reward=QoE= -119.03 eps=0.988 loss=1.6383
[ep   26] loot         driving_B_2020.01.16_07.26.43.csv@148   reward=QoE=  -86.32 eps=0.988 loss=1.4203
[ep   27] redandblack  static_B_2020.02.27_18.39.27.csv@1176  reward=QoE= -211.52 eps=0.987 loss=2.2754
[ep   28] soldier      driving_B_2019.12.17_07.32.39.csv@668   reward=QoE=  -85.79 eps=0.987 loss=1.6500
[ep   29] longdress    driving_B_2020.02.13_15.02.01.csv@2156  reward=QoE=   36.04 eps=0.986 loss=1.7159
[ep   30] loot         driving_B_2019.12.17_07.32.39.csv@728   reward=QoE=  -12.37 eps=0.986 loss=1.7941
[ep   31] redandblack  driving_B_2020.02.13_15.02.01.csv@2276  reward=QoE= -131.58 eps=0.985 loss=2.0549
[ep   32] soldier      static_B_2019.12.16_13.40.04.csv@28    reward=QoE=   34.58 eps=0.985 loss=2.0888
[ep   33] longdress    driving_B_2020.02.13_13.03.24.csv@330   reward=QoE=  -89.86 eps=0.984 loss=1.8416
[ep   34] loot         driving_B_2019.12.16_12.27.05.csv@778   reward=QoE=   29.54 eps=0.984 loss=2.0244
[ep   35] redandblack  driving_B_2019.12.16_12.27.05.csv@1078  reward=QoE=   39.85 eps=0.983 loss=1.8360
[ep   36] soldier      driving_B_2020.02.14_09.38.22.csv@811   reward=QoE=  -80.68 eps=0.983 loss=2.1669
[ep   37] longdress    driving_B_2020.01.16_07.26.43.csv@1708  reward=QoE=  -25.42 eps=0.982 loss=1.7539
[ep   38] loot         driving_B_2020.02.14_09.38.22.csv@1051  reward=QoE=  -17.60 eps=0.982 loss=1.8252
[ep   39] redandblack  driving_B_2020.02.14_09.38.22.csv@1231  reward=QoE=  -62.55 eps=0.982 loss=2.0318
[ep   40] soldier      static_B_2020.02.27_18.39.27.csv@1056  reward=QoE=   34.11 eps=0.981 loss=1.9154
[ep   41] longdress    driving_B_2019.12.17_07.32.39.csv@1568  reward=QoE= -100.07 eps=0.981 loss=1.5803
[ep   42] loot         driving_B_2020.02.14_12.58.17.csv@744   reward=QoE= -218.87 eps=0.980 loss=1.4766
[ep   43] redandblack  static_B_2020.02.27_18.39.27.csv@96    reward=QoE=   18.59 eps=0.980 loss=1.4021
[ep   44] soldier      static_B_2019.12.16_13.40.04.csv@1048  reward=QoE=  -30.65 eps=0.979 loss=1.4108
[ep   45] longdress    static_B_2020.02.27_18.39.27.csv@3936  reward=QoE=   26.81 eps=0.979 loss=1.7458
[ep   46] loot         driving_B_2020.02.14_12.58.17.csv@684   reward=QoE= -104.26 eps=0.978 loss=2.0441
[ep   47] redandblack  driving_B_2020.01.16_09.56.56.csv@335   reward=QoE=   17.50 eps=0.978 loss=1.7060
[ep   48] soldier      driving_B_2020.02.13_15.02.01.csv@2754  reward=QoE= -103.05 eps=0.977 loss=1.5566
[ep   49] longdress    static_B_2020.02.27_18.39.27.csv@4356  reward=QoE=   30.82 eps=0.977 loss=1.7402
[ep   50] loot         driving_B_2019.12.17_07.32.39.csv@1808  reward=QoE=  -85.68 eps=0.976 loss=1.7167
[ep   51] redandblack  driving_B_2020.02.27_17.30.15.csv@254   reward=QoE= -318.92 eps=0.976 loss=1.5660
[ep   52] soldier      driving_B_2020.02.27_17.30.15.csv@374   reward=QoE= -543.05 eps=0.975 loss=1.8294
[ep   53] longdress    static_B_2020.02.27_18.39.27.csv@5376  reward=QoE=   28.25 eps=0.975 loss=1.9809
[ep   54] loot         driving_B_2019.12.17_07.32.39.csv@848   reward=QoE=  -39.73 eps=0.974 loss=1.6371
[ep   55] redandblack  driving_B_2020.02.13_13.03.24.csv@1530  reward=QoE=  -49.97 eps=0.974 loss=1.7156
[ep   56] soldier      driving_B_2020.02.14_09.38.22.csv@571   reward=QoE=   51.15 eps=0.973 loss=1.9193
[ep   57] longdress    driving_B_2020.02.13_15.02.01.csv@2754  reward=QoE= -167.52 eps=0.973 loss=1.8808
[ep   58] loot         driving_B_2019.12.17_07.32.39.csv@608   reward=QoE=  -46.35 eps=0.972 loss=2.2109
[ep   59] redandblack  driving_B_2020.02.13_15.02.01.csv@1436  reward=QoE=  -91.10 eps=0.972 loss=1.7838
