# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\scripts\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_001_s50\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_001_s50 --batch-size 64 --coverage-stride 60 --early-stop-patience 3 --epochs 8 --eps-decay-frac 0.5 --eval-every 400 --eval-offsets 3 --eval-seeds 42,43,44 --eval-sequences longdress,loot,redandblack,soldier --gamma 1.0 --hidden 256 --lam 1.0 --lr 0.0003 --mu 4.3 --protocol configs/experiment_protocol.json --reward-spec {"rebuffer_weight": 2.0, "startup_weight": 1.0, "drop_weight": null} --seed 50 --segment-frames 5 --select-by qoe_quality --target-update 6000 --torch-threads 2 --lstm C:\Users\Nima\PointCloudStreaming\models/bandwidth_lstm_s5.pkl
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | validation sequences: ['longdress', 'loot', 'redandblack', 'soldier']
   protocol: 4071599372abeb61 | train files: 13 | validation files: 4 | registered test files: 4 (NOT evaluated) | frames/episode: 300
   coverage stride: 60 samples -> 417 episodes/epoch x 8 epochs = 3336 episodes (~200160 env steps)
   segment: 5 frames/request (60 decisions/episode) | validation offsets/trace: 3 | validation seeds: [42, 43, 44]
   state_dim: 23 | actions: 6 | feature_spec: ['lstm_pred', 'buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   PyTorch CPU threads/trial: 2
   LSTM: models\bandwidth_lstm_s5.pkl
   reward = QoE: (100/N)*sum(q[fixed_log_bitrate]) - 4.3*stall_duration - 2.0*rebuffer_events - 1.0*sum|delta_segment_q| - (100/N)*dropped_frames - 1.0*startup_delay  (gamma=1.0, lr=0.0003, no learner-side scaling)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_001_s50\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_001_s50
==========================================================================================
[validation @ ep 0] untrained: reward=QoE=-26342.59
[ep    1] longdress    static_B_2020.02.27_18.39.27.csv@3655  reward=QoE=   29.02 eps=0.999 loss=0.0000
[ep    2] loot         driving_B_2020.02.13_13.03.24.csv@1695  reward=QoE=   34.59 eps=0.999 loss=0.1465
[ep    3] redandblack  driving_B_2020.02.13_15.02.01.csv@2092  reward=QoE=  -26.69 eps=0.998 loss=0.3246
[ep    4] soldier      driving_B_2020.02.13_15.02.01.csv@472   reward=QoE=   34.42 eps=0.998 loss=0.2895
[ep    5] longdress    static_B_2019.12.16_13.40.04.csv@1576  reward=QoE=   32.22 eps=0.997 loss=0.1722
[ep    6] loot         driving_B_2020.02.14_09.38.22.csv@494   reward=QoE=  -37.59 eps=0.997 loss=0.2740
[ep    7] redandblack  driving_B_2020.01.16_07.26.43.csv@332   reward=QoE= -168.76 eps=0.996 loss=0.5393
[ep    8] soldier      driving_B_2019.12.17_07.32.39.csv@953   reward=QoE= -207.63 eps=0.995 loss=0.8258
[ep    9] longdress    static_B_2019.12.16_13.40.04.csv@1396  reward=QoE=  -12.66 eps=0.995 loss=0.9601
[ep   10] loot         static_B_2020.02.27_18.39.27.csv@5395  reward=QoE=   26.93 eps=0.994 loss=0.8662
[ep   11] redandblack  driving_B_2020.01.16_09.56.56.csv@35    reward=QoE=  -22.10 eps=0.994 loss=0.6899
[ep   12] soldier      driving_B_2020.02.13_13.03.24.csv@1215  reward=QoE= -146.96 eps=0.993 loss=0.7933
[ep   13] longdress    static_B_2020.02.14_13.21.26.csv@850   reward=QoE=   18.11 eps=0.993 loss=0.7913
[ep   14] loot         static_B_2019.12.16_13.40.04.csv@136   reward=QoE=   41.99 eps=0.992 loss=0.7928
[ep   15] redandblack  static_B_2020.02.27_18.39.27.csv@115   reward=QoE=   19.72 eps=0.991 loss=0.7170
[ep   16] soldier      driving_B_2019.12.17_07.32.39.csv@713   reward=QoE=  -52.50 eps=0.991 loss=0.6800
[ep   17] longdress    driving_B_2020.01.16_09.56.56.csv@1415  reward=QoE=   22.04 eps=0.990 loss=0.6227
[ep   18] loot         driving_B_2020.02.13_13.03.24.csv@1995  reward=QoE= -120.95 eps=0.990 loss=0.5961
[ep   19] redandblack  driving_B_2019.12.17_07.32.39.csv@2153  reward=QoE= -116.09 eps=0.989 loss=0.5873
[ep   20] soldier      static_B_2020.02.27_18.39.27.csv@1375  reward=QoE=   27.58 eps=0.989 loss=0.6238
[ep   21] longdress    static_B_2020.02.27_18.39.27.csv@4315  reward=QoE=   14.30 eps=0.988 loss=0.5781
[ep   22] loot         static_B_2020.02.27_18.39.27.csv@715   reward=QoE=   27.11 eps=0.987 loss=0.5929
[ep   23] redandblack  driving_B_2020.01.16_07.26.43.csv@452   reward=QoE= -135.86 eps=0.987 loss=0.5844
[ep   24] soldier      driving_B_2019.12.17_07.32.39.csv@893   reward=QoE= -139.18 eps=0.986 loss=0.6066
[ep   25] longdress    driving_B_2020.02.13_15.02.01.csv@2572  reward=QoE=   31.61 eps=0.986 loss=0.6590
[ep   26] loot         driving_B_2020.02.13_13.03.24.csv@1335  reward=QoE=  -79.20 eps=0.985 loss=0.6111
[ep   27] redandblack  static_B_2020.02.27_18.39.27.csv@1435  reward=QoE=   37.52 eps=0.985 loss=0.6534
[ep   28] soldier      driving_B_2020.01.16_09.56.56.csv@95    reward=QoE= -138.06 eps=0.984 loss=0.5241
[ep   29] longdress    static_B_2020.02.27_18.39.27.csv@2335  reward=QoE= -233.41 eps=0.983 loss=0.5970
[ep   30] loot         driving_B_2020.01.16_07.26.43.csv@572   reward=QoE=  -52.32 eps=0.983 loss=0.7654
[ep   31] redandblack  static_B_2020.02.27_18.39.27.csv@3535  reward=QoE=   24.97 eps=0.982 loss=0.6649
[ep   32] soldier      static_B_2020.02.27_18.39.27.csv@5695  reward=QoE=   28.80 eps=0.982 loss=0.6576
[ep   33] longdress    driving_B_2019.12.17_07.32.39.csv@773   reward=QoE= -102.58 eps=0.981 loss=0.6174
[ep   34] loot         driving_B_2019.12.17_07.32.39.csv@353   reward=QoE=   23.82 eps=0.981 loss=0.7397
[ep   35] redandblack  static_B_2020.02.27_18.39.27.csv@2755  reward=QoE=   26.70 eps=0.980 loss=0.6281
[ep   36] soldier      driving_B_2020.01.16_07.26.43.csv@512   reward=QoE= -125.92 eps=0.980 loss=0.6494
[ep   37] longdress    driving_B_2020.02.27_17.30.15.csv@155   reward=QoE= -811.33 eps=0.979 loss=0.8766
[ep   38] loot         driving_B_2019.12.16_12.27.05.csv@555   reward=QoE= -123.55 eps=0.978 loss=0.9273
[ep   39] redandblack  driving_B_2020.01.16_07.26.43.csv@1770  reward=QoE= -116.45 eps=0.978 loss=0.9588
[ep   40] soldier      driving_B_2020.02.13_13.03.24.csv@555   reward=QoE= -142.51 eps=0.977 loss=0.7706
[ep   41] longdress    driving_B_2020.02.27_17.30.15.csv@215   reward=QoE= -681.69 eps=0.977 loss=1.1806
[ep   42] loot         driving_B_2020.02.13_15.02.01.csv@2272  reward=QoE= -126.44 eps=0.976 loss=1.2007
[ep   43] redandblack  static_B_2020.02.27_18.39.27.csv@5742  reward=QoE=   30.89 eps=0.976 loss=1.1291
[ep   44] soldier      driving_B_2020.02.13_13.03.24.csv@195   reward=QoE= -136.75 eps=0.975 loss=0.9837
[ep   45] longdress    static_B_2020.02.27_18.39.27.csv@4375  reward=QoE=   31.97 eps=0.974 loss=1.1282
[ep   46] loot         driving_B_2020.02.13_13.03.24.csv@1755  reward=QoE=   26.96 eps=0.974 loss=1.1322
[ep   47] redandblack  driving_B_2020.02.13_15.02.01.csv@2632  reward=QoE=   42.52 eps=0.973 loss=1.1432
[ep   48] soldier      driving_B_2020.02.13_15.02.01.csv@1792  reward=QoE=   33.94 eps=0.973 loss=1.0469
[ep   49] longdress    driving_B_2020.02.14_12.58.17.csv@800   reward=QoE= -367.08 eps=0.972 loss=1.1126
[ep   50] loot         static_B_2020.02.27_18.39.27.csv@4675  reward=QoE= -204.95 eps=0.972 loss=1.1227
[ep   51] redandblack  static_B_2020.02.27_18.39.27.csv@5215  reward=QoE=  -28.21 eps=0.971 loss=1.1877
[ep   52] soldier      driving_B_2020.02.14_12.58.17.csv@353   reward=QoE= -599.48 eps=0.970 loss=1.1264
[ep   53] longdress    driving_B_2020.02.13_15.02.01.csv@1552  reward=QoE= -618.40 eps=0.970 loss=1.3282
[ep   54] loot         static_B_2020.02.27_18.39.27.csv@1315  reward=QoE=   51.19 eps=0.969 loss=1.3356
[ep   55] redandblack  driving_B_2019.12.16_12.27.05.csv@1095  reward=QoE=    7.31 eps=0.969 loss=1.3089
[ep   56] soldier      static_B_2020.02.27_18.39.27.csv@1795  reward=QoE= -302.36 eps=0.968 loss=1.2381
[ep   57] longdress    driving_B_2020.02.14_09.38.22.csv@1478  reward=QoE= -132.22 eps=0.968 loss=1.4034
[ep   58] loot         driving_B_2019.12.17_07.32.39.csv@1553  reward=QoE=  -14.34 eps=0.967 loss=1.2065
[ep   59] redandblack  driving_B_2020.01.16_09.56.56.csv@1570  reward=QoE=   16.04 eps=0.966 loss=1.2093
[ep   60] soldier      static_B_2020.02.27_18.39.27.csv@4435  reward=QoE=   33.43 eps=0.966 loss=1.2230
[ep   61] longdress    static_B_2019.12.16_13.40.04.csv@1756  reward=QoE=   34.69 eps=0.965 loss=1.4524
[ep   62] loot         static_B_2020.02.27_18.39.27.csv@2935  reward=QoE=   14.67 eps=0.965 loss=1.3197
[ep   63] redandblack  driving_B_2020.02.14_09.38.22.csv@1394  reward=QoE=  -66.92 eps=0.964 loss=1.2511
[ep   64] soldier      driving_B_2019.12.17_07.32.39.csv@1793  reward=QoE= -265.80 eps=0.964 loss=1.1436
[ep   65] longdress    driving_B_2020.01.16_09.56.56.csv@455   reward=QoE=  -85.87 eps=0.963 loss=1.2722
[ep   66] loot         driving_B_2020.01.16_09.56.56.csv@515   reward=QoE=   31.00 eps=0.962 loss=1.0617
[ep   67] redandblack  static_B_2019.12.16_13.40.04.csv@1216  reward=QoE=    8.38 eps=0.962 loss=1.1152
[ep   68] soldier      driving_B_2020.02.13_15.02.01.csv@1612  reward=QoE= -240.49 eps=0.961 loss=1.1951
[ep   69] longdress    driving_B_2019.12.17_07.32.39.csv@1493  reward=QoE= -168.76 eps=0.961 loss=1.2175
[ep   70] loot         driving_B_2020.01.16_09.56.56.csv@395   reward=QoE=  -40.33 eps=0.960 loss=0.9702
[ep   71] redandblack  driving_B_2020.01.16_07.26.43.csv@812   reward=QoE=   22.36 eps=0.960 loss=1.2001
[ep   72] soldier      driving_B_2020.02.14_12.58.17.csv@713   reward=QoE= -357.20 eps=0.959 loss=1.2787
[ep   73] longdress    static_B_2020.02.27_18.39.27.csv@1075  reward=QoE=  -23.74 eps=0.958 loss=1.1726
[ep   74] loot         static_B_2019.12.16_13.40.04.csv@1904  reward=QoE=  -10.64 eps=0.958 loss=1.3256
[ep   75] redandblack  driving_B_2020.02.14_09.38.22.csv@14    reward=QoE= -125.52 eps=0.957 loss=1.0275
[ep   76] soldier      static_B_2020.02.27_18.39.27.csv@3595  reward=QoE=   44.05 eps=0.957 loss=1.2597
[ep   77] longdress    driving_B_2019.12.16_12.27.05.csv@735   reward=QoE=   13.29 eps=0.956 loss=1.2117
[ep   78] loot         static_B_2020.02.27_18.39.27.csv@3835  reward=QoE=   16.65 eps=0.956 loss=1.2848
[ep   79] redandblack  driving_B_2020.01.16_07.26.43.csv@1112  reward=QoE=    4.13 eps=0.955 loss=1.0743
[ep   80] soldier      driving_B_2019.12.16_12.27.05.csv@435   reward=QoE= -151.79 eps=0.954 loss=0.8667
[ep   81] longdress    driving_B_2020.02.13_15.02.01.csv@1372  reward=QoE= -150.74 eps=0.954 loss=1.0533
[ep   82] loot         static_B_2020.02.27_18.39.27.csv@5455  reward=QoE=   36.41 eps=0.953 loss=1.1895
[ep   83] redandblack  driving_B_2020.02.13_13.03.24.csv@1935  reward=QoE= -288.72 eps=0.953 loss=1.0352
[ep   84] soldier      driving_B_2020.02.14_12.58.17.csv@653   reward=QoE= -131.91 eps=0.952 loss=1.1116
[ep   85] longdress    driving_B_2020.01.16_07.26.43.csv@1652  reward=QoE= -125.10 eps=0.952 loss=1.1224
[ep   86] loot         driving_B_2020.02.13_15.02.01.csv@1072  reward=QoE=    1.55 eps=0.951 loss=1.1974
[ep   87] redandblack  driving_B_2019.12.17_07.32.39.csv@533   reward=QoE=  -89.58 eps=0.950 loss=1.0789
[ep   88] soldier      driving_B_2020.02.13_15.02.01.csv@712   reward=QoE= -103.81 eps=0.950 loss=1.1109
[ep   89] longdress    driving_B_2020.02.14_09.38.22.csv@314   reward=QoE= -223.34 eps=0.949 loss=1.0471
[ep   90] loot         static_B_2020.02.27_18.39.27.csv@475   reward=QoE=   33.39 eps=0.949 loss=1.2596
[ep   91] redandblack  driving_B_2020.02.13_15.02.01.csv@532   reward=QoE=   -0.08 eps=0.948 loss=1.0187
[ep   92] soldier      driving_B_2020.02.13_15.02.01.csv@1732  reward=QoE=   13.32 eps=0.948 loss=0.9717
[ep   93] longdress    static_B_2020.02.14_13.21.26.csv@419   reward=QoE=   41.00 eps=0.947 loss=1.2701
[ep   94] loot         driving_B_2020.01.16_07.26.43.csv@212   reward=QoE=  -41.71 eps=0.946 loss=1.2209
[ep   95] redandblack  driving_B_2020.01.16_07.26.43.csv@1052  reward=QoE=   12.13 eps=0.946 loss=1.0276
[ep   96] soldier      driving_B_2019.12.17_07.32.39.csv@1073  reward=QoE=  -19.27 eps=0.945 loss=1.1800
[ep   97] longdress    static_B_2020.02.27_18.39.27.csv@3415  reward=QoE=   37.38 eps=0.945 loss=0.9656
[ep   98] loot         driving_B_2020.01.16_09.56.56.csv@155   reward=QoE=    3.53 eps=0.944 loss=0.8923
[ep   99] redandblack  driving_B_2020.01.16_09.56.56.csv@935   reward=QoE=  -58.57 eps=0.944 loss=0.9881
[ep  100] soldier      static_B_2020.02.14_13.21.26.csv@239   reward=QoE=   31.55 eps=0.943 loss=0.9204
[ep  101] longdress    driving_B_2020.02.13_13.03.24.csv@675   reward=QoE= -155.07 eps=0.942 loss=1.0293
[ep  102] loot         driving_B_2020.01.16_12.10.03.csv@244   reward=QoE=   28.04 eps=0.942 loss=0.9357
[ep  103] redandblack  driving_B_2020.01.16_07.26.43.csv@1472  reward=QoE=  -84.62 eps=0.941 loss=0.9852
[ep  104] soldier      static_B_2020.02.14_13.21.26.csv@599   reward=QoE=   32.48 eps=0.941 loss=1.0080
[ep  105] longdress    static_B_2020.02.27_18.39.27.csv@415   reward=QoE=   31.87 eps=0.940 loss=1.1309
[ep  106] loot         driving_B_2019.12.17_07.32.39.csv@113   reward=QoE=  -17.98 eps=0.940 loss=1.0292
[ep  107] redandblack  static_B_2020.02.14_13.21.26.csv@719   reward=QoE=   27.80 eps=0.939 loss=0.9271
[ep  108] soldier      driving_B_2020.01.16_07.26.43.csv@272   reward=QoE=  -57.45 eps=0.938 loss=1.0117
[ep  109] longdress    driving_B_2020.01.16_07.26.43.csv@1232  reward=QoE= -105.45 eps=0.938 loss=1.0856
[ep  110] loot         driving_B_2020.02.13_15.02.01.csv@1672  reward=QoE=  -81.20 eps=0.937 loss=0.9999
[ep  111] redandblack  static_B_2020.02.27_18.39.27.csv@4855  reward=QoE=   38.14 eps=0.937 loss=1.2790
[ep  112] soldier      static_B_2020.02.27_18.39.27.csv@4915  reward=QoE=   27.27 eps=0.936 loss=0.9853
[ep  113] longdress    driving_B_2020.02.27_17.30.15.csv@695   reward=QoE= -421.75 eps=0.936 loss=1.0398
[ep  114] loot         driving_B_2020.01.16_07.26.43.csv@1592  reward=QoE= -144.79 eps=0.935 loss=1.1249
[ep  115] redandblack  static_B_2020.02.27_18.39.27.csv@3715  reward=QoE=   22.03 eps=0.935 loss=1.2577
[ep  116] soldier      driving_B_2020.01.16_09.56.56.csv@875   reward=QoE=  -78.69 eps=0.934 loss=1.2184
[ep  117] longdress    driving_B_2020.02.14_09.38.22.csv@614   reward=QoE=   26.08 eps=0.933 loss=1.0749
[ep  118] loot         driving_B_2020.01.16_09.56.56.csv@1295  reward=QoE=   30.41 eps=0.933 loss=1.3381
[ep  119] redandblack  static_B_2020.02.27_18.39.27.csv@55    reward=QoE=   40.07 eps=0.932 loss=1.0459
[ep  120] soldier      driving_B_2020.01.16_07.26.43.csv@92    reward=QoE=  -76.17 eps=0.932 loss=0.9641
