episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,driving_B_2020.01.16_07.26.43.csv,1594,-169.9578,-169.96,-169.96,0.9986,0.000000
2,loot,static_B_2020.02.14_13.21.26.csv,494,36.0340,36.03,36.03,0.9970,0.000000
3,redandblack,static_B_2019.12.16_13.40.04.csv,301,-3.2831,-3.28,-3.28,0.9955,0.000000
4,soldier,driving_B_2020.02.14_09.38.22.csv,324,-154.9159,-154.92,-154.92,0.9940,0.000000
5,longdress,driving_B_2020.02.13_13.03.24.csv,1747,-1.3139,-1.31,-1.31,0.9925,0.000000
6,loot,driving_B_2020.01.16_09.56.56.csv,104,-86.7861,-86.79,-86.79,0.9910,0.000000
7,redandblack,static_B_2020.02.14_13.21.26.csv,314,61.7934,61.79,61.79,0.9894,4.561717
8,soldier,static_B_2020.02.14_13.21.26.csv,194,57.3411,57.34,57.34,0.9879,4.592290
9,longdress,driving_B_2020.01.16_12.10.03.csv,244,51.0856,51.09,51.09,0.9864,4.324947
10,loot,static_B_2020.02.27_18.39.27.csv,5707,26.5822,26.58,26.58,0.9849,3.908158
11,redandblack,static_B_2020.02.27_18.39.27.csv,3367,23.3426,23.34,23.34,0.9834,3.724573
12,soldier,driving_B_2020.02.13_13.03.24.csv,2188,-247.1073,-247.11,-247.11,0.9819,4.114284
13,longdress,driving_B_2019.12.16_12.27.05.csv,686,-40.1284,-40.13,-40.13,0.9803,4.416422
14,loot,driving_B_2019.12.16_12.27.05.csv,1106,-30.0971,-30.10,-30.10,0.9788,4.490783
15,redandblack,driving_B_2020.01.16_07.26.43.csv,1770,-71.0058,-71.01,-71.01,0.9773,4.238403
16,soldier,driving_B_2020.02.13_15.02.01.csv,1571,-434.0468,-434.05,-434.05,0.9758,4.858319
17,longdress,driving_B_2019.12.17_07.32.39.csv,153,-28.8033,-28.80,-28.80,0.9743,5.281052
18,loot,driving_B_2020.02.13_13.03.24.csv,247,-0.4067,-0.41,-0.41,0.9727,4.761508
19,redandblack,static_B_2020.02.27_18.39.27.csv,1627,33.4516,33.45,33.45,0.9712,4.673552
20,soldier,driving_B_2019.12.16_12.27.05.csv,746,36.1832,36.18,36.18,0.9697,4.943884
21,longdress,driving_B_2019.12.16_12.27.05.csv,986,39.1912,39.19,39.19,0.9682,4.553035
22,loot,driving_B_2020.02.13_15.02.01.csv,851,-9.3204,-9.32,-9.32,0.9667,4.286735
23,redandblack,static_B_2020.02.27_18.39.27.csv,5742,33.4016,33.40,33.40,0.9651,4.207404
24,soldier,driving_B_2020.02.14_09.38.22.csv,24,-50.5208,-50.52,-50.52,0.9636,4.115966
25,longdress,driving_B_2020.02.13_15.02.01.csv,1751,9.7632,9.76,9.76,0.9621,4.091698
26,loot,driving_B_2020.02.14_09.38.22.csv,84,-58.3473,-58.35,-58.35,0.9606,3.983336
27,redandblack,driving_B_2019.12.17_07.32.39.csv,2288,27.5734,27.57,27.57,0.9591,3.964061
28,soldier,static_B_2020.02.27_18.39.27.csv,5227,12.1437,12.14,12.14,0.9575,4.066105
29,longdress,driving_B_2020.01.16_09.56.56.csv,704,54.1961,54.20,54.20,0.9560,3.393140
30,loot,driving_B_2020.02.13_15.02.01.csv,2171,38.3952,38.40,38.40,0.9545,3.998352
31,redandblack,driving_B_2020.01.16_09.56.56.csv,1064,-6.9414,-6.94,-6.94,0.9530,3.622830
32,soldier,static_B_2020.02.27_18.39.27.csv,1267,12.8147,12.81,12.81,0.9515,3.564596
33,longdress,driving_B_2020.02.13_13.03.24.csv,367,-106.3678,-106.37,-106.37,0.9500,3.605337
34,loot,static_B_2020.02.27_18.39.27.csv,3907,27.7349,27.73,27.73,0.9484,3.457555
35,redandblack,static_B_2020.02.27_18.39.27.csv,4027,32.4146,32.41,32.41,0.9469,3.566251
36,soldier,driving_B_2020.02.13_13.03.24.csv,487,-132.4892,-132.49,-132.49,0.9454,3.470905
37,longdress,driving_B_2019.12.17_07.32.39.csv,813,-72.4194,-72.42,-72.42,0.9439,3.490737
38,loot,driving_B_2020.02.13_15.02.01.csv,971,-65.1239,-65.12,-65.12,0.9424,3.584593
39,redandblack,driving_B_2020.02.14_09.38.22.csv,1478,-36.1250,-36.12,-36.12,0.9408,3.779004
40,soldier,driving_B_2020.02.13_15.02.01.csv,371,30.3228,30.32,30.32,0.9393,3.458705
41,longdress,driving_B_2020.01.16_09.56.56.csv,884,-78.0905,-78.09,-78.09,0.9378,3.622856
42,loot,driving_B_2020.02.13_15.02.01.csv,2711,-46.2286,-46.23,-46.23,0.9363,3.570746
43,redandblack,driving_B_2020.02.13_13.03.24.csv,187,-92.8885,-92.89,-92.89,0.9348,3.819913
44,soldier,driving_B_2020.01.16_07.26.43.csv,274,-14.3939,-14.39,-14.39,0.9332,3.310399
45,longdress,static_B_2020.02.14_13.21.26.csv,254,14.8969,14.90,14.90,0.9317,3.286101
46,loot,driving_B_2019.12.17_07.32.39.csv,1593,2.9437,2.94,2.94,0.9302,3.395805
47,redandblack,driving_B_2019.12.17_07.32.39.csv,393,26.6389,26.64,26.64,0.9287,3.278881
48,soldier,static_B_2019.12.16_13.40.04.csv,1381,-19.6606,-19.66,-19.66,0.9272,3.062560
49,longdress,driving_B_2019.12.17_07.32.39.csv,933,-52.3884,-52.39,-52.39,0.9257,3.172672
50,loot,driving_B_2019.12.17_07.32.39.csv,2288,43.4037,43.40,43.40,0.9241,3.543901
51,redandblack,static_B_2019.12.16_13.40.04.csv,361,11.7472,11.75,11.75,0.9226,3.086494
52,soldier,driving_B_2020.01.16_07.26.43.csv,814,16.9886,16.99,16.99,0.9211,3.131726
53,longdress,driving_B_2020.01.16_07.26.43.csv,1714,-19.2620,-19.26,-19.26,0.9196,3.120027
54,loot,static_B_2020.02.27_18.39.27.csv,2527,22.6067,22.61,22.61,0.9181,3.294680
55,redandblack,driving_B_2019.12.17_07.32.39.csv,1773,-85.4487,-85.45,-85.45,0.9165,3.017430
56,soldier,driving_B_2020.02.27_17.30.15.csv,618,-400.8937,-400.89,-400.89,0.9150,3.677314
57,longdress,static_B_2020.02.27_18.39.27.csv,1087,-25.5864,-25.59,-25.59,0.9135,3.696877
58,loot,driving_B_2020.02.14_12.58.17.csv,314,-399.3582,-399.36,-399.36,0.9120,3.621471
59,redandblack,static_B_2020.02.27_18.39.27.csv,4327,48.1737,48.17,48.17,0.9105,3.767483
60,soldier,driving_B_2019.12.17_07.32.39.csv,1533,-13.9474,-13.95,-13.95,0.9089,3.974480
61,longdress,driving_B_2019.12.17_07.32.39.csv,1953,-5.2549,-5.25,-5.25,0.9074,3.918602
62,loot,driving_B_2020.01.16_09.56.56.csv,584,19.4331,19.43,19.43,0.9059,3.524673
63,redandblack,static_B_2020.02.27_18.39.27.csv,3187,-47.9083,-47.91,-47.91,0.9044,3.240134
64,soldier,driving_B_2020.02.13_13.03.24.csv,1807,-569.4586,-569.46,-569.46,0.9029,3.904143
65,longdress,driving_B_2019.12.16_12.27.05.csv,326,-67.1763,-67.18,-67.18,0.9014,3.840634
66,loot,driving_B_2020.01.16_09.56.56.csv,1424,8.0743,8.07,8.07,0.8998,3.833299
67,redandblack,static_B_2020.02.27_18.39.27.csv,127,34.8439,34.84,34.84,0.8983,3.635985
68,soldier,driving_B_2020.01.16_09.56.56.csv,764,2.5952,2.60,2.60,0.8968,3.309929
69,longdress,driving_B_2020.02.14_09.38.22.csv,444,-20.4694,-20.47,-20.47,0.8953,3.590755
70,loot,driving_B_2020.02.13_15.02.01.csv,911,47.0447,47.04,47.04,0.8938,3.877599
71,redandblack,static_B_2020.02.27_18.39.27.csv,3307,27.5704,27.57,27.57,0.8922,3.519366
72,soldier,driving_B_2019.12.16_12.27.05.csv,866,32.8698,32.87,32.87,0.8907,3.565804
73,longdress,driving_B_2020.02.13_15.02.01.csv,1871,-45.1800,-45.18,-45.18,0.8892,3.725121
74,loot,static_B_2020.02.27_18.39.27.csv,2887,39.0675,39.07,39.07,0.8877,3.592337
75,redandblack,driving_B_2020.02.13_13.03.24.csv,1147,-83.8195,-83.82,-83.82,0.8862,3.980267
