episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,driving_B_2019.12.17_07.32.39.csv,904,-202.9507,-202.95,-202.95,0.9994,0.000000
2,loot,driving_B_2020.02.13_15.02.01.csv,2481,-183.0585,-183.06,-183.06,0.9989,2.824507
3,redandblack,static_B_2020.02.27_18.39.27.csv,2642,25.7102,25.71,25.71,0.9983,1.894174
4,soldier,static_B_2020.02.27_18.39.27.csv,3422,21.1650,21.17,21.17,0.9977,1.565374
5,longdress,static_B_2020.02.27_18.39.27.csv,3722,43.6874,43.69,43.69,0.9972,1.431050
6,loot,static_B_2019.12.16_13.40.04.csv,1904,-15.3620,-15.36,-15.36,0.9966,1.233485
7,redandblack,driving_B_2019.12.17_07.32.39.csv,1504,-107.8742,-107.87,-107.87,0.9960,0.948935
8,soldier,driving_B_2019.12.16_12.27.05.csv,202,-109.6210,-109.62,-109.62,0.9955,1.050530
9,longdress,driving_B_2020.02.14_09.38.22.csv,976,-180.5980,-180.60,-180.60,0.9949,1.055121
10,loot,static_B_2019.12.16_13.40.04.csv,145,10.1336,10.13,10.13,0.9943,0.896189
11,redandblack,driving_B_2020.02.14_12.58.17.csv,272,-509.8399,-509.84,-509.84,0.9937,1.543963
12,soldier,static_B_2020.02.14_13.21.26.csv,159,36.9108,36.91,36.91,0.9932,1.542548
13,longdress,driving_B_2020.01.16_07.26.43.csv,1770,-174.3731,-174.37,-174.37,0.9926,1.381586
14,loot,static_B_2020.02.27_18.39.27.csv,3782,-3.0170,-3.02,-3.02,0.9920,1.177914
15,redandblack,driving_B_2019.12.17_07.32.39.csv,544,-64.8011,-64.80,-64.80,0.9915,1.396524
16,soldier,driving_B_2020.01.16_07.26.43.csv,327,-250.3906,-250.39,-250.39,0.9909,1.279598
17,longdress,static_B_2020.02.27_18.39.27.csv,4442,9.9489,9.95,9.95,0.9903,1.223247
18,loot,driving_B_2020.02.13_15.02.01.csv,261,37.6254,37.63,37.63,0.9898,1.143366
19,redandblack,driving_B_2020.01.16_07.26.43.csv,1167,-13.8224,-13.82,-13.82,0.9892,1.203036
20,soldier,driving_B_2019.12.17_07.32.39.csv,184,-51.6559,-51.66,-51.66,0.9886,1.242640
21,longdress,static_B_2020.02.27_18.39.27.csv,5042,-16.0631,-16.06,-16.06,0.9880,1.101024
22,loot,driving_B_2020.01.16_12.10.03.csv,244,14.8233,14.82,14.82,0.9875,1.048235
23,redandblack,driving_B_2019.12.17_07.32.39.csv,1384,18.4903,18.49,18.49,0.9869,0.944269
24,soldier,static_B_2020.02.27_18.39.27.csv,5742,31.6483,31.65,31.65,0.9863,0.924027
25,longdress,driving_B_2020.02.14_09.38.22.csv,376,-194.4291,-194.43,-194.43,0.9858,1.151345
26,loot,static_B_2020.02.27_18.39.27.csv,542,-322.1350,-322.14,-322.14,0.9852,1.024638
27,redandblack,driving_B_2020.01.16_09.56.56.csv,275,26.8879,26.89,26.89,0.9846,1.382590
28,soldier,driving_B_2020.01.16_07.26.43.csv,1347,-255.6134,-255.61,-255.61,0.9841,1.379508
29,longdress,driving_B_2019.12.17_07.32.39.csv,2164,-132.1131,-132.11,-132.11,0.9835,1.273348
30,loot,driving_B_2020.02.14_09.38.22.csv,136,-110.1313,-110.13,-110.13,0.9829,1.304829
31,redandblack,static_B_2020.02.14_13.21.26.csv,339,31.8703,31.87,31.87,0.9824,1.051921
32,soldier,driving_B_2020.02.13_13.03.24.csv,2136,-504.4348,-504.43,-504.43,0.9818,1.317715
33,longdress,driving_B_2019.12.16_12.27.05.csv,1152,-33.7826,-33.78,-33.78,0.9812,1.604458
34,loot,static_B_2020.02.27_18.39.27.csv,3362,21.3070,21.31,21.31,0.9806,1.101795
35,redandblack,static_B_2020.02.27_18.39.27.csv,2042,8.2077,8.21,8.21,0.9801,1.124601
36,soldier,driving_B_2020.02.13_13.03.24.csv,1776,-1227.1903,-1227.19,-1227.19,0.9795,1.140098
37,longdress,driving_B_2020.01.16_07.26.43.csv,27,-70.1658,-70.17,-70.17,0.9789,1.672544
38,loot,static_B_2020.02.27_18.39.27.csv,2402,-10.3910,-10.39,-10.39,0.9784,1.325141
39,redandblack,driving_B_2020.02.13_13.03.24.csv,336,-74.9452,-74.95,-74.95,0.9778,1.319602
40,soldier,driving_B_2020.02.13_13.03.24.csv,1116,-191.5035,-191.50,-191.50,0.9772,1.813881
41,longdress,driving_B_2019.12.17_07.32.39.csv,1984,26.3401,26.34,26.34,0.9767,1.669592
42,loot,driving_B_2019.12.16_12.27.05.csv,82,-25.8838,-25.88,-25.88,0.9761,1.749954
43,redandblack,static_B_2020.02.27_18.39.27.csv,1922,26.3706,26.37,26.37,0.9755,1.448307
44,soldier,static_B_2020.02.27_18.39.27.csv,4742,47.5295,47.53,47.53,0.9749,1.562132
45,longdress,static_B_2020.02.27_18.39.27.csv,3602,29.4201,29.42,29.42,0.9744,1.404990
46,loot,driving_B_2020.02.14_09.38.22.csv,916,26.5390,26.54,26.54,0.9738,1.517825
47,redandblack,driving_B_2020.02.14_09.38.22.csv,676,-10.8174,-10.82,-10.82,0.9732,1.246995
48,soldier,static_B_2020.02.14_13.21.26.csv,99,34.5519,34.55,34.55,0.9727,1.340293
49,longdress,driving_B_2020.02.27_17.30.15.csv,264,-350.5621,-350.56,-350.56,0.9721,1.330978
50,loot,static_B_2019.12.16_13.40.04.csv,1045,32.2985,32.30,32.30,0.9715,1.630023
51,redandblack,driving_B_2020.02.13_15.02.01.csv,2361,-356.2522,-356.25,-356.25,0.9710,1.422227
52,soldier,driving_B_2020.02.27_17.30.15.csv,684,-414.0256,-414.03,-414.03,0.9704,1.349901
53,longdress,driving_B_2019.12.16_12.27.05.csv,502,-278.7618,-278.76,-278.76,0.9698,1.553821
54,loot,driving_B_2020.02.14_09.38.22.csv,1276,21.1685,21.17,21.17,0.9693,1.556186
55,redandblack,static_B_2020.02.27_18.39.27.csv,4142,29.0857,29.09,29.09,0.9687,1.507056
56,soldier,driving_B_2020.02.14_09.38.22.csv,256,-351.0161,-351.02,-351.02,0.9681,1.132520
57,longdress,static_B_2020.02.27_18.39.27.csv,1202,-3.4418,-3.44,-3.44,0.9675,1.435520
58,loot,driving_B_2020.01.16_09.56.56.csv,1295,34.2187,34.22,34.22,0.9670,1.256720
59,redandblack,driving_B_2020.02.13_15.02.01.csv,81,16.8012,16.80,16.80,0.9664,1.155415
60,soldier,static_B_2020.02.27_18.39.27.csv,4262,33.2587,33.26,33.26,0.9658,1.441426
61,longdress,driving_B_2019.12.17_07.32.39.csv,664,-97.7095,-97.71,-97.71,0.9653,1.171346
62,loot,driving_B_2020.02.13_15.02.01.csv,1641,-164.1015,-164.10,-164.10,0.9647,1.209682
63,redandblack,driving_B_2020.02.14_09.38.22.csv,1336,39.4977,39.50,39.50,0.9641,1.424673
64,soldier,driving_B_2020.01.16_07.26.43.csv,1287,0.3802,0.38,0.38,0.9636,1.373179
