# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260714_131016_full\sweep\trial_002_s44\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260714_131016_full\sweep\trial_002_s44 --coverage-stride 60 --epochs 20 --eval-every 100 --eval-seeds 42,43,44 --lam 1.0 --lr 0.0001 --mu 4.3 --no-lstm-pred --playback-rate-min 0.9 --reward-spec {"stall_mode": "bounded", "stall_cap_s": 2.0, "event_penalty": 2.0} --seed 44 --segment-frames 8 --select-by qoe_quality --target-update 3000
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | eval sequence: longdress
   train files: 17 | test files: 4 | frames/episode: 300
   coverage stride: 60 samples -> 556 episodes/epoch x 20 epochs = 11120 episodes (~422560 env steps)
   segment: 8 frames/request (38 decisions/episode) | playback-rate-min: 0.9 | eval seeds: [42, 43, 44]
   state_dim: 22 | actions: 6 | feature_spec: ['buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   reward: q[log_density] - 4.3*min(stall,2.0) + 2.0*new_event - 1.0*|dq|  (gamma=0.99, lr=0.0001, reward_norm=True, reward_scale=1.0)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260714_131016_full\sweep\trial_002_s44\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260714_131016_full\sweep\trial_002_s44
==========================================================================================
[eval @ ep 0] untrained: reward=200.06 qoe=21.8 qoe_q=29.5
[ep    1] longdress    driving_B_2020.02.13_15.02.01.csv@1324  reward=    6.70 qoe=   0.0 qoe_q= -287.2 eps=1.000 loss=0.0000
[ep    2] loot         driving_B_2020.02.27_17.30.15.csv@378   reward=   37.13 qoe=   0.0 qoe_q=  -34.4 eps=1.000 loss=0.4292
[ep    3] redandblack  static_B_2020.02.13_13.57.29.csv@727   reward=  129.89 qoe=  27.3 qoe_q=    5.4 eps=1.000 loss=0.4475
[ep    4] soldier      driving_B_2019.12.16_12.27.05.csv@386   reward=  -17.92 qoe=   0.0 qoe_q= -297.1 eps=0.999 loss=0.4211
[ep    5] longdress    driving_B_2020.01.16_07.26.43.csv@485   reward=   23.08 qoe=   0.0 qoe_q= -152.9 eps=0.999 loss=0.3828
[ep    6] loot         driving_B_2020.02.13_15.02.01.csv@1024  reward=  173.23 qoe=   0.0 qoe_q=   27.4 eps=0.999 loss=0.4020
[ep    7] redandblack  static_B_2020.02.27_18.39.27.csv@2754  reward=  183.16 qoe= 100.0 qoe_q=   49.2 eps=0.999 loss=0.3711
[ep    8] soldier      driving_B_2020.02.13_13.03.24.csv@121   reward=   36.26 qoe=   0.0 qoe_q= -110.5 eps=0.999 loss=0.3494
