episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,driving_B_2020.02.14_07.29.00.csv,1060,123.5558,47.15,18.37,0.9999,0.000000
2,loot,static_B_2020.02.27_18.39.27.csv,2941,187.6596,100.00,49.69,0.9997,0.978300
3,redandblack,driving_B_2020.02.27_17.30.15.csv,517,-6.0884,0.00,-147.63,0.9996,0.721510
4,soldier,driving_B_2019.12.17_07.32.39.csv,2042,65.9356,0.00,-43.75,0.9994,0.552651
5,longdress,driving_B_2019.12.16_14.23.32.csv,1825,-58.1768,0.00,-291.64,0.9993,0.467661
6,loot,static_B_2019.12.16_13.40.04.csv,1114,31.3459,0.00,-516.26,0.9991,0.400589
7,redandblack,static_B_2020.02.13_13.57.29.csv,591,157.4238,82.00,42.78,0.9990,0.375635
8,soldier,static_B_2020.02.13_13.57.29.csv,2945,147.5261,85.02,31.19,0.9989,0.354083
9,longdress,driving_B_2019.12.16_14.23.32.csv,1705,-26.4589,0.00,-324.35,0.9987,0.342745
10,loot,driving_B_2019.12.16_12.27.05.csv,664,90.3329,0.00,-50.07,0.9986,0.353644
11,redandblack,static_B_2020.02.13_13.57.29.csv,711,90.4141,0.00,-27.89,0.9984,0.344251
12,soldier,static_B_2020.02.14_13.21.26.csv,662,147.8682,30.00,37.56,0.9983,0.327865
13,longdress,driving_B_2020.02.14_07.29.00.csv,1970,-18.7859,0.00,-247.97,0.9982,0.321881
14,loot,static_B_2020.02.27_18.39.27.csv,2701,150.5949,6.00,38.97,0.9980,0.313442
15,redandblack,driving_B_2020.02.13_13.03.24.csv,596,44.4662,0.00,-32.83,0.9979,0.303539
16,soldier,driving_B_2020.02.13_13.03.24.csv,296,63.6331,0.00,-37.28,0.9977,0.308580
17,longdress,driving_B_2019.12.16_14.23.32.csv,385,164.6414,62.00,41.87,0.9976,0.301043
18,loot,driving_B_2020.02.14_07.29.00.csv,100,188.0934,56.35,39.58,0.9974,0.271923
19,redandblack,static_B_2020.02.27_18.39.27.csv,2461,165.8902,100.00,41.89,0.9973,0.282260
20,soldier,static_B_2020.02.27_18.39.27.csv,601,117.7763,40.00,13.77,0.9972,0.265439
21,longdress,static_B_2019.12.16_13.40.04.csv,334,78.2095,0.00,-12.18,0.9970,0.274830
22,loot,driving_B_2020.02.13_13.03.24.csv,176,27.9841,0.00,-78.73,0.9969,0.254768
23,redandblack,static_B_2020.02.13_13.57.29.csv,2511,122.5996,0.00,29.63,0.9967,0.280791
24,soldier,driving_B_2020.02.13_15.02.01.csv,734,95.2948,0.00,-31.24,0.9966,0.273232
25,longdress,driving_B_2020.01.16_09.56.56.csv,997,165.3616,100.00,42.97,0.9964,0.258539
26,loot,driving_B_2020.02.14_07.29.00.csv,1240,168.1661,64.00,41.20,0.9963,0.242823
27,redandblack,driving_B_2020.02.13_13.03.24.csv,116,49.3020,0.00,-37.55,0.9962,0.246936
28,soldier,static_B_2020.02.13_13.57.29.csv,2031,188.9743,81.83,49.79,0.9960,0.253771
29,longdress,driving_B_2020.02.14_07.29.00.csv,1360,181.8395,75.77,43.99,0.9959,0.251665
30,loot,driving_B_2020.02.27_17.30.15.csv,277,-7.5612,0.00,-248.95,0.9957,0.262017
31,redandblack,static_B_2020.02.13_13.57.29.csv,2271,146.5873,82.07,35.43,0.9956,0.253763
32,soldier,driving_B_2020.02.27_17.30.15.csv,637,-50.9312,0.00,-389.92,0.9954,0.254804
33,longdress,static_B_2020.02.13_13.57.29.csv,471,148.1102,88.00,34.58,0.9953,0.249741
34,loot,driving_B_2019.12.17_07.32.39.csv,2222,146.6116,76.69,28.93,0.9952,0.249170
35,redandblack,driving_B_2020.02.13_13.03.24.csv,776,40.9707,0.00,-120.74,0.9950,0.240700
36,soldier,driving_B_2019.12.16_14.23.32.csv,1465,117.3899,13.70,8.84,0.9949,0.252033
37,longdress,static_B_2020.02.27_18.39.27.csv,2341,97.4095,0.00,-359.66,0.9947,0.242051
38,loot,static_B_2020.02.27_18.39.27.csv,4201,124.3449,49.41,13.30,0.9946,0.252605
39,redandblack,driving_B_2019.12.16_14.23.32.csv,745,122.8918,42.48,9.33,0.9945,0.242975
40,soldier,driving_B_2019.12.16_11.49.59.csv,277,-18.9806,0.00,-194.70,0.9943,0.242762
41,longdress,driving_B_2019.12.16_14.23.32.csv,2425,78.1077,0.54,-7.59,0.9942,0.239629
42,loot,driving_B_2019.12.17_07.32.39.csv,842,56.9615,0.00,-45.43,0.9940,0.250321
43,redandblack,driving_B_2020.02.13_15.02.01.csv,2354,-7.6650,0.00,-254.56,0.9939,0.256431
44,soldier,driving_B_2020.02.13_15.02.01.csv,2654,121.9866,0.00,-32.79,0.9937,0.242189
45,longdress,driving_B_2019.12.16_11.49.59.csv,176,-51.6924,0.00,-231.07,0.9936,0.240664
46,loot,driving_B_2020.01.16_12.10.03.csv,235,158.1234,100.00,39.44,0.9935,0.252256
47,redandblack,static_B_2020.02.13_13.57.29.csv,2871,134.4280,100.00,33.69,0.9933,0.244794
48,soldier,driving_B_2019.12.16_14.23.32.csv,145,150.2953,16.00,36.66,0.9932,0.229047
49,longdress,static_B_2020.02.14_13.21.26.csv,542,150.0699,84.35,33.12,0.9930,0.248115
50,loot,static_B_2020.02.13_13.57.29.csv,2451,99.3565,0.00,-208.96,0.9929,0.221052
51,redandblack,driving_B_2020.01.16_09.56.56.csv,757,154.3969,40.38,27.63,0.9927,0.229000
52,soldier,driving_B_2020.02.13_15.02.01.csv,914,136.1223,32.00,32.42,0.9926,0.233549
53,longdress,driving_B_2020.02.13_15.02.01.csv,2534,109.7999,0.00,-38.94,0.9925,0.240254
54,loot,driving_B_2020.02.14_09.38.22.csv,573,136.2553,40.00,34.05,0.9923,0.225545
55,redandblack,driving_B_2019.12.16_12.27.05.csv,844,148.4559,52.08,34.18,0.9922,0.241473
56,soldier,driving_B_2019.12.16_14.23.32.csv,1885,-17.2583,0.00,-204.65,0.9920,0.212683
57,longdress,driving_B_2019.12.17_07.32.39.csv,422,54.9078,0.00,-15.71,0.9919,0.223387
58,loot,driving_B_2020.02.13_13.03.24.csv,1136,41.0577,0.00,-70.72,0.9917,0.230967
59,redandblack,driving_B_2020.02.13_15.02.01.csv,2054,52.0417,0.00,-155.00,0.9916,0.241200
60,soldier,driving_B_2020.02.14_12.58.17.csv,189,-66.5450,0.00,-885.86,0.9915,0.240943
61,longdress,driving_B_2020.01.16_09.56.56.csv,217,102.2438,0.00,-15.91,0.9913,0.236211
62,loot,static_B_2020.02.27_18.39.27.csv,241,176.2577,52.00,50.69,0.9912,0.242570
63,redandblack,driving_B_2020.02.13_15.02.01.csv,554,66.6736,0.00,-31.31,0.9910,0.237037
