State,DL_bitrate
D,191.577
D,377.996
D,372.697
D,399.504
D,443.502
D,427.635
D,428.272
D,374.080
D,404.562
D,386.643
D,391.559
D,445.040
D,384.418
D,418.765
D,398.090
D,457.070
D,377.368
D,396.980
D,401.489
D,462.346
D,413.630
D,420.922
D,447.161
D,450.100
D,381.500
D,452.590
D,393.114
D,430.525
D,401.640
D,482.743
D,439.855
D,428.787
D,412.979
D,401.103
D,447.377
D,471.988
D,431.323
D,419.469
D,426.945
D,488.830
D,447.517
D,438.823
D,428.757
D,411.693
D,443.243
D,388.821
D,419.914
D,402.350
D,476.299
D,460.540
D,461.971
D,444.156
D,464.844
D,461.537
D,450.413
D,457.490
D,406.136
D,452.337
D,412.117
D,419.536
D,408.612
D,490.564
D,471.909
D,433.162
D,435.346
D,425.651
D,424.498
D,429.228
D,392.359
D,471.568
D,408.442
D,440.765
D,402.584
D,402.857
D,454.701
D,416.185
D,478.831
D,449.907
D,396.050
D,432.769
D,449.863
D,480.161
D,442.938
D,406.335
D,416.081
D,419.196
D,414.885
D,410.813
D,480.242
D,439.752
D,509.225
D,477.774
D,444.032
D,442.145
D,485.438
D,471.830
D,514.742
D,444.245
D,506.192
D,415.945
D,501.129
D,502.756
D,423.145
D,437.614
D,407.826
D,433.553
D,424.651
D,482.171
D,394.678
D,408.501
D,464.575
D,469.122
D,481.215
D,423.487
D,412.653
D,456.208
D,430.911
D,412.275
D,415.737
D,420.310
D,420.496
D,431.806
D,478.036
D,481.170
D,391.472
D,424.310
D,455.879
D,475.597
D,502.018
D,448.921
D,508.632
D,471.049
D,419.718
D,424.630
D,468.151
D,504.720
D,445.277
D,414.319
D,406.148
D,477.022
D,400.796
D,396.117
D,399.498
D,458.077
D,405.660
D,388.122
D,383.361
D,395.551
D,428.604
D,442.654
D,424.015
D,434.998
D,458.519
D,434.231
D,429.688
D,425.855
D,439.577
D,460.809
D,403.314
D,472.881
D,443.788
D,393.160
D,428.308
D,411.302
D,405.205
D,424.310
D,481.342
D,507.985
D,473.157
D,504.806
D,470.413
D,507.766
D,515.958
D,432.158
D,467.794
D,438.412
D,497.018
D,468.152
D,517.636
D,506.849
D,424.904
D,528.768
D,523.040
D,428.074
D,521.974
D,427.889
D,464.168
D,424.373
D,471.691
D,453.312
D,413.019
D,429.410
D,417.324
D,432.111
D,477.083
D,460.058
D,438.805
D,440.553
D,404.548
D,435.448
D,383.724
D,360.477
D,405.364
D,407.389
D,387.267
D,364.464
D,364.462
D,412.405
D,440.751
D,436.369
D,441.268
D,413.719
D,428.481
D,403.612
D,403.941
D,400.369
D,456.542
D,480.357
D,477.112
D,486.989
D,491.538
D,475.148
D,491.517
D,495.692
D,502.641
D,502.833
D,417.331
D,493.673
D,401.471
D,466.666
D,444.598
D,451.446
D,431.360
D,401.327
D,408.319
D,397.731
D,450.692
D,435.285
D,475.161
D,443.451
D,398.582
D,420.114
D,459.216
D,431.605
D,485.061
D,458.715
D,464.961
D,400.846
D,492.735
D,416.239
D,444.718
D,2.685
D,405.898
D,444.817
D,423.757
D,472.653
D,433.245
D,415.630
D,457.443
D,418.947
D,454.780
D,484.391
D,456.594
D,432.148
D,393.374
D,405.020
D,399.391
D,460.063
D,476.943
D,446.492
D,399.628
D,470.403
D,413.781
D,456.053
D,442.754
D,455.348
D,459.112
D,483.662
D,426.534
D,467.644
D,440.605
D,471.428
D,497.836
D,462.156
D,449.027
D,478.730
D,489.968
D,416.858
D,396.520
D,430.523
D,443.028
D,486.948
D,424.064
D,462.351
D,418.942
D,413.873
D,485.854
D,435.141
D,426.586
D,425.125
