State,DL_bitrate
D,2082.737
D,17251.756
D,25463.874
D,27916.527
D,39839.219
D,45215.322
D,60672.867
D,112555.013
D,115101.542
D,108104.553
D,138521.345
D,137359.711
D,118666.419
D,110258.261
D,112370.004
D,117147.667
D,127471.837
D,126402.999
D,117666.456
D,111139.044
D,115040.270
D,121492.123
D,122984.885
D,118534.164
D,103168.325
D,109437.035
D,111550.919
D,116043.712
D,124431.962
D,119851.606
D,122386.588
D,117687.724
D,123582.342
D,122242.288
D,119658.907
D,122997.342
D,134773.893
D,118522.314
