State,DL_bitrate
D,5816.580
D,17078.310
D,34164.364
D,55370.532
D,122911.385
D,112867.773
D,124443.898
D,15287.384
D,104961.254
D,106108.120
D,129697.751
D,133238.202
D,131747.535
D,116484.642
D,92055.761
D,78935.313
D,90337.511
D,88148.451
D,77322.522
D,114696.637
D,110809.819
D,123091.401
D,117594.378
D,115619.270
D,102719.355
D,199915.384
D,215124.260
D,220781.946
D,230347.661
D,122827.307
D,129822.864
D,136863.115
D,124018.574
D,124457.598
D,225164.376
D,122261.365
D,132008.774
D,121495.383
