State,DL_bitrate
D,5858.988
D,16937.013
D,30869.191
D,57788.188
D,117649.010
D,121455.449
D,116795.108
D,198071.879
D,105192.302
D,123588.101
D,122731.004
D,133985.057
D,127390.588
D,121974.598
D,12073.510
D,22448.685
D,90120.453
D,87773.060
D,84313.912
D,82526.720
D,128120.720
D,121246.122
D,125533.363
D,125451.109
D,109593.853
D,192113.293
D,119705.062
D,123847.952
D,238362.189
D,248567.653
D,239989.005
D,249314.043
D,274561.748
D,236736.062
D,249112.946
D,242307.813
D,233498.281
D,120114.873
