State,DL_bitrate
D,211.970
D,412.210
D,422.941
D,390.782
D,457.031
D,465.471
D,451.046
D,423.813
D,447.324
D,375.730
D,405.547
D,383.133
D,455.216
D,377.275
D,418.856
D,370.146
D,381.197
D,455.956
D,412.444
D,460.124
D,383.479
D,459.845
D,418.033
D,423.573
D,450.457
D,408.491
D,387.854
D,449.910
D,442.612
D,468.401
D,397.222
D,414.092
D,444.686
D,458.939
D,420.596
D,459.291
D,424.781
D,455.609
D,417.010
D,410.205
D,472.420
D,455.512
D,407.836
D,398.584
D,411.143
D,417.454
D,431.796
D,394.738
D,483.893
D,484.479
D,425.100
D,491.282
D,477.051
D,438.035
D,487.184
D,440.567
D,426.289
D,426.702
D,430.661
D,466.409
D,401.871
D,487.506
D,425.541
D,462.218
D,444.627
D,449.938
D,430.950
D,481.633
D,387.509
D,435.543
D,388.133
D,450.756
D,451.982
D,439.159
D,449.756
D,455.598
D,389.582
D,452.848
D,385.652
D,446.153
D,442.791
D,390.753
D,419.753
D,401.562
D,457.937
D,452.837
D,409.241
D,441.975
D,417.947
D,412.253
D,499.492
D,511.567
D,414.246
D,412.721
D,458.625
D,443.561
D,493.501
D,418.828
D,458.219
D,442.637
D,458.322
D,435.252
D,474.172
D,432.153
D,465.075
D,429.324
D,462.621
D,485.015
D,467.802
D,459.452
D,465.212
D,464.675
D,419.926
D,402.538
D,407.249
D,411.891
D,465.016
D,422.393
D,395.052
D,429.830
D,418.988
D,408.111
D,432.536
D,429.414
D,438.734
D,478.398
D,468.044
D,472.397
D,464.576
D,423.818
D,430.144
D,420.261
D,514.250
D,434.088
D,461.088
D,416.620
D,425.503
D,469.869
D,477.245
D,400.647
D,439.243
D,477.679
D,454.989
D,406.015
D,383.934
D,374.127
D,381.660
D,470.761
D,463.672
D,403.583
D,463.779
D,475.045
D,414.212
D,462.405
D,399.266
D,451.087
D,434.924
D,415.537
D,412.741
D,415.023
D,428.026
D,405.585
D,464.919
D,452.305
D,457.632
D,403.557
D,463.563
D,441.836
D,501.172
D,447.942
D,475.293
D,499.476
D,452.480
D,510.382
D,424.796
D,428.300
D,487.550
D,482.716
D,449.905
D,542.684
D,425.093
D,511.670
D,475.188
D,423.487
D,464.293
D,522.276
D,488.193
D,470.250
D,478.282
D,422.407
D,481.592
D,477.281
D,409.526
D,475.305
D,442.162
D,380.732
D,383.049
D,425.398
D,441.301
D,370.951
D,393.470
D,443.459
D,365.565
D,379.660
D,417.029
D,387.598
D,433.164
D,410.458
D,408.694
D,386.346
D,384.817
D,453.003
D,397.972
D,457.228
D,464.242
D,405.598
D,454.467
D,471.606
D,459.563
D,476.196
D,439.776
D,442.233
D,470.200
D,485.763
D,460.909
D,452.021
D,432.646
D,496.485
D,430.470
D,429.822
D,404.806
D,472.768
D,421.391
D,458.556
D,444.213
D,410.863
D,407.216
D,433.923
D,415.238
D,466.952
D,403.183
D,473.013
D,475.656
D,409.576
D,450.412
D,476.818
D,405.340
D,490.697
D,479.022
D,442.969
D,432.661
D,433.569
D,434.410
D,454.578
D,401.785
D,439.742
D,479.218
D,427.367
D,408.391
D,429.057
D,434.769
D,413.783
D,411.390
D,461.982
D,476.320
D,427.910
D,398.931
D,412.938
D,475.052
D,446.763
D,419.099
D,413.884
D,403.837
D,462.297
D,409.626
D,399.564
D,443.906
D,476.746
D,486.245
D,454.472
D,416.366
D,447.637
D,418.732
D,407.910
D,404.518
D,413.994
D,418.691
D,428.608
D,465.751
D,421.260
D,399.884
D,402.419
D,467.746
D,439.441
D,468.056
D,392.285
D,472.164
D,428.590
D,431.256
D,468.227
