State,DL_bitrate
D,1237.356
D,1388.087
D,1602.120
D,1737.490
D,1670.490
D,1337.621
D,3646.572
D,6595.733
D,7673.981
D,6682.008
D,6488.539
D,7095.359
D,7666.491
D,6927.551
D,7165.592
D,6609.979
D,6515.837
D,7683.841
D,7305.656
D,6398.854
D,6397.654
D,7193.046
D,7128.307
D,6458.324
D,6926.370
D,6042.657
D,5975.369
D,6520.375
D,7430.615
D,6640.001
D,6550.229
D,6610.966
D,6579.000
D,7599.191
D,8125.175
D,7371.009
D,6597.379
D,7426.681
D,6768.935
D,6614.468
D,7196.928
D,7828.315
D,7235.746
D,7260.853
D,7779.460
D,6471.698
D,7503.266
D,6393.627
D,7827.197
D,7615.683
D,7263.130
D,7774.758
D,7304.088
D,7590.885
D,6589.239
D,6647.845
D,7632.661
D,6976.424
D,7579.913
D,7925.746
D,6799.357
D,6663.685
D,7396.224
D,7997.124
D,6381.114
D,7111.643
D,7391.348
D,6541.563
D,7282.878
D,6722.541
D,6975.510
D,6597.315
D,7427.994
D,6861.690
D,7047.178
D,6363.419
D,7443.368
D,7786.963
D,7684.517
D,7805.617
D,7682.033
D,7473.670
D,7819.375
D,7334.859
D,7846.085
D,7442.995
D,8302.321
D,8682.610
D,7675.475
D,8034.571
D,8431.166
D,7472.645
D,7038.398
D,8626.813
D,8365.681
D,7696.249
D,7318.535
D,7156.659
D,7239.524
D,7343.953
D,7412.709
D,6990.902
D,7530.308
D,7622.403
D,6585.473
D,7402.238
D,6643.892
D,6874.420
D,7145.348
D,7245.798
D,6567.897
D,7451.039
D,6480.226
D,6856.544
D,7448.504
D,6898.703
D,7540.093
D,6861.917
D,6374.268
D,7490.275
D,7188.978
D,7229.111
D,7299.035
D,7614.500
D,7585.691
D,7039.018
D,7072.960
D,7408.863
D,7896.606
D,7493.497
D,7994.600
D,6961.916
D,7469.911
D,8556.719
D,8237.114
D,7065.237
D,7300.780
D,8165.541
D,6755.621
D,7117.631
D,6709.895
D,7700.814
D,6464.570
D,7501.381
D,7695.940
D,7237.330
D,7434.834
D,6262.991
D,7038.351
D,6682.455
D,7326.339
D,7662.428
D,7222.902
D,6381.444
D,7348.623
D,7862.759
D,7956.978
D,7578.910
D,6949.685
D,6605.994
D,7632.109
D,6927.458
D,7145.981
D,6554.422
D,6873.124
D,7417.264
D,7107.903
D,7836.045
D,7077.573
D,7976.592
D,7968.111
D,7842.611
D,6997.481
D,7462.874
D,7814.461
D,7891.464
D,7868.767
D,7353.378
D,7197.558
D,7195.973
D,7768.520
D,8246.495
D,7583.861
D,8134.532
D,7205.029
D,7902.353
D,8505.086
D,3419.735
D,3610.551
D,3573.903
D,3793.517
D,3430.290
D,3654.365
D,3353.773
D,3418.526
D,3273.109
D,3423.785
D,3610.159
D,3225.491
D,3294.056
D,3329.413
D,5770.692
D,6929.128
D,6422.152
D,6943.976
D,6116.095
D,6134.006
D,6617.759
D,7298.982
D,6129.669
D,6218.523
D,6280.544
D,6299.680
D,6633.140
D,7346.028
D,7064.464
D,6697.001
D,6554.616
D,7356.803
D,7027.719
D,8276.316
D,6629.079
D,7119.744
D,7187.994
D,7609.123
D,8353.601
D,7332.456
D,7293.009
D,7940.331
D,6890.798
D,7871.849
D,8148.230
D,7045.196
D,7548.478
D,7028.771
D,6810.383
D,6996.615
D,6873.023
D,6947.606
D,6687.054
D,7032.055
D,8180.323
D,7518.115
D,7172.603
D,8048.019
D,7862.414
D,7153.167
D,7322.568
D,8180.185
D,7546.864
D,8101.276
D,6867.334
D,7681.050
D,7527.566
D,7669.869
D,6720.239
D,8023.683
D,6807.400
D,6982.481
D,7000.119
D,8155.998
D,6848.731
D,7036.740
D,7138.226
D,8010.602
D,6922.631
D,6824.042
D,7455.847
D,6696.767
D,7748.386
D,6997.440
D,7128.367
D,7392.933
D,6886.819
D,7801.186
D,6498.192
D,7197.370
D,6596.148
D,8025.972
D,6618.089
D,6690.543
D,8186.928
D,7042.558
D,8221.365
D,7270.422
D,6938.026
D,7580.354
D,7929.786
D,8049.556
D,7949.449
D,7019.367
D,7251.322
D,6717.213
D,8031.738
D,7346.040
D,6975.870
D,7048.683
D,7961.469
D,7929.486
D,6584.100
