State,DL_bitrate
D,5653.159
D,17603.397
D,33678.548
D,57473.310
D,113090.846
D,117981.106
D,125471.664
D,116524.663
D,116992.710
D,117969.301
D,131602.038
D,139381.307
D,114061.789
D,112635.094
D,124215.835
D,119326.274
D,129536.101
D,131929.700
D,120168.450
D,126511.066
D,112347.310
D,126530.656
D,123959.585
D,114551.753
D,112857.610
D,104276.591
D,113325.684
D,125988.522
D,119297.785
D,133698.593
D,116343.620
D,117739.108
D,124931.621
D,119886.096
D,108528.365
D,120674.667
D,130096.828
D,116886.972
