State,DL_bitrate
D,61.117
D,72.000
D,72.000
D,72.000
D,72.000
D,72.000
D,72.000
D,72.000
D,72.000
D,72.000
D,72.000
D,72.000
D,377.786
D,406.852
D,421.493
D,452.688
D,385.762
D,408.646
D,446.214
D,451.964
D,407.096
D,448.936
D,450.140
D,388.228
D,395.958
D,413.867
D,380.927
D,370.786
D,382.456
D,397.884
D,395.767
D,406.652
D,412.195
D,473.639
D,435.486
D,464.034
D,460.078
D,434.540
D,497.702
D,442.044
D,489.821
D,393.852
D,423.657
D,388.878
D,460.552
D,457.338
D,422.726
D,390.378
D,396.207
D,392.201
D,413.416
D,478.110
D,410.514
D,411.801
D,419.934
D,396.784
D,404.466
D,475.711
D,467.185
D,438.695
D,428.002
D,476.279
D,440.409
D,415.590
D,474.316
D,457.161
D,427.303
D,450.328
D,454.594
D,422.115
D,410.186
D,427.885
D,475.196
D,428.363
D,477.490
D,389.868
D,449.340
D,433.301
D,441.201
D,407.009
D,406.329
D,482.516
D,443.629
D,465.162
D,461.700
D,472.721
D,439.119
D,436.237
D,465.733
D,499.324
D,414.272
D,433.775
D,499.273
D,448.390
D,440.208
D,438.823
D,417.404
D,439.087
D,463.483
D,477.911
D,405.901
D,475.940
D,499.944
D,494.333
D,479.037
D,409.072
D,407.417
D,491.491
D,470.308
D,453.214
D,445.098
D,466.491
D,406.280
D,394.121
D,476.303
D,400.798
D,439.535
D,441.610
D,440.001
D,380.117
D,442.436
D,435.005
D,385.094
D,398.712
D,464.403
D,464.148
D,407.228
D,401.389
D,450.500
D,474.118
D,469.265
D,494.179
D,471.345
D,412.151
D,407.852
D,487.207
D,427.169
D,476.695
D,441.826
D,485.445
D,472.334
D,382.503
D,425.906
D,417.080
D,427.023
D,382.777
D,428.082
D,390.639
D,429.823
D,423.790
D,401.162
D,477.510
D,423.216
D,455.113
D,407.501
D,410.129
D,434.481
D,412.957
D,461.280
D,434.705
D,400.322
D,439.251
D,407.166
D,461.662
D,438.872
D,418.546
D,463.809
D,421.690
D,439.785
D,433.599
D,450.932
D,506.834
D,510.784
D,448.805
D,487.102
D,466.108
D,494.391
D,458.019
D,497.934
D,512.913
D,419.346
D,442.463
D,454.987
D,427.487
D,437.462
D,499.357
D,473.907
D,433.505
D,416.581
D,421.130
D,483.693
D,456.302
D,5.342
D,432.828
D,397.671
D,389.575
D,451.154
D,372.094
D,365.933
D,393.663
D,376.501
D,404.188
D,350.270
D,384.265
D,379.162
D,425.756
D,359.312
D,364.768
D,371.997
D,395.394
D,399.654
D,461.135
D,395.665
D,391.727
D,448.998
D,381.781
D,438.842
D,473.742
D,424.968
D,411.492
D,490.459
D,453.699
D,435.023
D,416.320
D,440.628
D,485.877
D,493.786
D,444.517
D,477.171
D,413.395
D,481.217
D,419.982
D,401.413
D,399.732
D,406.313
D,408.590
D,436.620
D,398.119
D,470.596
D,427.949
D,405.290
D,429.875
D,475.573
D,471.962
D,454.755
D,456.905
D,453.515
D,427.891
D,442.876
D,430.802
D,403.152
D,484.381
D,443.165
D,431.554
D,468.623
D,395.210
D,472.414
D,404.925
D,457.990
D,414.938
D,421.800
D,466.652
D,489.248
D,453.117
D,410.449
D,419.146
D,398.415
D,407.548
D,431.584
D,402.548
D,389.543
D,436.002
D,393.493
D,447.537
D,482.467
D,472.435
D,411.566
D,483.961
D,457.766
D,452.744
D,481.620
D,421.954
D,412.619
D,460.248
D,401.086
D,438.233
D,436.370
D,411.165
D,410.290
D,473.606
D,414.358
D,469.435
D,471.741
D,448.347
D,409.610
D,403.884
D,423.650
D,404.039
D,447.794
D,394.085
