# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\scripts\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_011_s52\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_011_s52 --batch-size 64 --coverage-stride 60 --early-stop-patience 3 --epochs 8 --eps-decay-frac 0.5 --eval-every 400 --eval-offsets 3 --eval-seeds 42,43,44 --eval-sequences longdress,loot,redandblack,soldier --gamma 1.0 --hidden 256 --lam 1.0 --lr 0.0003 --mu 4.3 --protocol configs/experiment_protocol.json --reward-spec {"rebuffer_weight": 2.0, "startup_weight": 1.0, "drop_weight": null} --seed 52 --segment-frames 10 --select-by qoe_quality --target-update 6000 --torch-threads 2 --lstm C:\Users\Nima\PointCloudStreaming\models/bandwidth_lstm_s10.pkl
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | validation sequences: ['longdress', 'loot', 'redandblack', 'soldier']
   protocol: 4071599372abeb61 | train files: 13 | validation files: 4 | registered test files: 4 (NOT evaluated) | frames/episode: 300
   coverage stride: 60 samples -> 417 episodes/epoch x 8 epochs = 3336 episodes (~100080 env steps)
   segment: 10 frames/request (30 decisions/episode) | validation offsets/trace: 3 | validation seeds: [42, 43, 44]
   state_dim: 23 | actions: 6 | feature_spec: ['lstm_pred', 'buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   PyTorch CPU threads/trial: 2
   LSTM: models\bandwidth_lstm_s10.pkl
   reward = QoE: (100/N)*sum(q[fixed_log_bitrate]) - 4.3*stall_duration - 2.0*rebuffer_events - 1.0*sum|delta_segment_q| - (100/N)*dropped_frames - 1.0*startup_delay  (gamma=1.0, lr=0.0003, no learner-side scaling)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_011_s52\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_011_s52
==========================================================================================
[validation @ ep 0] untrained: reward=QoE=-251.62
[ep    1] longdress    driving_B_2020.02.13_15.02.01.csv@1965  reward=QoE=   56.75 eps=0.999 loss=0.0000
[ep    2] loot         static_B_2020.02.27_18.39.27.csv@1366  reward=QoE=   41.63 eps=0.999 loss=0.0000
[ep    3] redandblack  driving_B_2020.02.13_13.03.24.csv@212   reward=QoE=  -58.57 eps=0.998 loss=1.4153
[ep    4] soldier      static_B_2020.02.27_18.39.27.csv@4966  reward=QoE=   41.18 eps=0.998 loss=0.9899
[ep    5] longdress    driving_B_2019.12.17_07.32.39.csv@1074  reward=QoE=    6.98 eps=0.997 loss=0.7573
[ep    6] loot         static_B_2020.02.27_18.39.27.csv@2086  reward=QoE=   24.31 eps=0.997 loss=0.7268
[ep    7] redandblack  driving_B_2020.02.13_13.03.24.csv@1892  reward=QoE= -340.06 eps=0.996 loss=1.9833
[ep    8] soldier      driving_B_2020.02.14_09.38.22.csv@1230  reward=QoE=  -52.98 eps=0.995 loss=2.2426
[ep    9] longdress    driving_B_2019.12.16_12.27.05.csv@159   reward=QoE=  -73.14 eps=0.995 loss=2.5599
[ep   10] loot         static_B_2020.02.14_13.21.26.csv@263   reward=QoE=   34.81 eps=0.994 loss=1.8943
[ep   11] redandblack  driving_B_2019.12.17_07.32.39.csv@2288  reward=QoE=   28.26 eps=0.994 loss=1.8071
[ep   12] soldier      driving_B_2020.01.16_07.26.43.csv@1376  reward=QoE= -152.58 eps=0.993 loss=2.0934
[ep   13] longdress    driving_B_2019.12.17_07.32.39.csv@1914  reward=QoE=  -16.32 eps=0.993 loss=1.7769
[ep   14] loot         driving_B_2020.02.14_12.58.17.csv@119   reward=QoE=    9.54 eps=0.992 loss=2.0717
[ep   15] redandblack  driving_B_2020.02.13_15.02.01.csv@1125  reward=QoE=  -31.60 eps=0.991 loss=1.8215
[ep   16] soldier      driving_B_2020.01.16_07.26.43.csv@536   reward=QoE=  -72.43 eps=0.991 loss=1.9532
[ep   17] longdress    static_B_2020.02.27_18.39.27.csv@2506  reward=QoE=   37.61 eps=0.990 loss=1.8768
