# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\scripts\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_017_s47\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_017_s47 --batch-size 64 --coverage-stride 60 --early-stop-patience 3 --epochs 8 --eps-decay-frac 0.7 --eval-every 400 --eval-offsets 3 --eval-seeds 42,43,44 --eval-sequences longdress,loot,redandblack,soldier --gamma 1.0 --hidden 128 --lam 1.0 --lr 0.0003 --mu 4.3 --protocol configs/experiment_protocol.json --reward-spec {"rebuffer_weight": 2.0, "startup_weight": 1.0, "drop_weight": null} --seed 47 --segment-frames 15 --select-by qoe_quality --target-update 1500 --torch-threads 2 --lstm C:\Users\Nima\PointCloudStreaming\models/bandwidth_lstm_s15.pkl
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | validation sequences: ['longdress', 'loot', 'redandblack', 'soldier']
   protocol: 4071599372abeb61 | train files: 13 | validation files: 4 | registered test files: 4 (NOT evaluated) | frames/episode: 300
   coverage stride: 60 samples -> 417 episodes/epoch x 8 epochs = 3336 episodes (~66720 env steps)
   segment: 15 frames/request (20 decisions/episode) | validation offsets/trace: 3 | validation seeds: [42, 43, 44]
   state_dim: 23 | actions: 6 | feature_spec: ['lstm_pred', 'buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   PyTorch CPU threads/trial: 2
   LSTM: models\bandwidth_lstm_s15.pkl
   reward = QoE: (100/N)*sum(q[fixed_log_bitrate]) - 4.3*stall_duration - 2.0*rebuffer_events - 1.0*sum|delta_segment_q| - (100/N)*dropped_frames - 1.0*startup_delay  (gamma=1.0, lr=0.0003, no learner-side scaling)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_017_s47\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_017_s47
==========================================================================================
[validation @ ep 0] untrained: reward=QoE=-25602.40
[ep    1] longdress    driving_B_2020.02.13_15.02.01.csv@1639  reward=QoE= -139.66 eps=1.000 loss=0.0000
[ep    2] loot         static_B_2020.02.14_13.21.26.csv@850   reward=QoE=   24.44 eps=0.999 loss=0.0000
[ep    3] redandblack  driving_B_2020.01.16_07.26.43.csv@428   reward=QoE= -137.75 eps=0.999 loss=0.0000
[ep    4] soldier      static_B_2020.02.27_18.39.27.csv@3387  reward=QoE=   35.62 eps=0.998 loss=5.0455
[ep    5] longdress    static_B_2020.02.27_18.39.27.csv@2487  reward=QoE=   40.97 eps=0.998 loss=4.2063
[ep    6] loot         driving_B_2019.12.16_12.27.05.csv@1055  reward=QoE=   47.74 eps=0.998 loss=4.0715
[ep    7] redandblack  driving_B_2020.01.16_07.26.43.csv@1748  reward=QoE=   11.04 eps=0.997 loss=3.2749
[ep    8] soldier      driving_B_2020.01.16_09.56.56.csv@695   reward=QoE=   13.07 eps=0.997 loss=3.2923
[ep    9] longdress    driving_B_2020.02.14_12.58.17.csv@800   reward=QoE= -321.13 eps=0.996 loss=3.8916
[ep   10] loot         driving_B_2019.12.17_07.32.39.csv@740   reward=QoE=    7.28 eps=0.996 loss=3.7961
[ep   11] redandblack  driving_B_2020.01.16_09.56.56.csv@35    reward=QoE=    0.71 eps=0.996 loss=4.4210
[ep   12] soldier      static_B_2019.12.16_13.40.04.csv@465   reward=QoE= -319.00 eps=0.995 loss=3.8470
[ep   13] longdress    driving_B_2020.01.16_07.26.43.csv@308   reward=QoE=  -62.72 eps=0.995 loss=5.0046
[ep   14] loot         static_B_2020.02.27_18.39.27.csv@1107  reward=QoE=   30.59 eps=0.994 loss=5.4678
[ep   15] redandblack  driving_B_2020.01.16_07.26.43.csv@68    reward=QoE=   -3.40 eps=0.994 loss=5.3853
[ep   16] soldier      driving_B_2020.02.13_13.03.24.csv@1774  reward=QoE= -723.21 eps=0.994 loss=3.9724
[ep   17] longdress    static_B_2020.02.27_18.39.27.csv@2607  reward=QoE=   18.74 eps=0.993 loss=6.8521
[ep   18] loot         static_B_2020.02.14_13.21.26.csv@48    reward=QoE=   38.44 eps=0.993 loss=4.6632
[ep   19] redandblack  static_B_2020.02.27_18.39.27.csv@4227  reward=QoE=   24.35 eps=0.992 loss=5.6301
[ep   20] soldier      driving_B_2020.01.16_07.26.43.csv@668   reward=QoE= -129.70 eps=0.992 loss=6.0856
[ep   21] longdress    driving_B_2020.02.14_09.38.22.csv@770   reward=QoE=  -32.50 eps=0.991 loss=5.1162
[ep   22] loot         driving_B_2020.02.13_15.02.01.csv@1039  reward=QoE=   45.55 eps=0.991 loss=4.6235
[ep   23] redandblack  driving_B_2020.02.14_09.38.22.csv@1250  reward=QoE=   15.45 eps=0.991 loss=5.6636
[ep   24] soldier      driving_B_2020.02.27_17.30.15.csv@612   reward=QoE= -296.27 eps=0.990 loss=5.5585
[ep   25] longdress    static_B_2020.02.27_18.39.27.csv@1947  reward=QoE=   27.99 eps=0.990 loss=5.9606
[ep   26] loot         static_B_2020.02.14_13.21.26.csv@648   reward=QoE=   26.07 eps=0.989 loss=5.2563
[ep   27] redandblack  driving_B_2020.02.13_15.02.01.csv@559   reward=QoE=  -21.32 eps=0.989 loss=3.9400
[ep   28] soldier      static_B_2020.02.27_18.39.27.csv@1287  reward=QoE=   51.93 eps=0.989 loss=4.4322
[ep   29] longdress    static_B_2019.12.16_13.40.04.csv@1845  reward=QoE=   32.10 eps=0.988 loss=5.1612
[ep   30] loot         static_B_2020.02.27_18.39.27.csv@3507  reward=QoE=   55.50 eps=0.988 loss=4.4369
[ep   31] redandblack  driving_B_2020.02.13_15.02.01.csv@979   reward=QoE=  -85.69 eps=0.987 loss=5.0051
[ep   32] soldier      static_B_2020.02.27_18.39.27.csv@5127  reward=QoE=   17.95 eps=0.987 loss=5.0317
[ep   33] longdress    driving_B_2020.01.16_12.10.03.csv@244   reward=QoE=   36.96 eps=0.987 loss=4.0830
[ep   34] loot         static_B_2019.12.16_13.40.04.csv@825   reward=QoE=   29.72 eps=0.986 loss=3.0943
[ep   35] redandblack  driving_B_2020.02.13_15.02.01.csv@1579  reward=QoE= -374.35 eps=0.986 loss=4.6909
[ep   36] soldier      static_B_2020.02.14_13.21.26.csv@588   reward=QoE=   23.97 eps=0.985 loss=4.3854
[ep   37] longdress    driving_B_2020.02.13_15.02.01.csv@1879  reward=QoE=    1.41 eps=0.985 loss=3.6464
[ep   38] loot         driving_B_2019.12.16_12.27.05.csv@695   reward=QoE=   10.33 eps=0.985 loss=4.1040
[ep   39] redandblack  driving_B_2020.02.13_15.02.01.csv@679   reward=QoE=   30.91 eps=0.984 loss=3.8276
[ep   40] soldier      static_B_2020.02.27_18.39.27.csv@1167  reward=QoE= -204.29 eps=0.984 loss=4.3412
[ep   41] longdress    driving_B_2020.02.14_12.58.17.csv@272   reward=QoE= -666.72 eps=0.983 loss=4.6146
[ep   42] loot         driving_B_2020.01.16_12.10.03.csv@165   reward=QoE=    6.13 eps=0.983 loss=5.0323
[ep   43] redandblack  static_B_2020.02.27_18.39.27.csv@627   reward=QoE=   40.72 eps=0.983 loss=5.5986
[ep   44] soldier      static_B_2019.12.16_13.40.04.csv@1545  reward=QoE=   21.71 eps=0.982 loss=4.4961
[ep   45] longdress    driving_B_2019.12.16_12.27.05.csv@275   reward=QoE=  -53.91 eps=0.982 loss=5.6502
[ep   46] loot         driving_B_2020.02.13_15.02.01.csv@1279  reward=QoE=  -35.58 eps=0.981 loss=4.9457
[ep   47] redandblack  static_B_2019.12.16_13.40.04.csv@345   reward=QoE=   12.09 eps=0.981 loss=4.5708
[ep   48] soldier      driving_B_2020.02.14_12.58.17.csv@572   reward=QoE=  -77.71 eps=0.980 loss=4.4444
[ep   49] longdress    driving_B_2020.02.14_09.38.22.csv@950   reward=QoE=   42.83 eps=0.980 loss=4.7806
[ep   50] loot         static_B_2020.02.27_18.39.27.csv@2007  reward=QoE=   26.90 eps=0.980 loss=4.1016
[ep   51] redandblack  driving_B_2020.01.16_07.26.43.csv@728   reward=QoE=  -10.48 eps=0.979 loss=5.5095
[ep   52] soldier      driving_B_2020.01.16_09.56.56.csv@215   reward=QoE=   -7.20 eps=0.979 loss=3.2975
[ep   53] longdress    driving_B_2019.12.17_07.32.39.csv@1820  reward=QoE= -160.03 eps=0.978 loss=3.8655
[ep   54] loot         static_B_2020.02.27_18.39.27.csv@4947  reward=QoE=   30.28 eps=0.978 loss=4.0470
[ep   55] redandblack  static_B_2020.02.27_18.39.27.csv@3987  reward=QoE=   38.99 eps=0.978 loss=5.1622
[ep   56] soldier      driving_B_2019.12.16_12.27.05.csv@155   reward=QoE=  -74.09 eps=0.977 loss=4.6653
[ep   57] longdress    driving_B_2020.01.16_07.26.43.csv@1028  reward=QoE=  -21.41 eps=0.977 loss=4.0756
[ep   58] loot         driving_B_2020.02.13_15.02.01.csv@739   reward=QoE=   18.07 eps=0.976 loss=4.2226
[ep   59] redandblack  driving_B_2020.02.13_15.02.01.csv@79    reward=QoE=   27.21 eps=0.976 loss=4.4463
[ep   60] soldier      static_B_2020.02.14_13.21.26.csv@168   reward=QoE=   28.15 eps=0.976 loss=3.7001
[ep   61] longdress    static_B_2020.02.27_18.39.27.csv@2787  reward=QoE=   70.13 eps=0.975 loss=4.2603
[ep   62] loot         driving_B_2020.01.16_09.56.56.csv@1235  reward=QoE=   14.59 eps=0.975 loss=4.4157
[ep   63] redandblack  driving_B_2020.02.13_13.03.24.csv@274   reward=QoE=    6.44 eps=0.974 loss=4.7717
[ep   64] soldier      static_B_2020.02.27_18.39.27.csv@3207  reward=QoE=  -14.34 eps=0.974 loss=3.1859
[ep   65] longdress    static_B_2020.02.27_18.39.27.csv@2367  reward=QoE= -179.36 eps=0.974 loss=3.5840
[ep   66] loot         static_B_2019.12.16_13.40.04.csv@1305  reward=QoE=   46.64 eps=0.973 loss=4.0157
[ep   67] redandblack  static_B_2020.02.27_18.39.27.csv@447   reward=QoE=   28.65 eps=0.973 loss=3.8731
[ep   68] soldier      static_B_2020.02.27_18.39.27.csv@1467  reward=QoE=   30.07 eps=0.972 loss=3.6393
[ep   69] longdress    static_B_2020.02.27_18.39.27.csv@147   reward=QoE=   42.63 eps=0.972 loss=4.1272
