episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,static_B_2020.02.27_18.39.27.csv,3561,6.3130,100.00,50.81,0.7813,0.000000
2,loot,static_B_2020.02.27_18.39.27.csv,1561,0.5246,100.00,32.19,0.5552,0.000000
3,redandblack,static_B_2020.02.27_18.39.27.csv,5561,6.7901,100.00,46.42,0.3290,0.495868
4,soldier,static_B_2019.12.16_13.40.04.csv,78,6.5716,100.00,38.67,0.1028,0.476831
5,longdress,static_B_2020.02.13_13.57.29.csv,2585,10.3688,100.00,34.67,0.0500,0.429035
6,loot,static_B_2020.02.14_13.21.26.csv,850,9.1629,100.00,35.79,0.0500,0.387787
7,redandblack,static_B_2020.02.13_13.57.29.csv,585,10.3635,100.00,34.69,0.0500,0.331889
