# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260710_083943_full\sweep\trial_003_s42\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260710_083943_full\sweep\trial_003_s42 --coverage-stride 60 --epochs 8 --eval-every 100 --lam 0.5 --lr 0.0001 --mu 2.0 --no-lstm-pred --reward-spec {"stall_mode": "bounded", "stall_cap_s": 2.0, "event_penalty": 2.0} --seed 42 --select-by qoe_quality --target-update 3000
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | eval sequence: longdress
   train files: 4 | test files: 1 | frames/episode: 300
   coverage stride: 60 samples -> 199 episodes/epoch x 8 epochs = 1592 episodes (~477600 env steps)
   state_dim: 22 | actions: 6 | feature_spec: ['buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   reward: q[log_density] - 2.0*min(stall,2.0) + 2.0*new_event - 0.5*|dq|  (gamma=0.99, lr=0.0001, reward_norm=True, reward_scale=1.0)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260710_083943_full\sweep\trial_003_s42\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260710_083943_full\sweep\trial_003_s42
==========================================================================================
[eval @ ep 0] untrained: reward=191.63 qoe=0.0 qoe_q=-31.0
[ep    1] longdress    static_B_2020.02.13_13.57.29.csv@78    reward=   54.89 qoe=   0.0 qoe_q= -182.1 eps=0.999 loss=0.3038
[ep    2] loot         static_B_2020.02.27_18.39.27.csv@2448  reward=   75.09 qoe=   0.0 qoe_q= -122.2 eps=0.998 loss=0.1584
[ep    3] redandblack  static_B_2020.02.13_13.57.29.csv@378   reward=   53.76 qoe=   0.0 qoe_q= -199.1 eps=0.997 loss=0.1469
[ep    4] soldier      static_B_2019.12.16_13.40.04.csv@1262  reward=   60.57 qoe=   0.0 qoe_q= -162.5 eps=0.996 loss=0.1533
[ep    5] longdress    static_B_2020.02.27_18.39.27.csv@3768  reward=   91.79 qoe=   0.0 qoe_q= -107.6 eps=0.995 loss=0.1611
[ep    6] loot         static_B_2020.02.27_18.39.27.csv@3888  reward=   69.39 qoe=   0.0 qoe_q= -205.2 eps=0.994 loss=0.1532
[ep    7] redandblack  static_B_2020.02.27_18.39.27.csv@2028  reward=   70.53 qoe=   0.0 qoe_q= -133.9 eps=0.993 loss=0.1660
[ep    8] soldier      static_B_2020.02.27_18.39.27.csv@828   reward=   89.64 qoe=   0.0 qoe_q=  -94.9 eps=0.992 loss=0.1489
[ep    9] longdress    static_B_2020.02.13_13.57.29.csv@2945  reward=   86.81 qoe=   0.0 qoe_q= -137.2 eps=0.991 loss=0.1546
[ep   10] loot         static_B_2020.02.27_18.39.27.csv@1488  reward=   89.96 qoe=   0.0 qoe_q= -142.8 eps=0.990 loss=0.1503
[ep   11] redandblack  static_B_2019.12.16_13.40.04.csv@1022  reward=   82.91 qoe=   0.0 qoe_q= -105.2 eps=0.989 loss=0.1648
[ep   12] soldier      static_B_2020.02.27_18.39.27.csv@3708  reward=   82.65 qoe=   0.0 qoe_q= -108.1 eps=0.988 loss=0.1438
[ep   13] longdress    static_B_2020.02.27_18.39.27.csv@5742  reward=   75.47 qoe=   0.0 qoe_q= -164.4 eps=0.987 loss=0.1480
[ep   14] loot         static_B_2020.02.27_18.39.27.csv@2628  reward=   60.55 qoe=   0.0 qoe_q= -255.0 eps=0.986 loss=0.1449
[ep   15] redandblack  static_B_2020.02.27_18.39.27.csv@5742  reward=   67.54 qoe=   0.0 qoe_q= -171.1 eps=0.985 loss=0.1472
[ep   16] soldier      static_B_2020.02.27_18.39.27.csv@1248  reward=   93.12 qoe=   0.0 qoe_q=  -92.3 eps=0.984 loss=0.1464
[ep   17] longdress    static_B_2020.02.27_18.39.27.csv@2328  reward=  -18.10 qoe=   0.0 qoe_q= -550.6 eps=0.983 loss=0.1567
[ep   18] loot         static_B_2020.02.27_18.39.27.csv@288   reward=   73.00 qoe=   0.0 qoe_q= -113.7 eps=0.982 loss=0.1506
[ep   19] redandblack  static_B_2019.12.16_13.40.04.csv@302   reward=   63.73 qoe=   0.0 qoe_q= -149.6 eps=0.981 loss=0.1574
[ep   20] soldier      static_B_2020.02.27_18.39.27.csv@4548  reward=   78.80 qoe=   0.0 qoe_q= -111.7 eps=0.980 loss=0.1610
[ep   21] longdress    static_B_2020.02.27_18.39.27.csv@4608  reward=   68.19 qoe=   0.0 qoe_q= -132.2 eps=0.979 loss=0.1811
[ep   22] loot         static_B_2020.02.13_13.57.29.csv@1278  reward=   72.39 qoe=   0.0 qoe_q= -120.5 eps=0.978 loss=0.1509
[ep   23] redandblack  static_B_2020.02.27_18.39.27.csv@1788  reward=   40.51 qoe=   0.0 qoe_q= -486.6 eps=0.977 loss=0.1613
[ep   24] soldier      static_B_2020.02.13_13.57.29.csv@1518  reward=   42.32 qoe=   0.0 qoe_q= -170.1 eps=0.976 loss=0.1601
